"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.725218333E-1,-8.085092157E-2,-1.134724259E0,2.653570473E-1
2.825288333E-1,-2.995003201E-2,-6.883610487E-1,2.058788240E-1
2.925368333E-1,-9.980262071E-2,-8.771941066E-2,2.995652892E-2
3.025448333E-1,-3.576983809E-1,6.695449352E-1,-2.529780269E-1
3.125518333E-1,-7.975660563E-1,1.528219104E0,-6.129119992E-1
3.225598333E-1,-1.251748562E0,2.426280975E0,-9.955477118E-1
3.325678333E-1,-1.703202248E0,3.586666584E0,-1.279161215E0
3.425748333E-1,-1.940581679E0,4.011378765E0,-1.481724381E0
3.525828333E-1,-1.942513466E0,4.068065166E0,-1.642691374E0
3.625908333E-1,-1.753590941E0,4.041749954E0,-1.629006982E0
3.725978333E-1,-1.524423838E0,3.963304520E0,-1.384577751E0
3.826058333E-1,-1.425144911E0,3.959931612E0,-9.691776037E-1
3.926138333E-1,-1.489232302E0,3.939217091E0,-5.869234800E-1
4.026208333E-1,-1.703360677E0,3.859380722E0,-3.472243547E-1
4.126288333E-1,-2.073301077E0,4.146894932E0,-3.192025721E-1
4.226368333E-1,-2.483255863E0,4.623418808E0,-4.277892113E-1
4.326438333E-1,-2.694042683E0,4.765259743E0,-4.251497686E-1
4.426518333E-1,-2.672225714E0,4.623032093E0,-1.928429902E-1
4.526598333E-1,-2.560368299E0,4.490493774E0,4.500578716E-2
4.626668333E-1,-2.363245726E0,4.120095730E0,1.971942186E-1
4.726748333E-1,-2.124412775E0,3.531661034E0,3.734779060E-1
4.826828333E-1,-1.905649781E0,2.773910284E0,5.925441980E-1
4.926898333E-1,-1.832206488E0,2.172185659E0,8.603996038E-1
5.026978333E-1,-1.863175631E0,1.886560917E0,1.086742043E0
5.127058333E-1,-1.963369370E0,2.015328407E0,1.285423398E0
5.227128333E-1,-2.140737057E0,2.449872732E0,1.408380985E0
5.327208333E-1,-2.297768593E0,3.163807631E0,1.431949377E0
5.427288333E-1,-2.419562817E0,3.712586641E0,1.435604095E0
5.527358333E-1,-2.477064133E0,4.010301590E0,1.375414252E0
5.627438333E-1,-2.450530291E0,3.925694704E0,1.278496623E0
5.727508333E-1,-2.387194395E0,3.551892996E0,1.255948663E0
5.827588333E-1,-2.312519073E0,3.014531612E0,1.229607463E0
5.927668333E-1,-2.200607777E0,2.405169487E0,1.097922444E0
6.027738333E-1,-2.025642157E0,1.811922431E0,9.309483171E-1
6.127818333E-1,-1.819528103E0,1.242765546E0,7.799529433E-1
6.227898333E-1,-1.608742476E0,6.966224909E-1,6.383614540E-1
6.327968333E-1,-1.383932352E0,2.148928791E-1,6.615179181E-1
6.428048333E-1,-1.060525775E0,-1.779605076E-2,7.419922352E-1
6.528128333E-1,-5.853462219E-1,-1.209866181E-1,7.843453288E-1
6.628198333E-1,1.798662245E-1,1.960754953E-2,7.846769094E-1
6.728278333E-1,1.054407597E0,5.274912715E-1,6.428266168E-1
6.828358333E-1,1.575305343E0,1.118072391E0,4.890743196E-1
6.928428333E-1,1.620554566E0,1.406294823E0,3.394257128E-1
7.028508333E-1,1.366607070E0,1.455425739E0,2.011199594E-1
7.128588333E-1,1.028276086E0,1.426420689E0,1.891075075E-1
7.228658333E-1,7.849085927E-1,1.411668181E0,3.264347613E-1
7.328738333E-1,6.592553258E-1,1.284418821E0,5.177310109E-1
7.428818333E-1,6.363615990E-1,8.626365066E-1,6.521438956E-1
7.528888333E-1,7.036857605E-1,5.128257871E-1,7.198532224E-1
7.628968333E-1,8.278498650E-1,3.717989326E-1,6.624481678E-1
7.729048333E-1,9.591109157E-1,4.095883965E-1,4.240409434E-1
7.829118333E-1,9.722267985E-1,6.288231015E-1,1.436683834E-1
7.929198333E-1,8.509834409E-1,7.895701528E-1,1.380264759E-1
8.029278333E-1,6.777865887E-1,5.709895492E-1,3.212071061E-1
8.129348333E-1,4.589815140E-1,8.099409752E-4,4.962457716E-1
8.229428333E-1,2.339377701E-1,-6.840022802E-1,5.306978822E-1
8.329508333E-1,-1.131405868E-2,-1.300875306E0,3.776305616E-1
8.429578333E-1,4.933577776E-2,-1.419845104E0,1.978448033E-1
8.529658333E-1,4.753230214E-1,-1.270831347E0,1.286878437E-1
8.629738333E-1,8.112083673E-1,-1.035131097E0,5.743394047E-2
8.729808333E-1,8.370825648E-1,-7.082390189E-1,-1.145823002E-1
8.829888333E-1,6.398062706E-1,-2.700269520E-1,-2.489116192E-1
8.929968333E-1,4.176144600E-1,1.873288900E-1,-2.581895292E-1
9.030038333E-1,2.472227067E-1,7.381064296E-1,-2.551132739E-1
9.130116250E-1,9.897996485E-2,8.974971771E-1,-1.193114892E-1
9.230186250E-1,2.521114238E-2,5.186688304E-1,-1.506048720E-2
9.330266250E-1,4.693454504E-2,-2.983559668E-1,-1.906930208E-1
9.430346250E-1,8.293753862E-2,-9.845640063E-1,-7.016779780E-1
9.530416250E-1,1.329178810E-1,-9.260934591E-1,-1.245133758E0
9.630496250E-1,1.336164474E-1,-7.156961560E-1,-1.450959444E0
9.730576250E-1,1.492574625E-2,-3.877596259E-1,-1.337199330E0
9.830646250E-1,-1.344499588E-1,-9.189028293E-2,-1.205823541E0
9.930726250E-1,-2.945637405E-1,3.623717427E-1,-1.078937769E0
1.003080625E0,-3.482078016E-1,5.553651452E-1,-1.058397174E0
1.013087625E0,-2.758047283E-1,6.979913116E-1,-1.045301914E0
1.023095625E0,-1.835466474E-1,4.363003671E-1,-1.117779016E0
1.033103625E0,-1.383935362E-1,-1.794459224E-1,-1.266815901E0
1.043110625E0,-6.011746824E-2,-3.786599338E-1,-1.379877448E0
1.053118625E0,1.315012276E-1,-2.786163986E-1,-1.186124802E0
1.063126625E0,3.430360854E-1,-4.108955264E-1,-7.561380267E-1
1.073133625E0,4.696139991E-1,-5.444357395E-1,-3.235618472E-1
1.083141625E0,4.553646743E-1,-4.711564183E-1,-4.284206033E-2
1.093149625E0,2.374935895E-1,-5.438535213E-1,-1.406314410E-2
1.103156625E0,-1.210900545E-1,-5.361014009E-1,-1.990769356E-1
1.113164625E0,-4.588228166E-1,-2.796392441E-1,-4.608456790E-1
1.123172625E0,-6.469162703E-1,1.194909140E-1,-6.737070680E-1
1.133179625E0,-6.020731330E-1,5.211962461E-1,-7.725231647E-1
1.143187625E0,-2.675673068E-1,8.375942111E-1,-7.638942599E-1
1.153195625E0,2.541262507E-1,9.388305545E-1,-7.078003287E-1
1.163202625E0,7.221172452E-1,1.049031258E0,-6.718500853E-1
1.173210625E0,9.418269396E-1,1.261433840E0,-5.401428938E-1
1.183218625E0,9.418767691E-1,1.400408268E0,-4.123302996E-1
1.193225625E0,7.909184098E-1,1.354768515E0,-3.108236492E-1
1.203233625E0,4.785503745E-1,1.138154149E0,-3.333092928E-1
1.213240625E0,1.801924556E-1,9.628355503E-1,-4.680945277E-1
1.223248625E0,5.570261925E-2,6.883028746E-1,-7.400789261E-1
1.233256625E0,1.455938816E-1,4.316455424E-1,-1.095109344E0
1.243263625E0,3.714796305E-1,9.526195377E-2,-1.326982260E0
1.253271625E0,5.911089182E-1,-3.739534616E-1,-1.430500388E0
1.263279625E0,6.293854713E-1,-7.896712422E-1,-1.424649358E0
1.273286625E0,4.695542455E-1,-9.449793100E-1,-1.200166106E0
1.283294625E0,2.022272944E-1,-6.867939234E-1,-6.619931459E-1
1.293302625E0,-6.003201753E-2,-3.826803565E-1,1.651225835E-1
1.303309625E0,-2.831150889E-1,-3.258914053E-1,7.174020410E-1
1.313317625E0,-4.315119982E-1,-1.302774251E-1,8.687822223E-1
1.323325625E0,-3.769678175E-1,1.210431382E-1,6.658176780E-1
1.333332625E0,-9.295926243E-2,5.069125295E-1,2.149783075E-1
1.343340625E0,2.478099465E-1,8.141880631E-1,-2.490793765E-1
1.353348625E0,3.963895440E-1,8.183045387E-1,-5.327653885E-1
1.363355625E0,2.818351388E-1,6.692101359E-1,-6.107863784E-1
1.373363625E0,6.997775286E-2,5.230553746E-1,-5.336961150E-1
1.383371625E0,-7.326481491E-2,4.888452888E-1,-2.706533968E-1
1.393378625E0,-5.613030121E-2,3.632876277E-1,4.607981071E-2
1.403386625E0,1.019806936E-1,1.609052867E-1,3.692567945E-1
1.413394625E0,2.467064410E-1,1.034220308E-1,5.241004229E-1
1.423401625E0,3.325427473E-1,-1.383762807E-1,5.516092777E-1
1.433409625E0,4.217330515E-1,-4.070881903E-1,6.659163833E-1
1.443417625E0,5.159528255E-1,-5.806090236E-1,8.285687566E-1
1.453424625E0,5.747966766E-1,-7.493557334E-1,9.395847321E-1
1.463432625E0,5.690872073E-1,-9.755266905E-1,1.033771634E0
1.473440625E0,4.319240451E-1,-1.170449257E0,1.298189759E0
1.483447625E0,2.607290745E-1,-1.274193525E0,1.758831978E0
1.493455625E0,2.188146561E-1,-1.520667434E0,2.297268867E0
1.503463625E0,3.204995990E-1,-1.834967971E0,2.735764742E0
1.513470625E0,5.990276337E-1,-2.021381855E0,2.858836889E0
1.523478625E0,9.530566335E-1,-1.994817853E0,2.628538132E0
1.533485625E0,1.241308808E0,-1.831199288E0,2.190725088E0
1.543493625E0,1.364513516E0,-1.651026607E0,1.623070359E0
1.553501625E0,1.394104242E0,-1.387459636E0,1.086424232E0
1.563508625E0,1.326303363E0,-1.129133224E0,6.940391660E-1
1.573516625E0,1.226836205E0,-9.518061876E-1,4.514795542E-1
1.583524625E0,1.191995144E0,-1.172251940E0,4.190995097E-1
1.593531625E0,1.291166544E0,-1.614428639E0,4.519346952E-1
1.603539625E0,1.432305336E0,-2.033488750E0,4.409949780E-1
1.613547625E0,1.422985315E0,-2.357321739E0,4.348366559E-1
1.623554625E0,1.334257960E0,-2.383847475E0,3.578830063E-1
1.633562625E0,1.172860980E0,-2.125497341E0,1.541487873E-1
1.643570625E0,8.911852241E-1,-1.744979620E0,-7.169795036E-2
1.653577625E0,6.141291261E-1,-1.332706213E0,-2.058317810E-1
1.663585625E0,4.446870387E-1,-1.068497539E0,-2.515716255E-1
1.673593625E0,4.493278563E-1,-1.023102403E0,-1.833094656E-1
1.683600625E0,5.535870194E-1,-9.820203781E-1,-4.066041484E-2
1.693608625E0,5.214280486E-1,-9.334629178E-1,8.578141034E-2
1.703616625E0,3.985614181E-1,-8.331523538E-1,1.868531257E-1
1.713623625E0,2.201677263E-1,-1.111218810E0,3.439484835E-1
1.723631625E0,2.608802915E-1,-1.820814133E0,6.007856727E-1
1.733639625E0,5.350311399E-1,-2.254704475E0,7.597460151E-1
1.743646625E0,6.454225779E-1,-2.281943798E0,7.457385659E-1
1.753654625E0,5.461663008E-1,-2.113283634E0,5.864810348E-1
1.763662625E0,3.063438535E-1,-1.469004989E0,3.937951624E-1
1.773669625E0,-4.419345409E-3,-7.731058002E-1,1.647031307E-1
1.783677625E0,-2.714898884E-1,-2.140337974E-1,-1.056573242E-1
1.793684625E0,-3.954581618E-1,7.202991098E-2,-2.729198039E-1
1.803692625E0,-3.831553161E-1,-1.522460133E-1,-1.606946737E-1
1.813700625E0,-7.479187101E-2,-1.105432153E0,1.673804075E-1
1.823707625E0,3.992938995E-1,-1.953061104E0,3.774228692E-1
1.833715625E0,7.515704632E-1,-2.785083532E0,4.358007014E-1
1.843723625E0,7.848322988E-1,-3.724048376E0,5.508476496E-1
1.853730625E0,6.587736607E-1,-4.515013695E0,7.461225986E-1
1.863738625E0,5.310758352E-1,-4.924542427E0,7.903585434E-1
1.873746625E0,3.318924010E-1,-5.142961502E0,6.836150289E-1
1.883753625E0,2.833059244E-2,-5.333652496E0,5.654724240E-1
1.893761625E0,-4.297634661E-1,-5.833341599E0,4.684590399E-1
1.903769625E0,-9.322578311E-1,-6.531985283E0,4.560844302E-1
1.913776875E0,-1.289961696E0,-7.215484619E0,5.057063103E-1
1.923784875E0,-1.488749623E0,-7.862985611E0,5.904101729E-1
1.933792875E0,-1.607989669E0,-8.403979301E0,6.865494847E-1
1.943799875E0,-1.594371915E0,-8.293645859E0,6.006125212E-1
1.953807875E0,-1.106369734E0,-7.935781002E0,-1.217288151E-2
1.963815875E0,-1.139873043E-1,-7.332809448E0,-1.138467312E0
1.973822875E0,1.442690015E0,-5.784362316E0,-2.616059542E0
1.983830875E0,3.255486965E0,-3.588106871E0,-3.619127035E0
1.993838875E0,4.325167179E0,-2.209271669E0,-3.640269279E0
2.003845875E0,4.597933769E0,-1.219443560E0,-3.538910151E0
2.013853875E0,4.144881725E0,-1.061764479E0,-3.534586668E0
2.023861875E0,3.383926868E0,-1.424648881E0,-3.562826157E0
2.033868875E0,2.848745823E0,-1.481708169E0,-3.592071056E0
2.043876875E0,2.723655224E0,-1.521304131E0,-3.831246138E0
2.053884875E0,2.929563999E0,-1.401426196E0,-4.084631920E0
2.063891875E0,3.231194258E0,-1.143355608E0,-4.184262276E0
2.073899875E0,3.364037752E0,-1.224292040E0,-4.077400684E0
2.083906875E0,3.151961088E0,-1.409768462E0,-3.795098305E0
2.093914875E0,2.626929998E0,-1.336369276E0,-3.488191366E0
2.103922875E0,2.077549696E0,-9.118230939E-1,-3.341810942E0
2.113929875E0,1.593060136E0,-4.624897242E-1,-3.364442110E0
2.123937875E0,1.143672347E0,-1.613727063E-1,-3.402065516E0
2.133945875E0,6.967425346E-1,-1.346100718E-1,-3.247720003E0
2.143952875E0,5.621235371E-1,-3.447270691E-1,-2.915962458E0
2.153960875E0,7.381305099E-1,-7.102038264E-1,-2.620198727E0
2.163968875E0,9.689463973E-1,-9.328401089E-1,-2.446715117E0
2.173975875E0,1.207335830E0,-6.762639880E-1,-2.445925474E0
2.183983875E0,1.360973239E0,-4.581982493E-1,-2.576416492E0
2.193991875E0,1.236077070E0,-3.827639222E-1,-2.667150974E0
2.203998875E0,9.269387722E-1,-1.542439461E-1,-2.588957310E0
2.214006875E0,5.519340038E-1,1.049332991E-1,-2.323461771E0
2.224014875E0,2.453586310E-1,1.628376096E-1,-1.828902483E0
2.234021875E0,7.579875644E-3,1.039979979E-1,-1.314006686E0
2.244029875E0,-3.160673380E-1,4.634533543E-3,-8.433054090E-1
2.254037875E0,-7.841525674E-1,-5.021326989E-2,-5.247280002E-1
2.264044875E0,-1.120186329E0,-6.613093428E-4,-4.118131399E-1
2.274052875E0,-1.225706577E0,1.945790201E-1,-4.851818681E-1
2.284060875E0,-1.073938966E0,5.239752531E-1,-6.649599075E-1
2.294067875E0,-7.010274529E-1,6.219191551E-1,-8.356544375E-1
2.304075875E0,-2.855282426E-1,5.984704494E-1,-8.664291501E-1
2.314083875E0,-4.671568424E-2,5.610557199E-1,-6.923055649E-1
2.324090875E0,-3.329552012E-3,3.334400654E-1,-3.694196045E-1
2.334098875E0,2.165649086E-2,4.708473757E-2,-5.059180036E-2
2.344105875E0,1.512913853E-1,-1.664114445E-1,1.431861818E-1
2.354113875E0,3.806856871E-1,-3.206327260E-1,2.067515552E-1
2.364121875E0,5.528017282E-1,-3.242820501E-1,1.742751151E-1
2.374128875E0,6.160590053E-1,-2.351492643E-1,1.013971865E-1
2.384136875E0,5.772612691E-1,-1.640414447E-1,4.707561061E-2
2.394144875E0,3.944482803E-1,-4.761923105E-2,3.139252216E-2
2.404151875E0,1.110810637E-1,1.353922337E-1,4.889769107E-2
2.414159875E0,-1.370043606E-1,2.234033197E-1,9.808973968E-2
2.424167875E0,-2.707498968E-1,2.179729789E-1,1.489774883E-1
2.434174875E0,-2.951116860E-1,2.087427378E-1,1.607555747E-1
2.444182875E0,-2.046559304E-1,1.365337074E-1,1.240853816E-1
2.454190875E0,-1.492115296E-2,-1.336823255E-1,1.042312458E-1
2.464197875E0,2.043035924E-1,-3.638135791E-1,1.479497105E-1
2.474205875E0,2.911897600E-1,-3.186642230E-1,2.196089923E-1
2.484213875E0,2.112052143E-1,-2.047484815E-1,2.619557083E-1
2.494220875E0,3.802571073E-2,-1.241937056E-1,2.940230966E-1
2.504228875E0,-1.442123055E-1,-4.213730246E-2,3.033321202E-1
2.514236875E0,-2.929746211E-1,7.460103184E-2,2.846809328E-1
2.524243875E0,-3.202030063E-1,1.475400627E-1,2.448273152E-1
2.534251875E0,-2.349094152E-1,1.450587958E-1,1.869379133E-1
2.544259875E0,-1.183050349E-1,1.164364815E-1,1.055333316E-1
2.554266875E0,-6.021696702E-2,1.228581592E-1,2.721722797E-2
2.564274875E0,-7.760675251E-2,4.470546916E-2,1.197421830E-2
2.574282875E0,-1.449791342E-1,-4.189573601E-2,6.742922217E-2
2.584289875E0,-2.572160363E-1,-3.861980140E-2,1.637446880E-1
2.594297875E0,-3.793795109E-1,3.530102596E-2,2.691744268E-1
2.604304875E0,-5.040675402E-1,8.316078782E-2,3.656306565E-1
2.614312875E0,-5.821090937E-1,1.510407776E-1,4.123576880E-1
2.624320875E0,-5.560109615E-1,1.775946319E-1,3.841515779E-1
2.634327875E0,-4.990411401E-1,2.915803194E-1,3.346439302E-1
2.644335875E0,-5.451164842E-1,4.613586068E-1,3.125496507E-1
2.654343875E0,-7.450040579E-1,6.321167350E-1,3.491739631E-1
2.664350875E0,-1.075139403E0,9.200367332E-1,4.508806169E-1
2.674358875E0,-1.502467871E0,1.371496081E0,6.359549165E-1
2.684366875E0,-2.029763699E0,1.886473417E0,8.516234756E-1
2.694373875E0,-2.650482416E0,2.407826424E0,1.026748776E0
2.704381875E0,-3.228137016E0,3.125852346E0,1.137004137E0
2.714389875E0,-3.452977419E0,4.109884739E0,1.184093118E0
2.724396875E0,-3.397087097E0,4.339592457E0,1.143378973E0
2.734404875E0,-3.138259649E0,3.778022289E0,9.026488662E-1
2.744412875E0,-2.845984697E0,2.954658508E0,5.491781235E-1
2.754419875E0,-2.532646418E0,2.450613022E0,1.925667375E-1
2.764427875E0,-2.298836708E0,2.344917297E0,9.816326946E-2
2.774435875E0,-2.180882454E0,2.567735672E0,2.373951823E-1
2.784442875E0,-2.223432064E0,2.847132683E0,4.228718877E-1
2.794450875E0,-2.366279364E0,3.189550400E0,5.802550912E-1
2.804458875E0,-2.543026209E0,3.516344070E0,7.485657930E-1
2.814465875E0,-2.763934612E0,3.671947956E0,8.645831943E-1
2.824473875E0,-3.096395731E0,3.634344339E0,8.193292022E-1
2.834481875E0,-3.503232479E0,3.619335413E0,5.697758198E-1
2.844488875E0,-3.936978579E0,3.739299536E0,1.878574640E-1
2.854496875E0,-4.218305111E0,4.050313950E0,-1.232435834E-2
2.864503875E0,-4.379761696E0,4.436200142E0,6.947617978E-2
2.874511875E0,-4.529748440E0,4.698206902E0,2.996590436E-1
2.884519875E0,-4.644587040E0,4.785726070E0,6.097935438E-1
2.894526875E0,-4.651707172E0,4.836974144E0,9.362654090E-1
2.904534875E0,-4.425052643E0,4.824160576E0,1.306324720E0
2.914543125E0,-4.071106434E0,4.670855045E0,1.526968122E0
2.924550125E0,-3.751499653E0,4.528253078E0,1.363504529E0
2.934558125E0,-3.586371899E0,4.377772331E0,9.372872710E-1
2.944566125E0,-3.562314272E0,4.134376049E0,5.395902395E-1
2.954573125E0,-3.603727818E0,3.759554625E0,3.109141588E-1
2.964581125E0,-3.689624548E0,3.045623302E0,3.591488302E-1
2.974589125E0,-3.674271822E0,2.311564684E0,7.233384848E-1
2.984596125E0,-3.534330130E0,1.423059702E0,1.227530479E0
2.994604125E0,-3.117377281E0,5.462583899E-1,1.761730194E0
3.004612125E0,-2.406866550E0,4.564383030E-1,2.105558395E0
3.014619125E0,-1.731243610E0,9.542781711E-1,1.971549273E0
3.024627125E0,-1.231031299E0,1.505380988E0,1.377104878E0
3.034635125E0,-9.364521503E-1,1.840440750E0,7.008709908E-1
3.044642125E0,-8.420690894E-1,1.984395623E0,2.185543478E-1
3.054650125E0,-9.910015464E-1,1.915083289E0,-1.946514286E-2
3.064658125E0,-1.350713849E0,1.576277852E0,-4.195702821E-2
3.074665125E0,-1.786984324E0,1.007422566E0,9.688288718E-2
3.084673125E0,-2.145296097E0,3.891508281E-1,3.160324991E-1
3.094680125E0,-2.377052307E0,-1.741298437E-1,5.050463676E-1
3.104688125E0,-1.798941374E0,1.044130400E-1,4.946972728E-1
3.114696125E0,-4.137748778E-1,8.384971619E-1,2.359056473E-1
3.124703125E0,6.080505252E-1,1.286169052E0,1.730672456E-2
3.134711125E0,9.169473648E-1,1.476516962E0,-1.712791771E-1
3.144719125E0,7.330911756E-1,1.633776546E0,-3.998725712E-1
3.154726125E0,3.433404267E-1,1.935981870E0,-6.407278180E-1
3.164734125E0,2.079729177E-2,2.050857306E0,-9.312168956E-1
3.174742125E0,-2.657777369E-1,1.706521630E0,-1.262659550E0
3.184749125E0,-4.737092555E-1,8.112829924E-1,-1.469586134E0
3.194757125E0,-3.671977222E-1,-4.690554142E-1,-1.451136112E0
3.204765125E0,2.177873999E-2,-1.499611974E0,-1.142654538E0
3.214772125E0,2.900373638E-1,-1.986160040E0,-9.196768999E-1
3.224780125E0,3.643526733E-1,-1.797975659E0,-9.753731489E-1
3.234788125E0,2.762212455E-1,-1.140935421E0,-1.262820601E0
3.244795125E0,-5.054990761E-4,-2.651940584E-1,-1.669835925E0
3.254803125E0,-1.111310795E-1,3.795636296E-1,-1.937733889E0
3.264811125E0,-2.133362591E-1,7.934427857E-1,-1.883651257E0
3.274818125E0,-1.804206520E-1,1.029668808E0,-1.804974079E0
3.284826125E0,-1.948772967E-1,1.237443089E0,-1.800206304E0
3.294834125E0,-4.832044244E-1,1.365116358E0,-1.882307887E0
3.304841125E0,-6.082531810E-1,9.820249677E-1,-2.135639191E0
3.314849125E0,-5.099660158E-1,1.916778237E-1,-2.494343281E0
3.324856125E0,-4.572093785E-1,-6.381742358E-1,-2.680068016E0
3.334864125E0,-6.305915713E-1,-1.281102896E0,-2.724462032E0
3.344872125E0,-6.288784742E-1,-1.952041149E0,-2.755270481E0
3.354879125E0,-4.147808850E-1,-2.007664204E0,-2.681615591E0
3.364887125E0,-1.156603023E-1,-1.793307185E0,-2.504640102E0
3.374895125E0,9.991459548E-2,-1.376534700E0,-2.168629408E0
3.384902125E0,2.038348317E-1,-7.772101760E-1,-1.740797281E0
3.394910125E0,3.461014330E-1,-3.183573484E-1,-1.441863298E0
3.404918125E0,5.482670069E-1,-1.900516152E-1,-1.333823323E0
3.414925125E0,7.920098901E-1,-4.039269090E-1,-1.387033224E0
3.424933125E0,8.978421092E-1,-5.725787878E-1,-1.472279668E0
3.434941125E0,8.235268593E-1,-4.740785658E-1,-1.526697874E0
3.444948125E0,5.151360631E-1,-2.778741717E-1,-1.503797531E0
3.454956125E0,-7.160998136E-2,-4.367492795E-1,-1.539190412E0
3.464964125E0,-6.856694221E-1,-4.460921586E-1,-1.356913686E0
3.474971125E0,-9.774690866E-1,-2.300520092E-1,-9.925117493E-1
3.484979125E0,-1.163937807E0,-4.220648110E-2,-9.412795901E-1
3.494987125E0,-1.394197345E0,2.139656395E-1,-1.198114634E0
3.504994125E0,-1.586178184E0,3.868269920E-1,-1.505469084E0
3.515002125E0,-1.664900899E0,4.747936130E-1,-1.859847903E0
3.525010125E0,-1.605698586E0,4.261340201E-1,-2.298282862E0
3.535017125E0,-1.388104677E0,3.579235449E-2,-2.796889544E0
3.545025125E0,-1.067076087E0,-5.173277259E-1,-3.264802217E0
3.555033125E0,-7.826685905E-1,-1.012377977E0,-3.593495131E0
3.565040125E0,-6.302055120E-1,-1.561832070E0,-3.821212769E0
3.575048125E0,-1.108351827E0,-2.796253443E0,-3.921237707E0
3.585055125E0,-1.706675887E0,-3.680322647E0,-4.117110729E0
3.595063125E0,-2.192806005E0,-3.938456774E0,-4.770937920E0
3.605071125E0,-2.517415762E0,-3.684127808E0,-6.001723766E0
3.615078125E0,-2.712014437E0,-2.958016872E0,-7.599095345E0
3.625086125E0,-2.779623270E0,-2.218017578E0,-8.917797089E0
3.635094125E0,-2.706507206E0,-2.469588518E0,-8.970769882E0
3.645101125E0,-1.060581326E0,-3.892570019E0,-7.144444942E0
3.655109125E0,9.107962251E-1,-5.186166763E0,-4.483789444E0
3.665117125E0,2.437214613E0,-5.735794544E0,-2.123993397E0
3.675124125E0,3.369672298E0,-5.396466255E0,-6.446357369E-1
3.685132125E0,3.618824005E0,-4.524121284E0,-1.940277219E-2
3.695140125E0,3.475872993E0,-3.496387482E0,5.383708701E-2
3.705147125E0,3.183155298E0,-2.413307190E0,-1.251423061E-1
3.715155125E0,2.966353893E0,-1.547667146E0,-4.465930462E-1
3.725163125E0,2.940850019E0,-2.273871660E0,-7.826255560E-1
3.735170125E0,2.465867519E0,-3.697166920E0,-9.152709842E-1
3.745178125E0,2.020687580E0,-4.194353104E0,-9.621627927E-1
3.755186125E0,1.770292878E0,-3.619970322E0,-8.843702674E-1
3.765193125E0,1.557449460E0,-2.396035671E0,-7.318165302E-1
3.775201125E0,1.323075891E0,-9.934688210E-1,-6.132310033E-1
3.785209125E0,1.099737644E0,1.995649785E-1,-5.560078621E-1
3.795216125E0,9.758628011E-1,9.495513439E-1,-5.363681316E-1
3.805224125E0,9.818226099E-1,1.176804185E0,-5.388919711E-1
3.815231125E0,1.107697845E0,1.046216369E0,-5.973435640E-1
3.825239125E0,1.242104053E0,6.729790568E-1,-6.638984680E-1
3.835247125E0,1.311782718E0,3.128653169E-1,-7.282143235E-1
3.845254125E0,1.288248539E0,2.581587434E-1,-8.189718723E-1
3.855262125E0,1.197619677E0,5.380274057E-1,-8.810224533E-1
3.865270125E0,1.043518066E0,9.097747207E-1,-9.025163054E-1
3.875277125E0,9.098535180E-1,1.305951595E0,-8.403171301E-1
3.885285125E0,8.904186487E-1,1.635119438E0,-6.448737979E-1
3.895293125E0,9.089140892E-1,1.607040882E0,-3.693594038E-1
3.905300125E0,9.399760962E-1,1.088149548E0,-5.276368931E-2
3.915308458E0,9.778670073E-1,4.840588570E-1,2.099166662E-1
