"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.074748347E2,5.237630135E1,4.899515164E0,3.197703694E0,1.751843228E0,1.491664744E2,1.459557025E1,1.423284189E0
2.084748363E2,5.237629202E1,4.899517516E0,3.382082400E0,1.557146610E0,1.487966450E2,1.484501028E1,1.413964028E0
2.094748378E2,5.237628211E1,4.899517530E0,3.360549639E0,1.410916324E0,1.490110305E2,1.524268918E1,1.305061670E0
2.104748389E2,5.237627411E1,4.899551438E0,3.428536784E0,1.212790277E0,1.406656517E2,1.582150048E1,1.283360020E0
2.114748394E2,5.237626807E1,4.899587650E0,3.474379893E0,1.186498532E0,1.355523763E2,1.617116758E1,1.274090163E0
2.124748420E2,5.237625802E1,4.899587351E0,3.477241647E0,1.108501549E0,1.367396263E2,1.487606543E1,1.313231423E0
2.134748430E2,5.237622468E1,4.899536869E0,3.722391238E0,8.835677080E-1,1.642187859E2,1.312994585E1,1.379476531E0
2.144748445E2,5.237621822E1,4.899540273E0,3.428871629E0,7.326764524E-1,1.633061323E2,1.303931134E1,1.356838118E0
2.154748455E2,5.237623485E1,4.899605723E0,3.298089238E0,6.834382628E-1,1.495084008E2,1.186413285E1,1.332092460E0
2.164748476E2,5.237622485E1,4.899592602E0,3.010281446E0,6.665213218E-1,1.486978244E2,1.049997576E1,1.329496611E0
2.174748491E2,5.237621473E1,4.899584912E0,3.080575373E0,7.911497190E-1,1.553957985E2,9.919473221E0,1.400902434E0
2.184748502E2,5.237621805E1,4.899597142E0,3.209395547E0,7.194099918E-1,1.780514979E2,9.886911756E0,1.369776346E0
2.194748526E2,5.237621250E1,4.899607859E0,3.261001928E0,8.834546037E-1,1.695490658E2,9.919179727E0,1.304496058E0
2.204748540E2,5.237618714E1,4.899651789E0,4.318450537E0,1.013245890E0,1.579266789E2,9.863368807E0,1.283934753E0
2.214748551E2,5.237617712E1,4.899664244E0,4.048533009E0,8.906672045E-1,1.572011429E2,9.982317183E0,1.273223179E0
2.224748570E2,5.237616510E1,4.899649634E0,4.764436596E0,7.421581103E-1,1.700100484E2,1.005437386E1,1.269101528E0
2.234748583E2,5.237615289E1,4.899665006E0,3.976814861E0,8.654363700E-1,1.643973504E2,1.032767826E1,1.245064716E0
2.244748594E2,5.237614488E1,4.899674956E0,3.266782498E0,8.612219836E-1,1.611557187E2,1.056279618E1,1.231642779E0
2.254748615E2,5.237613717E1,4.899690380E0,3.085062048E0,8.759381569E-1,1.567336247E2,1.078849549E1,1.252375763E0
2.264748631E2,5.237613049E1,4.899691076E0,2.044066733E0,9.196410151E-1,1.577050446E2,1.112762025E1,1.256664495E0
2.274748652E2,5.237612462E1,4.899689205E0,1.428242210E0,9.303777992E-1,1.597077666E2,1.143752157E1,1.271619337E0
2.284748664E2,5.237611794E1,4.899696525E0,1.665753745E0,8.493610285E-1,1.596523904E2,1.175536309E1,1.288040984E0
2.294748677E2,5.237611050E1,4.899690026E0,2.726472578E0,8.231449707E-1,1.634084628E2,1.208351155E1,1.274838661E0
2.304748695E2,5.237610262E1,4.899689296E0,3.300849291E0,8.554220867E-1,1.651570475E2,1.236068497E1,1.391919086E0
2.314748712E2,5.237609419E1,4.899684655E0,2.731931567E0,8.113073671E-1,1.672300056E2,1.265170274E1,1.373528701E0
2.324748727E2,5.237609777E1,4.899720803E0,2.672138247E0,6.788894335E-1,1.600082112E2,1.288615327E1,1.378841604E0
2.334748745E2,5.237609214E1,4.899724166E0,1.942095825E0,6.672959097E-1,1.581426652E2,1.342731712E1,1.373409549E0
2.344748757E2,5.237608708E1,4.899729844E0,2.693544547E0,6.319655304E-1,1.577596135E2,1.426979433E1,1.380770732E0
2.354748780E2,5.237607284E1,4.899761424E0,2.898573790E0,8.247862653E-1,1.573062343E2,1.497911304E1,1.409232522E0
2.364748799E2,5.237606351E1,4.899760602E0,2.067900588E0,9.697638803E-1,1.613472347E2,1.454124068E1,1.367644851E0
2.374748808E2,5.237605155E1,4.899765728E0,2.575304473E0,9.475732007E-1,1.602754929E2,1.494339625E1,1.388931565E0
2.384748831E2,5.237602713E1,4.899879832E0,2.515682482E0,1.603931233E0,1.449981734E2,1.496968009E1,1.411221632E0
2.394748840E2,5.237601524E1,4.899884217E0,3.165664994E0,1.679084096E0,1.476977475E2,1.550872632E1,1.339556447E0
2.404748867E2,5.237599365E1,4.899938931E0,3.288143679E0,2.113501914E0,1.457339456E2,1.612110203E1,1.345667263E0
2.414748876E2,5.237597731E1,4.899957126E0,3.417928846E0,2.344366194E0,1.469752836E2,1.633236438E1,1.407801045E0
2.424748890E2,5.237595763E1,4.899983296E0,3.682435752E0,2.312371758E0,1.493502147E2,1.660441809E1,1.391603961E0
2.434748915E2,5.237595278E1,4.899945380E0,3.076902670E0,2.043207249E0,1.558955690E2,1.698165517E1,1.404216190E0
2.444748929E2,5.237593528E1,4.899954960E0,3.242624198E0,1.965603368E0,1.571581014E2,1.756688199E1,1.363162288E0
2.454748942E2,5.237591550E1,4.899952121E0,2.934186913E0,1.790786508E0,1.574546127E2,1.692016226E1,1.297694643E0
2.464748958E2,5.237589488E1,4.900001853E0,2.617202838E0,1.816996276E0,1.555301299E2,1.731134510E1,1.301007871E0
2.474748980E2,5.237588243E1,4.900001205E0,2.453632598E0,1.726166177E0,1.572772285E2,1.766221853E1,1.325140921E0
2.484748992E2,5.237586748E1,4.900005836E0,2.699719357E0,1.740063437E0,1.562055056E2,1.792041662E1,1.300160449E0
2.494749016E2,5.237585279E1,4.900028577E0,2.852424556E0,1.721354950E0,1.523896230E2,1.844301938E1,1.267257316E0
2.504749031E2,5.237583598E1,4.900019277E0,3.482820827E0,1.663791447E0,1.564973670E2,1.883050729E1,1.252615234E0
2.514749048E2,5.237581611E1,4.900024719E0,3.811300747E0,1.660509187E0,1.594186937E2,1.925395226E1,1.288328412E0
2.524749072E2,5.237579838E1,4.900044576E0,3.702319483E0,1.733389366E0,1.590176494E2,1.997106984E1,1.340478466E0
2.534749081E2,5.237581093E1,4.900093995E0,3.407243382E0,1.679499420E0,1.541945796E2,1.917797888E1,1.332662062E0
2.544749100E2,5.237578829E1,4.900146605E0,3.118242973E0,1.863829115E0,1.482458216E2,1.705237003E1,1.455233338E0
2.554749116E2,5.237577480E1,4.900135876E0,2.958370117E0,1.666773393E0,1.502868618E2,1.736454532E1,1.405663228E0
2.564749135E2,5.237575417E1,4.900167742E0,2.955751515E0,1.800961307E0,1.517293338E2,1.737724107E1,1.378392511E0
2.574749154E2,5.237573330E1,4.900160291E0,2.747569058E0,1.882799181E0,1.540040620E2,1.199937604E1,1.335982320E0
2.584752699E2,5.237572761E1,4.900186530E0,2.572883445E0,2.062722558E0,1.592539836E2,1.170212395E1,1.404809377E0
2.594752709E2,5.237570786E1,4.900145648E0,2.309151701E0,1.908692946E0,1.750855205E2,1.063554725E1,1.398775230E0
2.604752642E2,5.237572376E1,4.900116071E0,2.061068030E0,1.588653614E0,1.831823459E2,7.778363922E0,2.002076567E0
2.614752585E2,5.237570841E1,4.900120522E0,2.278955598E0,1.668078788E0,1.830507701E2,7.497928848E0,1.932390202E0
2.624752502E2,5.237570096E1,4.900140083E0,1.735220118E0,1.652563186E0,1.807272910E2,7.490555959E0,1.730836957E0
2.634752321E2,5.237568632E1,4.900145677E0,3.011878205E0,1.687150992E0,1.812740721E2,7.515126100E0,1.670214943E0
2.644752177E2,5.237566465E1,4.900144226E0,3.655641395E0,1.803884784E0,1.794047638E2,7.783179633E0,1.551522560E0
2.654752003E2,5.237564969E1,4.900161544E0,4.208229056E0,1.864334263E0,1.770620833E2,8.059784793E0,1.331556635E0
2.664751780E2,5.237563063E1,4.900162364E0,3.752468568E0,1.898185105E0,1.772029238E2,8.559553307E0,1.271540719E0
2.674751660E2,5.237561715E1,4.900149006E0,1.998998740E0,1.830787252E0,1.825985140E2,9.004066561E0,1.246997732E0
2.684751443E2,5.237560830E1,4.900137101E0,1.187635399E0,1.697851228E0,1.886903890E2,9.125614880E0,1.231543881E0
2.694751202E2,5.237559219E1,4.900129171E0,1.857614116E0,1.747595761E0,1.896881809E2,9.232548183E0,1.227600815E0
2.704751016E2,5.237557180E1,4.900122029E0,2.022504807E0,1.780576929E0,1.898658062E2,9.509482325E0,1.213211687E0
2.714750823E2,5.237555757E1,4.900091414E0,2.301247856E0,1.763904234E0,1.971160332E2,1.002107798E1,1.266048955E0
2.724750587E2,5.237555249E1,4.900079779E0,2.709956372E0,1.619718209E0,2.041864486E2,9.857014312E0,1.330009042E0
2.734750389E2,5.237555719E1,4.900038089E0,2.561339704E0,1.467574606E0,2.162939448E2,9.933083895E0,1.374102636E0
2.744750198E2,5.237556847E1,4.900022777E0,2.611326863E0,1.185984202E0,2.197917112E2,9.640921006E0,1.390980473E0
2.754750016E2,5.237557097E1,4.899996293E0,2.453303698E0,1.001810881E0,2.255538488E2,9.973742237E0,1.385868333E0
2.764749854E2,5.237555979E1,4.899996223E0,3.007318273E0,9.594577473E-1,2.196423604E2,1.001212597E1,1.381264694E0
2.774749687E2,5.237555538E1,4.899978849E0,3.112817199E0,9.864424277E-1,2.229224730E2,1.020148470E1,1.373857640E0
2.784749529E2,5.237554818E1,4.899994370E0,3.077873576E0,8.128646323E-1,2.198229074E2,1.015732864E1,1.495118834E0
2.794749390E2,5.237554095E1,4.899975096E0,3.343223162E0,6.020497138E-1,2.234258571E2,9.572692738E0,1.514350762E0
2.804749258E2,5.237552616E1,4.899989026E0,3.063138416E0,5.063330837E-1,2.031164590E2,9.727265724E0,1.470507396E0
2.814749135E2,5.237550551E1,4.899979518E0,3.009289080E0,8.683958026E-1,2.062483472E2,9.880878506E0,1.493083538E0
2.824749016E2,5.237547052E1,4.899972160E0,2.666576918E0,1.026932683E0,1.997396718E2,9.308118157E0,1.525933581E0
2.834748905E2,5.237546982E1,4.899958105E0,2.797287713E0,1.071683650E0,2.062628775E2,9.266063226E0,1.538028719E0
2.844748795E2,5.237546559E1,4.899925003E0,2.574992647E0,1.151968155E0,2.121902516E2,8.756324412E0,1.535899241E0
2.854748695E2,5.237546237E1,4.899895524E0,3.135514021E0,1.228624720E0,2.176819678E2,8.608257021E0,1.531312494E0
2.864748611E2,5.237544501E1,4.899896613E0,2.532203809E0,1.360861168E0,2.161330243E2,8.832855579E0,1.522274125E0
2.874748518E2,5.237542940E1,4.899892075E0,2.578705816E0,1.482922007E0,2.141625560E2,8.999829112E0,1.476527124E0
2.884748434E2,5.237541680E1,4.899876755E0,3.112925786E0,1.402636305E0,2.115289975E2,8.527800846E0,1.421343254E0
2.894748362E2,5.237541305E1,4.899867342E0,3.039311060E0,1.235386502E0,2.135452364E2,8.791848674E0,1.395079083E0
2.904748276E2,5.237540498E1,4.899844761E0,2.843314929E0,1.148709485E0,2.141815688E2,9.029318570E0,1.345887442E0
2.914748216E2,5.237539517E1,4.899827238E0,1.838098622E0,1.094427767E0,2.153441596E2,9.135024421E0,1.333256774E0
2.924748144E2,5.237537808E1,4.899818005E0,1.956506392E0,1.145895516E0,2.134527717E2,9.115392178E0,1.343599522E0
2.934748082E2,5.237536748E1,4.899809493E0,1.890103526E0,1.114552309E0,2.150575037E2,9.059724631E0,1.321942926E0
2.944748026E2,5.237536454E1,4.899795260E0,2.470738397E0,1.044885612E0,2.156176149E2,9.223622529E0,1.287910986E0
2.954747967E2,5.237535530E1,4.899783148E0,2.251007151E0,9.968395587E-1,2.124320025E2,9.122752181E0,1.280440932E0
2.964747915E2,5.237534427E1,4.899782222E0,2.518919000E0,9.872385540E-1,2.079974841E2,9.234197644E0,1.279297991E0
2.974747863E2,5.237533757E1,4.899767739E0,2.761889719E0,1.146299157E0,2.107261589E2,9.582191632E0,1.284614803E0
2.984747821E2,5.237533976E1,4.899752841E0,3.772149174E0,1.049949257E0,2.211513221E2,9.580634728E0,1.301276498E0
2.994747775E2,5.237532736E1,4.899744361E0,2.892679048E0,1.072420762E0,2.210811309E2,9.678062667E0,1.304676792E0
3.004747726E2,5.237531162E1,4.899729064E0,2.666432473E0,1.246279157E0,2.210263318E2,9.987475937E0,1.299904301E0
3.014747688E2,5.237530044E1,4.899714433E0,2.463950299E0,1.363107110E0,2.258662983E2,9.979016087E0,1.420305805E0
3.024747652E2,5.237525766E1,4.899712090E0,1.596202561E0,1.702844123E0,2.191273595E2,9.994814536E0,1.412353503E0
3.034747616E2,5.237526182E1,4.899705482E0,9.661392896E-1,1.055336379E0,2.183336523E2,1.010516154E1,1.404172103E0
3.044747576E2,5.237525685E1,4.899687067E0,1.943245160E0,1.054773601E0,2.202009270E2,1.034134522E1,1.316981828E0
3.054747543E2,5.237524239E1,4.899660460E0,2.325992688E0,1.030283556E0,2.177229052E2,1.045843092E1,1.288195801E0
3.064747514E2,5.237522112E1,4.899657882E0,2.589404792E0,1.027231569E0,2.136755112E2,1.030068503E1,1.327875200E0
3.074747474E2,5.237520760E1,4.899644710E0,2.487950165E0,1.048768530E0,2.162532206E2,1.001673312E1,1.375041649E0
3.084747452E2,5.237520086E1,4.899638304E0,2.595080547E0,8.805736410E-1,2.215031739E2,9.865329605E0,1.368876813E0
3.094747424E2,5.237517225E1,4.899626127E0,2.516864879E0,1.212276913E0,2.174947540E2,9.910927415E0,1.348147525E0
3.104747394E2,5.237515927E1,4.899614226E0,3.311179250E0,1.243178423E0,2.175738593E2,1.005187904E1,1.327715161E0
3.114747375E2,5.237514097E1,4.899609857E0,3.171878790E0,1.230808891E0,2.166827394E2,9.847594195E0,1.399754912E0
3.124747344E2,5.237514590E1,4.899591325E0,2.883264525E0,1.214500653E0,2.223430224E2,9.699484722E0,1.475548694E0
3.134747323E2,5.237511322E1,4.899608317E0,2.931033473E0,1.342112342E0,2.199534517E2,9.679774500E0,1.460312500E0
3.144747301E2,5.237523032E1,4.899490949E0,2.367591032E0,1.213140930E0,2.617543448E2,7.696631358E0,1.369979634E0
3.154747273E2,5.237522873E1,4.899463825E0,2.275660859E0,1.132111540E0,2.642957140E2,7.606795467E0,1.316679509E0
3.164747261E2,5.237521323E1,4.899457854E0,2.096863022E0,9.860205451E-1,2.523602935E2,7.703899967E0,1.329510722E0
3.174747232E2,5.237519880E1,4.899455351E0,2.054808782E0,8.930949352E-1,2.455040478E2,7.809269213E0,1.350051761E0
3.184747217E2,5.237517741E1,4.899460770E0,1.861527357E0,7.515459884E-1,2.324752801E2,7.944268965E0,1.342011569E0
3.194747200E2,5.237517933E1,4.899428540E0,1.622692714E0,8.011179886E-1,2.319887706E2,7.510826990E0,1.372312046E0
3.204747179E2,5.237515018E1,4.899413826E0,2.138355275E0,1.197279863E0,2.297048941E2,7.049449217E0,1.409653609E0
3.214747170E2,5.237512958E1,4.899394286E0,3.357097932E0,1.465220305E0,2.287944660E2,6.552746428E0,1.707312680E0
3.224747149E2,5.237510901E1,4.899395708E0,2.693006831E0,1.469827466E0,2.244943678E2,5.916575427E0,2.065253173E0
3.234747125E2,5.237510134E1,4.899382483E0,1.508377619E0,1.353776625E0,2.241331594E2,5.648943606E0,2.300636327E0
3.244747107E2,5.237509105E1,4.899365435E0,6.056206226E-1,1.436331185E0,2.248552149E2,5.821407994E0,2.089116447E0
3.254747096E2,5.237508976E1,4.899355332E0,2.923291465E-1,1.087073331E0,2.256871658E2,6.000791376E0,1.876411087E0
3.264747086E2,5.237507949E1,4.899349999E0,1.336245614E0,8.873041321E-1,2.216975005E2,6.261072837E0,1.705509999E0
3.274747069E2,5.237506985E1,4.899340266E0,2.457039356E0,7.156028783E-1,2.174901245E2,6.489438249E0,1.440332350E0
3.284747061E2,5.237506248E1,4.899334918E0,1.839461963E0,5.552420810E-1,2.194289067E2,6.396776708E0,1.486969471E0
3.294747041E2,5.237504839E1,4.899328318E0,2.175511623E0,6.998587673E-1,2.142335594E2,6.723037718E0,1.346401680E0
3.304747022E2,5.237502678E1,4.899319229E0,2.399199896E0,1.049513135E0,2.113755144E2,6.927922568E0,1.429902959E0
3.314747006E2,5.237499218E1,4.899312831E0,3.546833061E0,1.408506949E0,2.092981504E2,6.718559027E0,1.440497610E0
3.324746993E2,5.237497929E1,4.899311902E0,3.369640459E0,1.343675326E0,2.095244450E2,6.793753169E0,1.467120713E0
3.334746984E2,5.237495832E1,4.899307808E0,3.553177021E0,1.491293784E0,2.101501936E2,6.791684626E0,1.519191543E0
3.344746975E2,5.237495088E1,4.899294080E0,3.124376677E0,1.377687763E0,2.145235200E2,6.793438542E0,1.504794334E0
3.354746953E2,5.237493283E1,4.899281926E0,3.313275564E0,1.338170524E0,2.154708035E2,6.948404712E0,1.495183428E0
3.364746947E2,5.237492609E1,4.899275039E0,2.954142208E0,1.168919757E0,2.197392235E2,7.146214378E0,1.472136604E0
3.374746935E2,5.237491809E1,4.899268219E0,2.856994992E0,9.388530638E-1,2.182330146E2,7.231686473E0,1.403526751E0
3.384746921E2,5.237489861E1,4.899271264E0,2.781302703E0,1.054749678E0,2.094955057E2,7.434867292E0,1.353924810E0
3.394746912E2,5.237489720E1,4.899251410E0,2.884830034E0,1.097799851E0,2.149839916E2,7.769947551E0,1.318774034E0
3.404746904E2,5.237489608E1,4.899235252E0,2.617174312E0,1.044767366E0,2.177195347E2,7.857067693E0,1.273891588E0
3.414746895E2,5.237488234E1,4.899234057E0,2.733497601E0,1.041755433E0,2.134633716E2,7.902372352E0,1.269673244E0
3.424746881E2,5.237487264E1,4.899228725E0,2.742310525E0,1.043457032E0,2.123761049E2,8.024662403E0,1.294593074E0
3.434746864E2,5.237486342E1,4.899209934E0,3.843105110E0,1.181589317E0,2.122594152E2,7.693288784E0,1.295854361E0
3.444746860E2,5.237484305E1,4.899209364E0,5.437490734E0,1.295624520E0,2.081403195E2,7.562827163E0,1.269851273E0
3.454746846E2,5.237482128E1,4.899197203E0,3.845749612E0,1.887799800E0,2.037549775E2,7.665131842E0,1.210465162E0
3.464746830E2,5.237478190E1,4.899228973E0,2.903966526E0,1.756704566E0,1.972815008E2,7.425521465E0,1.214526438E0
3.474746822E2,5.237474124E1,4.899261391E0,2.875644126E0,1.769005864E0,1.883573516E2,7.323941422E0,1.336658881E0
3.484746819E2,5.237470346E1,4.899320425E0,2.802939435E0,1.322804738E0,1.754303433E2,6.973235542E0,1.692340259E0
3.494746798E2,5.237470502E1,4.899341802E0,2.578007743E0,9.444487354E-1,1.562357032E2,7.121683622E0,1.734757417E0
3.504746795E2,5.237471524E1,4.899369451E0,4.281035567E0,8.240856033E-1,1.261033493E2,6.337521256E0,2.108633036E0
3.514746778E2,5.237471385E1,4.899404937E0,4.069665607E0,7.366966418E-1,1.131048281E2,5.951122087E0,2.362526446E0
3.524746774E2,5.237470853E1,4.899430109E0,3.772040610E0,6.996387280E-1,1.091387666E2,5.778097545E0,2.457667850E0
3.534746763E2,5.237470990E1,4.899452957E0,2.929628112E0,8.748220396E-1,1.053820117E2,5.627544774E0,2.506297970E0
3.544746751E2,5.237471169E1,4.899489557E0,3.774896765E0,1.003251714E0,9.585164630E1,5.305113925E0,2.644513861E0
3.554746746E2,5.237470858E1,4.899506032E0,4.225360094E0,9.279747304E-1,9.634775190E1,5.200348312E0,2.634982122E0
3.564746739E2,5.237470085E1,4.899530568E0,3.598338467E0,6.670953988E-1,9.849971066E1,5.204686737E0,2.595336779E0
3.574746722E2,5.237468891E1,4.899552573E0,4.159275602E0,3.857999594E-1,1.004488321E2,5.189400942E0,2.625767487E0
3.584746715E2,5.237467336E1,4.899583768E0,4.201449755E0,2.245860579E-1,1.004488504E2,5.140866156E0,2.719564708E0
3.594746698E2,5.237468026E1,4.899592943E0,3.673782744E0,1.747250270E-1,1.004488619E2,5.177468892E0,2.649217414E0
3.604746693E2,5.237468009E1,4.899607705E0,3.176053238E0,8.382589684E-2,1.004488743E2,5.334624771E0,2.316530939E0
3.614746685E2,5.237468237E1,4.899616950E0,3.549728098E0,1.704335100E-1,1.004488834E2,5.392601867E0,2.178160265E0
3.624746680E2,5.237466189E1,4.899645763E0,1.208715673E0,5.408313325E-1,1.592448968E2,5.307162666E0,2.378773102E0
3.634746664E2,5.237465749E1,4.899657599E0,1.035313891E0,7.727904325E-1,NaN,5.241777019E0,2.519585425E0
3.644746656E2,5.237465019E1,4.899670585E0,1.563255169E0,2.978732308E-1,NaN,5.178083978E0,2.648014983E0
3.654746652E2,5.237465115E1,4.899670091E0,1.805018938E0,1.556804097E-1,NaN,5.270065042E0,2.459868184E0
3.664746634E2,5.237463623E1,4.899658640E0,1.984138367E0,1.632118271E-1,NaN,5.400881109E0,2.412995855E0
3.674746629E2,5.237463299E1,4.899648526E0,2.281124003E0,3.275355037E-2,NaN,6.069314965E0,2.565929744E0
3.684746623E2,5.237464303E1,4.899651792E0,2.407183384E0,7.102485885E-2,NaN,6.925061911E0,2.199223417E0
3.694746608E2,5.237463602E1,4.899635252E0,2.813694863E0,9.792305702E-2,NaN,8.631955236E0,1.628422072E0
3.704746604E2,5.237463686E1,4.899640897E0,2.491057822E0,3.492455431E-1,NaN,1.103621578E1,1.335693761E0
3.714746593E2,5.237463546E1,4.899638608E0,2.629212576E0,2.042372672E-1,NaN,1.245830026E1,1.314885973E0
3.724746583E2,5.237463376E1,4.899667070E0,2.360666952E0,5.241248273E-1,1.216392204E2,1.288683084E1,1.435375383E0
3.734746572E2,5.237463351E1,4.899680655E0,2.107730856E0,7.701964210E-1,1.184693532E2,1.076472183E1,1.397240761E0
3.744746568E2,5.237463037E1,4.899710597E0,2.391129344E0,9.111762123E-1,1.178069022E2,1.183563540E1,1.424402445E0
3.754746548E2,5.237462118E1,4.899710253E0,2.423415586E0,9.605123248E-1,1.257379875E2,1.065594716E1,1.427219940E0
3.764746543E2,5.237461352E1,4.899720743E0,2.740198975E0,1.019461264E0,1.276026423E2,1.139184984E1,1.377298007E0
3.774746530E2,5.237460784E1,4.899739141E0,3.111874173E0,1.066407149E0,1.271187094E2,1.187252645E1,1.351363945E0
3.784746525E2,5.237459917E1,4.899740199E0,4.064880521E0,1.027729948E0,1.301514777E2,1.144053231E1,1.370194693E0
3.794746517E2,5.237459901E1,4.899772314E0,4.760675862E0,9.966335763E-1,1.227793221E2,1.197083696E1,1.366602201E0
3.804746507E2,5.237459756E1,4.899785663E0,3.798514211E0,9.303369723E-1,1.190560597E2,1.154977247E1,1.327056190E0
3.814746503E2,5.237459281E1,4.899800895E0,1.345920873E0,9.150324095E-1,1.220246696E2,1.189076167E1,1.290182864E0
3.824746488E2,5.237458735E1,4.899824897E0,1.277528753E0,8.942587599E-1,1.230051268E2,1.206120192E1,1.247883362E0
3.834746485E2,5.237458693E1,4.899844594E0,2.164053711E0,8.871939635E-1,1.207980531E2,1.127377967E1,1.283248270E0
3.844750786E2,5.237459959E1,4.899911307E0,2.195264639E0,1.037796180E0,1.061448513E2,1.109135697E1,1.318039396E0
3.854750785E2,5.237460743E1,4.899954015E0,2.434070037E0,1.216809011E0,1.043023434E2,1.122660500E1,1.268069729E0
3.864750661E2,5.237461458E1,4.899993231E0,3.591429762E0,1.174517346E0,9.994495605E1,1.161984751E1,1.245911703E0
3.874750552E2,5.237461469E1,4.900016922E0,3.928058885E0,1.242244419E0,9.936412484E1,1.172318125E1,1.287889475E0
3.884750460E2,5.237461255E1,4.900041262E0,3.464263777E0,1.359143944E0,1.031664998E2,1.212765727E1,1.283410440E0
3.894750291E2,5.237461106E1,4.900059003E0,3.189276774E0,1.247418149E0,1.039951461E2,1.259955344E1,1.254142956E0
3.904750096E2,5.237459198E1,4.900061453E0,3.413806740E0,1.271909680E0,1.093318802E2,1.260801523E1,1.300445994E0
3.914749931E2,5.237461676E1,4.900120000E0,3.189413673E0,1.353208358E0,1.034162281E2,1.164545787E1,1.298459418E0
3.924749725E2,5.237462653E1,4.900142619E0,3.070245688E0,1.318093937E0,1.019496905E2,1.119395642E1,1.304390002E0
3.934749582E2,5.237460912E1,4.900164659E0,2.872800529E0,1.346858409E0,1.084273583E2,1.043919769E1,1.296347842E0
3.944749433E2,5.237461422E1,4.900216949E0,4.975274234E0,1.404805623E0,1.107638230E2,8.726952336E0,1.280932900E0
3.954749227E2,5.237454464E1,4.900177259E0,3.684424138E0,1.240588635E0,1.335920189E2,6.449320423E0,1.267961339E0
3.964749022E2,5.237451453E1,4.900170772E0,3.191083516E0,1.217144415E0,1.388165928E2,5.684944392E0,1.925116011E0
3.974748849E2,5.237450820E1,4.900177141E0,1.313563693E0,1.048052377E0,1.370678844E2,5.502743419E0,2.151607016E0
3.984748641E2,5.237450855E1,4.900187351E0,2.429684308E0,9.162208748E-1,1.340464833E2,5.570898657E0,2.109810629E0
3.994748434E2,5.237450822E1,4.900198979E0,2.751262539E0,8.917241913E-1,1.279189938E2,5.784988465E0,2.018476460E0
4.004748231E2,5.237450739E1,4.900213317E0,3.185043356E0,8.398878885E-1,1.218136267E2,5.934102165E0,1.993253753E0
4.014748038E2,5.237450119E1,4.900220457E0,2.902677273E0,9.113769461E-1,1.294980970E2,6.069050924E0,2.015104326E0
4.024747862E2,5.237447530E1,4.900206245E0,2.495754097E0,9.666498929E-1,1.575747925E2,5.993074552E0,2.170904965E0
4.034747680E2,5.237445428E1,4.900186808E0,2.508993465E0,8.868491286E-1,1.899225679E2,5.797459718E0,2.254785243E0
4.044747522E2,5.237444945E1,4.900187166E0,3.354905003E0,1.092198189E0,1.926613530E2,5.674479625E0,2.389183949E0
4.054747363E2,5.237444303E1,4.900176254E0,3.435162229E0,1.226440562E0,1.990552300E2,5.804129604E0,2.257520229E0
4.064747218E2,5.237444253E1,4.900162310E0,3.554199256E0,1.387327752E0,2.026446103E2,5.939137241E0,2.179715565E0
4.074747077E2,5.237443125E1,4.900155152E0,3.005713660E0,1.624728746E0,2.050800406E2,6.310211629E0,1.987680298E0
4.084746947E2,5.237441052E1,4.900143754E0,2.963132190E0,1.852254357E0,2.044975451E2,6.827447426E0,1.683355581E0
4.094746821E2,5.237439857E1,4.900129861E0,3.387031974E0,1.877072329E0,2.074798190E2,7.222185745E0,1.482413176E0
4.104746698E2,5.237439283E1,4.900114512E0,2.864562954E0,1.783041282E0,2.119640549E2,7.712528644E0,1.408323048E0
4.114746587E2,5.237437642E1,4.900110121E0,2.825082813E0,1.635661086E0,2.077119883E2,8.216643935E0,1.392573648E0
4.124746480E2,5.237435121E1,4.900109768E0,2.595631706E0,1.793945573E0,2.031885572E2,8.618124984E0,1.403240783E0
4.134746375E2,5.237433179E1,4.900090459E0,2.567058964E0,1.840546257E0,2.046511046E2,9.138766813E0,1.381055844E0
4.144746273E2,5.237432397E1,4.900067771E0,2.336069449E0,1.753545876E0,2.107624331E2,9.019837781E0,1.319633991E0
4.154746178E2,5.237430271E1,4.900063947E0,2.858589301E0,1.778557406E0,2.059453303E2,8.621707693E0,1.305839962E0
4.164746095E2,5.237427823E1,4.900060046E0,2.673137800E0,1.923298684E0,2.031560126E2,8.582742710E0,1.335529406E0
4.174746011E2,5.237427197E1,4.900023540E0,2.711816497E0,1.947755094E0,2.084107864E2,8.226976594E0,1.451168209E0
4.184745930E2,5.237425415E1,4.899991309E0,3.133684088E0,1.862975408E0,2.121985101E2,8.545356938E0,1.452039820E0
4.194745852E2,5.237424338E1,4.899971468E0,2.860290316E0,1.727965795E0,2.115552552E2,8.423531185E0,1.416331963E0
4.204745777E2,5.237426331E1,4.899942024E0,2.055197396E0,1.588868739E0,2.303475448E2,8.034173402E0,1.698089102E0
4.214745704E2,5.237424393E1,4.899945053E0,2.274807998E0,1.525238990E0,2.250327220E2,8.170066606E0,1.658392861E0
4.224745626E2,5.237423551E1,4.899937712E0,2.782014812E0,1.521719686E0,2.227528157E2,8.090051433E0,1.735272637E0
