"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
8.006610513E1,5.212057122E1,4.291853436E0,1.143423096E1,9.065903989E-1,NaN,7.015015754E1,1.358925751E1
8.106610596E1,5.212051132E1,4.291949553E0,1.114791574E1,1.293132567E0,NaN,6.078299919E1,1.359096372E1
8.206610620E1,5.212043054E1,4.292070083E0,1.157965855E1,1.876896956E0,NaN,5.505600406E1,1.359391960E1
8.306610644E1,5.212048484E1,4.291972505E0,1.139176943E1,1.133603485E0,NaN,5.652559613E1,1.360396063E1
8.406610584E1,5.212050515E1,4.291921760E0,1.132333155E1,9.967493613E-1,NaN,5.801129925E1,1.361728305E1
8.506610608E1,5.212049851E1,4.291918855E0,1.125438063E1,9.863127567E-1,NaN,6.257454940E1,1.363649020E1
8.606610680E1,5.212047577E1,4.291924936E0,1.123209959E1,1.139261661E0,NaN,6.602975429E1,1.365514023E1
8.706610608E1,5.212049317E1,4.291864780E0,1.174837246E1,1.033253261E0,NaN,6.982657903E1,1.367776372E1
8.806610668E1,5.212051087E1,4.291804842E0,1.184564490E1,9.854700140E-1,NaN,7.511040475E1,1.371611174E1
8.906610668E1,5.212050321E1,4.291797918E0,1.173517624E1,9.819150596E-1,NaN,8.147206018E1,1.374129449E1
9.006610656E1,5.212049565E1,4.291791037E0,1.101649129E1,9.837949140E-1,NaN,8.823756125E1,1.376879650E1
9.106610632E1,5.212041918E1,4.291593025E0,1.109035119E1,2.098043521E0,2.238758232E2,8.516294811E1,1.379669386E1
9.206610715E1,5.212043585E1,4.291491023E0,1.151285447E1,2.231338848E0,2.330523905E2,8.832284489E1,1.383174719E1
9.306610763E1,5.212053172E1,4.291617988E0,1.084480486E1,1.134932630E0,NaN,6.386186863E1,1.384885487E1
9.406610799E1,5.212052715E1,4.291603423E0,1.084130692E1,1.130233180E0,NaN,6.804885548E1,1.388109770E1
9.506610727E1,5.212054948E1,4.291516575E0,1.189944250E1,1.384911422E0,NaN,6.943514700E1,1.390896431E1
9.606613398E1,5.212054214E1,4.291514188E0,1.142701550E1,1.316627333E0,NaN,7.404216803E1,1.394539093E1
9.706610811E1,5.212053932E1,4.291495555E0,1.121878932E1,1.315972284E0,NaN,7.932745519E1,1.397219394E1
9.806620932E1,5.212053604E1,4.291477123E0,1.137324724E1,1.316085191E0,NaN,8.502831061E1,1.399690345E1
9.906610715E1,5.212053281E1,4.291458616E0,1.158319585E1,1.317104400E0,NaN,9.112416941E1,1.403805752E1
1.000661077E2,5.212052983E1,4.291440030E0,1.148391942E1,1.316303249E0,NaN,9.760130897E1,1.407843481E1
1.010661074E2,5.212031675E1,4.291689622E0,2.287342301E0,1.429999948E0,1.789453128E2,3.324577164E1,1.200000000E1
1.020661082E2,5.212054233E1,4.291583458E0,1.519641944E0,1.059999943E0,NaN,3.619946864E1,1.200000000E1
1.030661081E2,5.212054468E1,4.291620841E0,1.782463140E0,1.059999943E0,NaN,3.523550238E1,1.200000000E1
1.040661077E2,5.212057066E1,4.291605401E0,1.104483620E1,9.079217176E-1,1.545912445E2,7.400724408E1,1.055513538E1
