"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.682352840E-1,-4.753375053E-1,1.803999990E-1,-1.047749996E0
3.707248100E-1,-4.412375093E-1,2.026749998E-1,-1.032762527E0
3.732143630E-1,-4.050749838E-1,2.239875048E-1,-1.019974947E0
3.757038990E-1,-3.667125106E-1,2.432374954E-1,-1.014750004E0
3.781934400E-1,-3.294500113E-1,2.591874897E-1,-1.009387493E0
3.806829780E-1,-2.975499928E-1,2.708750069E-1,-1.010487437E0
3.831725170E-1,-2.613874972E-1,2.803624868E-1,-1.014750004E0
3.856620550E-1,-2.294874936E-1,2.879250050E-1,-1.022174954E0
3.881515940E-1,-2.039124966E-1,2.942500114E-1,-1.029600024E0
3.906411320E-1,-1.825999916E-1,3.007124960E-1,-1.043487549E0
3.931306710E-1,-1.581249982E-1,3.016749918E-1,-1.059437513E0
3.956202320E-1,-1.410750002E-1,3.016749918E-1,-1.072224975E0
3.981097700E-1,-1.240250021E-1,2.974124849E-1,-1.089137435E0
4.005993530E-1,-1.156374961E-1,2.931500077E-1,-1.109349966E0
4.030889220E-1,-1.113749966E-1,2.825624943E-1,-1.123237491E0
4.055783970E-1,-1.080750003E-1,2.719750106E-1,-1.142349958E0
4.080679100E-1,-1.049124971E-1,2.601499856E-1,-1.154175043E0
4.105574520E-1,-1.080750003E-1,2.463999987E-1,-1.165862441E0
4.130469850E-1,-1.134374961E-1,2.336124927E-1,-1.173287511E0
4.155365700E-1,-1.187999994E-1,2.176624984E-1,-1.180712461E0
4.180261390E-1,-1.273249984E-1,2.026749998E-1,-1.181812525E0
4.205156680E-1,-1.358499974E-1,1.889249980E-1,-1.175349951E0
4.230052130E-1,-1.453374922E-1,1.707749963E-1,-1.170125008E0
4.254947500E-1,-1.581249982E-1,1.453374922E-1,-1.161599994E0
4.279842900E-1,-1.688500047E-1,1.197625026E-1,-1.154175043E0
4.304738280E-1,-1.794375032E-1,9.198749810E-2,-1.142349958E0
4.329633670E-1,-1.900250018E-1,7.397499681E-2,-1.129699945E0
4.354529050E-1,-1.975875050E-1,6.118749827E-2,-1.107287526E0
4.379424440E-1,-2.017125040E-1,5.802499875E-2,-1.084874988E0
4.404319820E-1,-2.113374919E-1,5.692499876E-2,-1.064662457E0
4.429215210E-1,-2.135374993E-1,5.266249925E-2,-1.044450045E0
4.454111930E-1,-2.167000026E-1,5.582499877E-2,-1.023275018E0
4.479008260E-1,-2.198625058E-1,5.156249925E-2,-1.000862479E0
4.503903450E-1,-2.177999914E-1,4.633750021E-2,-9.860125184E-1
4.528799010E-1,-2.167000026E-1,4.097500071E-2,-9.721249938E-1
4.553694360E-1,-2.124374956E-1,4.097500071E-2,-9.615374804E-1
4.578589780E-1,-2.059749961E-1,3.464999795E-2,-9.550749660E-1
4.603485160E-1,-2.028124928E-1,3.355000168E-2,-9.465500116E-1
4.628380550E-1,-1.985500008E-1,2.612499893E-2,-9.380249977E-1
4.653275780E-1,-1.975875050E-1,1.539999992E-2,-9.305999875E-1
4.678171170E-1,-1.985500008E-1,6.874999963E-3,-9.211124778E-1
4.703066550E-1,-2.007499933E-1,-2.612499986E-3,-9.103875160E-1
4.727961940E-1,-2.028124928E-1,-1.856249943E-2,-8.975999951E-1
4.752857320E-1,-2.092749923E-1,-3.561250120E-2,-8.816499710E-1
4.777752710E-1,-2.135374993E-1,-5.582499877E-2,-8.679000139E-1
4.802647750E-1,-2.177999914E-1,-7.287500054E-2,-8.540124893E-1
4.827543140E-1,-2.252250016E-1,-8.786249906E-2,-8.349000216E-1
4.852438520E-1,-2.304500043E-1,-9.624999762E-2,-8.135874867E-1
4.877333910E-1,-2.326499969E-1,-1.016125008E-1,-7.880125046E-1
4.902229730E-1,-2.369125038E-1,-1.038125008E-1,-7.646374702E-1
4.927125430E-1,-2.411749959E-1,-9.844999760E-2,-7.390624881E-1
4.952020720E-1,-2.475000024E-1,-9.528750181E-2,-7.156875134E-1
4.976916170E-1,-2.549250126E-1,-9.844999760E-2,-6.912124753E-1
5.001811540E-1,-2.634499967E-1,-1.005124971E-1,-6.730625033E-1
5.026706940E-1,-2.699125111E-1,-1.005124971E-1,-6.624749899E-1
5.051602320E-1,-2.784374952E-1,-9.955000132E-2,-6.528499722E-1
5.076497710E-1,-2.827000022E-1,-1.058750004E-1,-6.433625221E-1
5.101393090E-1,-2.901250124E-1,-1.101374999E-1,-6.391000152E-1
5.126288480E-1,-2.986499965E-1,-1.112374961E-1,-6.358000040E-1
5.151185200E-1,-3.029125035E-1,-1.175625026E-1,-6.337375045E-1
5.176081530E-1,-3.114374876E-1,-1.186624989E-1,-6.380000114E-1
5.200976760E-1,-3.188624978E-1,-1.175625026E-1,-6.411625147E-1
5.225872320E-1,-3.262875080E-1,-1.155000031E-1,-6.496874690E-1
5.250766420E-1,-3.316499889E-1,-1.164624989E-1,-6.550499797E-1
5.275660880E-1,-3.379749954E-1,-1.112374961E-1,-6.645374894E-1
5.300557770E-1,-3.475999832E-1,-1.069749966E-1,-6.741625071E-1
5.325453940E-1,-3.570874929E-1,-9.624999762E-2,-6.815875173E-1
5.350349200E-1,-3.656125069E-1,-8.139999956E-2,-6.912124753E-1
5.375244730E-1,-3.709749877E-1,-6.861250103E-2,-7.017999887E-1
5.400140090E-1,-3.763374984E-1,-5.486249924E-2,-7.114250064E-1
5.425035500E-1,-3.815625012E-1,-3.561250120E-2,-7.220125198E-1
5.449930880E-1,-3.783999979E-1,-1.429999992E-2,-7.294374704E-1
5.474826270E-1,-3.741374910E-1,-1.649999991E-3,-7.347999811E-1
5.499721650E-1,-3.741374910E-1,1.017499994E-2,-7.422249913E-1
5.524617040E-1,-3.646500111E-1,2.612499893E-2,-7.486875057E-1
5.549512810E-1,-3.613499999E-1,3.987500072E-2,-7.561125159E-1
5.574408510E-1,-3.550249934E-1,5.582499877E-2,-7.603750229E-1
5.599303850E-1,-3.454000056E-1,6.655000150E-2,-7.635374665E-1
5.624199300E-1,-3.348124921E-1,8.139999956E-2,-7.677999735E-1
5.649094670E-1,-3.242250085E-1,9.844999760E-2,-7.720624804E-1
5.673990070E-1,-3.166624904E-1,1.069749966E-1,-7.699999809E-1
5.698885450E-1,-3.060750067E-1,1.164624989E-1,-7.666999698E-1
5.723780830E-1,-2.954874933E-1,1.282874942E-1,-7.614749670E-1
5.748676210E-1,-2.827000022E-1,1.346125007E-1,-7.529500127E-1
5.773571590E-1,-2.730749846E-1,1.420374960E-1,-7.455250025E-1
5.798466970E-1,-2.634499967E-1,1.463000029E-1,-7.412624955E-1
5.823362350E-1,-2.571249902E-1,1.505624950E-1,-7.273749709E-1
5.848257740E-1,-2.528625131E-1,1.463000029E-1,-7.156875134E-1
5.873153120E-1,-2.432374954E-1,1.335124969E-1,-7.071624994E-1
5.898048510E-1,-2.380124927E-1,1.143999994E-1,-7.006999850E-1
5.922943890E-1,-2.326499969E-1,9.955000132E-2,-7.017999887E-1
5.947840630E-1,-2.411749959E-1,8.786249906E-2,-6.986374855E-1
5.972736970E-1,-2.422749996E-1,7.603749633E-2,-6.954749823E-1
5.997632060E-1,-2.443374991E-1,6.751249731E-2,-6.986374855E-1
6.022527620E-1,-2.539624870E-1,6.655000150E-2,-7.028999925E-1
6.047422970E-1,-2.634499967E-1,6.751249731E-2,-7.103250027E-1
6.072318390E-1,-2.656500041E-1,6.971249729E-2,-7.177500129E-1
6.097213770E-1,-2.699125111E-1,7.397499681E-2,-7.242124677E-1
6.122109160E-1,-2.741749883E-1,8.249999583E-2,-7.369999886E-1
6.147004490E-1,-2.793999910E-1,8.676250279E-2,-7.475875020E-1
6.171899880E-1,-2.815999985E-1,9.102500230E-2,-7.624375224E-1
6.196795260E-1,-2.804999948E-1,9.308750182E-2,-7.774249911E-1
6.221690650E-1,-2.815999985E-1,8.249999583E-2,-7.944750190E-1
6.246585930E-1,-2.847625017E-1,6.435000151E-2,-8.135874867E-1
6.271481320E-1,-2.869625092E-1,6.338749826E-2,-8.358625174E-1
6.296376700E-1,-2.901250124E-1,7.081250101E-2,-8.593750000E-1
6.321272080E-1,-2.869625092E-1,1.016125008E-1,-8.881124854E-1
6.346167460E-1,-2.762374878E-1,1.655499935E-1,-9.231749773E-1
6.371062840E-1,-2.602874935E-1,2.017125040E-1,-9.487500191E-1
6.395958770E-1,-2.496999949E-1,2.111999989E-1,-9.700624943E-1
6.420854470E-1,-2.454375029E-1,2.208250016E-1,-9.891750216E-1
6.445749810E-1,-2.400749922E-1,2.367749959E-1,-1.004024982E0
6.470645260E-1,-2.326499969E-1,2.538250089E-1,-1.017912507E0
6.495540630E-1,-2.252250016E-1,2.677125037E-1,-1.025337458E0
6.520436030E-1,-2.209624946E-1,2.836624980E-1,-1.027537465E0
6.545331310E-1,-2.102375031E-1,2.985124886E-1,-1.035925031E0
6.570226700E-1,-2.007499933E-1,3.176249862E-1,-1.038125038E0
6.595122080E-1,-1.868624985E-1,3.368749917E-1,-1.041287541E0
6.620017470E-1,-1.805374920E-1,3.613499999E-1,-1.044450045E0
6.644912850E-1,-1.740749925E-1,3.943499923E-1,-1.045549989E0
6.669808240E-1,-1.688500047E-1,4.240500033E-1,-1.049812436E0
6.694703380E-1,-1.645874977E-1,4.475624859E-1,-1.055174947E0
6.719598770E-1,-1.612875015E-1,4.729999900E-1,-1.059437513E0
6.744495500E-1,-1.612875015E-1,4.889499843E-1,-1.059437513E0
6.769391830E-1,-1.655499935E-1,4.965125024E-1,-1.057237506E0
6.794287060E-1,-1.720124930E-1,5.017374754E-1,-1.054075003E0
6.819182610E-1,-1.815000027E-1,4.974749982E-1,-1.050912499E0
6.844077780E-1,-1.890625060E-1,4.911499918E-1,-1.049812436E0
6.868973190E-1,-2.007499933E-1,4.868874848E-1,-1.043487549E0
6.893868570E-1,-2.081750035E-1,4.879874885E-1,-1.042387486E0
6.918763960E-1,-2.167000026E-1,4.868874848E-1,-1.039224982E0
6.943659340E-1,-2.230249941E-1,4.794625044E-1,-1.033862472E0
6.968554730E-1,-2.283875048E-1,4.698374867E-1,-1.029600024E0
6.993449960E-1,-2.358125001E-1,4.549874961E-1,-1.029600024E0
7.018345350E-1,-2.400749922E-1,4.368374944E-1,-1.024237514E0
7.043241170E-1,-2.517625093E-1,4.134624898E-1,-1.021075010E0
7.068136870E-1,-2.613874972E-1,3.847250044E-1,-1.016812444E0
7.093032210E-1,-2.667500079E-1,3.506250083E-1,-1.014750004E0
7.117927660E-1,-2.784374952E-1,3.091000021E-1,-1.011450052E0
7.142823030E-1,-2.858625054E-1,2.718375027E-1,-1.009387493E0
7.167718430E-1,-2.964499891E-1,2.314125001E-1,-1.007187486E0
7.192613810E-1,-3.038749993E-1,1.889249980E-1,-1.005125046E0
7.217509200E-1,-3.081375062E-1,1.463000029E-1,-1.005125046E0
7.242404580E-1,-3.103374839E-1,1.080750003E-1,-1.005125046E0
7.267299970E-1,-3.092375100E-1,7.081250101E-2,-1.005125046E0
7.292195350E-1,-3.060750067E-1,3.561250120E-2,-1.008287549E0
7.317090740E-1,-2.975499928E-1,5.912499968E-3,-1.012549996E0
7.341986120E-1,-2.890250087E-1,-2.186249942E-2,-1.015712500E0
7.366881510E-1,-2.784374952E-1,-4.207500070E-2,-1.019974947E0
7.391776890E-1,-2.602874935E-1,-6.338749826E-2,-1.023275018E0
7.416672280E-1,-2.454375029E-1,-8.249999583E-2,-1.028499961E0
7.441568910E-1,-2.283875048E-1,-1.058750004E-1,-1.032762527E0
7.466465240E-1,-2.059749961E-1,-1.377750039E-1,-1.037024975E0
7.491360470E-1,-1.879625022E-1,-1.696749926E-1,-1.046650052E0
7.516256030E-1,-1.645874977E-1,-1.878249943E-1,-1.052974939E0
7.541151380E-1,-1.410750002E-1,-1.920875013E-1,-1.065762520E0
7.566046800E-1,-1.145374998E-1,-1.941500008E-1,-1.078549981E0
7.590941940E-1,-9.212499857E-2,-2.069374919E-1,-1.096699953E0
7.615837330E-1,-6.764999777E-2,-2.228875011E-1,-1.118975043E0
7.640732710E-1,-4.317500070E-2,-2.484624982E-1,-1.141387463E0
7.665628100E-1,-2.296249941E-2,-2.708750069E-1,-1.170125008E0
7.690523920E-1,-3.849999979E-3,-2.931500077E-1,-1.199825048E0
7.715419620E-1,1.429999992E-2,-3.166624904E-1,-1.233924985E0
7.740314550E-1,2.914999984E-2,-3.378374875E-1,-1.272287488E0
7.765209680E-1,4.303750023E-2,-3.613499999E-1,-1.310512543E0
7.790105550E-1,6.104999781E-2,-3.825249970E-1,-1.347774982E0
7.815001200E-1,7.273750007E-2,-4.017750025E-1,-1.385037541E0
7.839896550E-1,8.236250281E-2,-4.272125065E-1,-1.422299981E0
7.864791990E-1,9.295000136E-2,-4.518249929E-1,-1.459562540E0
7.889687270E-1,1.025749967E-1,-4.729999900E-1,-1.494624972E0
7.914582670E-1,1.047749966E-1,-4.911499918E-1,-1.524462461E0
7.939478050E-1,1.079374999E-1,-5.028374791E-1,-1.552099943E0
7.964373440E-1,1.121999994E-1,-5.048999786E-1,-1.571349978E0
7.989268820E-1,1.036750004E-1,-4.985750020E-1,-1.583037496E0
8.014164210E-1,9.624999762E-2,-4.868874848E-1,-1.590462446E0
8.039060770E-1,8.552499861E-2,-4.655750096E-1,-1.590462446E0
8.063957100E-1,7.177499682E-2,-4.347749949E-1,-1.581937432E0
8.088852330E-1,5.362499878E-2,-4.027374983E-1,-1.563787460E0
8.113747890E-1,3.547500074E-2,-3.537875116E-1,-1.545774937E0
8.138643100E-1,1.429999992E-2,-2.974124849E-1,-1.517037511E0
8.163538520E-1,-8.112499490E-3,-2.580874860E-1,-1.478675008E0
8.188433900E-1,-3.684999794E-2,-2.208250016E-1,-1.433987498E0
8.213329290E-1,-6.984999776E-2,-1.909874976E-1,-1.388200045E0
8.238224670E-1,-1.038125008E-1,-1.612875015E-1,-1.343512535E0
8.263120060E-1,-1.421750039E-1,-1.249874979E-1,-1.296762466E0
8.288015490E-1,-1.922249943E-1,-8.882500231E-2,-1.258399963E0
8.312910880E-1,-2.400749922E-1,-5.486249924E-2,-1.225399971E0
8.337806260E-1,-2.912249863E-1,-3.244999796E-2,-1.197762489E0
8.362701650E-1,-3.444375098E-1,-2.612499893E-2,-1.169024944E0
8.387597030E-1,-3.943499923E-1,-3.781250119E-2,-1.146612525E0
8.412492420E-1,-4.390375018E-1,-5.802499875E-2,-1.131762505E0
8.437388240E-1,-4.805625081E-1,-9.102500230E-2,-1.118975043E0
8.462283940E-1,-5.189250112E-1,-1.325500011E-1,-1.114712477E0
8.487179280E-1,-5.487625003E-1,-1.718750000E-1,-1.113612533E0
8.512074730E-1,-5.710374713E-1,-2.102375031E-1,-1.108387470E0
8.536970100E-1,-5.901499987E-1,-2.410375029E-1,-1.103024960E0
8.561865500E-1,-6.114624739E-1,-2.580874860E-1,-1.098762512E0
8.586760690E-1,-6.327750087E-1,-2.729375064E-1,-1.087074995E0
8.611656070E-1,-6.551874876E-1,-2.740375102E-1,-1.078549981E0
8.636551450E-1,-6.763625145E-1,-2.623499930E-1,-1.068925023E0
8.661446830E-1,-7.041375041E-1,-2.347124964E-1,-1.055174947E0
8.686342160E-1,-7.295749784E-1,-1.995124966E-1,-1.040187478E0
8.711237540E-1,-7.530875206E-1,-1.665125042E-1,-1.025337458E0
8.736134280E-1,-7.796249986E-1,-1.357125044E-1,-1.009387493E0
8.761030620E-1,-8.029999733E-1,-1.112374961E-1,-9.954999685E-1
8.785924500E-1,-8.307750225E-1,-9.198749810E-2,-9.869750142E-1
8.810819100E-1,-8.637750149E-1,-8.139999956E-2,-9.785875082E-1
8.835715770E-1,-8.945749998E-1,-8.676250279E-2,-9.710249901E-1
8.860611970E-1,-9.253749847E-1,-9.624999762E-2,-9.732249975E-1
8.885507230E-1,-9.531499743E-1,-1.047749966E-1,-9.785875082E-1
8.910402760E-1,-9.839500189E-1,-1.207249984E-1,-9.880750179E-1
8.935298120E-1,-1.006362438E0,-1.420374960E-1,-1.006224990E0
8.960193530E-1,-1.020112514E0,-1.590874940E-1,-1.022174954E0
8.985089100E-1,-1.027537465E0,-1.846625060E-1,-1.039224982E0
9.009984490E-1,-1.029737473E0,-2.102375031E-1,-1.060400009E0
9.034879870E-1,-1.026574969E0,-2.271499932E-1,-1.092437506E0
9.059775260E-1,-1.019150019E0,-2.421374917E-1,-1.126399994E0
9.084671080E-1,-1.004162550E0,-2.729375064E-1,-1.158437490E0
9.109566780E-1,-9.861499667E-1,-3.166624904E-1,-1.190337539E0
9.134462170E-1,-9.648374915E-1,-3.847250044E-1,-1.216874957E0
9.159357610E-1,-9.403625131E-1,-4.772624969E-1,-1.239287496E0
9.184252980E-1,-9.212499857E-1,-5.623750091E-1,-1.255237460E0
9.209148380E-1,-9.009000063E-1,-6.411625147E-1,-1.270087481E0
9.234043760E-1,-8.806874752E-1,-7.177500129E-1,-1.281774998E0
9.258939150E-1,-8.530499935E-1,-7.965375185E-1,-1.282874942E0
9.283834660E-1,-8.254125118E-1,-8.742250204E-1,-1.279712439E0
9.308730050E-1,-7.998374701E-1,-9.370625019E-1,-1.272287488E0
9.333626780E-1,-7.742624879E-1,-9.997624755E-1,-1.254137516E0
9.358523110E-1,-7.540500164E-1,-1.058337450E0,-1.229662538E0
9.383416990E-1,-7.349374890E-1,-1.096699953E0,-1.203125000E0
9.408311590E-1,-7.093625069E-1,-1.113749981E0,-1.173287511E0
9.433208410E-1,-6.891499758E-1,-1.110450029E0,-1.146612525E0
9.458104610E-1,-6.743000150E-1,-1.092437506E0,-1.116912484E0
9.482999870E-1,-6.551874876E-1,-1.065762520E0,-1.082812548E0
