"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.748676210E-1,-1.995000124E0,2.137950182E0,9.592050552E0
5.773571590E-1,-2.032950163E0,2.148000002E0,9.562950134E0
5.798466970E-1,-2.071050167E0,2.164950132E0,9.571050644E0
5.823362350E-1,-2.019000053E0,2.149950027E0,9.595050812E0
5.848257740E-1,-1.882050037E0,2.140950203E0,9.814950943E0
5.873153120E-1,-1.903950095E0,2.140950203E0,9.784050941E0
5.898048510E-1,-1.863000035E0,2.184000015E0,9.553950310E0
5.922943890E-1,-1.777050138E0,2.137950182E0,9.456000328E0
5.947840630E-1,-1.734000087E0,2.110050201E0,9.391050339E0
5.972736970E-1,-1.711950064E0,2.071050167E0,9.243000031E0
5.997632060E-1,-1.717050076E0,2.031000137E0,9.109050751E0
6.022527620E-1,-1.783950090E0,1.987050056E0,9.063000679E0
6.047422970E-1,-1.798050046E0,1.896000147E0,9.010050774E0
6.072318390E-1,-1.806000113E0,1.827000141E0,8.971950531E0
6.097213770E-1,-1.794000030E0,1.699950099E0,8.994000435E0
6.122109160E-1,-1.750050068E0,1.651950121E0,8.995950699E0
6.147004490E-1,-1.638000131E0,1.540050030E0,9.030000687E0
6.171899880E-1,-1.525050044E0,1.461000085E0,9.100950241E0
6.196795260E-1,-1.494000077E0,1.417950034E0,9.340950012E0
6.221690650E-1,-1.444050074E0,1.327050090E0,9.409950256E0
6.246585930E-1,-1.372050047E0,1.300050020E0,9.159000397E0
6.271481320E-1,-1.317000031E0,1.249950051E0,8.965050697E0
6.296376700E-1,-1.281000018E0,1.108950019E0,8.833050728E0
6.321272080E-1,-1.144950032E0,9.480000734E-1,8.524050713E0
6.346167460E-1,-1.276050091E0,1.245000005E0,9.100950241E0
6.371062840E-1,-1.401000023E0,1.252050042E0,9.421950340E0
6.395958770E-1,-1.405950069E0,1.261950016E0,9.211050034E0
6.420854470E-1,-1.473000050E0,1.269000053E0,9.115950584E0
6.445749810E-1,-1.552050114E0,1.260000110E0,9.124950409E0
6.470645260E-1,-1.578000069E0,1.236000061E0,9.180000305E0
6.495540630E-1,-1.627950072E0,1.260000110E0,9.316950798E0
6.520436030E-1,-1.654950023E0,1.261950016E0,9.376950264E0
6.545331310E-1,-1.627950072E0,1.269000053E0,9.324000359E0
6.570226700E-1,-1.626000047E0,1.273950100E0,9.307050705E0
6.595122080E-1,-1.699950099E0,1.228050113E0,9.240000725E0
6.620017470E-1,-1.717050076E0,1.255050063E0,9.064949989E0
6.644912850E-1,-1.770000100E0,1.288050056E0,9.067950249E0
6.669808240E-1,-1.810050130E0,1.255050063E0,9.063000679E0
6.694703380E-1,-1.908000112E0,1.276050091E0,9.022050858E0
6.719598770E-1,-2.059050083E0,1.273950100E0,9.111000061E0
6.744495500E-1,-2.164950132E0,1.284000039E0,9.184950829E0
6.769391830E-1,-2.253000021E0,1.261950016E0,9.310050011E0
6.794287060E-1,-2.347050190E0,1.248000026E0,9.352950096E0
6.819182610E-1,-2.425950050E0,1.269000053E0,9.391050339E0
6.844077780E-1,-2.529000044E0,1.276050091E0,9.403050423E0
6.868973190E-1,-2.560050011E0,1.248000026E0,9.415050507E0
6.893868570E-1,-2.629050016E0,1.204950094E0,9.520050049E0
6.918763960E-1,-2.701050043E0,1.224000096E0,9.622950554E0
6.943659340E-1,-2.775000095E0,1.255050063E0,9.745050430E0
6.968554730E-1,-2.826000214E0,1.267050028E0,9.798000336E0
6.993449960E-1,-2.884950161E0,1.300050020E0,9.850950241E0
7.018345350E-1,-2.896950245E0,1.288050056E0,9.882000923E0
7.043241170E-1,-2.974050045E0,1.317000031E0,9.951000214E0
7.068136870E-1,-2.979000092E0,1.294950008E0,1.001100063E1
7.093032210E-1,-3.016950130E0,1.285950065E0,1.004700089E1
7.117927660E-1,-3.051000118E0,1.240050077E0,1.001100063E1
7.142823030E-1,-3.060000181E0,1.177950025E0,9.994050026E0
7.167718430E-1,-3.003000259E0,1.111050010E0,1.001400089E1
7.192613810E-1,-2.971950054E0,1.008000016E0,1.006395054E1
7.217509200E-1,-2.928000212E0,9.390000701E-1,1.006905079E1
7.242404580E-1,-2.932950258E0,8.929500580E-1,1.011705017E1
7.267299970E-1,-2.899950027E0,8.359500170E-1,1.015995026E1
7.292195350E-1,-2.839950085E0,7.420500517E-1,1.014495087E1
7.317090740E-1,-2.815950155E0,6.799500585E-1,1.013805008E1
7.341986120E-1,-2.773050070E0,6.370500326E-1,1.013805008E1
7.366881510E-1,-2.751000166E0,5.869500041E-1,1.019295025E1
7.391776890E-1,-2.691000223E0,6.300000548E-1,1.019805050E1
7.416672280E-1,-2.572050095E0,6.300000548E-1,1.018605042E1
7.441568910E-1,-2.529000044E0,5.700000525E-1,1.040895081E1
7.466465240E-1,-2.466000080E0,4.570500255E-1,1.042800045E1
7.491360470E-1,-2.410950184E0,4.189500213E-1,1.025295067E1
7.516256030E-1,-2.374950171E0,3.640500307E-1,1.018095016E1
7.541151380E-1,-2.313000202E0,2.010000050E-1,1.019805050E1
7.566046800E-1,-2.256000042E0,8.895000070E-2,1.029600048E1
7.590941940E-1,-2.196000099E0,-6.300000101E-2,1.043505096E1
7.615837330E-1,-2.098050117E0,-1.399500072E-1,1.057905006E1
7.640732710E-1,-2.028000116E0,-2.380500138E-1,1.050195026E1
7.665628100E-1,-1.956000090E0,-3.079500198E-1,1.045395088E1
7.690523920E-1,-1.876950145E0,-3.649500310E-1,1.042995071E1
7.715419620E-1,-1.791000128E0,-3.940500319E-1,1.040595055E1
7.740314550E-1,-1.783950090E0,-3.750000298E-1,1.041300011E1
7.765209680E-1,-1.765050054E0,-3.529500067E-1,1.045395088E1
7.790105550E-1,-1.765050054E0,-3.439500034E-1,1.038705063E1
7.815001200E-1,-1.759950042E0,-2.929500043E-1,1.037805080E1
7.839896550E-1,-1.807950139E0,-2.430000156E-1,1.023405075E1
7.864791990E-1,-1.864950061E0,-1.500000060E-1,1.019295025E1
7.889687270E-1,-1.944000125E0,-6.105000153E-2,1.000905037E1
7.914582670E-1,-2.176950216E0,3.795000166E-2,9.754950523E0
7.939478050E-1,-2.349000216E0,1.579500139E-1,9.549000740E0
7.964373440E-1,-2.553000212E0,3.259500265E-1,9.250050545E0
7.989268820E-1,-2.755950212E0,4.459500313E-1,9.022050858E0
8.014164210E-1,-2.928000212E0,6.370500326E-1,8.785050392E0
8.039060770E-1,-3.157950163E0,8.190000653E-1,8.599050522E0
8.063957100E-1,-3.319050074E0,1.008000016E0,8.421000481E0
8.088852330E-1,-3.489000082E0,1.164000034E0,8.083950043E0
8.113747890E-1,-3.661050081E0,1.339050055E0,7.993050575E0
8.138643100E-1,-3.754050255E0,1.506000042E0,8.056950569E0
8.163538520E-1,-3.829050064E0,1.693050027E0,8.065050125E0
8.188433900E-1,-3.895950079E0,1.828950047E0,7.987950325E0
8.213329290E-1,-3.943950176E0,1.875000119E0,7.761000156E0
8.238224670E-1,-3.940950155E0,1.903950095E0,7.633950233E0
8.263120060E-1,-3.901050091E0,1.861050129E0,7.320000172E0
8.288015490E-1,-3.886050224E0,1.774050117E0,7.363050461E0
8.312910880E-1,-3.868950129E0,1.657050133E0,7.408950329E0
8.337806260E-1,-3.871950150E0,1.549050093E0,7.591050148E0
8.362701650E-1,-3.877050161E0,1.449000120E0,7.923000336E0
8.387597030E-1,-3.822000265E0,1.318950057E0,8.182050705E0
8.412492420E-1,-3.795000076E0,1.171050072E0,8.472000122E0
8.437388240E-1,-3.793050289E0,1.099050045E0,8.827950478E0
8.462283940E-1,-3.829050064E0,1.023000002E0,9.075000763E0
8.487179280E-1,-3.916950226E0,9.580500722E-1,9.295050621E0
8.512074730E-1,-3.952950239E0,9.750000238E-1,9.358050346E0
8.536970100E-1,-3.975000143E0,9.750000238E-1,9.348000526E0
8.561865500E-1,-3.964950085E0,9.820500612E-1,9.211050034E0
8.586760690E-1,-3.931950092E0,1.075049996E0,9.082050323E0
8.611656070E-1,-3.847950220E0,1.165950060E0,8.815950394E0
8.636551450E-1,-3.793050289E0,1.248000026E0,8.529000282E0
8.661446830E-1,-3.718950272E0,1.281000018E0,8.365950584E0
8.686342160E-1,-3.598950148E0,1.354950070E0,8.268000603E0
8.711237540E-1,-3.454950094E0,1.449000120E0,8.203050613E0
8.736134280E-1,-3.358950138E0,1.470000029E0,8.199000359E0
8.761030620E-1,-3.288000107E0,1.474950075E0,8.160000801E0
8.785924500E-1,-3.189000130E0,1.389000058E0,8.179950714E0
8.810819100E-1,-3.121950150E0,1.260000110E0,8.211000443E0
8.835715770E-1,-3.082050085E0,1.140000105E0,8.272950172E0
8.860611970E-1,-2.992950201E0,9.630000591E-1,8.271000862E0
8.885507230E-1,-2.992950201E0,7.590000629E-1,8.452050209E0
8.910402760E-1,-2.896950245E0,5.820000172E-1,8.614950180E0
8.935298120E-1,-2.743950129E0,3.640500307E-1,8.803950310E0
8.960193530E-1,-2.617050171E0,1.099500060E-1,9.085050583E0
8.985089100E-1,-2.461950064E0,-9.705000371E-2,9.445950508E0
9.009984490E-1,-2.296050072E0,-2.359500080E-1,9.528000832E0
9.034879870E-1,-2.164950132E0,-4.150500298E-1,9.568050385E0
9.059775260E-1,-2.119050026E0,-5.950500369E-1,9.990000725E0
9.084671080E-1,-2.059050083E0,-7.150500417E-1,1.028205013E1
9.109566780E-1,-2.086050034E0,-7.270500064E-1,1.075305080E1
9.134462170E-1,-2.128950119E0,-7.150500417E-1,1.116300011E1
9.159357610E-1,-2.301000118E0,-6.810000539E-1,1.095195007E1
9.184252980E-1,-2.385000229E0,-6.190500259E-1,1.099800014E1
9.209148380E-1,-2.518950224E0,-5.279999971E-1,1.115295029E1
9.234043760E-1,-2.530950069E0,-4.900500178E-1,1.128300095E1
9.258939150E-1,-2.514000177E0,-4.590000212E-1,1.130595016E1
9.283834660E-1,-2.454000235E0,-4.630500078E-1,1.120800018E1
9.308730050E-1,-2.461950064E0,-3.750000298E-1,1.117995071E1
9.333626780E-1,-2.581050158E0,-2.430000156E-1,1.107705021E1
9.358523110E-1,-2.646000147E0,-1.020000055E-1,1.089705086E1
9.383416990E-1,-2.691000223E0,6.195000187E-2,1.077705097E1
9.408311590E-1,-2.719950199E0,2.470500171E-1,1.065000057E1
9.433208410E-1,-2.743950129E0,3.780000210E-1,1.064100075E1
9.458104610E-1,-2.707950115E0,3.780000210E-1,1.062405014E1
9.482999870E-1,-2.665050030E0,3.349500299E-1,1.055895042E1
9.507895400E-1,-2.514000177E0,1.510500014E-1,1.053795052E1
9.532790760E-1,-2.323050022E0,4.950000439E-3,1.058295059E1
9.557686170E-1,-2.068950176E0,-2.359500080E-1,1.058295059E1
9.582581460E-1,-1.882050037E0,-4.680000246E-1,1.059495068E1
9.607476850E-1,-1.695000052E0,-6.289500594E-1,1.057395077E1
9.632372230E-1,-1.533000112E0,-8.200500607E-1,1.060500050E1
9.657267620E-1,-1.434000015E0,-9.880500436E-1,1.060500050E1
9.682163570E-1,-1.249950051E0,-1.054949999E0,1.055205059E1
9.707059260E-1,-1.144950032E0,-1.119000077E0,1.057905006E1
9.731954600E-1,-1.024950027E0,-1.158000112E0,1.057905006E1
9.756850050E-1,-8.860500455E-1,-1.179000020E0,1.050900078E1
9.781745420E-1,-7.740000486E-1,-1.126950026E0,1.040100002E1
9.806640820E-1,-6.319500208E-1,-1.059000015E0,1.025805092E1
9.831536250E-1,-4.290000200E-1,-9.760500193E-1,9.975000381E0
9.856431640E-1,-3.040500283E-1,-9.709500670E-1,9.658950806E0
9.881327020E-1,-1.939500123E-1,-8.850000501E-1,9.444000244E0
9.906222410E-1,-5.295000225E-2,-8.029500246E-1,9.256950378E0
9.931117790E-1,2.295000106E-2,-7.750500441E-1,8.977050781E0
9.956013180E-1,-8.400000632E-2,-6.139500141E-1,8.838000298E0
9.980908470E-1,-3.619500101E-1,-4.230000079E-1,8.644050598E0
1.000580386E0,-6.679500341E-1,-2.479500175E-1,8.733000755E0
1.003069924E0,-8.670000434E-1,-1.740000099E-1,8.886000633E0
1.005559463E0,-8.740500212E-1,-1.830000132E-1,8.815950394E0
1.008049136E0,-9.750000238E-1,-1.830000132E-1,8.749050140E0
1.010538769E0,-9.580500722E-1,-2.410500050E-1,8.694000244E0
1.013028287E0,-8.650500178E-1,-3.270000219E-1,8.740050316E0
1.015517843E0,-7.470000386E-1,-4.440000355E-1,8.773050308E0
1.018007378E0,-7.159500122E-1,-6.289500594E-1,8.836050034E0
1.020496920E0,-7.069500089E-1,-7.549500465E-1,8.931000710E0
1.022986457E0,-6.400500536E-1,-7.990500331E-1,8.955000877E0
1.025475996E0,-9.030000567E-1,-5.500500202E-1,8.746950150E0
1.027965534E0,-2.019000053E0,-6.000000052E-3,7.986000538E0
1.030455073E0,-1.393950105E0,-5.590500236E-1,7.906950474E0
