Interval,LA_X,LA_Y,LA_Z,A_X,A_Y,A_Z,G_X,G_Y,G_Z,Lat,Long,Height,V,Dir,Hor_Acc,Vert_Acc
14.75,2.0965698507571426,26.276384535619048,-1.414324525344762,-1.981185815767619,18.08949732507214,-5.181928802229048,4.571485380404762,2.5412258775380954,-0.8080514892988097,52.37555667,4.839235,9.214205921,0.3875858188,81.33999634,1.899999976,11.69999981
15.0,4.638194178094,4.200676651502,-2.0130654699800004,-0.05930249934349991,4.3095406956842,-7.4350234026289,-1.201439233112,0.24386999102321,-0.545049998910347,52.37555667,4.839235,9.214205921,0.3875858188,81.33999634,1.899999976,11.69999981
15.25,5.160385238706,4.265402567280001,-6.5516927291950005,2.9256640142049504,12.52459073689802,-8.893445479790099,-0.7116618794387821,-2.10628625353,0.5997069317750297,52.37555667,4.839235,9.214205921,0.3875858188,81.33999634,1.899999976,11.69999981
15.5,-10.072028728062001,10.442068645186,-3.0658952663539996,-1.758585090414,9.4044708483852,-3.456748695278,2.4257516211514,2.0183363637996,-0.5452273728765,52.37554667,4.839231667,9.114189974,0.405601114,119.5699997,1.799999952,11.69999981
15.75,1.0280010203078433,-4.31457258277249,-0.9112558205326472,-0.2493994721765347,0.508639614471287,-1.9151258337313861,-1.511080061630792,-0.22786063964079206,-0.12191484673456433,52.37554667,4.839231667,9.114189974,0.405601114,119.5699997,1.799999952,11.69999981
16.0,3.785188351172,3.0969585892911997,-9.8329961143078,3.8454571584699,11.406764071085199,-10.038576460317,-0.9415711356770999,-1.206518492398,0.22042212627410002,52.37553667,4.839246667,8.514184671,0.7108314037,143.6399994,1.700000048,11.89999962
16.25,-2.9322950741400002,12.93133765832,-13.1116841990648,0.26403273042871284,11.042823786284158,-8.76238107410594,2.427834776374257,1.3065154545940594,0.20872363710666336,52.37553667,4.839246667,8.514184671,0.7108314037,143.6399994,1.700000048,11.89999962
16.5,0.23813360218800006,0.8872100515497999,-4.83692963829,-3.0530056830279104,4.0937747493489995,0.6665595375769999,-0.524508867252,-0.013491508232088006,0.2192630061176,52.375525,4.839266667,7.814179935,1.58328557,151.3999939,1.700000048,12.10000038
16.75,1.563747488146,-1.70309690696,-8.628259794784,3.402691644806,5.568450290047,-8.518432915561,-1.4856311025862101,-0.9361109886472001,-0.84372749392122,52.375525,4.839266667,7.814179935,1.58328557,151.3999939,1.700000048,12.10000038
17.0,-6.483685405378824,20.40942181109412,-6.600900552243138,-1.035127814868317,14.115839815017821,-9.158440465864356,1.734958638790099,1.1633956456345544,0.08525408689376239,52.37551667,4.83928,7.414176,1.724834204,137.9700012,1.600000024,12.19999981
