"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.472625956E1,6.876512527E0,3.611025095E0,-4.164874852E-1
1.472874920E1,6.943612576E0,3.309762478E0,4.647500068E-2
1.473123878E1,6.972350121E0,2.978800058E0,5.444999933E-1
1.473372837E1,6.933987617E0,2.619100094E0,1.053249955E0
1.473621808E1,6.840350151E0,2.225437403E0,1.510849953E0
1.473870775E1,6.777512550E0,1.759312510E0,1.883337498E0
1.474119740E1,6.698862553E0,1.142074943E0,2.217462540E0
1.474368706E1,6.540187359E0,3.342624903E-1,2.517625093E0
1.474617664E1,6.303962231E0,-5.266249776E-1,2.719749928E0
1.474866623E1,6.030475140E0,-1.292912483E0,2.807062387E0
1.475115594E1,5.730450153E0,-1.867524981E0,2.796337366E0
1.475364562E1,5.432350159E0,-2.270950079E0,2.712325096E0
1.475613527E1,5.131225109E0,-2.539074898E0,2.575099945E0
1.475862493E1,4.805624962E0,-2.687025070E0,2.372837543E0
1.476111448E1,4.482087612E0,-2.698712587E0,2.102512598E0
1.476360407E1,4.177662373E0,-2.588025093E0,1.754500031E0
1.476609378E1,3.874337435E0,-2.374074936E0,1.340625048E0
1.476858345E1,3.565787554E0,-2.059062481E0,8.819249868E-1
1.477107297E1,3.233725071E0,-1.634462476E0,3.998500109E-1
1.477356253E1,2.881449938E0,-1.093812466E0,-9.404999763E-2
1.477605224E1,2.487787485E0,-4.244624972E-1,-5.792874694E-1
1.477854190E1,2.050400019E0,3.672625124E-1,-1.047474980E0
1.478103156E1,1.580974936E0,1.227187514E0,-1.496549964E0
1.478352121E1,1.108525038E0,2.071024895E0,-1.917987466E0
1.478601078E1,6.466624737E-1,2.829887390E0,-2.316050053E0
1.478850037E1,2.072124928E-1,3.471600056E0,-2.683175087E0
1.479099009E1,-2.036374956E-1,3.992037535E0,-3.008912563E0
1.479347976E1,-5.772249699E-1,4.387899876E0,-3.289824963E0
1.479596942E1,-9.219374657E-1,4.670875072E0,-3.520687580E0
1.479845908E1,-1.231724977E0,4.848662376E0,-3.702737570E0
1.480094864E1,-1.513737440E0,4.915762424E0,-3.833637476E0
1.480343823E1,-1.765912533E0,4.876299858E0,-3.902800083E0
1.480592788E1,-1.996775031E0,4.752824783E0,-3.914487362E0
1.480841753E1,-2.210725069E0,4.562387466E0,-3.860174894E0
1.481090723E1,-2.395937443E0,4.317637444E0,-3.742062569E0
1.481339691E1,-2.556537390E0,4.041949749E0,-3.563312531E0
1.481588647E1,-2.694999933E0,3.762137413E0,-3.336575031E0
1.481837606E1,-2.819437504E0,3.488650084E0,-3.074774981E0
1.482086574E1,-2.940712452E0,3.243900061E0,-2.803487539E0
1.482335538E1,-3.066387415E0,2.936312437E0,-2.535224915E0
1.482584508E1,-3.204712391E0,2.597924948E0,-2.268199921E0
1.482833477E1,-3.322824955E0,2.325399876E0,-2.003237486E0
1.483082433E1,-3.428149939E0,2.083812475E0,-1.750924945E0
1.483331392E1,-3.509000063E0,1.857212543E0,-1.532850027E0
1.483580359E1,-3.569774866E0,1.659212470E0,-1.328524947E0
1.483829324E1,-3.612262487E0,1.520887494E0,-1.139050007E0
1.484078280E1,-3.634675026E0,1.433575034E0,-9.655249715E-1
1.484327239E1,-3.643199921E0,1.349562526E0,-8.058875203E-1
1.484576209E1,-3.651725054E0,1.185662508E0,-6.516125202E-1
1.484825177E1,-3.664375067E0,1.030287504E0,-5.069624782E-1
1.485074128E1,-3.689949989E0,8.621249795E-1,-3.642374873E-1
1.485323084E1,-3.724050045E0,6.716874838E-1,-2.333374918E-1
1.485572056E1,-3.759112597E0,4.640625119E-1,-1.109625027E-1
1.485821023E1,-3.790050030E0,2.459875047E-1,-4.537499975E-3
1.486069989E1,-3.811362505E0,2.887500077E-2,8.689999580E-2
1.486318955E1,-3.826212406E0,-1.680250019E-1,1.625249982E-1
1.486567924E1,-3.826212406E0,-3.244999945E-1,2.061125040E-1
1.486816893E1,-3.810262442E0,-4.361499846E-1,2.327875048E-1
1.487065849E1,-3.765574932E0,-5.149375200E-1,2.422749996E-1
1.487314808E1,-3.693112373E0,-5.809375048E-1,2.411749959E-1
1.487563776E1,-3.597412586E0,-6.521624923E-1,2.305874974E-1
1.487812740E1,-3.485625029E0,-7.288874984E-1,2.157374918E-1
1.488061697E1,-3.355824947E0,-7.991499901E-1,1.944250017E-1
1.488310656E1,-3.214337587E0,-8.555250168E-1,1.603250057E-1
1.488559627E1,-3.066387415E0,-9.257875085E-1,1.295250058E-1
1.488808594E1,-2.911012411E0,-1.024649978E0,1.113749966E-1
1.489057559E1,-2.757699966E0,-1.136437535E0,8.373750001E-2
1.489306525E1,-2.606587410E0,-1.261012435E0,5.389999971E-2
1.489555481E1,-2.448050022E0,-1.395074964E0,2.736249939E-2
1.489804440E1,-2.291574955E0,-1.535462499E0,6.874999963E-4
1.490053411E1,-2.141562462E0,-1.661137462E0,-3.547500074E-2
1.490302378E1,-1.992512465E0,-1.769624949E0,-7.590000331E-2
1.490551344E1,-1.859549999E0,-1.844149947E0,-1.120624989E-1
1.490800309E1,-1.742537498E0,-1.872887492E0,-1.535875052E-1
1.491049266E1,-1.640375018E0,-1.865462542E0,-1.940124929E-1
1.491298225E1,-1.556224942E0,-1.828199983E0,-2.366375029E-1
1.491547191E1,-1.485962510E0,-1.766462445E0,-2.759625018E-1
1.491796155E1,-1.422162533E0,-1.686574936E0,-3.228499889E-1
1.492045126E1,-1.364687443E0,-1.589774966E0,-3.760625124E-1
1.492294095E1,-1.310374975E0,-1.491874933E0,-4.302375019E-1
1.492543051E1,-1.256199956E0,-1.398237467E0,-4.802874923E-1
1.492792010E1,-1.196524978E0,-1.305699944E0,-5.218124986E-1
1.493040977E1,-1.130524993E0,-1.235437512E0,-5.568749905E-1
1.493289941E1,-1.073050022E0,-1.182224989E0,-5.867124796E-1
1.493538898E1,-1.022037506E0,-1.142762542E0,-6.100875139E-1
1.493787856E1,-9.794124961E-1,-1.102337480E0,-6.250749826E-1
1.494036827E1,-9.475125074E-1,-1.067275047E0,-6.293374896E-1
1.494285795E1,-9.198749661E-1,-1.022587538E0,-6.260374784E-1
1.494534760E1,-8.985624909E-1,-9.662125111E-1,-6.122875214E-1
1.494783726E1,-8.837124705E-1,-8.970500231E-1,-5.941374898E-1
1.495032683E1,-8.666625023E-1,-8.182625175E-1,-5.644375086E-1
1.495281642E1,-8.516749740E-1,-7.383750081E-1,-5.249750018E-1
1.495530613E1,-8.379250169E-1,-6.489999890E-1,-4.813874960E-1
1.495779580E1,-8.197749853E-1,-5.660874844E-1,-4.207499921E-1
1.496028545E1,-8.027250171E-1,-4.798749983E-1,-3.515875041E-1
1.496277511E1,-7.847124934E-1,-3.903625011E-1,-2.705999911E-1
1.496526465E1,-7.719249725E-1,-2.957625091E-1,-1.823250055E-1
1.496775424E1,-7.506124973E-1,-1.956624985E-1,-9.075000137E-2
1.497024391E1,-7.314999700E-1,-9.776250273E-2,9.212499484E-3
1.497273355E1,-7.090874910E-1,9.762499481E-3,1.178374961E-1
1.497522325E1,-6.888750196E-1,1.321374923E-1,2.348500043E-1
1.497771293E1,-6.782875061E-1,2.385624945E-1,3.657499850E-1
1.498020249E1,-6.654999852E-1,3.321999907E-1,5.009124875E-1
1.498269209E1,-6.686624885E-1,4.045250118E-1,6.466624737E-1
1.498518175E1,-6.793875098E-1,4.514124990E-1,7.968124747E-1
1.498767140E1,-6.995999813E-1,4.768500030E-1,9.531499743E-1
1.499016111E1,-7.272375226E-1,4.811125100E-1,1.112787485E0
1.499265079E1,-7.613375187E-1,4.620000124E-1,1.270362496E0
1.499514031E1,-8.049250245E-1,4.311999977E-1,1.425737500E0
1.499762987E1,-8.496124744E-1,3.896749914E-1,1.576849937E0
1.500011958E1,-8.772500157E-1,3.236750066E-1,1.732224941E0
1.500260925E1,-8.846749663E-1,2.385624945E-1,1.886500001E0
1.500509879E1,-8.740875125E-1,1.310375035E-1,2.034450054E0
1.500758838E1,-8.399875164E-1,3.093750030E-2,2.181299925E0
1.501007804E1,-8.038250208E-1,-9.033749998E-2,2.330212593E0
1.501256769E1,-7.687624693E-1,-2.392500043E-1,2.468674898E0
1.501505739E1,-7.240750194E-1,-4.053499997E-1,2.602737427E0
1.501754707E1,-6.665999889E-1,-6.022499800E-1,2.744225025E0
1.502003656E1,-5.792874694E-1,-8.416374922E-1,2.879387379E0
1.502252613E1,-4.441249967E-1,-1.126812458E0,3.013449907E0
1.502501584E1,-2.547875047E-1,-1.447187543E0,3.153975010E0
1.502750551E1,-8.937500417E-3,-1.767562509E0,3.298762560E0
1.502999508E1,3.092375100E-1,-2.048475027E0,3.448775053E0
1.503248468E1,6.839249730E-1,-2.282637596E0,3.588200092E0
1.503497434E1,1.080887437E0,-2.420962572E0,3.714837551E0
1.503746398E1,1.463962436E0,-2.441174984E0,3.823324919E0
1.503995368E1,1.815137506E0,-2.348637581E0,3.901012421E0
1.504244337E1,2.130150080E0,-2.164525032E0,3.943637371E0
1.504493291E1,2.410099983E0,-1.922937512E0,3.951062441E0
1.504742250E1,2.664337397E0,-1.645187497E0,3.913800001E0
1.504991217E1,2.898499966E0,-1.362074971E0,3.829787493E0
1.505240181E1,3.109287500E0,-1.108799934E0,3.688162565E0
1.505489151E1,3.298624992E0,-8.916875124E-1,3.483837366E0
1.505738119E1,3.474212408E0,-6.873624921E-1,3.218874931E0
1.505987074E1,3.634949923E0,-5.202999711E-1,2.898499966E0
1.506236034E1,3.779737473E0,-4.107125103E-1,2.530274868E0
1.506485000E1,3.919162512E0,-3.478749990E-1,2.124924898E0
1.506733964E1,4.045800209E0,-3.330250084E-1,1.686437488E0
1.506982935E1,4.140399933E0,-3.777124882E-1,1.228837490E0
1.507231903E1,4.204337597E0,-4.691500068E-1,7.605124712E-1
1.507480859E1,4.226612568E0,-6.076124907E-1,2.880625129E-1
1.507729818E1,4.198975086E0,-7.841625214E-1,-1.951124966E-1
1.507978784E1,4.120187283E0,-9.651125073E-1,-7.037249804E-1
1.508227749E1,3.990387440E0,-1.121587515E0,-1.218799949E0
1.508476705E1,3.777537584E0,-1.230075002E0,-1.743499994E0
1.508725664E1,3.376312494E0,-1.207800031E0,-2.312887430E0
1.508974630E1,2.665437460E0,-8.768374920E-1,-2.936450005E0
1.509223594E1,1.683137536E0,-2.477750033E-1,-3.578162432E0
1.509472564E1,7.073000073E-1,3.481499851E-1,-4.121974945E0
1.509721533E1,-1.897500008E-1,6.897000074E-1,-4.489237309E0
1.509970488E1,-1.049674988E0,8.525000215E-1,-4.698787689E0
1.510219448E1,-1.848962545E0,8.461750150E-1,-4.766987324E0
1.510468414E1,-2.574687481E0,6.843374968E-1,-4.701950073E0
1.510717378E1,-3.197287560E0,4.577375054E-1,-4.559362411E0
1.510966348E1,-3.713462591E0,1.842499971E-1,-4.380612373E0
1.511215317E1,-4.128437519E0,-1.733874977E-1,-4.149749756E0
1.511464272E1,-4.441249847E0,-6.107749939E-1,-3.863475084E0
1.511713232E1,-4.656300068E0,-1.122687459E0,-3.560149908E0
1.511962198E1,-4.770150185E0,-1.752575040E0,-3.254625082E0
1.512211162E1,-4.799987316E0,-2.563549995E0,-2.923662424E0
1.512460119E1,-4.739349842E0,-3.578850031E0,-2.535224915E0
1.512709078E1,-4.550974846E0,-4.807962418E0,-2.107462406E0
1.512958049E1,-4.248750210E0,-6.154224873E0,-1.659487486E0
1.513207016E1,-3.915587425E0,-7.416337490E0,-1.216737509E0
1.513455981E1,-3.605937481E0,-8.516750336E0,-7.910374999E-1
1.513704947E1,-3.313199997E0,-9.394687653E0,-3.887124956E-1
1.513953903E1,-3.041912556E0,-9.972599983E0,-2.158750035E-2
1.514202862E1,-2.800324917E0,-1.027482510E1,2.732124925E-1
1.514451831E1,-2.609750032E0,-1.029187489E1,4.987125099E-1
1.514700798E1,-2.491637468E0,-1.002044964E1,6.690750122E-1
1.514949763E1,-2.457674980E0,-9.508537292E0,7.797625065E-1
1.515198729E1,-2.520375013E0,-8.791337013E0,8.339374661E-1
1.515447686E1,-2.666262388E0,-7.944200039E0,8.276125193E-1
1.515696645E1,-2.856699944E0,-7.031062603E0,7.882875204E-1
1.515945609E1,-3.045074940E0,-6.144599915E0,7.393375039E-1
1.516194573E1,-3.207875013E0,-5.351775169E0,6.924499869E-1
1.516443543E1,-3.331350088E0,-4.678162575E0,6.637125015E-1
1.516692512E1,-3.402712584E0,-4.104512691E0,6.455624700E-1
1.516941467E1,-3.434612513E0,-3.621337414E0,6.477624774E-1
1.517190427E1,-3.412199974E0,-3.248849869E0,6.701750159E-1
1.517439393E1,-3.325025082E0,-2.990350008E0,6.861249804E-1
1.517688357E1,-3.175975084E0,-2.828512430E0,6.998749971E-1
1.517937314E1,-2.984437466E0,-2.722087383E0,7.148625255E-1
1.518186273E1,-2.759900093E0,-2.619925022E0,7.595499754E-1
1.518435245E1,-2.508687496E0,-2.561487436E0,8.552500010E-1
1.518684212E1,-2.247987509E0,-2.569875002E0,9.807875156E-1
1.518933177E1,-1.977662444E0,-2.611399889E0,1.130937457E0
1.519182143E1,-1.708437443E0,-2.644399881E0,1.296900034E0
1.519431097E1,-1.444574952E0,-2.595449924E0,1.483212471E0
1.519680056E1,-1.201887488E0,-2.453962564E0,1.679012537E0
1.519929027E1,-9.890375137E-1,-2.274112463E0,1.866287470E0
1.520177995E1,-8.145499825E-1,-2.069787502E0,2.022762537E0
1.520426960E1,-6.697624922E-1,-1.801524997E0,2.141837597E0
1.520675926E1,-5.570124984E-1,-1.463137507E0,2.205775023E0
1.520924884E1,-4.802874923E-1,-1.081162453E0,2.212100029E0
1.521173843E1,-4.281750023E-1,-7.118374705E-1,2.174837589E0
1.521422813E1,-4.068624973E-1,-3.851374984E-1,2.104712486E0
1.521671781E1,-4.059000015E-1,-9.569999576E-2,2.003512383E0
1.521920746E1,-4.218499959E-1,1.586750001E-1,1.866287470E0
1.522169712E1,-4.717625082E-1,3.427875042E-1,1.693862438E0
1.522418671E1,-5.579749942E-1,4.577375054E-1,1.496962547E0
1.522667630E1,-6.697624922E-1,4.950000048E-1,1.286312461E0
1.522916601E1,-8.027250171E-1,4.609000087E-1,1.064937472E0
1.523165568E1,-9.432500005E-1,3.885749876E-1,8.414999843E-1
1.523414534E1,-1.076349974E0,2.949374914E-1,6.201249957E-1
1.523663499E1,-1.191162467E0,2.055625021E-1,4.008125067E-1
1.523912457E1,-1.286999941E0,1.395625025E-1,2.167000026E-1
1.524161416E1,-1.344475031E0,1.023000032E-1,9.116250277E-2
1.524410383E1,-1.371012449E0,9.157499671E-2,-8.799999952E-3
1.524659347E1,-1.371012449E0,1.076624990E-1,-8.126249909E-2
1.524908303E1,-1.343374968E0,1.331000030E-1,-1.354375035E-1
1.525157262E1,-1.296625018E0,1.618375033E-1,-1.834249943E-1
1.525406234E1,-1.236950040E0,1.905750036E-1,-2.375999987E-1
1.525655201E1,-1.156100035E0,2.140875012E-1,-3.015374839E-1
1.525904167E1,-1.053937435E0,2.778874934E-1,-3.547500074E-1
1.526153132E1,-9.389874935E-1,3.885749876E-1,-3.940750062E-1
1.526402090E1,-8.091874719E-1,5.396875143E-1,-4.185499847E-1
1.526651049E1,-6.686624885E-1,7.545999885E-1,-4.292750061E-1
1.526900020E1,-5.143874884E-1,9.983875155E-1,-4.250124991E-1
1.527148988E1,-3.547500074E-1,1.256887436E0,-4.142875075E-1
1.527397953E1,-1.973125041E-1,1.518687487E0,-3.983374834E-1
1.527646919E1,-4.289999977E-2,1.732637525E0,-3.579125106E-1
1.527895874E1,1.017500013E-1,1.884850025E0,-3.121249974E-1
1.528144833E1,2.391124964E-1,2.071024895E0,-2.844874859E-1
1.528393804E1,3.635500073E-1,2.290337563E0,-2.770625055E-1
1.528642771E1,4.796000123E-1,2.514874935E0,-2.919124961E-1
1.528891736E1,5.977125168E-1,2.765949965E0,-3.228499889E-1
1.529140702E1,7.169250250E-1,3.004374981E0,-3.558500111E-1
1.529389658E1,8.265125155E-1,3.203337431E0,-3.929750025E-1
1.529638617E1,9.329375029E-1,3.348124981E0,-4.239124954E-1
1.529887588E1,1.025475025E0,3.450287580E0,-4.537499845E-1
1.530136555E1,1.104262471E0,3.515187502E0,-4.791874886E-1
1.530385504E1,1.172325015E0,3.535399914E0,-4.993999898E-1
1.530634460E1,1.225537539E0,3.515187502E0,-5.164499879E-1
1.530883432E1,1.264999986E0,3.461975098E0,-5.357000232E-1
1.531132399E1,1.291537523E0,3.382225037E0,-5.537124872E-1
1.531381364E1,1.304324985E0,3.280062437E0,-5.750250220E-1
1.531630330E1,1.302262545E0,3.166074991E0,-5.972999930E-1
1.531879284E1,1.285212517E0,3.044800043E0,-6.165499687E-1
1.532128243E1,1.257575035E0,2.923525095E0,-6.335999966E-1
1.532377214E1,1.220312476E0,2.801150084E0,-6.516125202E-1
1.532626181E1,1.172325015E0,2.679737568E0,-6.718249917E-1
1.532875146E1,1.111687541E0,2.557362556E0,-6.868125200E-1
1.533124112E1,1.045687437E0,2.441449881E0,-7.005624771E-1
1.533373067E1,9.637374878E-1,2.333925009E0,-7.144500017E-1
1.533622026E1,8.775249720E-1,2.232862473E0,-7.218750119E-1
1.533870997E1,7.924125195E-1,2.131662607E0,-7.303999662E-1
1.534119964E1,7.137625217E-1,2.028537512E0,-7.357624769E-1
1.534368929E1,6.349750161E-1,1.939162493E0,-7.389249802E-1
1.534617895E1,5.604500175E-1,1.853912473E0,-7.431874871E-1
1.534866853E1,4.859249890E-1,1.748587489E0,-7.378249764E-1
1.535115812E1,4.178625047E-1,1.610262513E0,-7.261375189E-1
1.535364783E1,3.455374837E-1,1.435775042E0,-7.101874948E-1
1.535613750E1,2.752749920E-1,1.210137486E0,-7.027624846E-1
1.535862715E1,2.135374993E-1,9.526000023E-1,-6.899750233E-1
1.536111681E1,1.634874940E-1,7.173374891E-1,-6.707249880E-1
1.536360639E1,1.252624989E-1,5.024250150E-1,-6.590374708E-1
1.536609598E1,1.049124971E-1,3.086875081E-1,-6.495500207E-1
1.536858569E1,9.322500229E-2,1.193500012E-1,-6.430875063E-1
1.537107537E1,8.470000327E-2,-3.396249935E-2,-6.356624961E-1
1.537356502E1,8.689999580E-2,-1.446499974E-1,-6.378625035E-1
1.537605468E1,9.652499855E-2,-2.223374993E-1,-6.378625035E-1
1.537854425E1,1.199000031E-1,-2.638624907E-1,-6.260374784E-1
1.538103384E1,1.592250019E-1,-2.850374877E-1,-6.208124757E-1
1.538352355E1,2.050125003E-1,-2.861374915E-1,-6.176499724E-1
1.538601323E1,2.699125111E-1,-2.191749960E-1,-6.208124757E-1
1.538850274E1,3.518624902E-1,-6.270000339E-2,-6.165499687E-1
1.539099231E1,4.582875073E-1,1.586750001E-1,-6.111875176E-1
1.539348201E1,5.977125168E-1,3.948999941E-1,-6.154500246E-1
1.539597168E1,7.732999921E-1,6.333249807E-1,-6.208124757E-1
1.539846134E1,9.924749732E-1,8.557999730E-1,-6.271374822E-1
1.540095099E1,1.250012517E0,1.079237461E0,-6.484500170E-1
1.540344056E1,1.525699973E0,1.304875016E0,-6.771875024E-1
1.540593015E1,1.807712436E0,1.517724991E0,-7.187125087E-1
1.540841986E1,2.087662458E0,1.706099987E0,-7.942000031E-1
1.541090953E1,2.353587389E0,1.859274983E0,-9.102500081E-1
1.541339919E1,2.619649887E0,1.969962478E0,-1.061362505E0
1.541588884E1,2.883650064E0,2.048749924E0,-1.232687473E0
1.541837841E1,3.147512436E0,2.089174986E0,-1.423125029E0
1.542086800E1,3.407249928E0,2.110487461E0,-1.626487494E0
1.542335771E1,3.675374985E0,2.129600048E0,-1.853087544E0
1.542584738E1,3.956287384E0,2.156137466E0,-2.090412378E0
1.542833702E1,4.237337589E0,2.175387383E0,-2.330899954E0
1.543082668E1,4.533100128E0,2.185975075E0,-2.574687481E0
1.543331624E1,4.841787338E0,2.237124920E0,-2.805550098E0
1.543580583E1,5.168487549E0,2.366925001E0,-2.986500025E0
1.543829554E1,5.512237549E0,2.611675024E0,-3.084399939E0
1.544078522E1,5.874000072E0,2.989525080E0,-3.088662386E0
1.544327484E1,6.242225170E0,3.391712427E0,-3.046037436E0
1.544576450E1,6.626399994E0,3.765300035E0,-2.999287367E0
1.544825406E1,7.027625084E0,4.137787342E0,-2.922699928E0
1.545074365E1,7.411799908E0,4.524024963E0,-2.786437511E0
1.545323332E1,7.753487587E0,4.902975082E0,-2.592700005E0
1.545572296E1,8.065199852E0,5.256212234E0,-2.339425087E0
1.545821252E1,8.328100204E0,5.595699787E0,-1.999937534E0
1.546070211E1,8.505887032E0,5.928862572E0,-1.584962487E0
1.546319182E1,8.624962807E0,6.308774948E0,-1.101787448E0
1.546568150E1,8.726162910E0,6.569475174E0,-6.006000042E-1
1.546817115E1,8.797387123E0,6.650324821E0,-9.611249715E-2
1.547066081E1,8.804812431E0,6.622687340E0,4.252874851E-1
1.547315037E1,8.731387138E0,6.414100170E0,9.201499820E-1
1.547563996E1,8.573949814E0,5.826699734E0,1.396999955E0
1.547812967E1,8.114150047E0,4.391062260E0,1.950299978E0
1.548061934E1,7.386224747E0,2.344512463E0,2.503737450E0
1.548310886E1,6.564662457E0,4.875749946E-1,2.936862469E0
1.548559842E1,5.851725101E0,-8.533250093E-1,3.252974987E0
1.548808812E1,5.188700199E0,-1.530237436E0,3.404087543E0
1.549057779E1,4.518249989E0,-1.913312435E0,3.473249912E0
1.549306744E1,3.898812532E0,-2.070887566E0,3.445612431E0
1.549555710E1,3.356100082E0,-2.059062481E0,3.351974964E0
1.549804666E1,2.860275030E0,-1.916474938E0,3.201824903E0
1.550053625E1,2.381362438E0,-1.698400021E0,2.991174936E0
1.550302596E1,1.908774972E0,-1.436599970E0,2.716587543E0
1.550551564E1,1.406487465E0,-1.134374976E0,2.385624886E0
1.550800529E1,8.669375181E-1,-7.522624731E-1,2.006812572E0
1.551049495E1,3.134999871E-1,-2.903999984E-1,1.597062469E0
1.551298451E1,-2.334749997E-1,2.215124965E-1,1.153212547E0
1.551547410E1,-7.463499904E-1,7.727500200E-1,6.668750048E-1
1.551796381E1,-1.225262523E0,1.348462462E0,1.582625061E-1
1.552045348E1,-1.673375010E0,1.905062437E0,-3.632749915E-1
1.552294313E1,-2.095774889E0,2.388237476E0,-8.846749663E-1
1.552543279E1,-2.487375021E0,2.789462566E0,-1.384899974E0
1.552792235E1,-2.839649916E0,3.106537580E0,-1.856387496E0
1.553041194E1,-3.146137476E0,3.352387428E0,-2.280987501E0
1.553290165E1,-3.393087387E0,3.535399914E0,-2.639587402E0
1.553539133E1,-3.586687565E0,3.651449919E0,-2.918437481E0
1.553788098E1,-3.734637499E0,3.644987583E0,-3.122762442E0
1.554037064E1,-3.841062546E0,3.517387390E0,-3.249399900E0
1.554286020E1,-3.918750048E0,3.291749954E0,-3.308937550E0
1.554534980E1,-3.971962452E0,3.012899876E0,-3.307837486E0
1.554783950E1,-4.022012711E0,2.730887413E0,-3.254625082E0
1.555032918E1,-4.042224884E0,2.455199957E0,-3.138712406E0
1.555281871E1,-4.037962437E0,2.189137459E0,-2.958862543E0
1.555530827E1,-4.008124828E0,1.915650010E0,-2.724699974E0
1.555779799E1,-3.959174871E0,1.563374996E0,-2.444887400E0
1.556028766E1,-3.889050007E0,1.261150002E0,-2.133037567E0
1.556277731E1,-3.809162378E0,1.027125001E0,-1.815824986E0
1.556526697E1,-3.729412556E0,8.461750150E-1,-1.514699936E0
1.556775650E1,-3.656949997E0,7.226999998E-1,-1.241212487E0
1.557024609E1,-3.599474907E0,6.344249845E-1,-9.922000170E-1
1.557273580E1,-3.548462391E0,6.375874877E-1,-7.899374962E-1
1.557522547E1,-3.494149923E0,6.663249731E-1,-6.239749789E-1
1.557771512E1,-3.431449890E0,6.726499796E-1,-4.802874923E-1
1.558020478E1,-3.358987570E0,7.110124826E-1,-3.601124883E-1
1.558269434E1,-3.267549992E0,7.738500237E-1,-2.727999985E-1
1.558518393E1,-3.152600050E0,8.120750189E-1,-2.164250016E-1
1.558767364E1,-3.019500017E0,8.313249946E-1,-1.962125003E-1
1.559016331E1,-2.874850035E0,8.046500087E-1,-2.025374919E-1
1.559265296E1,-2.738587379E0,7.013875246E-1,-2.131250054E-1
1.559514262E1,-2.609750032E0,5.163124800E-1,-2.079000026E-1
1.559763218E1,-2.469362497E0,2.491499931E-1,-1.929125041E-1
1.560012177E1,-2.324574947E0,-6.476250291E-2,-1.791625023E-1
1.560261148E1,-2.168099880E0,-4.212999940E-1,-1.461624950E-1
1.560510116E1,-2.011762381E0,-7.778375149E-1,-1.003749967E-1
1.560759081E1,-1.872337461E0,-1.082124949E0,-4.399999976E-2
1.561008047E1,-1.745700002E0,-1.321650028E0,1.883750036E-2
1.561257003E1,-1.636112452E0,-1.503562450E0,7.741250098E-2
1.561505962E1,-1.547700047E0,-1.616449952E0,1.263625026E-1
1.561754933E1,-1.480737448E0,-1.653712511E0,1.603250057E-1
1.562003900E1,-1.436049938E0,-1.640925050E0,1.720124930E-1
1.562252865E1,-1.422162533E0,-1.581249952E0,1.710499972E-1
1.562501831E1,-1.430687547E0,-1.504662514E0,1.592250019E-1
1.562750786E1,-1.457224965E0,-1.437562466E0,1.337874979E-1
1.562999745E1,-1.498749971E0,-1.380224943E0,1.039500013E-1
1.563248716E1,-1.546737432E0,-1.332237482E0,7.095000148E-2
1.563497683E1,-1.592387438E0,-1.305699944E0,3.588749841E-2
1.563746635E1,-1.643537521E0,-1.307762504E0,3.849999979E-3
1.563995591E1,-1.690287471E0,-1.325912476E0,-2.488750033E-2
