"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.585406491E1,-8.542827606E0,5.071076870E0,-6.213403225E0
1.585904422E1,-5.867179871E0,6.723848820E0,-1.288625336E1
1.586402362E1,-3.202979088E0,7.013131142E0,-1.623600769E1
1.586900277E1,-3.388510048E-1,7.791574955E0,-2.148164558E1
1.587398208E1,1.185516000E0,1.073423576E1,-2.295245552E1
1.587896145E1,1.595384955E0,1.232276344E1,-2.102863693E1
1.588394060E1,1.864423990E0,1.230222321E1,-1.623777008E1
1.588891991E1,2.612032890E0,1.088208199E1,-1.173275948E1
1.589389926E1,2.205271959E0,8.922372818E0,-1.074486065E1
1.589887842E1,5.698599815E0,6.734045982E0,-9.942346573E0
1.590385772E1,9.067795753E0,3.395615101E0,-1.051249504E1
1.590883689E1,1.181910133E1,1.842260063E-1,-1.089624691E1
1.591381620E1,1.450690842E1,-2.778592110E0,-1.062589741E1
1.591879558E1,1.790797234E1,-5.677512169E0,-1.050261211E1
1.592377475E1,2.103644371E1,-8.183096886E0,-9.032360077E0
1.592875406E1,2.263948250E1,-1.029627228E1,-6.015701771E0
1.593373344E1,2.275697136E1,-1.223573303E1,-2.358277082E0
1.593871262E1,2.157339668E1,-1.419702053E1,2.055386066E0
1.594369200E1,1.963511467E1,-1.627719688E1,7.279051781E0
1.594867132E1,1.635105133E1,-1.689771271E1,1.015035152E1
1.595365049E1,1.235182953E1,-1.667360687E1,1.132423782E1
1.595862979E1,8.727257729E0,-1.598082924E1,1.000759506E1
1.596360918E1,5.726187229E0,-1.487956238E1,7.933798790E0
1.596858833E1,2.961692095E0,-1.372555733E1,5.958066940E0
1.597356764E1,7.934870124E-1,-1.279640770E1,4.490825176E0
1.597854680E1,-2.067853928E0,-1.209377480E1,2.916182995E0
1.598352619E1,-4.120089054E0,-1.098467636E1,1.981824994E0
1.598850550E1,-6.566455841E0,-9.974125862E0,7.241680026E-1
1.599348466E1,-8.079165459E0,-8.974016190E0,-6.601110101E-1
1.599846404E1,-6.956977844E0,-7.902441978E0,-8.435919881E-1
1.600344335E1,-9.386237144E0,-7.531630993E0,-2.860285997E0
1.600842250E1,-1.134609413E1,-6.235573769E0,-4.477780819E0
1.601340188E1,-1.245139217E1,-5.007309914E0,-5.960760117E0
1.601838119E1,-1.312162113E1,-3.988019943E0,-7.109504223E0
1.602336034E1,-1.368717957E1,-3.321712017E0,-7.848443985E0
1.602833965E1,-1.415316772E1,-2.717827082E0,-7.824108124E0
1.603331904E1,-1.447774696E1,-2.360367060E0,-7.503604889E0
1.603829820E1,-1.431241035E1,-2.182164907E0,-6.853318214E0
1.604327749E1,-1.401104736E1,-1.879217982E0,-5.746718884E0
1.604825687E1,-1.411134720E1,-1.029636979E0,-5.078209877E0
1.605323603E1,-1.412873077E1,-1.175580025E-1,-4.810417175E0
1.605821533E1,-1.428139400E1,8.690209985E-1,-4.239021778E0
1.606319472E1,-1.449899864E1,1.865600944E0,-3.201307058E0
1.606817387E1,-1.495313644E1,2.997684956E0,-2.084706068E0
1.607315319E1,-1.597895527E1,4.245225906E0,-9.197769761E-1
1.607813258E1,-1.728983307E1,5.635994911E0,2.922199965E-1
1.608311173E1,-1.749008179E1,6.907363892E0,8.864279985E-1
1.608809104E1,-1.850093079E1,8.508451462E0,6.333490014E-1
1.609307043E1,-1.934221840E1,1.044116592E1,4.218769968E-1
1.609804958E1,-2.033637619E1,1.201910782E1,-1.719900034E-2
1.610302888E1,-2.048569489E1,1.310133553E1,-1.265311956E0
1.610800827E1,-1.649265099E1,1.270562267E1,-1.636890054E0
1.611298735E1,-1.381990623E1,1.311013508E1,-2.464632988E0
1.611796674E1,-9.454513550E0,1.388846493E1,-4.617375851E0
1.612294589E1,-6.195661068E0,1.609029007E1,-7.343194962E0
1.612792520E1,-4.939856052E0,1.902004623E1,-9.987672806E0
1.613290460E1,-4.714433193E0,2.273896599E1,-1.277062035E1
1.613788376E1,-4.173447132E0,2.671217537E1,-1.742514801E1
1.614286306E1,-6.503460884E0,3.302400208E1,-2.016898537E1
1.614784245E1,-9.636757851E0,4.008122635E1,-2.140227509E1
1.615282161E1,-1.232393456E1,4.974101257E1,-1.999734879E1
1.615780091E1,-1.472177219E1,5.455646133E1,-2.111016464E1
1.616278030E1,-1.512402630E1,5.580656052E1,-2.126350403E1
1.616775946E1,-1.221937275E1,5.285953522E1,-1.830829239E1
1.617273877E1,-1.053117371E1,4.989323044E1,-1.293252182E1
1.617771814E1,-7.908253193E0,4.826973343E1,-8.264614105E0
1.618269730E1,-1.290699005E0,3.880481339E1,-2.176892090E1
1.618767660E1,5.919829845E0,2.885717773E1,-2.852307320E1
1.619265575E1,1.265902042E1,2.292118073E1,-3.555764771E1
1.619763513E1,1.779875183E1,1.810853004E1,-3.650862885E1
1.620261445E1,2.361291695E1,1.317804527E1,-3.524388504E1
1.620759361E1,2.588969231E1,9.909577370E0,-3.170863724E1
1.621257298E1,3.142080307E1,5.563114166E0,-2.919095421E1
1.621755228E1,3.450056839E1,1.476837039E0,-2.825993729E1
1.622253144E1,3.629719162E1,-2.242185116E0,-2.723334694E1
1.622751076E1,3.538325500E1,-4.972661972E0,-2.530685234E1
1.623249014E1,3.295611954E1,-7.193638802E0,-2.316948318E1
1.623746930E1,2.838784790E1,-7.393937111E0,-2.187317276E1
1.624244861E1,2.190279770E1,-5.788469791E0,-1.967483521E1
1.624742800E1,1.505096436E1,-3.378895998E0,-1.630499268E1
1.625240715E1,8.681992531E0,-1.428256035E0,-1.385768223E1
1.625738646E1,2.690498114E0,-5.524169803E-1,-1.137424278E1
1.626236562E1,-3.098078012E0,-8.652599901E-2,-8.618459702E0
1.626734500E1,-6.702261925E0,-2.589460015E-1,-7.092024803E0
1.627232432E1,-8.949071884E0,-9.469969869E-1,-6.754573822E0
1.627730348E1,-1.116612530E1,-2.308339119E0,-5.119738102E0
1.628228286E1,-1.244525242E1,-3.488987923E0,-5.179539204E0
1.628726219E1,-1.339226246E1,-4.860082150E0,-3.754978895E0
1.629224134E1,-1.363771343E1,-6.049204826E0,-4.535059929E0
1.629722071E1,-1.272695160E1,-7.468103886E0,-4.824655056E0
1.630220002E1,-1.248267937E1,-9.022954941E0,-5.487065792E0
1.630717917E1,-1.266327953E1,-1.010333729E1,-5.295436859E0
1.631215852E1,-1.153610420E1,-1.189711094E1,-4.557744026E0
1.631713784E1,-1.086242104E1,-1.282565594E1,-2.989005089E0
1.632211699E1,-9.385920525E0,-1.375844574E1,-2.790031910E0
1.632709628E1,-7.607680798E0,-1.470764542E1,-2.836863995E0
1.633207566E1,-5.425172806E0,-1.525154686E1,-2.780606031E0
1.633705480E1,-2.960825920E0,-1.530206203E1,-2.015806913E0
1.634203411E1,-5.509639978E-1,-1.535367775E1,-7.466470003E-1
1.634701349E1,1.746394992E0,-1.496749210E1,7.937260270E-1
1.635199263E1,4.115629196E0,-1.414857006E1,1.837093949E0
1.635697194E1,6.304821014E0,-1.352047729E1,2.133173943E0
1.636195132E1,7.681049824E0,-1.199161625E1,2.320868015E0
1.636693047E1,8.472748756E0,-9.852052689E0,2.302447081E0
1.637190978E1,8.788488388E0,-7.333612919E0,1.620368004E0
1.637688914E1,8.589629173E0,-4.947937965E0,4.963249862E-1
1.638186822E1,8.614076614E0,-2.768488884E0,-1.591199934E-1
1.638684761E1,7.568832874E0,-2.372570038E-1,-1.060238957E0
1.639182676E1,6.787228107E0,2.304287910E0,-1.846598983E0
1.639680606E1,5.589899063E0,4.394861221E0,-3.456054926E0
1.640178545E1,4.824906826E0,5.891171932E0,-4.719089985E0
1.640676459E1,4.449073792E0,6.830953121E0,-5.975020885E0
1.641174390E1,4.011487961E0,7.308578968E0,-7.013761997E0
1.641672328E1,4.280445099E0,7.150907040E0,-7.631783009E0
1.642170242E1,4.718682766E0,6.268599987E0,-7.775576115E0
1.642668173E1,5.476911068E0,5.040972233E0,-7.855841160E0
1.643166088E1,5.600707054E0,4.578310966E0,-7.729588032E0
1.643664025E1,5.415009975E0,4.401333809E0,-6.591959000E0
1.644161956E1,5.323111057E0,3.982752085E0,-5.461760044E0
1.644659871E1,5.619387150E0,3.594405890E0,-5.745955944E0
1.645157808E1,4.335104942E0,4.498129845E0,-6.404600143E0
1.645655739E1,1.457126021E0,6.835887909E0,-5.661184788E0
1.646153653E1,-8.381170034E-1,1.079524040E1,-4.473884106E0
1.646651591E1,-1.901286960E0,1.703685188E1,-4.725833893E0
1.647149522E1,-6.816849709E-1,2.434891129E1,-4.369260788E0
1.647647439E1,3.063029945E-1,3.026377487E1,-1.249182510E1
1.648145377E1,1.172270030E-1,3.581922913E1,-1.014987659E1
1.648643308E1,3.548588037E0,3.251053619E1,-9.945529938E0
1.649141222E1,1.167931461E1,2.557512283E1,-8.574718475E0
1.649639153E1,1.412585926E1,2.036748505E1,-1.292125893E1
1.650137091E1,1.398351479E1,1.531253815E1,-1.707298088E1
1.650635004E1,1.129244041E1,1.694701576E1,-2.582152939E1
1.651132935E1,8.304227829E0,1.955629349E1,-4.143294907E1
1.651630873E1,5.196280956E0,1.691898727E1,-3.957388687E1
1.652128789E1,1.128304005E0,1.314608288E1,-3.108144760E1
1.652626719E1,-2.435622931E0,1.061299706E1,-2.224073982E1
1.653124658E1,-5.873212814E0,9.177851677E0,-1.850341988E1
1.653622573E1,-7.744750023E0,7.795788765E0,-1.622603226E1
1.654120504E1,-8.218117714E0,5.660393238E0,-1.329674339E1
1.654618442E1,-1.103180981E1,3.442974091E0,-8.977555275E0
1.655116359E1,-1.348397446E1,3.165766001E0,-3.266654015E0
1.655614290E1,-1.586725998E1,4.426598072E0,-5.187791824E0
1.656112228E1,-1.539671135E1,3.891283035E0,-5.715260029E0
1.656610144E1,-1.373970032E1,4.155607224E0,-1.057041836E1
1.657108074E1,-1.104099846E1,4.032926083E0,-1.521205807E1
1.657605990E1,-7.781465054E0,3.656893969E0,-2.042829323E1
1.658103928E1,-4.692839146E0,3.471234083E0,-2.519067764E1
1.658601859E1,-1.624364018E0,3.963331938E0,-2.662438393E1
1.659099774E1,1.789340019E0,6.815316200E0,-2.751323509E1
1.659597711E1,2.970542908E0,8.939191818E0,-2.634989166E1
1.660095642E1,3.095283031E0,8.620632172E0,-2.008322716E1
1.660593558E1,3.161914110E0,6.792503834E0,-1.377528667E1
1.661091497E1,3.371179104E0,4.974600792E0,-8.752388954E0
1.661589428E1,4.512157917E0,3.100850105E0,-5.877071857E0
1.662087343E1,5.366028786E0,1.145607948E0,-4.169332027E0
1.662585274E1,6.517065048E0,-1.026461959E0,-3.286484003E0
1.663083212E1,7.315302849E0,-3.190663099E0,-2.290934086E0
1.663581129E1,7.748624802E0,-5.300673962E0,-1.350190043E0
1.664079067E1,9.658183098E0,-7.773789883E0,-1.242066979E0
1.664576975E1,1.077783489E1,-9.938785553E0,-9.531130195E-1
1.665074914E1,7.820555210E0,-9.703268051E0,-6.787449718E-1
1.665572845E1,1.023939514E1,-1.178355408E1,1.742058992E0
1.666070761E1,1.269311333E1,-1.420515823E1,4.708446026E0
1.666568700E1,1.420191956E1,-1.599817944E1,7.160607815E0
1.667066631E1,1.452905560E1,-1.662569427E1,8.670378685E0
1.667564546E1,1.468925667E1,-1.656140518E1,8.310709953E0
1.668062484E1,1.435137653E1,-1.633897400E1,7.059362888E0
1.668560415E1,1.304809666E1,-1.576889801E1,5.980025768E0
1.669058332E1,1.067926025E1,-1.558939075E1,4.819762230E0
