Interval,LA_X,LA_Y,LA_Z,A_X,A_Y,A_Z,G_X,G_Y,G_Z,Lat,Long,Height,V,Dir,Hor_Acc,Vert_Acc
42.0,-0.1208451544328,-0.4462630771264,1.0006134558312,-5.4200070374,-7.04475834992,5.91010587172,0.4697657752,0.1205095442108,0.2777458809192,52.38423025,4.905297291,2.076851353,4.445621268,141.2080229,5.41788736,2.114481873
43.0,-1.067784748898,-0.6246411613996,0.9784754763104,-6.014959135884615,-7.082136083961538,6.3897106055,-0.2510783003806,-0.057949859618,-0.2403255221308,52.38420308,4.905339593,1.543472642,4.631950088,140.5436,5.437571721,2.063334876
44.25,0.0105106849915384,-0.2908599597899615,0.6792263336622693,-5.4213362732,-6.39146288456,6.13462697756,0.5365424492691923,0.0256791354886153,0.3710247851965385,52.38417296,4.905372982,1.673930284,4.51105598,143.2713025,5.861291059,1.912005021
45.25,-1.4136417543368,-0.0610215659494799,0.344737263644,-6.73459733276,-6.33521585084,5.66649645996,0.11575002733304,0.046693574920292,0.19292327184332,52.38414009,4.905417414,2.091423083,4.451853094,144.7012511,6.452855038,1.639587775
46.25,-1.49735662152668,-1.0107586556532,0.7503493280479999,-6.77175606112,-7.19739294452,6.56723336832,-0.23455805894368,0.1188107164084,-0.1749355599204,52.38409141,4.905464176,2.078925838,4.846152708,145.4402039,6.435523192,1.926662037
46.5,-1.8117918827608,-1.125582008024,0.5612376503424,-7.601624340496,-6.29409935312,6.24217532912,0.56698948353336,-0.0617469595748799,0.953079408416,52.38405141,4.905511067,2.138512202,4.922008162,145.6476304,7.079702327,1.898159074
47.5,-1.0666612181668,-0.16119405304836,0.0720473563976,-6.89098013304,-5.92114092408,5.441723876879999,0.281052444264,0.1973193958316,0.762957239712,52.38401555,4.90556699,1.803716243,5.173946419,141.8876771,7.342555379,1.867525843
48.5,-1.503391205356,-0.606378084944,0.6565262388067999,-7.117866320839999,-6.6692133,5.93575653072,0.037158768848,0.1793795888068,0.0359233158804,52.38398512,4.905570834,2.156251487,5.136189968,148.8108777,7.396420668,1.95698289
48.75,-0.7359372044664001,-0.7069584621828,0.2404433782096,-6.958257153115384,-5.191688443807692,5.96099635176923,0.810319252672,-0.3122070705679999,0.898790165156,52.38398512,4.905570834,2.156251487,5.136189968,148.8108777,7.396420668,1.95698289
49.75,-0.7674666542012,-0.587335457736,0.2160606993399999,-6.889968237200001,-6.22194938948,5.69767362668,0.36500601266772,-0.0516020272148,0.6971267932640001,52.38396047,4.905622292,2.234608418,4.917040917,146.9025948,6.858941325,2.281822515
50.75,-0.5982989637104,-0.26214089864,0.837406206388,-6.76728336184,-6.10047998656,5.700990728640001,0.13834297001328,0.183090562376,0.1219909709732,52.38392786,4.905668937,2.029023366,4.743946282,145.8665578,6.269384566,2.199250204
51.75,-1.8973899275628,-0.493726481844,0.3848422399,-7.868520020923077,-5.9533391981923085,5.810374955384615,-0.5068299162400001,-0.2257139711044,-0.61999266670412,52.38388835,4.905718114,2.0020854,4.650420832,145.2689284,5.677208188,2.338878792
52.0,-1.0557248198748,-0.8323723734799999,-0.1855389587931999,-6.91568475952,-6.12258002928,5.446986932360001,0.3849762486696,-0.0957283569142,0.746679637424,52.38388835,4.905718114,2.0020854,4.650420832,145.2689284,5.677208188,2.338878792
57.0,0.4212950686479999,0.2476649117079999,0.5315665742956,-7.233276324759999,-4.44686868896,4.69831580192,0.393586899792288,0.10193099647,0.077426826506,52.38378991,4.905877283,1.695813716,2.489013624,135.4511575,4.951161895,3.051316588
58.75,0.4020941690560001,0.738697593096,-0.014449873228,-6.592949890203999,-4.81550410756,3.86977675782,-0.3770181222684,0.0181692442328,-0.7385739395359999,52.38372675,4.905927551,1.778735422,2.555010442,141.0357094,4.881205833,3.162019395
59.0,-0.9788779983895998,-0.3024421310472,0.8898728864764,-7.793788732799999,-6.28290862464,4.743827160688,0.0764598508964,-0.0296632172172,0.163719334856,52.38372675,4.905927551,1.778735422,2.555010442,141.0357094,4.881205833,3.162019395
59.25,-0.5468626682496001,-0.2683780065868,0.46015609655968,-7.8748361938,-5.29313087784,4.58315128788,0.587911667812,0.0876163415572,0.561280745268,52.38372675,4.905927551,1.778735422,2.555010442,141.0357094,4.881205833,3.162019395
60.5,0.9643330262384,0.3691864690864,-1.149916353796,-5.36677772816,-0.1964694396956,6.49290992436,-0.5256265147372,0.9017464691492,-0.1220714414,52.38365976,4.905989346,0.7432920821,3.355448776,147.7183483,4.895210954,3.140294054
60.75,0.448669370116,-0.3865362192092,0.35754639642424,-7.30249837648,-3.13460156252,5.6773758362,-0.57039541722,0.91363841176,-1.052987024792,52.38365976,4.905989346,0.7432920821,3.355448776,147.7183483,4.895210954,3.140294054
61.0,-0.79516404942552,-0.46767587321648,0.6678822917707999,-7.96621816408,-5.59350225224,4.560398602199999,-0.392671060564,0.15602183738832,-0.723267526664,52.38365976,4.905989346,0.7432920821,3.355448776,147.7183483,4.895210954,3.140294054
61.25,-0.2918399306846154,-0.3292353036346153,0.7313446470095385,-7.49754876708,-6.00065557244,4.2888093750000005,0.3315314965046153,0.2626341800592308,0.1803256964386153,52.38365976,4.905989346,0.7432920821,3.355448776,147.7183483,4.895210954,3.140294054
61.5,-0.8630313716468,0.40213327517704,0.14788885416216,-8.548082171439999,-4.15526907352,4.16587901004,0.709978771208,-0.1328386470707999,0.344072415832,52.38362982,4.906021808,1.072311403,3.471960177,146.4154532,4.892560237,3.144422262
61.75,-0.6106477452179999,-0.064575667386,-0.6268933802332001,-7.90188195216,-2.8003047364,5.24569751584,0.4945744574039999,-1.147997021708,0.8876641130199999,52.38362982,4.906021808,1.072311403,3.471960177,146.4154532,4.892560237,3.144422262
62.5,-0.433198549628,-0.4848873980451999,0.15572560836676,-8.258895538680001,-4.10776386104,4.789799560640001,-0.381314831372,0.8129514372208,-1.123320736924,52.38359995,4.906046919,0.8425187562,3.334312017,148.6347988,4.90260427,3.128739108
62.75,0.13027142720008,-0.0463536617304,0.5438294016708,-6.98876878044,-5.68481835948,4.128720282,-0.1514605745756,0.0704311835019999,-0.5347689425222,52.38359995,4.906046919,0.8425187562,3.334312017,148.6347988,4.90260427,3.128739108
63.0,-0.86036349766,-0.0853860014439999,0.4410158559192,-7.688870526461538,-5.691355150653847,4.175791397076923,0.2264128788144,-0.1148896906778,0.15217887054572,52.38359995,4.906046919,0.8425187562,3.334312017,148.6347988,4.90260427,3.128739108
66.5,-2.0700714207072,0.016345984868,-0.985371366776,-7.748858166468,-6.282956524559999,4.0649528871644,-0.2763649541084,-0.3102890698568,0.3255434060124,52.38356017,4.906112975,0.7909276057,2.289472549,138.3812068,4.971250904,3.018476682
67.0,-2.292217001380769,-1.410327236218077,-0.7993218013538462,-9.52566328096,-4.395758972092,5.945480309864,0.3112868788584615,-0.8809756336438461,1.3843693205961538,52.38356017,4.906112975,0.7909276057,2.289472549,138.3812068,4.971250904,3.018476682
67.25,0.083479247792,0.404413379318,-1.079902916304,-6.228224340880001,-0.42994791872,6.37740411988,-0.151803540940544,0.0368676962675999,0.528400576748,52.38356017,4.906112975,0.7909276057,2.289472549,138.3812068,4.971250904,3.018476682
67.5,0.312393249936,0.707064659312,-0.7668385463176,-6.667195495480001,-1.6033757629644,5.677309973080001,-0.8327959895160001,0.925255017316,-0.723520247952,52.3835531,4.906154789,0.8341053706,2.544166404,126.9425581,4.946878155,3.05825662
67.75,-1.151405101744,-0.1107065735586,-0.6347878931840001,-8.01760330812,-5.12961690672,4.19596045528,-0.5002753126639999,0.0781848292816,-0.902199018052,52.3835531,4.906154789,0.8341053706,2.544166404,126.9425581,4.946878155,3.05825662
68.0,-1.5339940118856,-0.1388223486964,-0.582081477196,-7.587134472720001,-6.16312172232,4.23367602536,-0.0959262985708,-0.3412011414764,0.0319418787216,52.3835531,4.906154789,0.8341053706,2.544166404,126.9425581,4.946878155,3.05825662
68.25,-2.41010471624,0.29402811619908,-1.5022846548000002,-8.66788703612,-5.14141836548,3.73464975584,-0.1098038445329999,-0.4095312547679999,0.8757071328320001,52.3835531,4.906154789,0.8341053706,2.544166404,126.9425581,4.946878155,3.05825662
69.25,-0.8565284026176001,-0.6530334864335999,-0.352698902612,-8.26299700896,-5.5195919493600005,4.12446912232,-0.630118115544,0.2480441665636,-0.8975190245960001,52.38353818,4.906172467,1.383607315,2.346332164,118.4572342,4.947279966,3.057606576
69.5,-1.1214347067024,-0.3140259562236,-0.3697678138592,-7.783190771439999,-5.993662115439999,3.83369578848,-0.129674258700336,-0.07180050558244,0.2099198231867999,52.38356416,4.906202991,1.296039009,2.392364603,67.85787906,5.082080036,3.089784738
69.75,-1.0929294369,0.0931230371644,0.55121097355108,-8.444623315400001,-4.80943273324,4.71572759384,0.122709888964,-0.3639458933732,0.58388998272,52.38356416,4.906202991,1.296039009,2.392364603,67.85787906,5.082080036,3.089784738
70.75,-0.8418970083524,-0.465722119614,0.2948031060932,-8.403542742880001,-5.52629800416,3.94175308228,-0.026234013410008,0.1158004590952,-0.6822426700440001,52.38358486,4.906262266,2.009043167,3.10573609,53.54343191,5.196145427,3.012352027
71.0,-0.5130476822584,-0.4638559924624,-0.315468990596,-7.883410363799999,-5.8564753966000005,3.24473653556,-0.414540815952,-0.09973718344952,0.393861519482,52.38358486,4.906262266,2.009043167,3.10573609,53.54343191,5.196145427,3.012352027
71.25,-0.43138633374,-0.993115524436,0.4960026041679999,-8.4830633788,-5.3412049072,3.95717102048,0.4960459628604,-0.3342157216332,0.568707439908,52.38358486,4.906262266,2.009043167,3.10573609,53.54343191,5.196145427,3.012352027
72.0,-0.417507569812,0.0104970092908,-0.381813101497,-7.84507208856,-3.1911120484000004,5.19313282464,-0.525990419376,0.5363183405244,-1.1455642605599998,52.38360742,4.906285556,1.782607983,3.055001845,33.93940185,5.194831774,3.011402223
72.25,-1.944145410068,-0.65410399461392,-0.7671962322652,-8.59076740728,-6.0210192262,4.06579114388,-0.534512574672,-0.4058115451844,-0.3029473673537199,52.38360742,4.906285556,1.782607983,3.055001845,33.93940185,5.194831774,3.011402223
72.5,-1.167363954184,0.1353789000588,-1.6620416260280002,-7.34611766964,-5.22161559452,3.72680007936,-0.20849090472484,-0.4937019693796,0.5168722367240001,52.38363932,4.906303658,1.839330261,3.245136968,23.414071,5.504027438,2.886086116
72.75,-1.4984274311038464,-1.4992727079884616,-0.9770355517734616,-8.18824246228,-5.501222149719999,4.9984716248000005,0.2496647320392307,-0.5945600271253846,1.3376161432884617,52.38363932,4.906303658,1.839330261,3.245136968,23.414071,5.504027438,2.886086116
73.0,-0.23567939438924,-0.5781760787768,-1.7021033562439998,-6.56723935544,-1.32871492313976,5.71919886476,0.1152407757976,-0.3628148681063999,1.267887897452,52.38363932,4.906303658,1.839330261,3.245136968,23.414071,5.504027438,2.886086116
73.5,-0.793958447088,-0.4041819933571999,-0.3636605842172,-8.41930197152,-4.29144389656,4.36794680788,-0.43702156542,0.5419023740512,-1.160173398376,52.3836649,4.906338053,0.8786671795,3.619496972,20.72172398,5.479806328,2.788241529
73.75,-0.6274178404292,-0.6629756241624,-0.079561285828,-7.71398069456,-6.08005047,3.9753971192,-0.2164755553155999,0.01053371584416,-0.1191974055755999,52.3836649,4.906338053,0.8786671795,3.619496972,20.72172398,5.479806328,2.788241529
74.0,-0.9758315057,-0.04899627578676,-0.3416942789952,-8.46493906856,-5.09718834216,3.4764127625200003,0.0950048488388,-0.0156320646764,0.621185715788,52.3836649,4.906338053,0.8786671795,3.619496972,20.72172398,5.479806328,2.788241529
74.25,-0.5106389334104,-0.767310247092,-0.41728116561,-8.171064184519999,-3.6413817078,4.80598390504,0.848353193984,-1.218896541516,0.967055664044,52.3836649,4.906338053,0.8786671795,3.619496972,20.72172398,5.479806328,2.788241529
74.5,1.298540530456,0.0975245025907999,-1.487280676168,-5.490547731807693,-0.2299449040172692,5.547895783615385,0.00144857201668,0.01175699304056,0.470663896647,52.3836907,4.906337399,1.263420295,3.222016566,6.880037619,5.222004408,2.560313848
74.75,1.0397796265008,-0.014431529028,-0.1176044168968,-6.62354626456,-2.241379028356,5.6535992798,-0.832211202436,0.964317324108,-1.070450711284,52.3836907,4.906337399,1.263420295,3.222016566,6.880037619,5.222004408,2.560313848
75.0,-1.3958996180240002,-0.558739626244,0.0221537786307999,-8.59395877068,-5.656209851040001,4.333254949960001,-0.487582476148,-0.0615503306728,-0.8229713898919999,52.3836907,4.906337399,1.263420295,3.222016566,6.880037619,5.222004408,2.560313848
75.75,1.5768386190716002,-0.4613870056408,-0.531817501706,-6.19602929076,-1.50449139411492,5.26641443484,0.840583345722,-0.7580001110092001,0.489273928262,52.3837219,4.906362013,0.9901450286,3.101785166,359.1307528,5.367162793,2.240111734
76.25,-1.056299858464,-0.6254797807592,0.22437934604788,-8.50089429936,-5.27436589968,4.4905658203600005,-0.34622942448,0.0546662535557999,-1.249677700992,52.3837219,4.906362013,0.9901450286,3.101785166,359.1307528,5.367162793,2.240111734
76.5,-0.7540174735164,-0.4478712952664,-0.044919129262,-7.4982433228,-6.29488372196,4.04900804448,-0.17307172004524,-0.0557191100317284,0.2681419078352,52.38375619,4.906365645,2.17152355,3.055112627,358.6163794,5.761203579,1.681653813
76.75,-1.00279233882,-0.55424297702,-0.06940154978596,-8.721272021479999,-4.8194618774,4.13816863388,0.5014672964751999,-0.247424188238,1.0946944832760002,52.38375619,4.906365645,2.17152355,3.055112627,358.6163794,5.761203579,1.681653813
77.0,1.326949017148,-0.4449144307116001,-1.1864591362012,-5.9350559876,-1.5064193847168,5.20458700552,0.6906750239444,-0.78191005524484,1.0091996144276,52.38375619,4.906365645,2.17152355,3.055112627,358.6163794,5.761203579,1.681653813
77.5,-1.4015450813164,-0.673861514084,1.0177494698,-9.086427753807692,-5.0925311807576925,4.92483951276923,-0.308993899822,0.315188013598,-1.22876235728,52.38378487,4.906368175,1.802806277,2.98917921,357.3440071,6.280342056,1.176002308
77.75,-0.2828190855776,-0.7095309680616001,0.7054671415128,-7.27127330948,-6.60588299556,4.3745690368,0.0702208870596,0.109712627688,0.039215839728,52.38378487,4.906368175,1.802806277,2.98917921,357.3440071,6.280342056,1.176002308
78.0,-1.11085208834,-0.88183014665356,0.227238821641,-8.795278125,-5.06355628052,4.47198645632,0.736059845712,-0.42882970681712,1.037089045048,52.38378487,4.906368175,1.802806277,2.98917921,357.3440071,6.280342056,1.176002308
79.0,-0.2724827052919999,-0.32894938372,0.1922426863116,-7.24577832636,-6.1102337036,3.9376336488,0.16022817263764,0.2639354522592,0.3733300683328,52.38379727,4.906382706,0.3506885516,2.586780463,2.418717058,7.283312761,1.167771731
79.75,1.450669434628,-0.3445872708108,0.0352038751791999,-6.19178411864,-2.45094922485584,5.67535803216,-0.738939961184,1.163443643372,-1.405440311452,52.38384339,4.90639935,1.597702198,3.254680195,6.178020808,8.002304346,1.159896795
80.0,-1.565964973112,-0.8844802684944,0.203566217046,-8.510151049480001,-6.3059127868400005,4.44243790292,-0.4163154080472,-0.16837577274404,-0.73556975446696,52.38384339,4.90639935,1.597702198,3.254680195,6.178020808,8.002304346,1.159896795
80.25,-0.4373059847467999,-0.5109375975412,-0.0615806065336,-7.743397521884615,-5.875829227115385,3.954626312153846,0.18902767481348,0.2280385396647999,0.6836368489279999,52.38384339,4.90639935,1.597702198,3.254680195,6.178020808,8.002304346,1.159896795
81.0,0.3644074607799999,-0.692306640736,0.4934979025856,-7.60977938236,-3.83901273202,5.38277047124,-0.686151906252,0.8419558537199999,-1.60835395344,52.38389657,4.906395417,3.352994364,3.883321013,2.943188428,8.593573075,1.153481511
81.75,0.3273134263588,-0.93941086882,-0.9134868903712,-7.11900994252,-2.694079632492,4.9991482178,0.8369259193736001,-1.13799112678,1.329777963184,52.38392307,4.906395597,2.121542916,3.792449455,358.8269875,9.46663556,1.14888556
82.25,-0.067922660334,-1.11234409903296,0.5969851878556,-7.8353183716,-5.0134225342,5.0103748718,-0.457607631676,0.6128167714616,-1.62203876496,52.38392307,4.906395597,2.121542916,3.792449455,358.8269875,9.46663556,1.14888556
82.5,-0.900820406152,-0.4342431429912,0.2830482847784,-7.81634382924,-6.39146288452,3.87638701176,-0.13921847787664,0.1082548832908,0.0034982053811999,52.38395817,4.906394663,1.037677112,3.817686622,357.8956372,10.8869668,1.142644742
82.75,-1.2380944942188,-1.033885925492,0.47950316495608,-8.94451777956,-5.628798852559999,4.34475703128,0.7380361843200001,-0.30416499983416,1.003017516132,52.38395817,4.906394663,1.037677112,3.817686622,357.8956372,10.8869668,1.142644742
83.5,-1.2416656461524,-1.0923569827324,0.3011239462456,-8.758310998519999,-5.8612833984,4.56901468512,-0.469084367756,0.2356550619096,-1.282004715176,52.38398853,4.906403471,2.972267846,3.818542794,359.2999552,12.23513534,1.138694361
83.75,-0.728032727838,-0.21792394981496,0.146064277296,-7.60400738528,-6.00433192752,3.89084095456,-0.096534637882,0.0587408395128,0.33087416033932,52.38398853,4.906403471,2.972267846,3.818542794,359.2999552,12.23513534,1.138694361
84.0,-0.851547486936,-1.081077352872,0.0930552796099999,-8.5997607056,-5.0050160156,4.45265864868,0.615704408868,-0.65193265845168,1.233347158404,52.38398853,4.906403471,2.972267846,3.818542794,359.2999552,12.23513534,1.138694361
84.75,-1.110738324936,-0.8696134069992,0.5722196802776,-8.360953307920001,-6.302841174279999,4.23138878172,-0.4324361628199999,0.102497384628,-0.9721355677464,52.38402585,4.906405397,2.073725924,3.887618258,359.651824,13.63623861,1.109529884
85.0,-0.626872061256,-0.661977270604,0.662328103614,-7.760893139759999,-6.442560626120001,4.1091230347200005,0.3578910645912,0.1721121690452,0.5074900144228,52.38402585,4.906405397,2.073725924,3.887618258,359.651824,13.63623861,1.109529884
86.0,-1.347433076576,-0.6843724339339999,-0.055786296491,-7.965696786653846,-6.535069867576923,4.121673167346154,-0.54481100976,0.0188503494939999,-0.31528935740256,52.3840636,4.906416382,2.254250717,3.908297814,3.985734339,15.48762408,1.126515468
86.25,-0.552304858964,-0.9263380880516,0.3845539604624,-8.07399404296,-6.13319595332,4.08708286744,0.30534575072184,0.09865293046508,0.89290782926,52.3840636,4.906416382,2.254250717,3.908297814,3.985734339,15.48762408,1.126515468
87.0,0.0207995355999999,-0.7924081264999999,0.4287300520665384,-7.8269058654,-4.50770218504,4.9511640014400005,-0.685452007326923,0.6121137686534616,-1.4240964421923077,52.38409221,4.906417901,1.584698046,3.865130846,3.744165083,17.24614909,1.119742901
87.25,-1.000632775028,-0.3908528033992,0.5864645500879999,-8.082430499160001,-6.174833367920001,4.13601910404,-0.15778524980616,0.0806494583503199,-0.1180620451272,52.38409221,4.906417901,1.584698046,3.865130846,3.744165083,17.24614909,1.119742901
87.5,-0.843958689744,-1.065278971448,0.481770750246,-8.4239483094,-5.88917938836,4.34379902348,0.5975039589360001,-0.1848673127536,0.89993834972,52.38413282,4.906413389,1.504075707,3.929572872,2.643976446,16.92768219,1.093625305
88.25,-0.606544473372,-0.986414650364,0.601426803088,-8.227173504680001,-5.3685799804,4.84874697872,-0.543116390712,0.4198808130252,-1.417664656584,52.38413282,4.906413389,1.504075707,3.929572872,2.643976446,16.92768219,1.093625305
88.5,-0.9197359617228,-0.34664228651088,0.3997619017852,-7.80642844844,-6.313888201880001,4.01552567144,-0.04662477288828,0.07004756003632,0.0797531731152,52.38419037,4.90643023,2.576666956,4.264747902,5.655814393,17.90038472,1.089861755
88.75,-1.0697246212328,-0.6330086322556,-0.0101525439266,-8.648133421076922,-5.177191666769232,4.126935301576923,0.57712349176,-0.4368476850552,1.112782919428,52.38419037,4.90643023,2.576666956,4.264747902,5.655814393,17.90038472,1.089861755
89.5,-1.234847488596,-1.120672475404,0.29812554085404,-8.610149102720001,-6.03417985832,4.3636477478,-0.502126036872,0.22724634078476,-1.278519531408,52.38423181,4.906441567,2.303309063,4.332462335,6.125937064,18.50229085,1.085759098
89.75,-0.744209237068,-0.3502691271847999,0.19685230368324,-7.55993303828,-6.34326910396,3.87597985844,0.0895675713978799,0.1271532066928,0.2497342504551999,52.38423181,4.906441567,2.303309063,4.332462335,6.125937064,18.50229085,1.085759098
90.0,-1.2214638516153846,-0.9850885508257692,0.0185334246934615,-8.9442004394,-5.05993381348,4.376437152159999,0.6125953358038461,-0.7319737360165385,1.2055899707192308,52.38423181,4.906441567,2.303309063,4.332462335,6.125937064,18.50229085,1.085759098
90.75,-1.071818883368,-1.00452171134,0.396332170617,-8.4688549256,-6.19974755856,4.1066441894,-0.502497738608,0.20679198294172,-1.016721652904,52.3842677,4.906460123,2.93533233,4.333977805,7.894978666,19.60903337,1.083212208
91.0,-0.245161917542,-0.394169320656,0.4844964531924,-7.53221068724,-6.16932482292,3.61236604612,0.2537745220264,0.2953104612268,0.424228404766,52.3842677,4.906460123,2.93533233,4.333977805,7.894978666,19.60903337,1.083212208
94.25,1.0731664794524,0.0898288269708,0.479375344796,-6.904038977080001,-2.738052191176,5.32764909668,-0.627248191836,0.82194510698,-1.41572724824,52.38434457,4.906474645,1.914591579,3.919613526,6.323722561,19.33285628,1.073336238
94.5,-0.99919604392864,-0.6727493269311999,0.0352335205815999,-7.958874435423076,-6.486461334230769,3.658231130692307,-0.40553257959868,-0.2020338685164,-0.7136844714916001,52.38437276,4.90646592,1.451968982,3.812906456,5.753948411,19.84034361,1.088310199
94.75,-1.026988982552,-0.0610604616116,0.129311618544,-8.0590970214,-5.817975457799999,3.87496197508,0.229660661518,0.13690750361052,0.557514061964,52.38437276,4.90646592,1.451968982,3.812906456,5.753948411,19.84034361,1.088310199
95.0,-0.4775809745536,-1.488437635472,-0.0111679596895999,-8.24097480472,-4.86313505872,4.58700128168,0.7041256958,-0.8608195400559999,1.3332655144,52.38437276,4.90646592,1.451968982,3.812906456,5.753948411,19.84034361,1.088310199
95.75,-0.9728883682568,-0.3348948793876,0.02449316776656,-8.01772305908,-5.90374110716,3.935094928,-0.326314965196,0.0255675034956,-0.758050250296,52.38445985,4.906488883,3.066434587,4.491348649,8.495391753,15.54823445,1.084323677
