Interval,LA_X,LA_Y,LA_Z,A_X,A_Y,A_Z,G_X,G_Y,G_Z,Lat,Long,Height,V,Dir,Hor_Acc,Vert_Acc
38.5,-0.58209893847214,-0.1209135344398,-1.026538841676,-3.18529965758,9.12233595351,0.62345102649185,-0.8199166196041,-0.47962474659106,0.46862199854654,52.32832,4.954885,1.71405124,1.322836161,320.2399902,2.0,10.89999962
38.75,0.40984731380072,3.03224832561758,0.39609413667,-2.303269614397,12.27377161979,0.4421190204657999,1.5560077411168998,0.188490500703586,-0.784448495437,52.32832,4.954885,1.71405124,1.322836161,320.2399902,2.0,10.89999962
39.0,0.39427664765,-3.651675316712,1.3310281571714,-1.139305007918416,5.239280457554456,-2.3701441625795048,0.276825620003594,0.2482038358152475,0.1763117565259039,52.32832,4.954885,1.71405124,1.322836161,320.2399902,2.0,10.89999962
39.25,-0.2885799208019999,2.4620757019934,0.25294438690718,-1.9222485843297,10.874772484057,-3.4752016546379,-0.0467967493541999,-0.3326895031415099,0.0801693747086499,52.32832,4.954885,1.71405124,1.322836161,320.2399902,2.0,10.89999962
39.75,-0.11453334107882,0.7534667266996,0.66576893965022,-2.7602506267680003,10.01322046794,2.35646561248659,0.40736987843329,-0.1710472483241,-0.14861549929329,52.328325,4.95486,1.81404409,1.275996447,314.7099915,2.0,10.89999962
40.0,1.2067078466114,0.8894168293420001,0.714644232726,-1.691908581752,9.72662288632,-1.90420360689535,1.6262014883520002,0.5148756240611,-0.7055633697010001,52.328325,4.95486,1.81404409,1.275996447,314.7099915,2.0,10.89999962
40.25,-0.9531134982796,-0.355335022066,-0.0663916787479999,-3.236553124537624,7.59194148779406,-5.010309162712871,-0.2195806874686831,0.0365749989046534,0.1851920799559406,52.328325,4.95486,1.81404409,1.275996447,314.7099915,2.0,10.89999962
40.75,-0.9073571587480392,-0.2581731993264706,-0.8860025540588236,-3.321470949630693,9.121435056574256,0.4176935901904257,-0.7621366299,-0.3708007394391881,0.5327022246871287,52.328335,4.954831667,2.11404216,1.213200331,312.4400024,2.0,10.10000038
41.0,0.4234406000779999,1.9296968331926,0.3315638185039999,-1.7633355886129498,11.30799803761,1.1255205365741,1.14052399437754,0.1278942485750999,-0.6151199993008499,52.328335,4.954831667,2.11404216,1.213200331,312.4400024,2.0,10.10000038
41.25,0.4673256140302,-1.221971471282,1.2484738514688,-2.283331605832,7.591461355819999,-2.06415610071014,0.80405187144835,0.93825461584136,-0.550558245927,52.328335,4.954831667,2.11404216,1.213200331,312.4400024,2.0,10.10000038
41.5,-0.8535648200802001,1.8573952833848,-0.182907825974,-3.81640413189802,9.74463314357426,-5.004289837490099,-0.1646896026416534,0.3785905914354702,0.0905008639315841,52.32834667,4.954806667,2.514044508,1.09378469,310.230011,1.899999976,10.19999981
