"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.996920833E-1,7.213528687E-1,-1.596602114E0,3.163439562E0
9.096990833E-1,1.742147498E0,-1.909439262E0,5.369403409E0
9.197050833E-1,1.445598940E0,-7.706203383E-1,4.401331369E0
9.297120833E-1,9.870415771E-1,-2.228900135E-1,3.483462937E0
9.397190833E-1,1.210161971E0,-1.005883645E0,2.570621942E0
9.497250833E-1,1.986345350E0,-2.485178334E0,2.293122882E0
9.597320833E-1,2.371514309E0,-3.368172802E0,2.227548258E0
9.697380833E-1,2.020701835E0,-2.865673029E0,1.665233077E0
9.797450833E-1,1.290683978E0,-1.317692851E0,9.114119357E-1
9.897510833E-1,8.961267292E-1,-2.035626268E-1,-5.343653440E-2
9.997580833E-1,1.503115076E0,-4.073801923E-1,-2.170618013E-2
1.009765083E0,2.181470445E0,-7.455030388E-1,7.565026747E-1
1.019771083E0,1.646746082E0,-1.485363514E0,1.278503643E0
1.029778083E0,-7.748841280E-1,-1.149583647E0,1.043867742E0
1.039784083E0,-1.760252817E0,-4.441474843E-1,-6.586638464E-1
1.049791083E0,-1.675728391E0,4.841553032E-2,-2.053019396E0
1.059798083E0,-1.819728355E0,-1.484608054E-2,-1.332965925E0
1.069804083E0,-1.831859574E0,-3.780792099E-1,-5.957728028E-1
1.079811083E0,-7.438096851E-1,-2.506724739E-1,-5.137486464E-1
1.089817083E0,2.692034698E-1,5.413282084E-1,-5.916177714E-1
1.099824083E0,3.351998234E-1,-4.223759615E-1,-1.236217895E0
1.109831083E0,-4.427482456E-1,-7.591428387E-1,-1.928124039E0
1.119837083E0,2.255920118E-1,-5.506860924E-1,-2.857353026E0
1.129844083E0,6.102797449E-1,-3.897186774E-1,-3.117602654E0
1.139850083E0,2.113821083E-1,-9.878426456E-1,-3.619949230E0
1.149857083E0,1.519422376E-1,-1.224684116E0,-3.641083991E0
1.159864083E0,7.945728725E-1,-9.278186381E-1,-3.074424475E0
1.169870083E0,1.952227432E0,-1.199755096E-1,-2.586455618E0
1.179877083E0,2.841274937E0,4.342253441E-1,-2.409760508E0
1.189883083E0,3.095434690E0,5.033353400E-1,-1.987475617E0
1.199890083E0,2.834431940E0,4.224695170E-1,-1.007393250E0
1.209896083E0,2.593077005E0,4.677854383E-1,-6.570652176E-1
1.219903083E0,2.332537939E0,1.037646890E-2,-3.541711146E-1
1.229910083E0,1.807583688E0,-4.308152479E-1,-2.197301781E-1
1.239916083E0,8.937662083E-1,-1.065576700E0,-9.682123733E-1
1.249923083E0,1.683442622E-1,-2.019661031E0,-1.668522282E0
1.259929083E0,-6.470020133E-1,-2.694568881E0,-1.961170163E0
1.269936083E0,-1.293001229E0,-2.798632362E0,-1.827456036E0
1.279943083E0,-2.134381063E0,-2.444753609E0,-1.519325897E0
1.289949083E0,-2.605675415E0,-1.626300123E0,-1.338952304E0
1.299956083E0,-2.596202341E0,-5.902255493E-1,-5.823026452E-1
1.309962083E0,-1.969169739E0,8.517229736E-1,5.769079310E-1
1.319969083E0,-5.885620165E-1,2.106772850E0,1.182022246E0
1.329975083E0,8.837949514E-1,3.054503011E0,1.265053293E0
1.339982083E0,1.990654748E0,3.523330423E0,1.456958910E0
1.349989083E0,2.531142127E0,3.662481877E0,2.061177431E0
1.359995083E0,2.544766139E0,3.867221548E0,2.626126052E0
1.370002083E0,2.404086224E0,3.891972227E0,2.705103225E0
1.380008083E0,2.382965496E0,3.991287185E0,2.206539212E0
1.390015083E0,2.112672105E0,4.028759651E0,9.168820059E-1
1.400021958E0,1.753909757E0,3.981661499E0,-8.078162313E-2
1.410027958E0,1.340820928E0,3.541326399E0,-9.102266320E-1
1.420034958E0,9.455742931E-1,2.155714045E0,-1.648588539E0
1.430040958E0,3.925542846E-1,1.226759877E0,-1.380153394E0
1.440047958E0,-1.001891166E-2,4.334692991E-1,-5.346565354E-1
1.450054958E0,-1.085278308E-1,2.771521747E-2,3.390460487E-1
1.460060958E0,3.919183999E-2,1.025256640E-1,1.069674429E0
1.470067958E0,2.529476255E-2,2.848395091E-1,1.449109608E0
1.480073958E0,4.482449207E-1,1.078015482E0,1.535642552E0
1.490080958E0,7.983761939E-1,2.338666990E0,1.300719115E0
1.500087958E0,7.396795043E-1,3.404561194E0,9.936828446E-1
1.510093958E0,-2.877359274E-1,3.380618016E0,5.962921818E-1
1.520100958E0,-1.410567686E0,2.587355504E0,1.030020659E-1
1.530106958E0,-2.092457258E0,1.942495911E0,-2.822380829E-1
1.540113958E0,-2.258226698E0,1.361832313E0,-3.760265449E-1
1.550119958E0,-2.449604751E0,5.415860707E-1,-3.243718033E-1
1.560126958E0,-2.599093789E0,-2.061143517E-1,-2.336673090E-1
1.570133958E0,-2.601316901E0,-1.353299471E0,-2.174050328E-1
1.580139958E0,-2.036641930E0,-2.449543648E0,-9.332726285E-2
1.590146958E0,-1.439997307E0,-3.895391679E0,-5.614262581E-2
1.600152958E0,-1.197144899E0,-4.845991654E0,-6.844545990E-2
1.610159958E0,-1.099993411E0,-5.477972170E0,-1.445478487E-1
1.620166958E0,-8.982042450E-1,-5.919746270E0,1.402938531E-1
1.630172958E0,-6.180301561E-1,-5.876437113E0,3.582698666E-1
1.640179958E0,-2.347184922E-1,-5.652093481E0,5.641101301E-1
1.650185958E0,1.772146346E-1,-5.172185596E0,6.468062778E-1
1.660192958E0,-1.112026031E-1,-4.160388662E0,7.483243203E-1
1.670199958E0,-1.036493892E0,-2.766234110E0,9.257335210E-1
1.680205958E0,-1.544064297E0,-1.302894718E0,1.058190790E0
1.690212958E0,-1.579394343E0,-2.175538445E-1,1.185183835E0
1.700218958E0,-1.686604797E0,-1.396315098E-2,1.351546768E0
1.710225958E0,-1.866286956E0,-9.155833393E-1,1.463650464E0
1.720232958E0,-1.785706331E0,-2.472450115E0,1.550607624E0
1.730238958E0,-1.665524853E0,-3.822847613E0,1.701441814E0
1.740245958E0,-1.724353544E0,-4.555523030E0,1.948381133E0
1.750251958E0,-2.033776063E0,-4.930085140E0,2.484409425E0
1.760258958E0,-2.511109566E0,-5.078375207E0,3.420125313E0
1.770265958E0,-3.225879055E0,-5.426928316E0,7.140723835E0
1.780271958E0,-4.450704088E0,-6.843462501E0,1.831295200E1
1.790278958E0,-3.368311965E0,-6.391036529E0,1.183612805E1
1.800284958E0,-1.621031635E0,-4.990000974E0,2.898792243E0
1.810291958E0,-7.334187444E-1,-4.498947126E0,1.709697498E0
1.820298958E0,-1.639720067E-2,-4.326036188E0,2.551347765E0
1.830304958E0,3.511808485E-1,-3.960204556E0,3.081965629E0
1.840311958E0,3.026688391E-1,-3.451010891E0,2.254250153E0
1.850317958E0,8.735915601E-2,-2.939629782E0,5.860920064E-1
1.860324958E0,1.668459132E-1,-2.546371785E0,-9.844079912E-1
1.870330958E0,6.814634559E-1,-2.427345278E0,-2.289985996E0
1.880337958E0,1.346995880E0,-2.466160265E0,-3.503913574E0
1.890344958E0,2.186784102E0,-2.640306720E0,-4.341897930E0
1.900350958E0,2.847222432E0,-2.755369399E0,-4.400760096E0
1.910357958E0,2.904319908E0,-2.437393718E0,-3.359945769E0
1.920363958E0,3.010876935E0,-2.156336773E0,-1.401081163E0
1.930370958E0,2.808374116E0,-1.908810686E0,4.373319697E-1
1.940377958E0,2.180764394E0,-1.702698673E0,6.766602606E-1
1.950383958E0,1.628837230E0,-1.211627283E0,-7.731103751E-1
1.960390958E0,4.810124248E-1,-4.398222989E-1,-2.820345413E0
1.970396958E0,-2.533616084E-1,2.218094480E-1,-4.403997114E0
1.980403958E0,-8.576719308E-1,6.306590456E-1,-5.169426295E0
1.990410958E0,-1.533301620E0,9.344482112E-1,-4.741667971E0
2.000416958E0,-2.058192720E0,7.780702758E-1,-3.876689944E0
2.010423958E0,-2.235878202E0,6.589391041E-1,-2.791567464E0
2.020429958E0,-2.459144776E0,6.717322272E-1,-1.792501965E0
2.030436958E0,-2.244806315E0,4.394854993E-1,-2.202633272E0
2.040443958E0,-1.724604389E0,1.572129178E-1,-3.477751085E0
2.050449958E0,-1.411919855E0,1.487157440E-1,-4.527697008E0
2.060456958E0,-1.180780297E0,3.628442895E-1,-5.308203526E0
2.070462958E0,-1.083841063E0,8.423364383E-1,-5.792103891E0
2.080469958E0,-1.119279867E0,1.533579070E0,-5.942681388E0
2.090476958E0,-6.742982778E-1,2.418570362E0,-5.702435085E0
2.100482958E0,-4.128426611E-2,3.446613784E0,-5.582564825E0
2.110489958E0,3.561503971E-1,4.445933930E0,-5.555714411E0
2.120495958E0,8.948798105E-1,5.147968183E0,-5.514018500E0
2.130502958E0,1.466934845E0,5.711359690E0,-5.230761248E0
2.140509958E0,1.910417793E0,6.136349941E0,-4.887896894E0
2.150515958E0,2.039938590E0,6.413135496E0,-4.637831361E0
2.160522958E0,1.960862307E0,6.537625641E0,-4.436111777E0
2.170528958E0,1.682172315E0,6.497892641E0,-4.188049500E0
2.180535958E0,1.414737920E0,6.305809268E0,-4.006862413E0
2.190542958E0,1.178107827E0,5.876158201E0,-3.817381051E0
2.200548958E0,1.003141593E0,5.232353445E0,-3.431848980E0
2.210555958E0,6.573545086E-1,4.555054668E0,-2.800238008E0
2.220561958E0,7.737737417E-2,4.013148170E0,-1.998026918E0
2.230568958E0,-6.400642920E-1,3.242184600E0,-9.625879365E-1
2.240574958E0,-1.002728487E0,2.135646400E0,4.282223001E-1
2.250581958E0,-1.678461964E0,6.632695520E-1,1.940254380E0
2.260588958E0,-2.058605534E0,-1.471416151E0,4.615625390E0
2.270594958E0,-1.578376928E0,-4.791984431E0,1.047676151E1
2.280601958E0,6.913277087E-1,-9.679710587E0,1.829743934E1
2.290607958E0,3.547043222E0,-1.454027701E1,2.179275517E1
2.300614958E0,4.604384995E0,-1.509740907E1,1.619684115E1
2.310621958E0,2.113893004E0,-1.093240111E1,7.471745238E0
2.320627958E0,1.320579037E-1,-6.176012775E0,4.223263772E0
2.330634958E0,-1.417797768E-1,-7.750864416E-1,4.124002023E0
2.340640958E0,1.771896377E-1,4.153235178E0,3.446822530E0
2.350647958E0,1.751479070E0,6.324327400E0,-1.660094690E-1
2.360654958E0,3.764828323E0,6.082143329E0,-3.667330388E0
2.370660958E0,5.127792950E0,4.438307991E0,-6.467415783E0
2.380667958E0,5.664476130E0,1.944749427E0,-9.046582262E0
2.390673958E0,5.208435409E0,-1.242232195E0,-1.144566853E1
2.400680833E0,4.699382077E0,-3.196077551E0,-1.113749571E1
2.410687833E0,3.979647133E0,-4.105340050E0,-6.836067528E0
2.420693833E0,3.650507071E0,-5.039154423E0,7.246314025E-1
2.430700833E0,4.845777353E0,-4.697495765E0,5.098344033E0
