"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.967082921E1,-1.796437740E0,1.056371808E0,-5.367495418E-1
7.968083521E1,-2.029634714E0,9.648469687E-1,-4.912328124E-1
7.969084121E1,-2.201381922E0,8.494412899E-1,-4.229746461E-1
7.970084821E1,-2.340188980E0,5.996416211E-1,-3.161909580E-1
7.971085421E1,-2.417771101E0,2.689805925E-1,-1.817098409E-1
7.972086021E1,-2.461376190E0,-1.055557430E-1,-6.382313371E-2
7.973086621E1,-2.522475004E0,-5.530770421E-1,7.086250931E-2
7.974087321E1,-2.628540039E0,-1.164754152E0,2.819051147E-1
7.975087921E1,-2.773556709E0,-1.965883851E0,5.734035373E-1
7.976088521E1,-2.899858236E0,-2.773427248E0,8.466577530E-1
7.977089221E1,-2.960866928E0,-3.370923996E0,1.029609680E0
7.978089821E1,-2.576230764E0,-2.628655672E0,1.044178009E0
7.979090421E1,-1.765968323E0,-7.081834078E-1,8.804417849E-1
7.980091021E1,-1.222212076E0,4.075124562E-1,7.843235731E-1
7.981091721E1,-9.642481208E-1,6.343773007E-1,7.540689707E-1
7.982092321E1,-8.479053974E-1,4.441352487E-1,7.382241488E-1
7.983092921E1,-7.987522483E-1,1.694501936E-1,6.825406551E-1
7.984093521E1,-8.002225757E-1,-5.767454579E-2,5.959529877E-1
7.985094221E1,-8.420712352E-1,-2.873601913E-1,5.109640360E-1
7.986094821E1,-9.901830554E-1,-5.608783364E-1,4.449744225E-1
7.987095421E1,-1.216938019E0,-8.097800612E-1,3.991595209E-1
7.988096021E1,-1.423279166E0,-8.923100829E-1,3.643704057E-1
7.989096721E1,-1.576641083E0,-8.054574728E-1,3.389905095E-1
7.990097321E1,-1.733886242E0,-6.970838308E-1,3.329628706E-1
7.991097921E1,-1.946888804E0,-6.677523255E-1,3.449769318E-1
7.992098621E1,-2.194729328E0,-7.505939603E-1,3.689965904E-1
7.993099221E1,-2.413362265E0,-8.497645259E-1,3.505382240E-1
7.994099821E1,-2.550960541E0,-8.163307309E-1,2.673049569E-1
7.995100421E1,-2.486801624E0,-3.872542083E-1,1.465540230E-1
7.996101121E1,-2.036238432E0,5.592166781E-1,-1.130348537E-2
7.997101721E1,-1.621413827E0,9.387506843E-1,-1.151555777E-1
7.998102321E1,-1.412661910E0,6.403546929E-1,-1.318839788E-1
7.999102921E1,-1.317166090E0,8.989688009E-2,-1.549213827E-1
8.000103621E1,-1.223733306E0,-4.043058753E-1,-1.983400136E-1
8.001104221E1,-1.095130324E0,-7.496171594E-1,-2.324039787E-1
8.002104821E1,-9.448150396E-1,-9.349191189E-1,-2.171150595E-1
8.003105521E1,-7.454798222E-1,-8.599737883E-1,-1.550753862E-1
8.004106121E1,-3.629678190E-1,-2.521500587E-1,-1.126097590E-1
8.005106721E1,-6.985604763E-2,2.454301417E-1,-1.119495630E-1
8.006107321E1,7.652478665E-2,3.350053132E-1,-1.024900228E-1
8.007108021E1,2.116184235E-1,2.169513851E-1,-7.347514480E-2
8.008108621E1,3.326852322E-1,1.529109012E-2,-6.343808025E-2
8.009109221E1,3.874736726E-1,-2.179488242E-1,-6.962726265E-2
8.010109821E1,3.425043523E-1,-4.256503880E-1,-8.110491186E-2
8.011110521E1,1.406215429E-1,-6.233459115E-1,-1.002114937E-1
8.012111121E1,-1.787722260E-1,-7.557109594E-1,-3.979706019E-2
8.013111721E1,-4.243537486E-1,-5.273603201E-1,1.865868121E-1
8.014112321E1,-4.413284361E-2,9.913235307E-1,4.179465175E-1
8.015113021E1,1.107054472E0,3.142712831E0,4.772953391E-1
8.016113621E1,1.746192932E0,3.435056925E0,5.185157061E-1
8.017114221E1,2.162924290E0,2.822362661E0,5.487332940E-1
8.018114821E1,2.673286200E0,2.137041807E0,5.118473768E-1
8.019115521E1,3.276058674E0,1.654838681E0,3.802113831E-1
8.020116121E1,3.782407999E0,1.285773635E0,2.807057202E-1
8.021116721E1,4.071009159E0,1.000919819E0,2.814995944E-1
8.022117421E1,4.145552158E0,8.312457800E-1,3.346754611E-1
8.023118021E1,4.050872803E0,9.299654365E-1,3.403589129E-1
8.024118621E1,3.813519001E0,1.359230518E0,2.554501593E-1
8.025119221E1,3.374794483E0,1.920402288E0,1.229837537E-1
8.026119921E1,2.705822229E0,2.476833344E0,-2.277621999E-2
8.027120521E1,1.964780569E0,2.979612350E0,-8.902128786E-2
8.028121121E1,1.369465470E0,3.250546455E0,-6.653408706E-2
8.029121721E1,9.339370131E-1,3.098302603E0,2.630876750E-2
8.030122421E1,7.308102846E-1,2.373160839E0,1.195401177E-1
8.031123021E1,1.056584954E0,1.416529655E0,1.778180748E-1
8.032123621E1,1.754280448E0,8.639070392E-1,1.757742614E-1
8.033124221E1,2.347537041E0,5.967355371E-1,1.583380103E-1
8.034124921E1,2.617585659E0,4.398150444E-1,1.282827854E-1
8.035125521E1,2.539495707E0,1.742153317E-1,1.683431119E-1
8.036126121E1,2.309576035E0,-1.527528763E-1,2.455555499E-1
8.037126821E1,2.068066597E0,-4.303661287E-1,3.612691164E-1
8.038127421E1,1.913186669E0,-4.229501188E-1,4.840473235E-1
8.039128021E1,1.906915903E0,-1.348802447E-1,5.646987557E-1
8.040128621E1,1.944158316E0,1.073663533E-1,5.575150251E-1
8.041129321E1,1.933191419E0,1.268114150E-1,4.994136095E-1
8.042129921E1,1.847655177E0,-3.304802999E-2,4.521840811E-1
8.043130521E1,1.715128541E0,-2.558949590E-1,4.115375876E-1
8.044131121E1,1.544908643E0,-4.822390974E-1,3.772517145E-1
8.045131821E1,1.368988991E0,-6.919659376E-1,3.479382992E-1
8.046132421E1,1.211097956E0,-8.718219399E-1,3.055846989E-1
8.047132975E1,1.083339691E0,-9.936059117E-1,2.574909329E-1
8.048133575E1,9.482728243E-1,-9.809724092E-1,1.972382516E-1
8.049134275E1,7.651929855E-1,-8.860626817E-1,1.442181766E-1
8.050134875E1,5.469454527E-1,-7.719596028E-1,7.884931564E-2
8.051135475E1,3.133441508E-1,-6.826249361E-1,-7.227244787E-3
8.052136175E1,7.028036565E-2,-6.121409535E-1,-1.283797026E-1
8.053136775E1,-1.665729284E-1,-5.774061084E-1,-2.824456692E-1
8.054137375E1,-3.930467665E-1,-5.852953196E-1,-4.316281974E-1
8.055137975E1,-5.931932330E-1,-6.483888030E-1,-5.935276747E-1
8.056138675E1,-7.850174904E-1,-8.260209560E-1,-7.596341372E-1
8.057139275E1,-1.001802802E0,-1.181359887E0,-8.659717441E-1
8.058139875E1,-1.259748816E0,-1.739282131E0,-8.725429773E-1
8.059140475E1,-1.539418578E0,-2.465904951E0,-7.856195569E-1
8.060141175E1,-1.676576257E0,-2.948668957E0,-5.565325022E-1
8.061141775E1,-1.368798137E0,-2.562946081E0,-1.985985786E-1
8.062142375E1,-5.659695864E-1,-9.149117470E-1,1.251761317E-1
8.063142975E1,4.237201810E-1,3.828333318E-1,2.618487477E-1
8.064143675E1,1.371909261E0,2.645400763E-1,1.402875781E-1
8.065144275E1,1.892569780E0,-7.414141297E-1,-1.504113674E-1
8.066144875E1,2.056416035E0,-1.444763899E0,-2.888729274E-1
8.067145475E1,2.094462633E0,-1.522725344E0,-1.467165798E-1
8.068146175E1,1.981592774E0,-1.179029942E0,-3.521858715E-3
8.069146775E1,1.535633326E0,-6.461104155E-1,-3.607660532E-2
8.070147375E1,7.363189459E-1,-6.937393546E-2,-1.242162660E-1
8.071148075E1,-2.126249820E-1,6.079712510E-1,-1.827917099E-1
8.072148675E1,-1.153176904E0,1.132533193E0,-1.576183587E-1
8.073149275E1,-1.924327970E0,1.295739174E0,-1.762799323E-1
8.074149875E1,-2.328658819E0,1.432779193E0,-2.376563400E-1
8.075150575E1,-2.365979433E0,1.979889989E0,-1.923964471E-1
8.076151175E1,-2.214458942E0,2.079723120E0,-1.288022567E-2
8.077151775E1,-1.608494878E0,6.987845898E-1,8.093840629E-2
8.078152375E1,-4.952441454E-1,8.122936636E-2,-1.447103024E-1
8.079153075E1,-2.310660183E-1,-9.181298316E-2,-6.370318532E-1
8.080153675E1,-2.587727010E-1,-8.928016573E-2,-7.186666727E-1
8.081154275E1,-3.197998405E-1,9.710675478E-2,-4.707681835E-1
8.082154875E1,-5.533454418E-1,2.005095482E-1,-3.515863717E-1
8.083155575E1,-9.933531880E-1,2.256620377E-1,-4.338479638E-1
8.084156175E1,-1.517413139E0,9.753535688E-2,-5.345965028E-1
8.085156775E1,-2.012775183E0,-8.280938864E-2,-5.763522387E-1
8.086157475E1,-2.358865023E0,-1.710763425E-1,-5.414803028E-1
8.087158075E1,-2.467691898E0,-1.015997976E-1,-4.555521011E-1
8.088158675E1,-2.432157040E0,-2.959187329E-2,-3.109118938E-1
8.089159275E1,-2.319598436E0,-2.636412159E-2,-1.273966432E-1
8.090159975E1,-2.213426828E0,-1.161068082E-1,9.083717316E-2
8.091160575E1,-2.177264214E0,-4.384728670E-1,3.567378223E-1
8.092161175E1,-2.237599611E0,-1.059237957E0,6.319359541E-1
8.093161775E1,-2.491089344E0,-2.466622591E0,8.754900098E-1
8.094162475E1,-2.694461823E0,-3.762945652E0,9.859863520E-1
8.095163075E1,-2.380331278E0,-3.311505318E0,9.359844327E-1
8.096163675E1,-1.660496593E0,-1.359250903E0,7.231099010E-1
8.097164275E1,-1.103501439E0,2.843048275E-1,5.525578856E-1
8.098164975E1,-8.903940916E-1,9.444932938E-1,4.995315075E-1
8.099165575E1,-8.793637753E-1,9.858282208E-1,5.103802085E-1
8.100166175E1,-9.490388632E-1,7.027110457E-1,5.163913965E-1
8.101166775E1,-1.081981778E0,3.066793382E-1,4.831844568E-1
8.102167475E1,-1.245809674E0,-1.100368351E-1,4.317973256E-1
8.103168075E1,-1.373798847E0,-5.066821575E-1,4.092880487E-1
8.104168675E1,-1.457034469E0,-7.919608355E-1,4.138311744E-1
8.105169375E1,-1.495365858E0,-9.398986101E-1,4.207268953E-1
8.106169975E1,-1.520794034E0,-9.853569269E-1,4.060992301E-1
8.107170575E1,-1.570205569E0,-9.953225255E-1,3.770420253E-1
8.108171175E1,-1.697396398E0,-1.028349996E0,3.506410718E-1
8.109171875E1,-1.907629013E0,-1.086114764E0,3.255631328E-1
8.110172475E1,-2.136319399E0,-1.103847384E0,2.724183500E-1
8.111173075E1,-2.305055380E0,-1.017461538E0,1.939727813E-1
8.112173675E1,-2.367243052E0,-7.336318493E-1,1.048957929E-1
8.113174375E1,-2.240219116E0,-1.545080543E-1,3.161705285E-2
8.114174975E1,-1.926821709E0,5.599884987E-1,-2.984785475E-2
8.115175575E1,-1.683028221E0,7.836093307E-1,-5.544003844E-2
8.116176175E1,-1.582706451E0,5.171115994E-1,-7.033003867E-2
8.117176875E1,-1.500079393E0,1.417392641E-1,-1.008695662E-1
8.118177475E1,-1.361717820E0,-7.562685013E-2,-1.688044220E-1
8.119178075E1,-1.130377769E0,-8.050549775E-2,-2.119345814E-1
8.120178675E1,-7.933725715E-1,1.617768407E-1,-1.992626786E-1
8.121179375E1,-4.516362846E-1,4.984505177E-1,-1.766822636E-1
8.122179975E1,-2.472419739E-1,6.275012493E-1,-1.920144707E-1
8.123180575E1,-1.173090041E-1,5.152178407E-1,-2.023571134E-1
8.124181275E1,4.008448124E-2,2.656613588E-1,-1.606624871E-1
8.125181875E1,2.281934023E-1,4.801017698E-3,-1.221118942E-1
8.126182475E1,3.712882996E-1,-1.915651560E-1,-1.332419366E-1
8.127183075E1,3.778127730E-1,-4.054372311E-1,-1.757459790E-1
8.128183775E1,1.767262071E-1,-7.104209065E-1,-1.624213159E-1
8.129184375E1,-4.133955389E-2,-7.726823688E-1,2.630332299E-2
8.130184975E1,2.088649385E-2,-1.257629246E-1,2.694244981E-1
8.131185575E1,7.052994370E-1,1.614229321E0,4.209855199E-1
8.132186275E1,1.476357341E0,2.874325991E0,4.954834580E-1
8.133186875E1,1.987475276E0,3.010269403E0,5.619003177E-1
8.134187475E1,2.479530573E0,2.677426815E0,5.712304711E-1
8.135188075E1,3.008223534E0,2.292832851E0,4.967136085E-1
8.136188775E1,3.465472460E0,1.975926161E0,4.200977683E-1
8.137189375E1,3.791721344E0,1.685385227E0,4.328036904E-1
8.138189975E1,3.962426186E0,1.414969444E0,4.616270959E-1
8.139190575E1,3.943335772E0,1.267640233E0,4.425889552E-1
8.140191275E1,3.749619722E0,1.415002704E0,3.715271652E-1
8.141191875E1,3.363415003E0,1.854148984E0,2.759529650E-1
8.142192475E1,2.746978998E0,2.367507219E0,2.043708414E-1
8.143193175E1,2.076087952E0,2.683577538E0,1.576326340E-1
8.144193775E1,1.500392675E0,2.787017345E0,1.484713107E-1
8.145194375E1,1.064714670E0,2.647475004E0,1.690871119E-1
8.146194975E1,7.547228932E-1,1.975294948E0,1.838426441E-1
8.147195671E1,8.820273280E-1,9.356831908E-1,1.687028408E-1
8.148196271E1,1.538162827E0,2.621850967E-1,1.868185401E-1
8.149196871E1,2.265952587E0,2.304679304E-1,2.177082747E-1
8.150197471E1,2.637792826E0,3.510012925E-1,2.007476538E-1
8.151198171E1,2.601027966E0,4.299349785E-1,1.491694152E-1
8.152198771E1,2.304919481E0,3.789987862E-1,1.440402269E-1
8.153199371E1,1.935488462E0,1.998122483E-1,2.573217750E-1
8.154199971E1,1.643446445E0,3.381994739E-2,4.745658040E-1
8.155200671E1,1.497356296E0,7.556259632E-2,6.535001993E-1
8.156201271E1,1.465878129E0,1.914352626E-1,6.931699514E-1
8.157201871E1,1.461840868E0,1.928491294E-1,6.127763391E-1
8.158202571E1,1.445956469E0,3.276273981E-2,5.218760371E-1
8.159203171E1,1.407112479E0,-2.101838589E-1,4.735904932E-1
8.160203771E1,1.354267240E0,-4.256572127E-1,4.326882362E-1
8.161204371E1,1.309586644E0,-6.606777310E-1,3.793278039E-1
8.162205071E1,1.278090239E0,-9.174843431E-1,3.131100237E-1
8.163205671E1,1.227697372E0,-1.108744979E0,2.565183938E-1
8.164206271E1,1.137561321E0,-1.177663445E0,2.172759175E-1
8.165206871E1,1.010173798E0,-1.123210788E0,1.848442107E-1
8.166207571E1,8.333541155E-1,-1.003327370E0,1.490066051E-1
8.167208171E1,6.358144283E-1,-9.055589437E-1,9.089243412E-2
8.168208771E1,4.066871405E-1,-8.173084259E-1,-1.430699136E-2
8.169209371E1,1.621080041E-1,-7.464723587E-1,-1.385722160E-1
8.170210071E1,-6.688039750E-2,-7.385903001E-1,-2.703807354E-1
8.171210671E1,-2.741768658E-1,-7.922798991E-1,-3.938294053E-1
8.172211271E1,-4.878073335E-1,-9.058098197E-1,-5.076103806E-1
8.173211871E1,-7.117037773E-1,-1.114273667E0,-5.796190500E-1
8.174212571E1,-9.513970017E-1,-1.448730588E0,-5.877768397E-1
8.175213171E1,-1.203731775E0,-1.894509912E0,-5.565091968E-1
8.176213771E1,-1.436769247E0,-2.422761679E0,-4.822926223E-1
8.177214471E1,-1.508014202E0,-2.797611237E0,-3.339766562E-1
8.178215071E1,-1.126312852E0,-2.513884306E0,-1.310617328E-1
8.179215671E1,-1.046079844E-1,-9.723907709E-1,7.953597605E-2
8.180216271E1,1.165008068E0,5.565020442E-1,2.068150789E-1
8.181216971E1,1.819328070E0,9.889054298E-2,5.623862147E-2
8.182217571E1,1.859291911E0,-7.829864621E-1,-2.957021594E-1
8.183218171E1,1.892697334E0,-1.044401765E0,-4.242217839E-1
8.184218771E1,2.049609900E0,-1.036385536E0,-3.272613287E-1
8.185219471E1,2.041244268E0,-1.155013084E0,-1.380418837E-1
8.186220071E1,1.579088807E0,-1.061738610E0,4.989987984E-2
8.187220671E1,6.984002590E-1,-2.327860445E-1,1.460546404E-1
8.188221271E1,-2.289192826E-1,9.627012014E-1,1.150372401E-1
8.189221971E1,-9.817821383E-1,1.793373108E0,-2.836811915E-2
8.190222571E1,-1.529444695E0,2.027628422E0,-2.539035380E-1
8.191223171E1,-1.798887134E0,1.943803906E0,-5.379775763E-1
8.192223771E1,-1.901518106E0,1.706229210E0,-6.639903784E-1
8.193224471E1,-1.892314434E0,9.058307409E-1,-5.896413326E-1
8.194225071E1,-1.159535408E0,-7.951212525E-1,-4.832876325E-1
8.195225671E1,-1.593949646E-1,-1.132587075E0,-5.992046595E-1
8.196226271E1,-3.450725079E-1,-1.129985452E0,-9.266877770E-1
8.197226971E1,-5.969796181E-1,-6.688674092E-1,-8.816289306E-1
8.198227571E1,-7.227394581E-1,-3.937903792E-2,-5.655862093E-1
8.199228171E1,-9.226230383E-1,3.922567964E-1,-3.955414891E-1
8.200228871E1,-1.222367167E0,5.451166034E-1,-3.362730443E-1
8.201229471E1,-1.574707866E0,4.462877512E-1,-2.823671997E-1
8.202230071E1,-1.906824589E0,3.262411058E-1,-2.527764440E-1
8.203230671E1,-2.148036718E0,1.528312415E-1,-2.167931348E-1
8.204231371E1,-2.208498240E0,6.647007912E-2,-1.409085989E-1
8.205231971E1,-2.165066004E0,6.042843685E-2,-6.294695288E-2
8.206232571E1,-2.088927507E0,1.317674667E-1,9.407794103E-3
8.207233171E1,-2.016821861E0,1.423311681E-1,1.366376430E-1
8.208233871E1,-2.049180031E0,-1.442024559E-1,3.805817366E-1
8.209234471E1,-2.221333265E0,-7.294039130E-1,7.199630141E-1
8.210235071E1,-2.502310991E0,-1.566860318E0,1.066806078E0
8.211235671E1,-2.910654068E0,-2.685555220E0,1.268595338E0
8.212236371E1,-3.091709852E0,-3.008807659E0,1.300147891E0
8.213236971E1,-2.735578775E0,-1.801350594E0,1.130943656E0
8.214237571E1,-2.110499382E0,1.393468380E-1,8.292064667E-1
8.215238171E1,-1.686803818E0,1.338403463E0,6.465286016E-1
8.216238871E1,-1.482293248E0,1.691241980E0,5.739220381E-1
8.217239471E1,-1.386670947E0,1.589083910E0,5.295982361E-1
8.218240071E1,-1.341124296E0,1.256300926E0,4.759448171E-1
8.219240771E1,-1.336157441E0,8.541007042E-1,4.193526506E-1
8.220241371E1,-1.368645549E0,4.321733713E-1,3.614499867E-1
8.221241971E1,-1.431256413E0,2.397256345E-2,3.205901682E-1
8.222242571E1,-1.479305744E0,-2.866184413E-1,2.919557095E-1
8.223243271E1,-1.493554235E0,-4.523459077E-1,2.649909258E-1
8.224243871E1,-1.496970534E0,-5.249790549E-1,2.259015590E-1
8.225244471E1,-1.529048681E0,-6.017411947E-1,1.874305904E-1
8.226245071E1,-1.608383656E0,-7.421631813E-1,1.495156586E-1
8.227245771E1,-1.711890101E0,-9.156532288E-1,1.036051512E-1
8.228246371E1,-1.793426871E0,-1.015163779E0,4.662805796E-2
8.229246971E1,-1.822742939E0,-9.703643918E-1,-3.048829921E-2
8.230247571E1,-1.792208433E0,-7.640197277E-1,-1.038085893E-1
8.231248271E1,-1.717850924E0,-4.424581528E-1,-1.577810049E-1
8.232248871E1,-1.629328609E0,-1.297694892E-1,-2.016081512E-1
8.233249471E1,-1.569714308E0,-3.369205166E-3,-2.328773886E-1
8.234250071E1,-1.524558902E0,-5.516636372E-2,-2.515344322E-1
8.235250771E1,-1.451422095E0,-1.544045210E-1,-2.538678944E-1
8.236251371E1,-1.348269701E0,-2.289056331E-1,-2.299886793E-1
8.237251971E1,-1.223658085E0,-2.548157871E-1,-1.918050796E-1
8.238252671E1,-1.107659698E0,-2.223456353E-1,-1.349163204E-1
8.239253271E1,-9.153320193E-1,-1.731685549E-2,-8.707822114E-2
8.240253871E1,-5.688579679E-1,4.119371176E-1,-6.839676201E-2
8.241254471E1,-2.295811474E-1,6.871185899E-1,-5.116690695E-2
8.242255171E1,-3.985254094E-3,6.898425817E-1,-4.006824270E-2
8.243255771E1,1.368483007E-1,5.479658842E-1,-3.969966248E-2
8.244256371E1,2.040124536E-1,3.415963948E-1,-5.667487532E-2
8.245256971E1,1.431275308E-1,8.183486015E-2,-1.238906607E-1
8.246257671E1,-5.637428537E-2,-2.041445673E-1,-2.031243742E-1
8.247258271E1,-1.578170210E-1,-2.525373995E-1,-1.666976511E-1
8.248258871E1,2.577913404E-1,5.358023047E-1,1.285174862E-2
8.249259471E1,1.139322162E0,1.841539264E0,1.680993885E-1
8.250260171E1,1.732388020E0,2.286991119E0,2.945940495E-1
8.251260771E1,2.198524475E0,2.197736263E0,3.650484979E-1
8.252261371E1,2.811781645E0,2.131228209E0,3.460576236E-1
8.253261971E1,3.389019966E0,2.076654196E0,2.951771319E-1
8.254262671E1,3.762465954E0,1.957215548E0,3.002557456E-1
8.255263271E1,3.936334610E0,1.803731561E0,3.897121251E-1
8.256263871E1,3.947710037E0,1.627736449E0,5.129645467E-1
8.257264471E1,3.860341311E0,1.550613999E0,5.430830717E-1
8.258265171E1,3.698531628E0,1.741384149E0,4.450818300E-1
8.259265771E1,3.422075033E0,2.205707788E0,2.865827382E-1
8.260266371E1,2.928562403E0,2.670256138E0,1.253362447E-1
8.261266971E1,2.265222788E0,2.900585175E0,4.309686366E-3
8.262267671E1,1.690382004E0,2.844827414E0,-1.894553006E-2
8.263268271E1,1.273753643E0,2.584050179E0,6.338796020E-2
8.264268871E1,9.603334665E-1,2.067350626E0,1.675957292E-1
8.265269571E1,8.101961613E-1,8.674746156E-1,2.237261087E-1
8.266270171E1,1.171118617E0,-3.316087723E-1,2.253215015E-1
8.267270771E1,1.858789325E0,-6.667504907E-1,2.285639048E-1
8.268271371E1,2.464019537E0,-3.356869221E-1,2.311360240E-1
8.269272071E1,2.748924255E0,7.321219891E-4,2.437918931E-1
8.270272671E1,2.657196760E0,1.029177010E-1,2.663266659E-1
8.271273271E1,2.378079414E0,-5.057412013E-2,3.628636003E-1
8.272273871E1,2.080357313E0,-2.709100246E-1,5.201851130E-1
8.273274571E1,1.810887456E0,-4.666939080E-1,6.767821908E-1
8.274275171E1,1.633414149E0,-5.270903707E-1,7.362377644E-1
8.275275771E1,1.557086945E0,-5.062626004E-1,7.149972320E-1
8.276276371E1,1.504601479E0,-4.995284975E-1,6.600135565E-1
8.277277071E1,1.439957023E0,-5.826252103E-1,6.020101309E-1
8.278277671E1,1.349598885E0,-7.606434822E-1,5.734686255E-1
8.279278271E1,1.222113132E0,-9.978049397E-1,5.615389943E-1
8.280278871E1,1.085475445E0,-1.306191802E0,5.524117947E-1
8.281279571E1,9.827908874E-1,-1.549821258E0,5.221705437E-1
8.282280171E1,9.174479246E-1,-1.619922161E0,4.792868197E-1
8.283280771E1,8.650520444E-1,-1.582042933E0,4.052946270E-1
8.284281471E1,7.760341763E-1,-1.546066761E0,3.420886397E-1
8.285282071E1,6.186290979E-1,-1.544607878E0,2.828783095E-1
8.286282671E1,4.138153493E-1,-1.549870491E0,2.112464905E-1
8.287283271E1,2.018455863E-1,-1.642600179E0,1.172752529E-1
8.288283971E1,-4.766731709E-2,-1.847688079E0,-7.748972625E-3
8.289284571E1,-3.205102980E-1,-2.016935825E0,-1.747179925E-1
8.290285171E1,-5.974773169E-1,-2.036066294E0,-3.259971142E-1
8.291285771E1,-8.853756785E-1,-1.945545793E0,-4.235407114E-1
8.292286471E1,-1.161428690E0,-1.780165076E0,-4.519308209E-1
8.293287071E1,-1.397151232E0,-1.590814352E0,-3.992183506E-1
8.294287671E1,-1.562665105E0,-1.333994269E0,-2.615603209E-1
8.295288271E1,-1.582867265E0,-1.004760981E0,-7.936681807E-2
8.296288971E1,-1.391025186E0,-6.385548711E-1,9.111897647E-2
8.297289571E1,-6.685436964E-1,-1.328418851E-1,1.344019920E-1
8.298290171E1,6.776734591E-1,2.898224890E-1,5.653999746E-2
8.299290771E1,2.239350557E0,-1.550313830E-1,-3.624213487E-2
8.300291471E1,2.804682493E0,-1.716118693E0,-3.266456425E-1
8.301292071E1,2.695855618E0,-2.264904261E0,-4.598407149E-1
8.302292671E1,2.396910191E0,-1.602926970E0,-2.871724963E-1
8.303293271E1,1.846164584E0,-5.149167180E-1,3.842133284E-2
8.304293971E1,1.108386278E0,3.369942307E-1,2.874324024E-1
8.305294571E1,3.098126054E-1,9.236915112E-1,3.577811420E-1
8.306295171E1,-4.303339422E-1,8.807972074E-1,2.205307186E-1
8.307295771E1,-1.026955009E0,3.180342615E-1,2.788269520E-2
8.308296471E1,-1.310421348E0,2.122581452E-1,-1.266065836E-1
8.309297071E1,-1.273468614E0,1.098148227E0,-9.797148407E-2
8.310297671E1,-1.226369739E0,2.275361300E0,-2.220623195E-2
8.311298371E1,-1.459654093E0,3.068500042E0,-4.246729612E-2
8.312298971E1,-2.157720089E0,1.127611279E0,-1.520633101E-1
8.313299571E1,-1.771782160E0,-3.965636730E0,-3.796839714E-1
8.314300171E1,-3.382124901E-1,-2.312590837E0,-5.117282867E-1
8.315300871E1,1.598899961E-1,-2.183125317E-1,-5.936311483E-1
8.316301471E1,3.895660639E-1,1.060653210E0,-4.900983870E-1
8.317302071E1,4.301582277E-1,1.416067719E0,-3.130778074E-1
8.318302671E1,2.166643590E-1,1.123704910E0,-2.255367041E-1
8.319303371E1,-3.152267039E-1,7.673462033E-1,-3.078137338E-1
8.320303971E1,-1.064301729E0,4.162497818E-1,-5.160394907E-1
8.321304571E1,-1.765933394E0,-1.037811562E-1,-6.803793907E-1
8.322305171E1,-2.278064251E0,-5.998483896E-1,-6.771226525E-1
8.323305871E1,-2.574122906E0,-8.134663701E-1,-5.057152510E-1
8.324306471E1,-2.675636292E0,-7.245393395E-1,-2.053954899E-1
8.325307071E1,-2.651623726E0,-5.205669999E-1,7.794966549E-2
8.326307671E1,-2.603831530E0,-4.038258791E-1,2.726345956E-1
8.327308371E1,-2.629364491E0,-5.885392427E-1,4.437354803E-1
8.328308971E1,-2.751214981E0,-1.248240113E0,6.847123504E-1
8.329309571E1,-2.945942879E0,-2.262037277E0,9.527563453E-1
8.330310171E1,-3.050653458E0,-2.843808174E0,1.089655399E0
8.331310871E1,-2.606811762E0,-1.723486304E0,9.797104597E-1
8.332311471E1,-1.965499878E0,-2.565540373E-1,8.004658222E-1
8.333312071E1,-1.556220770E0,4.393091798E-1,7.244754434E-1
8.334312671E1,-1.306819201E0,5.547618866E-1,7.364787459E-1
8.335313371E1,-1.136970997E0,3.781117499E-1,7.527096272E-1
8.336313971E1,-1.043039918E0,1.430904120E-1,6.945345402E-1
8.337314571E1,-1.024518132E0,-5.203008652E-2,5.760137439E-1
8.338315271E1,-1.065340161E0,-2.206473202E-1,4.650786519E-1
8.339315871E1,-1.184767246E0,-3.883124888E-1,4.101626873E-1
8.340316471E1,-1.410081387E0,-6.013174653E-1,4.033024013E-1
8.341317071E1,-1.643168092E0,-7.110924125E-1,3.677507937E-1
8.342317771E1,-1.806446671E0,-6.870967150E-1,2.959193885E-1
8.343318371E1,-1.904425740E0,-6.093223095E-1,2.255216539E-1
8.344318971E1,-2.003697872E0,-6.084175706E-1,1.737335473E-1
8.345319571E1,-2.159479856E0,-7.299874425E-1,1.338431239E-1
8.346320271E1,-2.281773329E0,-7.776570320E-1,5.829226598E-2
8.347320888E1,-2.169297218E0,-4.282377958E-1,-7.862004638E-2
8.348321487E1,-1.856530786E0,7.421831787E-2,-2.333797067E-1
8.349322088E1,-1.594604969E0,1.867224872E-1,-3.048467040E-1
8.350322788E1,-1.413395643E0,-2.228672430E-2,-3.258019686E-1
8.351323388E1,-1.263710976E0,-3.634613454E-1,-3.355651200E-1
8.352323988E1,-1.119092345E0,-7.091098428E-1,-3.223731518E-1
8.353324587E1,-9.726422429E-1,-9.465764761E-1,-2.709973156E-1
8.354325288E1,-8.020263910E-1,-9.460806251E-1,-1.977691501E-1
8.355325887E1,-5.177861452E-1,-5.071045756E-1,-1.422837824E-1
8.356326488E1,-2.089281231E-1,1.040603444E-1,-8.602059633E-2
8.357327188E1,-5.527757481E-2,4.286379218E-1,-8.123929612E-3
8.358327787E1,1.726206392E-3,5.171625614E-1,3.330382705E-2
8.359328388E1,6.031708419E-2,5.045428872E-1,3.531850502E-2
