"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.572636958E0,-3.938759308E0,-1.137319931E1,-2.077679443E0
1.582643958E0,-3.168311462E0,-1.264989441E1,-2.013762360E0
1.592649958E0,-2.627486115E0,-1.399589539E1,-2.021845551E0
1.602656958E0,-2.371368713E0,-1.465587296E1,-2.214794312E0
1.612662958E0,-2.147284698E0,-1.526854889E1,-2.158211975E0
1.622669958E0,-1.692829742E0,-1.545565979E1,-1.948947144E0
1.632676958E0,-1.214574280E0,-1.529639099E1,-1.814975739E0
1.642682958E0,-5.275030518E-1,-1.495764542E1,-1.729353790E0
1.652689958E0,-1.148112488E-1,-1.427147232E1,-1.729054413E0
1.662695958E0,-5.673202515E-1,-1.295076874E1,-1.648072815E0
1.672702958E0,-1.122964783E0,-1.149489624E1,-1.558109894E0
1.682708958E0,-1.110390930E0,-1.011491592E1,-1.535057831E0
1.692715958E0,-9.172924805E-1,-9.365723877E0,-1.493743744E0
1.702722958E0,-9.352551270E-1,-9.679321747E0,-1.454974365E0
1.712728958E0,-8.095166016E-1,-1.095227463E1,-1.491049347E0
1.722735958E0,-4.855902100E-1,-1.243344452E1,-1.509610748E0
1.732741958E0,-2.733316040E-1,-1.341704910E1,-1.449435883E0
1.742748958E0,-2.615061951E-1,-1.384830231E1,-1.182391205E0
1.752755958E0,-5.330415344E-1,-1.401385803E1,-6.432124329E-1
1.762761958E0,-9.635462952E-1,-1.412702271E1,8.220904541E-1
1.772768958E0,-2.007325745E0,-1.504311768E1,9.604776764E0
1.782774958E0,-2.336790619E0,-1.601744156E1,1.421953033E1
1.792781958E0,-4.126918030E-1,-1.473161545E1,3.127895508E0
1.802788958E0,8.741821289E-1,-1.385563705E1,-9.584568787E-1
1.812794958E0,1.744322662E0,-1.368020187E1,-4.070036316E-1
1.822801958E0,2.449655914E0,-1.347662521E1,7.688012695E-1
1.832807958E0,2.728526001E0,-1.303983353E1,9.717791748E-1
1.842814958E0,2.702779541E0,-1.255394394E1,-1.034349060E-1
1.852821958E0,2.696043549E0,-1.207913132E1,-1.455124054E0
1.862827958E0,3.128494263E0,-1.183768341E1,-2.555934906E0
1.872834958E0,3.831731873E0,-1.179457306E1,-3.498225403E0
1.882840958E0,4.652475128E0,-1.190803711E1,-4.309987335E0
1.892847958E0,5.523364105E0,-1.208766357E1,-4.548441467E0
1.902854958E0,5.957311707E0,-1.198617462E1,-3.831881561E0
1.912860958E0,5.955964508E0,-1.157947037E1,-1.979184265E0
1.922867958E0,6.074667664E0,-1.131916168E1,3.264710999E-1
1.932873958E0,5.598807220E0,-1.107037903E1,1.854643250E0
1.942880958E0,5.045857086E0,-1.071636520E1,1.337169342E0
1.952887958E0,4.249513092E0,-1.001507355E1,-2.562670898E-1
1.962893958E0,3.163371735E0,-9.203012238E0,-2.060764618E0
1.972900958E0,2.638114014E0,-8.670270081E0,-3.048111420E0
1.982906958E0,1.918260956E0,-8.277486877E0,-3.165018311E0
1.992913958E0,1.258732452E0,-8.178991699E0,-2.275118866E0
2.002920958E0,8.511300659E-1,-8.423283691E0,-1.291214905E0
2.012926958E0,6.156697083E-1,-8.406817932E0,-1.796264648E-2
2.022933958E0,4.659809875E-1,-8.496780853E0,4.879852295E-1
2.032939958E0,8.864566040E-1,-8.796607361E0,-3.995191956E-1
2.042946958E0,1.290466461E0,-8.916957092E0,-1.491947479E0
2.052952958E0,1.507814484E0,-8.764124908E0,-2.240241394E0
2.062959958E0,1.753603363E0,-8.398734741E0,-2.743045807E0
2.072966958E0,1.680106201E0,-7.737709351E0,-2.978057098E0
2.082972958E0,1.931732941E0,-6.921905823E0,-2.763702850E0
2.092979958E0,2.538870392E0,-5.879323883E0,-2.418670349E0
2.102985958E0,3.096161499E0,-4.804259491E0,-2.234553223E0
2.112992958E0,3.512146454E0,-3.854634247E0,-2.103575592E0
2.122999958E0,4.152963867E0,-3.214864655E0,-1.828747101E0
2.133005958E0,4.708608398E0,-2.638862457E0,-1.375938721E0
2.143012958E0,5.058281250E0,-2.230212250E0,-9.560618591E-1
2.153018958E0,5.119653625E0,-1.970352631E0,-6.762936401E-1
2.163025958E0,5.005441132E0,-1.874252472E0,-3.758683777E-1
2.173032958E0,4.775369568E0,-1.951641541E0,-1.312770081E-1
2.183038958E0,4.611011353E0,-2.221530304E0,1.032852173E-2
2.193045958E0,4.497696991E0,-2.777174835E0,2.110610962E-1
2.203051958E0,4.358935547E0,-3.481609955E0,6.041436768E-1
2.213058958E0,3.977229309E0,-4.123175812E0,1.175206146E0
2.223065958E0,3.371289368E0,-4.762346649E0,1.855242004E0
2.233071958E0,2.870430908E0,-5.792803802E0,2.871029663E0
2.243078958E0,2.432441711E0,-7.115453339E0,4.106111298E0
2.253084958E0,1.751507721E0,-8.938961334E0,5.784271545E0
2.263091958E0,1.672621765E0,-1.163695084E1,9.790241089E0
2.273098958E0,2.925216980E0,-1.576581482E1,1.720252716E1
2.283104958E0,5.730533295E0,-2.099399277E1,2.402099808E1
2.293111958E0,8.169112244E0,-2.409718964E1,2.333766907E1
2.303117958E0,7.438930664E0,-2.168959625E1,1.480092133E1
2.313124958E0,4.781806183E0,-1.676857956E1,8.725505219E0
2.323131958E0,3.969894562E0,-1.177152100E1,7.673193512E0
2.333137958E0,4.004622345E0,-6.135740662E0,7.796986084E0
2.343144958E0,4.936584320E0,-2.487527161E0,5.613776093E0
2.353150958E0,6.868167572E0,-1.691033478E0,1.591939545E0
2.363157958E0,8.613238678E0,-2.809507599E0,-1.545536041E0
2.373164958E0,9.559121704E0,-4.934638367E0,-4.321663055E0
2.383170958E0,9.490264893E0,-8.031398621E0,-7.147486725E0
2.393177958E0,8.860823822E0,-1.086156326E1,-8.611592102E0
2.403183833E0,8.223898315E0,-1.215981354E1,-6.404132538E0
2.413190833E0,7.275769958E0,-1.312740143E1,-1.058299255E-1
2.423197833E0,7.808512115E0,-1.375594437E1,7.321574707E0
2.433203833E0,8.335715790E0,-1.173454788E1,6.176306305E0
2.443210833E0,5.888754272E0,-7.573949890E0,-1.098565521E0
2.453216833E0,3.649111633E0,-5.538782043E0,-3.798950043E0
2.463223833E0,2.661914520E0,-5.162763977E0,-4.266128540E0
2.473230833E0,2.585573273E0,-5.646557922E0,-5.179828491E0
2.483236833E0,2.736160126E0,-6.734495544E0,-5.918692017E0
2.493243833E0,2.400857391E0,-7.972870331E0,-6.257287903E0
2.503249833E0,2.325713654E0,-9.283993835E0,-6.191873932E0
2.513256833E0,2.139650574E0,-1.023317001E1,-5.486540680E0
2.523263833E0,1.719474335E0,-1.059571609E1,-4.522695007E0
2.533269833E0,1.470691681E0,-1.055739578E1,-3.438349915E0
2.543276833E0,1.292711792E0,-1.027283752E1,-2.302212524E0
2.553282833E0,1.354682922E0,-1.018407211E1,-1.300794983E0
2.563289833E0,9.807604980E-1,-1.050335815E1,1.309776306E0
2.573296833E0,-1.148112488E-1,-1.070633606E1,4.602479095E0
2.583302833E0,-4.813989258E-1,-1.062655197E1,5.132526855E0
2.593309833E0,-1.526824951E-2,-1.078432388E1,4.782854004E0
2.603315833E0,8.764274597E-1,-1.098775085E1,4.169279938E0
2.613322833E0,1.729204102E0,-1.093371323E1,3.131038971E0
2.623329833E0,2.102827148E0,-1.037088364E1,1.585053864E0
2.633335833E0,2.260449371E0,-9.476194153E0,-4.625381470E-2
2.643342833E0,2.696791992E0,-8.578810272E0,-1.277892609E0
2.653348833E0,2.914439392E0,-7.903414764E0,-1.906435547E0
2.663355833E0,2.614912262E0,-7.319029999E0,-1.954485626E0
2.673362833E0,2.176174622E0,-6.884184265E0,-1.921853485E0
2.683368833E0,1.776206360E0,-7.020101624E0,-1.916015625E0
2.693375833E0,1.699116669E0,-7.535030823E0,-1.739233246E0
2.703381833E0,2.179767151E0,-8.137527924E0,-1.317859497E0
2.713388833E0,2.550246735E0,-8.483608246E0,-7.499404907E-1
2.723394833E0,2.981050873E0,-8.675209808E0,-5.089416504E-2
2.733401833E0,3.663332062E0,-8.551866302E0,9.973759460E-1
2.743408833E0,4.431833954E0,-8.061036987E0,2.474504242E0
2.753414833E0,5.018763428E0,-7.611372070E0,3.525917816E0
2.763421833E0,5.195994873E0,-7.570357361E0,3.116070099E0
2.773428833E0,4.751119995E0,-8.167765045E0,1.458417206E0
2.783434833E0,3.685036926E0,-8.958570557E0,-2.293231201E-1
2.793441833E0,2.372715912E0,-9.357191620E0,-1.120120697E0
2.803447833E0,1.749561768E0,-9.721384277E0,-1.157093811E0
2.813454833E0,1.509311371E0,-9.753717041E0,-5.041516113E-1
2.823461833E0,1.885928192E0,-9.842931519E0,5.090913391E-1
2.833467833E0,2.770887909E0,-1.031055908E1,1.320553894E0
2.843474833E0,3.454216919E0,-1.084195404E1,1.679806824E0
2.853480833E0,3.540737000E0,-1.106079895E1,1.740281067E0
2.863487833E0,2.886148224E0,-1.094733490E1,1.362915802E0
2.873494833E0,2.222578125E0,-1.118713623E1,4.990621948E-1
2.883500833E0,1.641037445E0,-1.154159912E1,-5.517526245E-1
2.893507833E0,1.382375336E0,-1.205158859E1,-1.424737244E0
2.903513833E0,1.502276001E0,-1.205817490E1,-2.071093140E0
2.913520833E0,2.007924500E0,-1.175894714E1,-2.384840698E0
2.923527833E0,2.587668915E0,-1.185759201E1,-2.208806763E0
2.933533833E0,3.228486328E0,-1.272982819E1,-1.327888641E0
2.943540833E0,3.509601746E0,-1.398062714E1,9.542655945E-1
2.953546833E0,3.454815674E0,-1.466245926E1,7.113058319E0
2.963553833E0,3.755240936E0,-1.445424225E1,1.152812714E1
2.973560833E0,4.055815887E0,-1.378588211E1,6.184539185E0
2.983566833E0,4.097878418E0,-1.323293198E1,2.667752380E0
2.993573833E0,4.287234650E0,-1.273267227E1,3.002905426E0
3.003579833E0,4.780458984E0,-1.242745697E1,3.756887512E0
3.013586833E0,5.307662659E0,-1.254436386E1,3.147205353E0
3.023593833E0,5.848937073E0,-1.336016739E1,1.126108246E0
3.033599833E0,5.985303497E0,-1.430096100E1,-1.152603149E0
