"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.039924624E2,5.236316372E1,4.930035324E0,3.545650900E0,1.117484181E0,7.954947912E1,4.765828082E0,3.333379625E0
2.049924623E2,5.236317223E1,4.930047889E0,4.309056023E0,1.124761044E0,6.721873950E1,4.765947168E0,3.333209358E0
2.059924625E2,5.236316842E1,4.930079605E0,3.917249638E0,1.176719896E0,7.999348718E1,4.768317787E0,3.329817189E0
2.069924620E2,5.236317858E1,4.930099094E0,3.836177969E0,1.323955922E0,7.431535485E1,4.771890906E0,3.324694605E0
2.079924616E2,5.236318584E1,4.930118377E0,3.708165413E0,1.498100305E0,7.241456730E1,4.791213050E0,3.296788519E0
2.089924620E2,5.236318974E1,4.930134260E0,3.791490839E0,1.170164003E0,7.247431715E1,4.803341168E0,3.279092963E0
2.099924613E2,5.236319599E1,4.930142367E0,3.360372550E0,1.199540340E0,7.118575550E1,4.805022415E0,3.276628851E0
2.109924614E2,5.236319928E1,4.930158271E0,2.917569274E0,1.119085264E0,7.202537618E1,4.808512455E0,3.271505005E0
2.119924619E2,5.236320806E1,4.930178463E0,2.904198134E0,1.213250084E0,6.804912293E1,4.811925745E0,3.266482460E0
2.129924619E2,5.236321839E1,4.930189501E0,2.485810878E0,1.151809773E0,6.551191024E1,4.818495003E0,3.256784140E0
2.139924616E2,5.236322383E1,4.930203652E0,2.943384312E0,1.190997704E0,6.593782466E1,4.830131193E0,3.239501458E0
2.149924614E2,5.236323061E1,4.930222560E0,2.828901514E0,1.220515084E0,6.730185392E1,4.841352426E0,3.222707514E0
2.159924616E2,5.236323452E1,4.930229008E0,2.355066351E0,9.019439904E-1,7.208826037E1,4.832266413E0,3.236315552E0
2.169924611E2,5.236324590E1,4.930240345E0,2.228562959E0,1.008631127E0,6.662664368E1,4.826054398E0,3.245571750E0
2.179924612E2,5.236325796E1,4.930248464E0,2.289029464E0,9.540254989E-1,6.458663555E1,4.819422793E0,3.255411030E0
2.189924612E2,5.236326540E1,4.930257458E0,1.960161767E0,9.106640347E-1,6.711425160E1,4.813250513E0,3.264530063E0
2.199924604E2,5.236327301E1,4.930296499E0,1.784717753E0,1.474318503E0,7.174383121E1,4.801926977E0,3.281163566E0
2.209924611E2,5.236327983E1,4.930307314E0,1.543955750E0,1.280838369E0,6.865394361E1,4.800455084E0,3.283316618E0
2.219924611E2,5.236329068E1,4.930317642E0,1.584614324E0,1.229602375E0,5.921146799E1,4.812276628E0,3.265965506E0
2.229924611E2,5.236329687E1,4.930322705E0,1.558333812E0,9.537045117E-1,5.319572963E1,4.801502201E0,3.281785131E0
2.239924610E2,5.236329873E1,4.930343010E0,1.741866563E0,9.377923948E-1,6.310586865E1,4.804153850E0,3.277902198E0
2.249924607E2,5.236330180E1,4.930343218E0,1.981647751E0,6.580670233E-1,6.818738289E1,4.805328960E0,3.276179272E0
2.259924605E2,5.236330800E1,4.930364926E0,1.331033896E0,9.774183617E-1,6.843763319E1,4.801601459E0,3.281639904E0
2.269924604E2,5.236331475E1,4.930377315E0,1.508333148E0,1.098417720E0,6.926990316E1,4.797633632E0,3.287437994E0
2.279924618E2,5.236332769E1,4.930389176E0,1.521855766E0,1.141297838E0,6.454600590E1,4.784415864E0,3.306645109E0
2.289924613E2,5.236334087E1,4.930410258E0,1.712075583E0,1.253981492E0,6.453909101E1,4.781602068E0,3.310712717E0
2.299924605E2,5.236335014E1,4.930433720E0,2.029283377E0,1.375054293E0,6.902644622E1,4.774864923E0,3.320421962E0
2.309924606E2,5.236335606E1,4.930445702E0,2.043514785E0,1.141470817E0,6.859131707E1,4.769645540E0,3.327915031E0
2.319924601E2,5.236335730E1,4.930464393E0,1.404837219E0,1.018937122E0,7.365171438E1,4.763064156E0,3.337327806E0
2.329924604E2,5.236336060E1,4.930470716E0,1.441523762E0,6.010327560E-1,7.599280347E1,4.757715209E0,3.344948882E0
2.339924634E2,5.236336812E1,4.930477610E0,1.856629344E0,6.764965459E-1,7.314118610E1,4.749669669E0,3.356363369E0
2.349924607E2,5.236337439E1,4.930500751E0,1.617675900E0,9.130138125E-1,7.469252394E1,4.744592837E0,3.363536211E0
2.359924598E2,5.236337815E1,4.930522364E0,1.576078485E0,1.064427590E0,7.499786846E1,4.741945592E0,3.367267295E0
2.369924606E2,5.236338514E1,4.930547409E0,2.034807373E0,1.362186274E0,7.033782688E1,4.740143268E0,3.369803976E0
2.379924722E2,5.236339083E1,4.930563472E0,2.113149234E0,1.199694590E0,6.980509192E1,4.739653531E0,3.370492760E0
2.389924598E2,5.236339273E1,4.930583757E0,1.970024316E0,1.174886868E0,7.363834696E1,4.740115515E0,3.369843014E0
2.399924608E2,5.236338988E1,4.930602842E0,2.023956604E0,1.107030466E0,8.557322759E1,4.738929488E0,3.371510691E0
2.409924603E2,5.236338991E1,4.930615824E0,2.116802011E0,9.036750178E-1,8.689572120E1,4.738239510E0,3.372480300E0
2.419924597E2,5.236339169E1,4.930633570E0,1.777463604E0,9.084980619E-1,8.077273329E1,4.739209945E0,3.371116451E0
2.429924605E2,5.236339565E1,4.930655276E0,2.554379785E0,1.256094103E0,7.621922406E1,4.742403893E0,3.366621800E0
2.439924600E2,5.236340058E1,4.930661759E0,3.017111158E0,1.089036166E0,6.500884126E1,4.747307830E0,3.359703171E0
2.449924603E2,5.236339967E1,4.930683196E0,2.848720949E0,9.709819544E-1,6.908854809E1,4.750560261E0,3.355102717E0
2.459924603E2,5.236339959E1,4.930689138E0,2.392857716E0,6.064652077E-1,6.777887569E1,4.754327542E0,3.349762179E0
2.469924601E2,5.236340046E1,4.930694914E0,2.563016241E0,3.996645130E-1,7.580326839E1,4.755940927E0,3.347471125E0
2.479924603E2,5.236340043E1,4.930718109E0,2.345127766E0,7.078991109E-1,9.447156888E1,4.759536007E0,3.342357556E0
2.489924600E2,5.236340509E1,4.930739640E0,2.851295631E0,9.303368715E-1,8.008524690E1,4.765861394E0,3.333331998E0
2.499924599E2,5.236341498E1,4.930722379E0,2.709644388E0,5.323557930E-1,2.284646741E0,4.769028359E0,3.328799415E0
2.509924595E2,5.236341647E1,4.930726399E0,2.186335096E0,5.195776234E-1,5.282357282E0,4.776728213E0,3.317740890E0
2.519924603E2,5.236341453E1,4.930731553E0,2.501101364E0,3.042208418E-1,2.089107392E1,4.791500681E0,3.296370467E0
2.529924603E2,5.236341257E1,4.930739342E0,2.633070524E0,1.882918185E-1,2.089108360E1,4.837083924E0,3.229110736E0
2.539924597E2,5.236340181E1,4.930752102E0,2.424846391E0,2.417244661E-1,2.089110129E1,4.943043324E0,3.064450967E0
2.549924592E2,5.236340344E1,4.930758137E0,3.117476044E0,1.857255936E-1,2.089110802E1,5.515480583E0,2.548404267E0
2.559924598E2,5.236340788E1,4.930756547E0,3.126393256E0,1.574747309E-1,2.089110507E1,7.507181829E0,1.536416891E0
2.569924630E2,5.236341799E1,4.930770771E0,2.666880853E0,5.320763628E-1,2.089111941E1,8.472457819E0,1.245598493E0
2.579924598E2,5.236341979E1,4.930772064E0,2.843502398E0,4.396174024E-1,2.089112050E1,1.145750912E1,1.238941793E0
2.589924592E2,5.236342399E1,4.930778918E0,2.978486483E0,3.957078840E-1,2.089112757E1,1.440575250E1,1.233588748E0
2.599924620E2,5.236342173E1,4.930781821E0,3.482517775E0,2.172995802E-1,2.089113155E1,1.746714699E1,1.229725179E0
2.609924661E2,5.236342062E1,4.930783240E0,3.462842218E0,1.423777265E-1,2.089113350E1,2.096285497E1,1.197070225E0
2.619924703E2,5.236340498E1,4.930856809E0,2.589983752E0,1.384711985E0,1.461039994E1,2.508390647E1,1.209873205E0
2.629924729E2,5.236340206E1,4.930893189E0,2.932006375E0,1.411496431E0,7.986853978E0,2.718240317E1,1.196428438E0
2.639924784E2,5.236332734E1,4.931038149E0,3.461927504E0,1.555869334E0,6.747877823E1,2.483157021E1,1.198688424E0
2.649924831E2,5.236326436E1,4.931213892E0,4.555993677E0,2.877377672E0,9.374706288E1,2.329695416E1,1.172696020E0
2.659924890E2,5.236321238E1,4.931304306E0,3.932970041E0,3.076157585E0,1.028739763E2,1.891770760E1,1.164946004E0
2.669924885E2,5.236319549E1,4.931212539E0,4.178858435E0,1.175309021E0,1.252880190E2,1.368156690E1,1.159863941E0
2.679924895E2,5.236322245E1,4.931225441E0,4.638031485E0,8.198052795E-1,1.117417172E2,1.243399736E1,1.156092138E0
2.689924939E2,5.236321615E1,4.931231363E0,5.307912033E0,5.619406132E-1,1.137163856E2,1.159631889E1,1.152668206E0
2.699924978E2,5.236322762E1,4.931227430E0,5.181300996E0,2.720781158E-1,1.064225839E2,1.188955784E1,1.131256156E0
2.709924998E2,5.236323116E1,4.931260966E0,4.898749225E0,2.068884522E-1,1.064226173E2,1.231122646E1,1.175986272E0
2.719924986E2,5.236323447E1,4.931372518E0,5.144568756E0,2.900317386E-1,1.064227223E2,1.043236868E1,1.152458795E0
2.729925061E2,5.236326128E1,4.931431655E0,5.393190623E0,2.504244919E-1,1.064227958E2,8.846573094E0,1.170244206E0
2.739925088E2,5.236330279E1,4.931479197E0,5.539838998E0,3.237179697E-1,1.064228691E2,7.779639258E0,1.165664267E0
2.749925132E2,5.236337916E1,4.931559061E0,5.269379781E0,3.341703166E-1,1.064229971E2,5.911528950E0,1.802689772E0
2.759925151E2,5.236340118E1,4.931581831E0,4.988094810E0,3.001900558E-1,1.064230337E2,5.258737843E0,2.483991410E0
2.769925176E2,5.236339287E1,4.931578193E0,4.838093395E0,4.162696874E-1,1.064230244E2,5.045188860E0,2.893200028E0
2.779925206E2,5.236340045E1,4.931595014E0,4.252688737E0,7.124841180E-1,7.920329766E1,4.943791064E0,3.063244514E0
2.789925232E2,5.236340908E1,4.931606032E0,4.035553412E0,9.170617614E-1,7.413374766E1,4.882300045E0,3.160329620E0
2.799925256E2,5.236341531E1,4.931606336E0,3.899121626E0,1.017264790E0,7.400423216E1,4.849272776E0,3.210777255E0
2.809925281E2,5.236341532E1,4.931576190E0,3.914138709E0,6.482058116E-1,6.102715427E1,4.825849881E0,3.245875839E0
2.819925290E2,5.236341896E1,4.931555766E0,3.679442219E0,4.267368536E-1,5.154250662E1,4.811900000E0,3.266520384E0
2.829925313E2,5.236342234E1,4.931566047E0,3.619132403E0,7.368966183E-1,5.018642600E1,4.798438802E0,3.286262633E0
2.839925336E2,5.236343341E1,4.931574534E0,4.079776698E0,9.573597578E-1,4.645922044E1,4.793380351E0,3.293636568E0
2.849925350E2,5.236344028E1,4.931568946E0,3.856993176E0,8.858099315E-1,4.127108932E1,4.791842714E0,3.295873244E0
2.859925355E2,5.236344312E1,4.931565304E0,3.725110219E0,7.929910923E-1,4.416050992E1,4.791621465E0,3.296194893E0
2.869925374E2,5.236345014E1,4.931566578E0,3.868465425E0,8.795220474E-1,4.359208634E1,4.785014302E0,3.305779055E0
2.879925383E2,5.236345691E1,4.931566115E0,3.756609404E0,8.837822149E-1,4.493595125E1,4.795012742E0,3.291259613E0
2.889925399E2,5.236345905E1,4.931573154E0,3.116836960E0,7.346464296E-1,5.227590198E1,4.798258424E0,3.286525998E0
2.899925413E2,5.236345748E1,4.931575548E0,3.052341642E0,6.291903298E-1,6.242793764E1,4.792546081E0,3.294850390E0
2.909925420E2,5.236344911E1,4.931574736E0,2.917091188E0,3.792422673E-1,8.940119194E1,4.794755817E0,3.291633894E0
2.919925430E2,5.236343317E1,4.931576403E0,3.431797716E0,9.122261820E-1,1.390681432E2,4.796581646E0,3.288972719E0
2.929925443E2,5.236341801E1,4.931572105E0,2.972045789E0,1.081263820E0,1.605771289E2,4.808578036E0,3.271408612E0
2.939925447E2,5.236340275E1,4.931570031E0,3.112742424E0,1.177253741E0,1.667103407E2,4.817266771E0,3.258600603E0
2.949925462E2,5.236339157E1,4.931565612E0,3.460210452E0,9.983433936E-1,1.721758943E2,4.800589251E0,3.283120447E0
2.959925467E2,5.236337721E1,4.931557556E0,3.559923284E0,9.351203618E-1,1.787951575E2,4.789914258E0,3.298675255E0
2.969925475E2,5.236337098E1,4.931557589E0,3.289247513E0,6.341542932E-1,1.862215367E2,4.789294631E0,3.299574816E0
2.979925476E2,5.236336127E1,4.931547334E0,2.804445200E0,6.981387682E-1,1.933948989E2,4.795768997E0,3.290157558E0
2.989925489E2,5.236335196E1,4.931532752E0,2.725858170E0,9.002961947E-1,1.922774327E2,4.792438414E0,3.295006992E0
2.999925498E2,5.236334125E1,4.931525912E0,2.827880036E0,9.182203721E-1,1.879753918E2,4.764044572E0,3.335928109E0
3.009925500E2,5.236332520E1,4.931514404E0,3.045439077E0,1.273561130E0,1.859881002E2,4.762639045E0,3.337934445E0
3.019925506E2,5.236331794E1,4.931510848E0,3.193350151E0,1.191016643E0,1.836721228E2,4.753770234E0,3.350553028E0
3.029925517E2,5.236330633E1,4.931502765E0,2.562939382E0,1.113942220E0,1.870578493E2,4.750192753E0,3.355623019E0
3.039925518E2,5.236329452E1,4.931499640E0,3.172045262E0,1.041366188E0,1.848791945E2,4.747574203E0,3.359326751E0
3.049925523E2,5.236327927E1,4.931487959E0,3.539429607E0,1.084944170E0,1.848336343E2,4.744686671E0,3.363403845E0
3.059925523E2,5.236326351E1,4.931488726E0,3.466036115E0,1.172103510E0,1.745417658E2,4.741772292E0,3.367511332E0
3.069925535E2,5.236325299E1,4.931495729E0,2.663085066E0,1.194878495E0,1.649717630E2,4.742883268E0,3.365946425E0
3.079925526E2,5.236324265E1,4.931499304E0,3.140163501E0,1.153479156E0,1.662310151E2,4.747075653E0,3.360031217E0
3.089925538E2,5.236322922E1,4.931502371E0,3.579508931E0,1.099720997E0,1.700636731E2,4.737566835E0,3.373425190E0
3.099925538E2,5.236322004E1,4.931507966E0,4.117914115E0,9.895850879E-1,1.652604162E2,4.748500696E0,3.358017000E0
3.109925544E2,5.236321592E1,4.931521485E0,3.282331711E0,7.859805692E-1,1.503364314E2,4.764198139E0,3.335708790E0
3.119925544E2,5.236321290E1,4.931519662E0,3.746667100E0,3.408840252E-1,1.658447319E2,4.758514934E0,3.343811097E0
3.129925549E2,5.236320250E1,4.931536616E0,3.469975654E0,6.996937732E-1,1.502696166E2,4.761241179E0,3.339928063E0
3.139925549E2,5.236319872E1,4.931544308E0,3.641259101E0,6.224301541E-1,1.393118282E2,4.772976929E0,3.323135307E0
3.149925550E2,5.236319151E1,4.931548748E0,3.285392347E0,5.782126756E-1,1.442166235E2,4.765984215E0,3.333156387E0
3.159925557E2,5.236317831E1,4.931551384E0,3.116883597E0,6.970159227E-1,1.634202885E2,4.772716040E0,3.323509987E0
3.169925554E2,5.236316391E1,4.931561623E0,3.129249171E0,9.644901497E-1,1.587031737E2,4.770193003E0,3.327130257E0
3.179925559E2,5.236315218E1,4.931567432E0,3.267774305E0,1.054832305E0,1.605779179E2,4.772120513E0,3.324365029E0
3.189925560E2,5.236313496E1,4.931573078E0,3.730472479E0,1.123355476E0,1.651305737E2,4.774668799E0,3.320703975E0
3.199925556E2,5.236312147E1,4.931577179E0,2.604876134E0,1.139600926E0,1.636200189E2,4.767688427E0,3.330718255E0
3.209925553E2,5.236310678E1,4.931583766E0,3.101209615E0,1.201990923E0,1.624600988E2,4.771234027E0,3.325637215E0
3.219925565E2,5.236308918E1,4.931591326E0,3.094331267E0,1.222439870E0,1.598216791E2,4.777241958E0,3.317001101E0
3.229925557E2,5.236307868E1,4.931596884E0,3.400449579E0,1.257028451E0,1.638034572E2,4.779207814E0,3.314168027E0
3.239925557E2,5.236306687E1,4.931596450E0,3.030837128E0,1.177610723E0,1.657649376E2,4.795532237E0,3.290502636E0
3.249925565E2,5.236305329E1,4.931610577E0,3.365321620E0,1.250045565E0,1.607810253E2,4.825753982E0,3.246018412E0
3.259925573E2,5.236303660E1,4.931621194E0,3.242369410E0,1.448497894E0,1.617698504E2,4.824496122E0,3.247887652E0
3.269925561E2,5.236301910E1,4.931635556E0,3.585021224E0,1.547052774E0,1.602077467E2,4.833577120E0,3.234357626E0
3.279925611E2,5.236300698E1,4.931624806E0,3.647853111E0,1.499473361E0,1.717259422E2,4.839015736E0,3.226215079E0
3.289925606E2,5.236299694E1,4.931629147E0,3.852735376E0,1.319137720E0,1.700463745E2,4.832090749E0,3.236577826E0
3.299925565E2,5.236297638E1,4.931645686E0,3.104789229E0,1.453419439E0,1.682652623E2,4.838448292E0,3.227066030E0
3.309925575E2,5.236296641E1,4.931635890E0,3.206897008E0,1.334573844E0,1.781450954E2,4.832301631E0,3.236262965E0
3.319925611E2,5.236295484E1,4.931638882E0,3.481720525E0,1.341262641E0,1.748568854E2,4.838973693E0,3.226278139E0
3.329925566E2,5.236294749E1,4.931635576E0,3.450291875E0,1.264834819E0,1.750175417E2,4.835081582E0,3.232108155E0
3.339925574E2,5.236293919E1,4.931643630E0,3.311249104E0,1.202778322E0,1.667927843E2,4.832829903E0,3.235474024E0
3.349925574E2,5.236292939E1,4.931648986E0,3.040547669E0,1.152678020E0,1.689891694E2,4.835164652E0,3.231983883E0
3.359925575E2,5.236292439E1,4.931657077E0,2.521550840E0,1.166595308E0,1.682123351E2,4.816314559E0,3.260007838E0
3.369925568E2,5.236291578E1,4.931653236E0,3.168136606E0,1.026736627E0,1.739673222E2,4.805314602E0,3.276200331E0
3.379925575E2,5.236290445E1,4.931650511E0,2.842007827E0,1.015354290E0,1.742028045E2,4.800235139E0,3.283638172E0
3.389925578E2,5.236289382E1,4.931648125E0,3.045764043E0,1.017886625E0,1.797046136E2,4.795888983E0,3.289982659E0
3.399925610E2,5.236288472E1,4.931645832E0,3.297975030E0,1.006477000E0,1.829697385E2,4.797253268E0,3.287993022E0
3.409925573E2,5.236287175E1,4.931660607E0,2.545487795E0,1.197509821E0,1.767383618E2,4.788883405E0,3.300171626E0
3.419925573E2,5.236285883E1,4.931669819E0,3.203035375E0,1.313267210E0,1.758105027E2,4.791414443E0,3.296495816E0
3.429925572E2,5.236284589E1,4.931677080E0,3.092483463E0,1.344119682E0,1.755630578E2,4.778276580E0,3.315510512E0
3.439925568E2,5.236283104E1,4.931689040E0,3.170661499E0,1.390246298E0,1.730316722E2,4.773501712E0,3.322381441E0
3.449925578E2,5.236282177E1,4.931703644E0,2.606030785E0,1.249154578E0,1.637420650E2,4.772110489E0,3.324379418E0
3.459925576E2,5.236281039E1,4.931713836E0,3.125166699E0,1.181967623E0,1.607884078E2,4.775214266E0,3.319919539E0
3.469925579E2,5.236279638E1,4.931724973E0,2.347002158E0,1.146731799E0,1.596062685E2,4.790308820E0,3.298102248E0
3.479925572E2,5.236278239E1,4.931729137E0,3.018678887E0,1.142242120E0,1.608959825E2,4.786001663E0,3.304349425E0
3.489925572E2,5.236277040E1,4.931733561E0,3.050048129E0,1.122512153E0,1.648683500E2,4.778497531E0,3.315192057E0
3.499925581E2,5.236275731E1,4.931733050E0,2.902049559E0,1.149354934E0,1.687392522E2,4.786959401E0,3.302961811E0
3.509925568E2,5.236275328E1,4.931731808E0,2.846529423E0,1.039706950E0,1.724404951E2,4.777648090E0,3.316416101E0
3.519925576E2,5.236274662E1,4.931732212E0,2.323937180E0,9.685434758E-1,1.741179345E2,4.790588948E0,3.297695342E0
3.529925566E2,5.236274116E1,4.931741154E0,1.834149113E0,9.115256479E-1,1.710249818E2,4.762629287E0,3.337948369E0
3.539925567E2,5.236272974E1,4.931740271E0,2.239761750E0,9.974794762E-1,1.710062768E2,4.771752414E0,3.324893371E0
3.549925566E2,5.236271456E1,4.931742813E0,2.342566642E0,1.122631024E0,1.739003042E2,4.781370923E0,3.311046530E0
3.559925568E2,5.236270710E1,4.931731682E0,2.736320871E0,8.986082161E-1,1.856831407E2,4.760211881E0,3.341394901E0
3.569925573E2,5.236269537E1,4.931738776E0,2.476457518E0,9.614064735E-1,1.742006102E2,4.760495226E0,3.340991205E0
3.579925607E2,5.236268993E1,4.931747860E0,2.062388284E0,7.909646655E-1,1.684510420E2,4.764973254E0,3.334601463E0
3.589925581E2,5.236267561E1,4.931757745E0,2.344404305E0,1.007794132E0,1.625568648E2,4.767835399E0,3.330507865E0
3.599925576E2,5.236265466E1,4.931757247E0,2.500989456E0,1.588493410E0,1.705210415E2,4.779052790E0,3.314391568E0
3.609925570E2,5.236264719E1,4.931756053E0,2.851825664E0,1.113147861E0,1.780804918E2,4.775153262E0,3.320007283E0
3.619925570E2,5.236263726E1,4.931759073E0,2.499374628E0,1.169571853E0,1.741957632E2,4.792987887E0,3.294207667E0
3.629925576E2,5.236262330E1,4.931762980E0,2.935506665E0,1.374980684E0,1.701002344E2,4.801443136E0,3.281871546E0
3.639925578E2,5.236261523E1,4.931766301E0,2.920005717E0,1.098836836E0,1.731708253E2,4.811966994E0,3.266421693E0
3.649925573E2,5.236260327E1,4.931781348E0,3.248649498E0,9.081267853E-1,1.657406210E2,4.806381177E0,3.274635402E0
3.659925573E2,5.236259228E1,4.931786577E0,2.804703254E0,8.976053340E-1,1.609952163E2,4.809717411E0,3.269733239E0
3.669925566E2,5.236258397E1,4.931794537E0,2.809972329E0,7.628442204E-1,1.616182616E2,4.812454285E0,3.265703721E0
3.679925567E2,5.236257580E1,4.931796831E0,2.879734280E0,8.086650225E-1,1.625629189E2,4.833522359E0,3.234439462E0
3.689925570E2,5.236256699E1,4.931804765E0,3.385956177E0,8.487343347E-1,1.602212760E2,4.838396737E0,3.227143327E0
3.699925578E2,5.236256148E1,4.931811568E0,3.375176799E0,9.122813421E-1,1.587875791E2,4.838567992E0,3.226886552E0
3.709925572E2,5.236254641E1,4.931825432E0,2.558006779E0,1.101520655E0,1.560193402E2,4.850650467E0,3.208695541E0
3.719925566E2,5.236253214E1,4.931832749E0,2.636730603E0,1.160139349E0,1.580935007E2,4.866326012E0,3.184871769E0
3.729925565E2,5.236252596E1,4.931837485E0,2.956792313E0,9.905127938E-1,1.620617565E2,4.873617455E0,3.173702874E0
3.739925568E2,5.236251607E1,4.931848171E0,2.752931397E0,8.525409560E-1,1.626148650E2,4.882792960E0,3.159568000E0
3.749925572E2,5.236250448E1,4.931847129E0,2.495608156E0,8.264669705E-1,1.635410397E2,4.886979185E0,3.153089196E0
3.759925576E2,5.236249428E1,4.931852253E0,2.491145691E0,8.562252549E-1,1.604838047E2,4.899868166E0,3.133022341E0
3.769925566E2,5.236248162E1,4.931847742E0,2.391595141E0,9.466993928E-1,1.636560584E2,4.898313119E0,3.135453017E0
3.779925570E2,5.236247205E1,4.931846502E0,2.489959687E0,1.061227727E0,1.640649807E2,4.901531055E0,3.130420155E0
3.789925570E2,5.236245934E1,4.931847946E0,2.473594110E0,1.139623345E0,1.700654395E2,4.928212322E0,3.088245512E0
3.799925573E2,5.236243719E1,4.931848662E0,3.256202349E0,1.416934162E0,1.707494358E2,4.940120900E0,3.069159905E0
3.809925575E2,5.236242687E1,4.931863397E0,3.209974145E0,1.464588935E0,1.672198579E2,4.953417392E0,3.047653715E0
3.819925570E2,5.236240921E1,4.931862779E0,2.456181244E0,1.482488741E0,1.690053524E2,4.977921583E0,3.007463008E0
3.829925567E2,5.236239988E1,4.931866573E0,3.107405494E0,1.132105314E0,1.708015515E2,4.927838360E0,3.088842200E0
3.839925568E2,5.236239078E1,4.931869071E0,3.348678652E0,1.065434045E0,1.767076162E2,4.904433535E0,3.125870877E0
3.849925572E2,5.236237540E1,4.931875730E0,3.231940608E0,1.176802223E0,1.728605192E2,4.896338058E0,3.138536387E0
3.859925616E2,5.236234546E1,4.931886908E0,3.359903812E0,1.433523409E0,1.748125781E2,4.873457448E0,3.173948572E0
3.869925609E2,5.236233158E1,4.931889392E0,2.628146359E0,1.084593422E0,1.778814760E2,4.835517272E0,3.231456289E0
3.879925598E2,5.236231934E1,4.931896048E0,2.886971190E0,1.062671304E0,1.716253119E2,4.812872239E0,3.265087724E0
3.889925593E2,5.236230709E1,4.931899242E0,2.652917815E0,1.058612244E0,1.654898724E2,4.797796992E0,3.287199576E0
3.899925572E2,5.236228436E1,4.931885826E0,3.476920220E0,9.626405329E-1,1.735071155E2,4.791934718E0,3.295739476E0
3.909925534E2,5.236226813E1,4.931886863E0,3.104070748E0,1.129324836E0,1.743903059E2,4.784981008E0,3.305827247E0
3.919925514E2,5.236226018E1,4.931894015E0,3.481813697E0,1.210099178E0,1.730311290E2,4.775349208E0,3.319725436E0
3.929925487E2,5.236224893E1,4.931893401E0,3.674934462E0,1.183172125E0,1.735754797E2,4.762609507E0,3.337976589E0
3.939925476E2,5.236224314E1,4.931894357E0,3.727946518E0,9.302538691E-1,1.774145719E2,4.776770559E0,3.317679921E0
3.949925439E2,5.236222824E1,4.931907198E0,3.100848792E0,1.217200117E0,1.633581510E2,4.762570087E0,3.338032834E0
3.959925448E2,5.236221482E1,4.931921073E0,3.337712420E0,1.446106174E0,1.582888286E2,4.772210924E0,3.324235240E0
3.969925454E2,5.236220124E1,4.931933155E0,3.284730083E0,1.415429163E0,1.541853478E2,4.786625181E0,3.303446142E0
3.979925435E2,5.236219861E1,4.931932969E0,3.825004035E0,1.106610206E0,1.524527512E2,4.781939646E0,3.310225106E0
3.989925406E2,5.236218970E1,4.931936218E0,3.652470483E0,1.082429768E0,1.569511569E2,4.791789490E0,3.295950624E0
3.999925387E2,5.236218163E1,4.931936903E0,3.599302138E0,9.623253219E-1,1.629792572E2,4.811789584E0,3.266683033E0
4.009925376E2,5.236217892E1,4.931934102E0,3.598408071E0,6.179974441E-1,1.703667159E2,4.800651186E0,3.283029885E0
4.019925367E2,5.236218324E1,4.931934129E0,3.425464873E0,1.614999838E-1,1.690641175E2,4.804138381E0,3.277924869E0
4.029925358E2,5.236218110E1,4.931950533E0,3.359795325E0,1.776296532E-1,1.690641261E2,4.839253404E0,3.225858571E0
4.039925358E2,5.236216215E1,4.931953310E0,2.572802484E0,8.734029211E-1,1.666098952E2,4.839026704E0,3.226198629E0
4.049925348E2,5.236214662E1,4.931961662E0,2.905704206E0,1.270020085E0,1.612610077E2,4.865522719E0,3.186098821E0
4.059925340E2,5.236212853E1,4.931969236E0,2.807115947E0,1.535704954E0,1.644526939E2,4.881966085E0,3.160845484E0
4.069925331E2,5.236209539E1,4.931965214E0,3.237796913E0,1.163609683E0,1.726278114E2,4.829952812E0,3.239767409E0
4.079925327E2,5.236207671E1,4.931956933E0,3.410326435E0,1.129934666E0,1.735079674E2,4.813944675E0,3.263506351E0
4.089925318E2,5.236206190E1,4.931966715E0,3.366562380E0,1.206694960E0,1.699755344E2,4.807202444E0,3.273429654E0
4.099925313E2,5.236205339E1,4.931946546E0,2.660627988E0,8.526589649E-1,1.696990693E2,4.810873076E0,3.268032631E0
4.109925312E2,5.236204402E1,4.931929495E0,2.883640891E0,8.393543859E-1,1.723052433E2,4.810048641E0,3.269245954E0
4.119925311E2,5.236203590E1,4.931915359E0,3.295420466E0,7.598229137E-1,1.775507085E2,4.804516754E0,3.277370256E0
4.129925308E2,5.236202272E1,4.931900066E0,3.456723682E0,8.329465546E-1,1.799017784E2,4.813310097E0,3.264442210E0
4.139925299E2,5.236201615E1,4.931894165E0,3.282507024E0,6.821260318E-1,1.786870977E2,4.808605687E0,3.271367967E0
4.149925295E2,5.236199823E1,4.931869695E0,3.894017116E0,8.843581528E-1,1.812331762E2,4.792371169E0,3.295104795E0
4.159925290E2,5.236198114E1,4.931867902E0,3.556312833E0,1.003160177E0,1.814385755E2,4.794778014E0,3.291601561E0
4.169925288E2,5.236196279E1,4.931851824E0,4.018482113E0,9.880788957E-1,1.828300673E2,4.801297464E0,3.282084657E0
4.179925283E2,5.236195117E1,4.931854886E0,4.777286729E0,9.090762230E-1,1.763808570E2,4.797453950E0,3.287700204E0
4.189925287E2,5.236193862E1,4.931856320E0,4.271455840E0,9.143805398E-1,1.711192086E2,4.796259659E0,3.289442250E0
