"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.558158333E-1,-1.657511115E0,-2.962778211E-1,-2.999361515E0
8.657818333E-1,-1.646445632E0,-1.386812627E-1,-3.057668686E0
8.757468333E-1,-1.651699305E0,1.480933577E-1,-2.970156670E0
8.857128333E-1,-1.688069582E0,7.227725983E-1,-2.811377048E0
8.956788333E-1,-1.645895839E0,1.248529434E0,-2.633990765E0
9.056438333E-1,-1.622922182E0,1.598279953E0,-2.480758429E0
9.156098333E-1,-1.661163211E0,1.770183802E0,-2.432650805E0
9.255758333E-1,-1.699424624E0,1.607541323E0,-2.428831339E0
9.355418333E-1,-1.691711783E0,1.291484118E0,-2.385135412E0
9.455068333E-1,-1.670282841E0,9.481150508E-1,-2.238037586E0
9.554728333E-1,-1.668020248E0,6.342612505E-1,-2.009012699E0
9.654388333E-1,-1.685934544E0,3.777740598E-1,-1.783004522E0
9.754048333E-1,-1.730047941E0,2.629996538E-1,-1.594771504E0
9.853698333E-1,-1.812872767E0,3.072986603E-1,-1.437026024E0
9.953358333E-1,-2.121725559E0,2.498743832E-1,-1.316496015E0
1.005301833E0,-2.411119699E0,1.965858489E-1,-1.297817707E0
1.015266833E0,-2.489280701E0,1.627168208E-1,-1.361745358E0
1.025232833E0,-2.411392212E0,1.895276606E-1,-1.395543575E0
1.035198833E0,-2.341576576E0,1.526477039E-1,-1.380093336E0
1.045164833E0,-2.365521431E0,1.144627780E-1,-1.308935285E0
1.055129833E0,-2.427351236E0,9.556486458E-2,-1.199391603E0
1.065095833E0,-2.438097715E0,3.984327614E-2,-1.066808581E0
1.075061833E0,-2.307076931E0,-6.556326896E-2,-9.113912582E-1
1.085026833E0,-2.161975622E0,-3.345819414E-1,-7.228738070E-1
1.094992833E0,-2.003407240E0,-7.512943745E-1,-4.482229352E-1
1.104958833E0,-1.866762042E0,-1.124311566E0,-1.148236692E-1
1.114924833E0,-1.883365393E0,-9.547210932E-1,3.484317958E-1
1.124889833E0,-1.773712158E0,-7.626028061E-1,7.973983884E-1
1.134855833E0,-1.537291169E0,-7.653107047E-1,1.180437207E0
1.144821833E0,-1.258852839E0,-6.940863729E-1,1.514987230E0
1.154787833E0,-9.725828171E-1,-6.703091860E-1,1.710970879E0
1.164752833E0,-6.766140461E-1,-6.305668354E-1,1.794659734E0
1.174718833E0,-4.283944964E-1,-6.315144300E-1,1.765606403E0
1.184684833E0,-2.890291512E-1,-7.619653940E-1,1.605360627E0
1.194649833E0,-3.114312887E-1,-5.754888058E-1,1.369472504E0
1.204615833E0,-2.794661522E-1,-3.709737360E-1,1.135937214E0
1.214581833E0,-1.909650266E-1,-9.821461886E-2,8.962600827E-1
1.224547833E0,-1.397480536E-2,1.062839329E-1,6.756659150E-1
1.234512833E0,1.171756685E-1,2.034291923E-1,7.494282126E-1
1.244478833E0,2.638684511E-1,2.901244164E-1,1.098291159E0
1.254444833E0,4.729498327E-1,3.698582947E-1,1.528255820E0
1.264409833E0,7.254846096E-1,5.544893742E-1,1.771038294E0
1.274375833E0,9.789944291E-1,9.760941863E-1,1.641684175E0
1.284341833E0,1.188952804E0,1.572748542E0,1.052812696E0
1.294307833E0,1.346588850E0,2.220044136E0,1.646583974E-1
1.304272833E0,1.385418057E0,2.692002535E0,-6.883366704E-1
1.314238833E0,1.259604931E0,2.918936491E0,-1.212179184E0
1.324204833E0,1.077445507E0,2.905507565E0,-1.483084202E0
1.334169833E0,8.374153376E-1,2.691791058E0,-1.554188728E0
1.344135833E0,5.590468049E-1,2.203710318E0,-1.387277246E0
1.354101833E0,2.013514936E-1,1.365209699E0,-1.061242938E0
1.364067833E0,-2.380988300E-1,1.260022521E-1,-6.781396866E-1
1.374032833E0,-1.621364713E0,-8.648785353E-1,-4.283866286E-1
1.383998833E0,-2.591081381E0,-2.286052465E0,-5.543442965E-1
1.393964833E0,-2.625856400E0,-2.226778507E0,-9.906819463E-1
1.403929833E0,-1.702579498E0,-1.610337973E0,-1.527920127E0
1.413895833E0,-3.051913977E-1,-1.162326336E0,-1.972718358E0
1.423861833E0,1.033307552E0,-9.701753259E-1,-2.097027063E0
1.433827833E0,1.383539081E0,-1.227887750E0,-1.905108333E0
1.443792833E0,1.055513263E0,-1.730179429E0,-1.648914337E0
1.453758833E0,7.531411052E-1,-2.084433079E0,-1.422197700E0
1.463724833E0,5.228834152E-1,-2.199322701E0,-1.336470008E0
1.473690833E0,3.313927948E-1,-1.841863751E0,-1.260779142E0
1.483655833E0,2.305828184E-1,-1.370717287E0,-9.111132622E-1
1.493621833E0,3.281146288E-1,-1.146020174E0,-4.471926689E-1
1.503587833E0,3.264056742E-1,-8.639133573E-1,-5.011509731E-2
1.513552833E0,2.207466960E-1,-5.366731286E-1,-1.537468880E-1
1.523518833E0,-6.590797007E-2,-5.631290376E-2,-4.318874180E-1
1.533484833E0,-5.672400817E-2,7.102625370E-1,-2.198493630E-1
1.543450833E0,-7.780372351E-2,3.718040884E-1,-4.645307362E-1
1.553415833E0,-2.867597044E-1,4.256609976E-1,-2.369297743E-1
1.563381833E0,-3.495453298E-1,2.831602991E-1,1.724806279E-1
1.573347833E0,-1.413427442E-1,2.197973281E-1,1.576552093E-1
1.583312833E0,8.898446709E-2,5.705372691E-1,-9.006829560E-2
1.593278833E0,1.381626278E-1,9.141140580E-1,-2.379412800E-1
1.603244833E0,5.437772721E-2,9.649652243E-1,-1.740874648E-1
1.613210833E0,-1.365380138E-1,8.317561746E-1,-1.092619374E-1
1.623175833E0,-4.467273057E-1,6.074844599E-1,3.958240151E-2
1.633141833E0,-6.758953333E-1,3.953899443E-1,1.463517100E-1
1.643107833E0,-8.708309531E-1,2.288105488E-1,3.167362213E-1
1.653072833E0,-9.931855798E-1,-1.417285651E-1,5.883401632E-1
1.663038833E0,-1.041200757E0,-5.683941245E-1,8.604267836E-1
1.673004833E0,-1.195390463E0,-1.159812927E0,1.220366359E0
1.682970833E0,-8.811598420E-1,-1.819878936E0,1.630705953E0
1.692935833E0,-5.278447270E-1,-2.082954168E0,2.005651951E0
1.702901833E0,-7.433985472E-1,-2.126835346E0,2.258828878E0
1.712867833E0,-8.945392370E-1,-2.226017475E0,2.144743681E0
1.722833833E0,-9.988778830E-1,-2.018754482E0,1.678819418E0
1.732798833E0,-1.120386362E0,-1.489796877E0,1.045921564E0
1.742764833E0,-1.064498067E0,-4.207496643E-1,4.992723763E-1
1.752730833E0,-2.214159518E-1,4.661586285E-1,-6.169815063E-1
1.762695833E0,-5.498878360E-1,7.797418833E-1,-6.446080804E-1
1.772661583E0,-9.522269964E-1,7.370359302E-1,-7.684195787E-2
1.782627583E0,-1.409011602E0,-7.146321535E-1,2.617262304E-1
1.792593583E0,-1.329561710E0,-5.955615640E-1,4.936011136E-1
1.802558583E0,-1.050003886E0,-3.932859600E-1,6.202914119E-1
1.812524583E0,-6.621782780E-1,-2.920104563E-1,4.676574767E-1
1.822490583E0,-8.167488575E-1,-3.325120807E-1,2.466156632E-1
1.832455583E0,-1.420612812E0,-4.635820091E-1,1.331499070E-1
1.842421583E0,-1.658353209E0,-7.035650611E-1,6.069621071E-2
1.852387583E0,-1.550461650E0,-9.024795294E-1,-7.405619323E-2
1.862353583E0,-1.247423291E0,-9.290850163E-1,-2.585315108E-1
1.872318583E0,-7.281184793E-1,-8.355618715E-1,-4.879011214E-1
1.882284583E0,-1.894116104E-1,-6.698032618E-1,-6.247098446E-1
1.892250583E0,1.420168113E-2,-5.724639893E-1,-4.828583300E-1
1.902215583E0,-9.890116751E-2,-7.016890645E-1,-3.132967353E-1
1.912181583E0,-6.028407812E-2,-1.130209565E0,3.608857840E-2
1.922147583E0,9.288834929E-1,-1.413634062E0,9.086479545E-1
1.932113583E0,2.392102480E0,-1.076539040E0,1.971268296E0
1.942078583E0,2.367081404E0,1.145759895E-1,1.595914602E0
1.952044583E0,1.071501493E0,1.219154716E0,8.184047788E-2
1.962010583E0,5.778964758E-1,1.499481678E0,-5.187230706E-1
1.971976583E0,7.079253197E-1,1.308028221E0,9.235205054E-1
1.981941583E0,3.506609201E-1,9.365384579E-1,1.008889556E0
1.991907583E0,-3.915073574E-1,6.276769638E-1,-3.707928061E-1
2.001873583E0,-7.605857849E-1,6.207399368E-1,-1.527151704E0
2.011838583E0,-6.724710464E-1,3.636845648E-1,-1.860629201E0
2.021804583E0,-5.529940128E-1,-1.886095107E-1,-1.632671118E0
2.031770583E0,-6.827299595E-1,-9.916726351E-1,-1.265147924E0
2.041736583E0,-1.011422276E0,-1.661386847E0,-1.024121165E0
2.051701583E0,-1.327314854E0,-2.027363539E0,-8.351609707E-1
2.061667583E0,-1.460352063E0,-1.916769743E0,-7.965027690E-1
2.071633583E0,-9.200370312E-1,-9.808641672E-1,-7.418286204E-1
2.081598583E0,-2.805244029E-1,-6.615015119E-2,-6.740021706E-1
2.091564583E0,-3.986591697E-1,5.042797923E-1,-8.619469404E-1
2.101530583E0,-6.929754615E-1,9.712797403E-1,-1.215572119E0
2.111496583E0,-8.234953880E-1,1.321646452E0,-1.374868989E0
2.121461583E0,-8.657136559E-1,1.943059087E0,-1.425632477E0
2.131427583E0,-9.979773164E-1,2.429829836E0,-1.413510442E0
2.141393583E0,-1.059832096E0,2.583978653E0,-1.513437390E0
2.151358583E0,-8.672547340E-1,2.106132984E0,-1.937067986E0
2.161324583E0,-5.671590567E-1,8.676864505E-1,-2.897766113E0
2.171290583E0,-8.322449923E-1,4.776144400E-2,-2.917469978E0
2.181256583E0,-1.024221420E0,1.235608578E0,-2.928760290E0
2.191221583E0,-8.661467433E-1,1.814952970E0,-2.739673138E0
2.201187583E0,-4.814424515E-1,1.557642817E0,-2.134016514E0
2.211153583E0,-7.282314897E-1,1.252308607E0,-2.309811592E0
2.221118583E0,-1.046799302E0,1.464719653E0,-2.460622787E0
2.231084583E0,-1.445060611E0,2.233320713E0,-2.429583549E0
2.241050583E0,-1.709468484E0,2.468069553E0,-2.549329281E0
2.251016583E0,-1.578898430E0,2.308948278E0,-2.675128222E0
2.260981583E0,-1.336467624E0,1.480112314E0,-2.549350739E0
2.270947583E0,-1.163753271E0,6.925184131E-1,-2.162547350E0
2.280913583E0,-9.780492187E-1,-2.388150990E-2,-1.829086304E0
2.290878583E0,-9.710688591E-1,-4.124125242E-1,-1.818743825E0
2.300844583E0,-9.632151723E-1,-7.328813672E-1,-2.164674520E0
2.310810583E0,-8.974648714E-1,-9.086610675E-1,-2.379477739E0
2.320776583E0,-8.980622292E-1,-1.005966067E0,-2.385061979E0
2.330741583E0,-9.034829736E-1,-1.135607839E0,-2.324695110E0
2.340707583E0,-9.918964505E-1,-1.166771412E0,-2.650060654E0
2.350673583E0,-9.455618858E-1,-5.414876342E-1,-2.774857759E0
2.360638583E0,-8.768193126E-1,1.713460870E-2,-2.958825111E0
2.370604583E0,-7.616881132E-1,2.006531507E-1,-3.458581686E0
2.380570583E0,-6.168107986E-1,-3.319769353E-2,-3.885223866E0
2.390536583E0,-5.272681117E-1,-3.986463547E-1,-4.067897797E0
2.400501583E0,-5.348799825E-1,-6.689532399E-1,-4.162774563E0
2.410467583E0,-7.720273733E-1,-8.303061128E-1,-4.276370049E0
2.420433583E0,-1.153216243E0,-9.546080828E-1,-4.491967201E0
2.430399583E0,-1.568109393E0,-8.880968094E-1,-4.770481586E0
2.440364583E0,-1.898991704E0,-5.426038504E-1,-5.136921406E0
2.450330583E0,-1.917913556E0,-1.384169236E-2,-5.386723042E0
2.460296583E0,-1.582635164E0,7.485118508E-1,-5.452419281E0
2.470261583E0,-6.711863875E-1,1.511462569E0,-5.510156155E0
2.480227583E0,1.565373386E-3,2.125335693E0,-5.505908012E0
2.490193583E0,3.217510581E-1,1.767876625E0,-5.394095898E0
2.500159583E0,6.034154296E-1,1.215735435E0,-5.174065113E0
2.510124583E0,1.407773256E0,5.909166932E-1,-4.885917187E0
2.520090583E0,2.207741737E0,-1.321658015E0,-3.327811003E0
2.530056583E0,3.410328627E0,-4.167006493E0,-5.683722496E-1
2.540021583E0,5.492272854E0,-7.196373940E0,2.429601908E0
2.549987583E0,7.788233280E0,-7.148812294E0,4.279195786E0
2.559953583E0,7.856763363E0,-4.385765076E0,4.803012371E0
2.569918583E0,4.544264317E0,-1.058023810E0,4.114156246E0
2.579884583E0,1.047904372E0,2.243687153E0,2.848864079E0
2.589850583E0,1.763204038E-1,4.129710197E0,1.403658748E0
2.599816583E0,6.337079406E-1,4.811643600E0,1.042184711E0
2.609781583E0,1.232154608E0,4.805350304E0,1.091547012E0
2.619747583E0,1.681916952E0,4.281489849E0,8.973329067E-1
2.629713583E0,1.935148954E0,3.672139168E0,7.224634886E-1
2.639679583E0,2.028834820E0,3.063930035E0,5.628448129E-1
2.649644583E0,2.003512383E0,2.525326252E0,4.483140707E-1
2.659610583E0,1.940010667E0,1.991826177E0,4.224899113E-1
2.669576583E0,1.850732565E0,1.374154210E0,5.441209078E-1
2.679541583E0,1.690159440E0,5.297143459E-1,5.842166543E-1
2.689507583E0,1.079995394E0,-1.432445765E0,6.724213958E-1
2.699473583E0,-1.773785241E-2,-3.631612778E0,9.467165470E-1
2.709439583E0,-7.806774974E-1,-4.648993969E0,1.239530921E0
2.719404583E0,-8.737624288E-1,-4.529546261E0,1.474322677E0
2.729370583E0,-3.306753933E-1,-3.439082623E0,1.641253591E0
2.739336583E0,1.055404425E0,-6.674868464E-1,1.575931311E0
2.749301583E0,1.267694116E0,5.195176005E-1,1.494101048E0
2.759267583E0,9.658205509E-1,5.313095823E-2,1.359615207E0
2.769233333E0,5.503896475E-1,-8.722568750E-1,1.187182307E0
2.779199333E0,1.690239310E-1,-1.347077966E0,9.953703284E-1
2.789164333E0,-6.205872819E-2,-1.381987572E0,8.937391639E-1
2.799130333E0,-1.944937408E-1,-1.278709650E0,8.351405263E-1
2.809096333E0,-3.406467140E-1,-1.213474989E0,7.518509626E-1
2.819061333E0,-4.989140928E-1,-1.242139697E0,6.439673305E-1
2.829027333E0,-6.571011543E-1,-1.325758457E0,5.410099030E-1
2.838993333E0,-7.871286273E-1,-1.398539782E0,4.121794999E-1
2.848959333E0,-8.610966802E-1,-1.420085549E0,2.934480309E-1
2.858924333E0,-8.537895083E-1,-1.475624442E0,1.912423074E-1
2.868890333E0,-7.687685490E-1,-1.566114426E0,1.328351945E-1
2.878856333E0,-5.843329430E-1,-1.503566027E0,1.125493720E-1
2.888821333E0,-1.152089685E-1,-1.153630733E0,1.126804799E-1
2.898787333E0,4.783340096E-1,-9.042770863E-1,1.744173467E-1
2.908753333E0,1.288391709E0,-6.074656844E-1,2.892890573E-1
2.918719333E0,1.977250814E0,-4.281843603E-1,3.153204024E-1
2.928684333E0,1.933177710E0,-8.100175261E-1,3.119265735E-1
2.938650333E0,1.637867332E0,-9.535357952E-1,5.128029585E-1
2.948616333E0,1.363751054E0,-8.944078088E-1,6.073766947E-1
2.958581333E0,1.197002888E0,-1.087280035E0,6.495693922E-1
2.968547333E0,1.086215019E0,-1.315797091E0,6.775636077E-1
2.978513333E0,9.576290846E-1,-1.297642589E0,7.014361620E-1
2.988479333E0,7.356832027E-1,-9.553385973E-1,6.883830428E-1
2.998444333E0,3.296976089E-1,-5.104226470E-1,6.359688640E-1
3.008410333E0,-1.077376865E-2,-2.505861521E-1,4.856331944E-1
3.018376333E0,-7.222700864E-2,-4.146143422E-2,3.956769407E-1
3.028341333E0,-6.667869687E-1,8.232083321E-1,5.999395251E-1
3.038307333E0,-2.428738594E0,6.257205606E-1,1.182399273E0
3.048273333E0,-2.324204445E0,1.518329382E0,8.830381036E-1
3.058239333E0,-4.560340047E-1,3.410253286E0,-2.167459428E-1
3.068204333E0,-1.720400900E-2,2.584605932E0,-5.513987541E-1
3.078170333E0,-6.400506943E-2,2.037729263E0,-2.867988348E-1
3.088136333E0,3.612637222E-1,1.105633020E0,-1.729907542E-1
3.098101333E0,6.014174223E-1,-2.187973738E0,5.048362017E-1
3.108067333E0,-2.471582741E-1,-3.524099112E0,1.682296753E0
3.118033333E0,-9.959504604E-1,-2.272242308E0,2.063046932E0
3.127999333E0,-1.363536119E0,-8.605525494E-1,1.489046931E0
3.137964333E0,-1.542057991E0,6.861078143E-1,7.095966488E-2
3.147930333E0,-1.644950509E0,2.384952545E0,-1.343341470E0
3.157896333E0,-1.789533734E0,3.336201191E0,-1.978461862E0
3.167861333E0,-1.876946330E0,3.497920752E0,-2.280653238E0
3.177827333E0,-1.878528476E0,3.120200872E0,-2.546162605E0
3.187793333E0,-1.903055429E0,2.460761547E0,-2.717708349E0
3.197759333E0,-2.063874245E0,1.367277145E0,-2.661306143E0
3.207724333E0,-2.270851135E0,-3.041874617E-2,-2.607553959E0
3.217690333E0,-2.378321409E0,-1.140717745E0,-2.466825724E0
3.227656333E0,-2.301438808E0,-2.088395357E0,-2.163568258E0
3.237621333E0,-2.014855862E0,-2.768810034E0,-1.595502138E0
3.247587333E0,-1.753083467E0,-2.756169319E0,-8.309649229E-1
3.257553333E0,-2.629081964E0,1.086964726E0,-4.481706619E-1
3.267519333E0,-2.813626766E0,4.124022007E0,-3.512628675E-1
3.277484333E0,-2.443991184E0,5.020682335E0,-2.286045849E-1
3.287450333E0,-1.858813047E0,4.095013142E0,-3.796495870E-2
3.297416333E0,-1.378513336E0,2.169226885E0,1.242388636E-1
3.307381333E0,-1.125931740E0,1.310613006E-1,1.182929128E-1
3.317347333E0,-9.707292914E-1,-1.222186208E0,6.116518006E-2
3.327313333E0,-7.820510268E-1,-1.675482512E0,8.293422312E-2
3.337279333E0,-5.042676330E-1,-1.489435196E0,7.221952826E-2
3.347244333E0,-1.555045992E-1,-9.727522135E-1,7.242847234E-2
3.357210333E0,1.544466019E-1,-4.698512554E-1,7.875454426E-2
3.367176333E0,2.776815295E-1,-1.699923426E-1,1.042708382E-1
3.377141333E0,1.613226831E-1,-8.908115327E-3,1.873974204E-1
3.387107333E0,-1.367206275E-1,8.354203403E-2,2.820812166E-1
3.397073333E0,-4.351118803E-1,2.185818702E-1,2.845124304E-1
3.407039333E0,-5.705161095E-1,4.532338977E-1,1.814132333E-1
3.417004333E0,-5.297892094E-1,7.704665065E-1,4.160953686E-2
3.426970333E0,-4.057270288E-1,1.095536113E0,-6.112581491E-2
3.436936333E0,-3.343958557E-1,1.443639994E0,-2.157758474E-1
3.446901333E0,-4.893496633E-1,2.018384457E0,-4.606665969E-1
3.456867333E0,-8.522125483E-1,2.788902283E0,-7.471492290E-1
3.466833333E0,-1.133851528E0,3.188574553E0,-7.956557274E-1
3.476799333E0,-1.329962730E0,3.154276609E0,-4.616580606E-1
3.486764333E0,-1.549766421E0,2.825171471E0,-2.441933751E-1
3.496730333E0,-1.728958845E0,2.206219912E0,-4.362885058E-1
3.506696333E0,-1.721208811E0,1.313526511E0,-5.942144990E-1
3.516661333E0,-1.525957823E0,2.359752804E-1,-5.735754967E-1
3.526627333E0,-1.352106929E0,-1.213301778E0,-5.043244958E-1
3.536593333E0,-1.597339034E0,-2.966554403E0,-4.886816144E-1
3.546559333E0,-1.985145807E0,-4.444866657E0,-5.311552882E-1
3.556524333E0,-2.112173319E0,-4.319749355E0,-5.022532940E-1
3.566490333E0,-1.547828794E0,-1.687500834E0,-1.882244051E-1
3.576456333E0,2.684926428E-2,1.527843833E0,2.142154425E-1
3.586421333E0,1.856582165E0,2.766714811E0,8.207420111E-1
3.596387333E0,2.637396336E0,1.228250146E0,1.442241788E0
3.606353333E0,2.583356619E0,-9.997305274E-1,1.465224028E0
3.616319333E0,2.260172844E0,-1.747182369E0,1.444908619E0
3.626284333E0,1.946962476E0,-1.344405413E0,1.161842227E0
3.636250333E0,2.020577192E0,-6.779011488E-1,4.938298762E-1
3.646216333E0,2.547616482E0,-4.445586801E-1,-4.272625968E-2
3.656181333E0,2.928282499E0,-3.137260973E-1,1.744193733E-1
3.666147333E0,2.896313906E0,-1.144918054E-1,5.079227090E-1
3.676113333E0,2.652745008E0,3.747403249E-2,5.033724308E-1
3.686078333E0,2.382565737E0,-1.323513985E-1,4.955472648E-1
3.696044333E0,2.323624134E0,-9.524691105E-2,4.118941724E-1
3.706010333E0,2.216156006E0,1.753468961E-1,3.503207266E-1
3.715976333E0,1.984875917E0,4.833766520E-1,3.719666302E-1
3.725941333E0,1.821071863E0,9.622575045E-1,4.612047374E-1
3.735907333E0,1.743617535E0,1.404739499E0,5.469036698E-1
3.745873333E0,1.774164677E0,1.712886095E0,5.368888974E-1
3.755838333E0,1.899438143E0,1.816624999E0,4.466836751E-1
3.765804333E0,2.089103222E0,1.640616536E0,3.330572248E-1
3.775770417E0,2.268469572E0,1.253387928E0,2.090793699E-1
3.785736417E0,2.370749235E0,7.804403305E-1,2.367271334E-1
3.795701417E0,2.408379316E0,3.573980033E-1,2.370813340E-1
3.805667417E0,2.272295237E0,-1.213080436E-1,2.519513667E-1
3.815633417E0,1.984550238E0,-5.073926449E-1,3.414879143E-1
3.825598417E0,1.732918501E0,-8.266662955E-1,3.569849730E-1
3.835564417E0,1.386363506E0,-2.032071352E0,5.082967281E-1
3.845530417E0,1.073395967E0,-3.246845961E0,6.688143015E-1
3.855496417E0,8.913055658E-1,-3.591927528E0,7.972366810E-1
3.865461417E0,1.055667877E0,-2.910476923E0,1.082516432E0
3.875427417E0,9.089932442E-1,-1.627141237E0,1.281632781E0
3.885393417E0,7.639191747E-1,-9.420014620E-1,1.244367003E0
3.895358417E0,5.211534500E-1,-7.273903489E-1,1.185609937E0
