"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
9.256217861E1,5.237148318E1,4.899035462E0,1.847795824E0,6.158183252E-2,1.671882087E2,5.303901267E0,2.386036124E0
9.356217599E1,5.237148902E1,4.899055004E0,2.198828955E0,2.500309274E-1,1.671882282E2,5.341913971E0,2.299672185E0
9.456217313E1,5.237150382E1,4.899060099E0,2.027152903E0,7.559223252E-2,1.671882342E2,5.503872575E0,2.142781099E0
9.556217027E1,5.237150731E1,4.899062387E0,2.381058964E0,9.161158039E-2,1.671882367E2,6.007695042E0,1.882539637E0
9.656216633E1,5.237151795E1,4.899070546E0,2.234309028E0,2.084787805E-1,1.671882454E2,6.406883922E0,1.745186274E0
9.756216407E1,5.237155191E1,4.899103816E0,2.668388877E0,1.111801113E0,7.201306039E1,6.003398341E0,2.385434865E0
9.856216049E1,5.237156333E1,4.899109273E0,2.309459285E0,1.105858876E0,5.495985624E1,5.425824304E0,2.373023009E0
9.956215787E1,5.237157536E1,4.899113346E0,2.261105687E0,1.131329631E0,5.376111024E1,5.541888269E0,2.129962497E0
1.005621544E2,5.237159399E1,4.899127329E0,2.118327892E0,1.304443447E0,4.792981463E1,5.810343826E0,1.862796602E0
1.015621517E2,5.237161676E1,4.899131282E0,1.588140972E0,1.284438348E0,4.026183368E1,5.741126126E0,1.973209807E0
1.025621485E2,5.237162992E1,4.899136534E0,3.418058342E0,1.233207516E0,3.728279452E1,5.789805557E0,1.902879523E0
1.035621454E2,5.237164499E1,4.899146181E0,3.795818318E0,1.273521616E0,3.736558181E1,5.924505582E0,1.865235062E0
1.045621420E2,5.237165586E1,4.899139769E0,4.410499983E0,1.289508480E0,3.490216559E1,6.073306006E0,1.844491540E0
1.055621394E2,5.237167921E1,4.899127641E0,3.452999225E0,1.569472426E0,2.646206911E1,5.995610179E0,1.944845179E0
1.065621367E2,5.237170221E1,4.899121545E0,2.586517035E0,1.748046649E0,2.185283693E1,5.968640563E0,2.019058544E0
1.075621340E2,5.237171550E1,4.899126747E0,1.781916579E0,1.722042388E0,2.225985311E1,6.225996833E0,1.888775757E0
1.085621296E2,5.237172740E1,4.899135192E0,1.077019804E0,1.592657692E0,1.891237703E1,6.314469425E0,1.894726213E0
1.095621277E2,5.237173622E1,4.899146324E0,9.560949849E-1,1.475591444E0,1.915452642E1,6.595759060E0,1.805751825E0
1.105621238E2,5.237173221E1,4.899153161E0,1.025849733E0,1.308055477E0,2.183076278E1,6.569971613E0,1.903914599E0
1.115621210E2,5.237174443E1,4.899170591E0,1.532440895E0,1.344926794E0,2.080230671E1,6.726828480E0,1.837623659E0
1.125621182E2,5.237175070E1,4.899185388E0,2.076269488E0,1.172765442E0,2.262344346E1,6.609871830E0,1.821669107E0
1.135621151E2,5.237176620E1,4.899192626E0,2.258494653E0,1.182242336E0,2.316067059E1,6.210261833E0,1.845845267E0
1.145621128E2,5.237177262E1,4.899218837E0,1.966648807E0,1.113547955E0,2.791862178E1,5.814810486E0,2.011085028E0
1.155621088E2,5.237179416E1,4.899228602E0,1.759729306E0,1.104742672E0,2.507148929E1,5.742521702E0,2.057714001E0
1.165621061E2,5.237180858E1,4.899228845E0,2.340956088E0,1.097746978E0,2.319863561E1,5.563639377E0,2.285599165E0
1.175621028E2,5.237182709E1,4.899237189E0,2.548823410E0,1.235559566E0,2.567503678E1,5.411556401E0,2.320395486E0
1.185621004E2,5.237184052E1,4.899244360E0,2.963558624E0,1.319291177E0,2.347659522E1,5.483965836E0,2.378570429E0
1.195620970E2,5.237185709E1,4.899254987E0,2.495126139E0,1.622603932E0,2.649576847E1,5.620134510E0,2.362537293E0
1.205620934E2,5.237187253E1,4.899279364E0,3.104276492E0,1.733929209E0,2.897455032E1,5.683949418E0,2.364974685E0
1.215620911E2,5.237188444E1,4.899291223E0,3.186289954E0,1.656342000E0,2.983884898E1,5.825761812E0,2.317851388E0
1.225620875E2,5.237190295E1,4.899297376E0,3.196556338E0,1.762778791E0,2.860253032E1,6.076713885E0,2.168012333E0
1.235620847E2,5.237190970E1,4.899320666E0,1.835546243E0,1.712467079E0,3.441971153E1,6.327695482E0,2.055787836E0
1.245620811E2,5.237192749E1,4.899323761E0,1.224474717E0,1.672630043E0,3.117745416E1,6.340319072E0,2.103273757E0
1.255620785E2,5.237194247E1,4.899340224E0,1.536098646E0,1.795196189E0,2.996638594E1,6.188252755E0,2.365784876E0
1.265620744E2,5.237194931E1,4.899339593E0,1.870462077E0,1.445371457E0,2.618871307E1,6.247924760E0,2.364852877E0
1.275620725E2,5.237196097E1,4.899343632E0,2.007581794E0,1.318047193E0,1.720023574E1,6.410502910E0,2.577962290E0
1.285620689E2,5.237196326E1,4.899352712E0,1.904704639E0,9.298289373E-1,1.263151749E1,6.472326193E0,2.567066124E0
1.295620667E2,5.237197572E1,4.899351393E0,1.869748269E0,9.889675856E-1,6.859562768E0,6.560173907E0,2.542205776E0
1.305626318E2,5.237198431E1,4.899370034E0,2.155655808E0,8.725729404E-1,1.835113050E1,6.488594038E0,2.485895244E0
1.315626302E2,5.237198488E1,4.899376211E0,2.451216854E0,8.038561369E-1,2.199828768E1,6.523506823E0,2.336712762E0
1.325626227E2,5.237199541E1,4.899371047E0,3.245892935E0,9.075112688E-1,1.958849568E1,6.481597825E0,2.240472071E0
1.335626223E2,5.237200438E1,4.899373319E0,3.320994019E0,9.796058984E-1,1.564047205E1,6.579608414E0,2.171371128E0
1.345626413E2,5.237201255E1,4.899370970E0,3.349179037E0,1.014519451E0,1.710618134E1,6.645285683E0,2.059191341E0
1.355626339E2,5.237202740E1,4.899367958E0,3.141066118E0,1.048935426E0,1.513817773E1,6.918493979E0,1.800628617E0
1.365626152E2,5.237204744E1,4.899371713E0,1.949913548E-1,1.207198305E0,1.382399671E1,6.734335888E0,1.932590668E0
1.375626180E2,5.237206831E1,4.899370891E0,1.806940109E0,1.404047000E0,1.805917430E1,6.677134726E0,1.961534765E0
1.385626111E2,5.237208306E1,4.899376251E0,1.972327644E0,1.434389300E0,1.954993528E1,6.607138116E0,2.118079350E0
1.395626132E2,5.237208836E1,4.899372333E0,2.225991741E0,1.175189141E0,2.315298100E1,6.576365715E0,2.225077107E0
1.405626111E2,5.237209443E1,4.899385274E0,2.826300033E0,1.090638035E0,2.890801927E1,6.505011251E0,2.268462485E0
1.415626029E2,5.237210691E1,4.899414510E0,2.771045691E0,1.343712270E0,3.264758785E1,6.309931954E0,2.266709703E0
1.425626023E2,5.237211454E1,4.899419194E0,2.916579119E0,1.395324267E0,3.790213934E1,6.278952226E0,2.243590533E0
1.435626017E2,5.237211904E1,4.899446749E0,3.121844918E0,1.405478346E0,3.997689597E1,6.287622317E0,2.252095027E0
1.445625948E2,5.237212802E1,4.899468583E0,3.062916681E0,1.475454932E0,4.000196807E1,6.342705344E0,2.106365788E0
1.455625868E2,5.237213265E1,4.899500006E0,2.767837948E0,1.434352952E0,4.318414537E1,6.159271120E0,2.268903932E0
1.465625801E2,5.237214731E1,4.899499649E0,2.593861589E0,1.456485492E0,3.796979244E1,5.730870043E0,2.446234853E0
1.475625726E2,5.237216256E1,4.899506506E0,2.057521679E0,1.290492723E0,4.123545078E1,5.236466460E0,2.530603890E0
1.485625658E2,5.237217865E1,4.899523822E0,2.035950748E0,1.316019641E0,4.002214215E1,5.248937834E0,2.504633436E0
1.495625592E2,5.237219796E1,4.899526722E0,2.372229654E0,1.291157173E0,3.301257673E1,5.273125033E0,2.453301738E0
1.505625525E2,5.237221178E1,4.899537721E0,2.280982937E0,1.224474096E0,3.191861194E1,5.316511241E0,2.357805177E0
1.515625463E2,5.237222912E1,4.899536945E0,2.227859765E0,1.241050673E0,2.870963596E1,5.339819470E0,2.304531419E0
1.525625395E2,5.237223999E1,4.899550796E0,2.096245189E0,1.280716234E0,3.431996145E1,5.277214915E0,2.444491722E0
1.535625336E2,5.237224737E1,4.899562267E0,2.950957946E0,1.336205679E0,3.469437180E1,5.246402795E0,2.576326148E0
1.545625275E2,5.237226307E1,4.899588915E0,3.575491579E0,1.469171450E0,4.087808695E1,5.237165910E0,2.677936889E0
1.555625222E2,5.237227537E1,4.899601310E0,4.129155896E0,1.679503443E0,4.145440213E1,5.238109724E0,2.754601695E0
1.565625161E2,5.237227707E1,4.899630563E0,2.547825056E0,1.834797321E0,5.221086769E1,5.117027475E0,2.902100898E0
1.575625136E2,5.237225490E1,4.899669344E0,2.371887515E0,1.731210883E0,7.955657106E1,4.977456038E0,3.008233438E0
1.585625061E2,5.237223598E1,4.899698780E0,1.969566939E0,1.833169717E0,1.052250001E2,4.948663329E0,3.055367129E0
1.595625011E2,5.237221786E1,4.899724137E0,2.494080825E0,1.810275272E0,1.178609230E2,4.948713251E0,3.055286270E0
1.605624959E2,5.237219765E1,4.899748435E0,2.629428260E0,1.784930660E0,1.281570097E2,4.978133594E0,3.007112062E0
1.615624912E2,5.237217992E1,4.899755764E0,2.464536728E0,1.768490826E0,1.406132311E2,4.963518313E0,3.031175182E0
1.625624858E2,5.237216175E1,4.899774205E0,3.873555910E0,1.670815265E0,1.477665520E2,4.940929117E0,3.067858618E0
1.635624813E2,5.237213475E1,4.899804509E0,2.363960223E0,1.769058718E0,1.516598238E2,4.920281435E0,3.100865626E0
1.645624760E2,5.237211881E1,4.899825627E0,2.668488148E0,1.762855386E0,1.509750156E2,4.889132824E0,3.149748761E0
1.655624709E2,5.237210304E1,4.899840699E0,2.458187076E0,1.778538574E0,1.519715664E2,4.866289251E0,3.184927936E0
1.665624666E2,5.237209014E1,4.899863449E0,2.527050082E0,1.749893225E0,1.453205309E2,4.851439254E0,3.207502798E0
1.675624624E2,5.237207669E1,4.899892893E0,2.299084032E0,1.765409050E0,1.392886457E2,4.842545614E0,3.220914312E0
1.685624578E2,5.237206810E1,4.899920216E0,2.309228420E0,1.741838404E0,1.321965487E2,4.843486027E0,3.219499983E0
1.695624540E2,5.237206667E1,4.899955190E0,1.782901150E0,1.634976799E0,1.183444381E2,4.843651935E0,3.219250374E0
1.705624496E2,5.237207471E1,4.899984167E0,2.357266904E0,1.468250496E0,1.047574639E2,4.866331487E0,3.184863402E0
1.715624453E2,5.237207880E1,4.899994548E0,2.651414526E0,1.155184828E0,1.000329931E2,4.868939348E0,3.180875140E0
1.725624412E2,5.237208122E1,4.900012469E0,2.260503436E0,1.243382738E0,1.043412661E2,4.878681562E0,3.165912704E0
1.735624366E2,5.237207772E1,4.900022999E0,2.402396841E0,1.030413456E0,1.096117513E2,4.908707018E0,3.119155727E0
1.745624326E2,5.237207460E1,4.900033491E0,2.641726372E0,8.709335291E-1,1.116301763E2,4.926037363E0,3.091713591E0
1.755624286E2,5.237207160E1,4.900033065E0,2.994048405E0,8.649789881E-1,1.165542881E2,4.966036506E0,3.027047812E0
1.765624244E2,5.237206957E1,4.900061783E0,2.900146589E0,9.344861466E-1,1.098859108E2,5.034741269E0,2.911342883E0
1.775624211E2,5.237207072E1,4.900078670E0,4.071795839E0,8.085026302E-1,1.002727729E2,5.055359253E0,2.875392123E0
1.785624166E2,5.237206948E1,4.900104512E0,2.749804804E0,1.027871548E0,1.010529460E2,5.077159383E0,2.836721635E0
1.795624127E2,5.237206687E1,4.900133794E0,7.896654941E-1,1.498780227E0,1.059500670E2,5.108112340E0,2.780598021E0
1.805624089E2,5.237206019E1,4.900165379E0,1.203239851E0,1.703387832E0,1.062023429E2,5.162436831E0,2.678391868E0
1.815624055E2,5.237205691E1,4.900189247E0,1.365966887E0,1.756583170E0,1.051657058E2,5.186942854E0,2.630619863E0
1.825624007E2,5.237204915E1,4.900218083E0,2.046095715E0,1.782175978E0,1.083935151E2,5.254316161E0,2.493330847E0
1.835623971E2,5.237204314E1,4.900235488E0,2.175233401E0,1.621292163E0,1.091416809E2,5.291165576E0,2.414146615E0
1.845623934E2,5.237203955E1,4.900252334E0,2.666538967E0,1.338395940E0,1.139386871E2,5.308820391E0,2.375071175E0
1.855623899E2,5.237204083E1,4.900263906E0,3.432565485E0,1.102224066E0,1.167368969E2,5.256542808E0,2.488633108E0
1.865623858E2,5.237203160E1,4.900269456E0,3.833392247E0,1.064439287E0,1.221260587E2,5.257886233E0,2.485793515E0
1.875623826E2,5.237202648E1,4.900284751E0,3.686552221E0,1.089638991E0,1.191013569E2,5.226631219E0,2.550855372E0
1.885623783E2,5.237201699E1,4.900288438E0,3.290407306E0,1.114293093E0,1.268054274E2,5.209835032E0,2.584986648E0
1.895623739E2,5.237201480E1,4.900294406E0,3.148028476E0,1.119792276E0,1.241893477E2,5.213321132E0,2.577948760E0
1.905623705E2,5.237201997E1,4.900314116E0,3.161769040E0,1.205526039E0,1.184981589E2,5.200728520E0,2.603259476E0
1.915623677E2,5.237203507E1,4.900349671E0,2.582967795E0,1.462298695E0,9.431227750E1,5.215750792E0,2.573029480E0
1.925623640E2,5.237201599E1,4.900357916E0,2.778779977E0,1.386128244E0,1.151524727E2,5.224557478E0,2.555100036E0
1.935623598E2,5.237200384E1,4.900374985E0,3.088955113E0,1.503783999E0,1.252037918E2,5.261625968E0,2.477867874E0
1.945623562E2,5.237199592E1,4.900389713E0,2.730800334E0,1.423798121E0,1.345223350E2,5.312847869E0,2.366048299E0
1.955623531E2,5.237198954E1,4.900400731E0,3.112076669E0,1.252672728E0,1.380425692E2,5.321998536E0,2.345393062E0
1.965623488E2,5.237199631E1,4.900412464E0,3.852367051E0,9.238304166E-1,1.392973657E2,5.312915327E0,2.365896820E0
1.975623455E2,5.237200430E1,4.900403063E0,3.903394021E0,6.051701040E-1,1.445853285E2,5.379227827E0,2.210982817E0
1.985623415E2,5.237199207E1,4.900418763E0,4.123604517E0,9.353771347E-1,1.468896958E2,5.556900338E0,2.273689056E0
1.995623381E2,5.237198280E1,4.900434153E0,3.935806954E0,1.040534607E0,1.450231633E2,6.056203903E0,2.096745310E0
2.005623344E2,5.237197568E1,4.900442700E0,3.206136298E0,9.816361078E-1,1.423066709E2,6.889898392E0,1.887950971E0
2.015623314E2,5.237197042E1,4.900454449E0,2.967961645E0,9.440528474E-1,1.403574706E2,8.070334733E0,1.396999487E0
2.025623273E2,5.237196405E1,4.900461711E0,3.147424463E0,9.192978339E-1,1.405318755E2,9.621242453E0,1.406394990E0
2.035623245E2,5.237195816E1,4.900467267E0,2.799464714E0,8.813292308E-1,1.406102492E2,1.128943007E1,1.435592172E0
2.045623200E2,5.237195552E1,4.900465936E0,2.675021777E0,6.509155638E-1,1.406102481E2,1.297119442E1,1.605732621E0
2.055623164E2,5.237194513E1,4.900488479E0,1.992862950E0,7.817441875E-1,1.406102660E2,1.406930366E1,1.626413076E0
2.065623133E2,5.237193889E1,4.900480535E0,1.832269805E0,6.981852170E-1,1.556130697E2,1.184354579E1,1.664303623E0
2.075623097E2,5.237192944E1,4.900489822E0,1.996312396E0,6.996354472E-1,1.529897407E2,1.266640680E1,1.669978956E0
2.085623066E2,5.237192625E1,4.900489848E0,1.907346669E0,6.039300631E-1,1.561109761E2,1.235821839E1,1.606850031E0
2.095623031E2,5.237192360E1,4.900489825E0,3.062605876E0,4.723785648E-1,1.592027831E2,1.278623673E1,1.484894292E0
2.105622990E2,5.237192257E1,4.900487617E0,3.527288257E0,4.326856242E-1,1.603978935E2,1.346453578E1,1.380555993E0
2.115622953E2,5.237192175E1,4.900490277E0,3.354536851E0,2.848129173E-1,1.604359861E2,1.401799279E1,1.391857382E0
2.125622919E2,5.237191701E1,4.900506658E0,3.314180832E0,2.921104988E-1,1.604360054E2,1.477917975E1,1.415328676E0
2.135622889E2,5.237189674E1,4.900478009E0,3.786909739E0,5.008581722E-1,1.604359638E2,1.323687595E1,1.424049368E0
2.145622854E2,5.237185450E1,4.900480668E0,4.248817273E0,1.305950151E0,1.748323917E2,1.374438332E1,1.464638117E0
