"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.855132083E-1,-1.237857223E0,7.136723995E-1,-4.378623366E-1
9.955192083E-1,-1.197907090E0,6.805138588E-1,-5.113394260E-1
1.005526208E0,-1.116576195E0,4.397510886E-1,-6.080737114E-1
1.015533208E0,-9.496147037E-1,2.288493067E-1,-6.548715830E-1
1.025540208E0,-7.854787707E-1,5.093444139E-2,-6.430668235E-1
1.035547208E0,-6.782633662E-1,-5.505779386E-2,-6.545524597E-1
1.045553208E0,-6.460500360E-1,1.299072653E-1,-7.689900994E-1
1.055560208E0,-5.873309374E-1,3.663269281E-1,-1.004865885E0
1.065567208E0,-4.857515991E-1,5.612376332E-1,-1.292522192E0
1.075574208E0,-4.102908075E-1,7.979977131E-1,-1.576077938E0
1.085581208E0,-3.312455416E-1,8.904900551E-1,-1.813470006E0
1.095587208E0,-2.326352149E-1,7.688714266E-1,-1.846928835E0
1.105594208E0,-1.374636889E-1,6.178197861E-1,-1.576739907E0
1.115601208E0,-1.401481181E-1,4.763588905E-1,-1.211155653E0
1.125608208E0,-2.269027233E-1,3.579206765E-1,-7.839912176E-1
1.135615208E0,-3.443420529E-1,3.913374543E-1,-5.545634627E-1
1.145621208E0,-4.356232285E-1,5.715652704E-1,-7.086377144E-1
1.155628208E0,-4.611243010E-1,8.714516759E-1,-1.054422736E0
1.165635208E0,-4.562200904E-1,1.155058861E0,-1.412810445E0
1.175642208E0,-4.127917886E-1,1.174588203E0,-1.794536591E0
1.185649208E0,-3.266678154E-1,1.027201176E0,-2.151003599E0
1.195655333E0,-2.402071357E-1,8.776029944E-1,-2.554984570E0
1.205662333E0,-1.744169295E-1,8.168712258E-1,-2.973237276E0
1.215669333E0,-1.110650599E-1,7.057457566E-1,-3.438438892E0
1.225676333E0,-8.809527382E-3,5.662805438E-1,-3.948867798E0
1.235683333E0,9.498132020E-2,4.628608525E-1,-4.448945999E0
1.245689333E0,1.611001492E-1,5.565993786E-1,-4.727585793E0
1.255696333E0,2.077121586E-1,9.274276495E-1,-4.704756737E0
1.265703333E0,1.069021821E-1,1.425073266E0,-4.690749168E0
1.275710333E0,2.976867370E-3,1.782372236E0,-4.663079262E0
1.285717333E0,1.205141395E-1,1.869486451E0,-4.552540302E0
1.295723333E0,1.856458038E-1,1.728985667E0,-4.405464649E0
1.305730333E0,8.005413413E-2,1.151515961E0,-4.221296787E0
1.315737333E0,-1.582933515E-1,3.618741035E-1,-4.118843555E0
1.325744333E0,-4.457181990E-1,-5.894022584E-1,-4.227492809E0
1.335751333E0,-7.132133245E-1,-1.103525877E0,-4.898079872E0
1.345757333E0,-9.964026809E-1,-1.373501420E0,-6.238196373E0
1.355764333E0,-1.049435019E0,-1.435087085E0,-7.917914391E0
1.365771333E0,-9.008487463E-1,-1.745886803E0,-8.755183220E0
1.375778333E0,-5.899960399E-1,-2.765933275E0,-7.791318417E0
1.385785333E0,-5.061273277E-2,-4.502658844E0,-5.087273598E0
1.395791333E0,5.725134611E-1,-5.864544868E0,-1.595954061E0
1.405798333E0,1.143447757E0,-6.627754688E0,1.150495529E0
1.415805333E0,1.456861734E0,-6.841176987E0,2.182573795E0
1.425812333E0,1.502832651E0,-6.459429264E0,2.025300503E0
1.435819333E0,1.350313187E0,-5.720119476E0,1.390296102E0
1.445825333E0,1.067320585E0,-5.099162102E0,7.811507583E-1
1.455832333E0,7.574792504E-1,-4.695797443E0,3.174927533E-1
1.465839333E0,-6.611267328E-1,-5.963568687E0,1.322366148E-1
1.475846333E0,-5.059291124E-1,-3.932036638E0,-4.803916067E-2
1.485853333E0,-5.517154559E-2,-1.278230429E0,-3.691788316E-1
1.495859333E0,-1.549018323E-1,1.930758804E-1,-6.366167068E-1
1.505866333E0,-3.830971718E-1,1.103571534E0,-7.445519567E-1
1.515873333E0,-5.429543257E-1,1.729960203E0,-6.353802085E-1
1.525880333E0,-6.521218419E-1,2.088209152E0,-2.444694638E-1
1.535887333E0,-7.244713902E-1,2.202851057E0,3.431766331E-1
1.545894333E0,-7.834324241E-1,2.208726406E0,9.172146320E-1
1.555900333E0,-9.000711441E-1,2.205859184E0,1.154019237E0
1.565907333E0,-1.056997895E0,2.208898783E0,1.123478651E0
1.575914333E0,-1.251871467E0,2.217034817E0,9.018580914E-1
1.585921333E0,-1.421134353E0,2.122378349E0,5.719049573E-1
1.595928333E0,-1.491395354E0,1.917318106E0,2.641329169E-1
1.605934333E0,-1.462386966E0,1.653262734E0,7.322075963E-2
1.615941333E0,-1.360424995E0,1.374131441E0,3.054818138E-2
1.625948333E0,-1.219401836E0,1.128936648E0,1.014758870E-1
1.635955333E0,-1.070315719E0,9.106637836E-1,1.700396240E-1
1.645962333E0,-9.405327439E-1,7.147883177E-1,1.374941915E-1
1.655968333E0,-8.533080816E-1,5.449119806E-1,-9.642708115E-3
1.665975333E0,-7.989588380E-1,4.004501104E-1,-2.191748917E-1
1.675982333E0,-7.642425299E-1,2.476755530E-1,-3.924480975E-1
1.685989333E0,-7.186654210E-1,6.601200998E-2,-4.819414914E-1
1.695996333E0,-6.626523733E-1,-1.590607166E-1,-4.961973429E-1
1.706002333E0,-5.971173048E-1,-3.849740028E-1,-4.720605910E-1
1.716009333E0,-5.318034291E-1,-5.828505158E-1,-4.563843906E-1
1.726016333E0,-4.717222154E-1,-7.442713976E-1,-4.542815685E-1
1.736023333E0,-4.250904322E-1,-8.708811402E-1,-4.642425478E-1
1.746030333E0,-3.913601637E-1,-9.716804624E-1,-4.671605825E-1
1.756037333E0,-3.989295661E-1,-9.911586642E-1,-4.678265452E-1
1.766043333E0,-4.559949934E-1,-8.359068036E-1,-4.537640214E-1
1.776050333E0,-4.730473459E-1,-7.060878873E-1,-3.420147002E-1
1.786057333E0,-4.507260621E-1,-7.984119058E-1,-1.762055010E-1
1.796064333E0,-5.509748459E-1,-1.301773190E0,-6.756691635E-2
1.806071333E0,-6.930470467E-1,-2.813595057E0,9.659696370E-3
1.816077333E0,1.134423375E0,-2.972211599E0,6.256233901E-2
1.826084333E0,2.538996696E0,-1.937148929E0,-1.145192236E-1
1.836091333E0,2.551709652E0,-8.029263020E-1,-2.709294856E-1
1.846098333E0,2.141411543E0,3.563964069E-1,-2.503062487E-1
1.856105333E0,1.934018373E0,1.267156959E0,-8.268221468E-2
1.866111333E0,2.131588936E0,1.826459765E0,6.194180995E-2
1.876118333E0,2.481316090E0,2.116487741E0,6.180358306E-2
1.886125333E0,2.723940134E0,2.205019951E0,-2.471613139E-2
1.896132333E0,2.824576616E0,2.207803965E0,-4.994207621E-2
1.906139333E0,2.826741457E0,2.298938274E0,3.642423823E-2
1.916146333E0,2.779620409E0,2.558938742E0,2.670735121E-1
1.926152333E0,2.736727715E0,2.844558716E0,5.675939322E-1
1.936159333E0,2.686103106E0,2.978813410E0,8.437379599E-1
1.946166333E0,2.574545145E0,2.926670313E0,9.823192358E-1
1.956173333E0,2.442370653E0,2.720806599E0,9.505266547E-1
1.966180333E0,2.320953369E0,2.409806490E0,7.824699879E-1
1.976187333E0,2.272765398E0,2.025076628E0,5.578962564E-1
1.986193333E0,2.305214643E0,1.429004192E0,3.184042573E-1
1.996200333E0,2.375544071E0,6.584697962E-1,1.167332828E-1
2.006207333E0,2.446794271E0,-9.835879505E-2,-2.436311916E-2
2.016214333E0,2.485277414E0,-7.625713348E-1,-1.141321883E-1
2.026221333E0,2.402153015E0,-1.254335999E0,-1.582237631E-1
2.036227333E0,2.200559855E0,-1.685155272E0,-1.953091919E-1
2.046234333E0,1.962414145E0,-2.006217480E0,-2.394902408E-1
2.056241333E0,1.788746834E0,-2.111460209E0,-2.177566588E-1
2.066248333E0,1.727903962E0,-1.925423622E0,-1.195358187E-1
2.076255333E0,1.787692428E0,-1.466557264E0,6.336707622E-2
2.086262333E0,1.857494950E0,-8.701660037E-1,2.560665011E-1
2.096268333E0,1.844648361E0,-2.201577127E-1,3.852159679E-1
2.106275333E0,1.689705968E0,2.533941567E-1,4.649390280E-1
2.116282333E0,1.429051042E0,4.503120184E-1,4.910650253E-1
2.126289333E0,1.151459932E0,4.467604160E-1,4.804315567E-1
2.136296333E0,9.266002178E-1,3.405047357E-1,4.418267012E-1
2.146302333E0,7.924416065E-1,1.269527674E-1,3.868031502E-1
2.156309333E0,7.565529943E-1,-1.545714140E-1,3.661573231E-1
2.166316333E0,7.433663607E-1,-4.299771488E-1,3.422325253E-1
2.176323333E0,6.979099512E-1,-6.701177359E-1,2.736211419E-1
2.186329833E0,6.558378339E-1,-7.177332044E-1,1.410814673E-1
2.196336833E0,5.533127785E-1,-6.491732001E-1,5.955385417E-2
2.206342833E0,3.934882581E-1,-4.436410666E-1,2.423287928E-2
2.216349833E0,2.096322924E-1,-1.769206077E-1,-1.642082818E-3
2.226356833E0,2.318252064E-2,-2.281964524E-3,-1.962161623E-2
2.236363833E0,-1.578326374E-1,1.272777561E-2,-1.987442374E-2
2.246370833E0,-3.412381411E-1,-1.577499509E-1,-2.855632640E-2
2.256377833E0,-5.402393341E-1,-4.746373892E-1,-6.501045823E-2
2.266383833E0,-7.595016360E-1,-8.452625871E-1,-1.120932847E-1
2.276390833E0,-9.740628004E-1,-1.194423199E0,-1.337365210E-1
2.286397833E0,-1.164581895E0,-1.479392886E0,-9.825976193E-2
2.296404833E0,-1.326851368E0,-1.753649235E0,-5.094500631E-2
2.306411833E0,-1.386239767E0,-2.007497787E0,1.835390739E-2
2.316418833E0,-1.186532259E0,-2.116293430E0,8.552811295E-2
2.326424833E0,-5.486524105E-1,-2.058870077E0,1.255927086E-1
2.336431833E0,7.111236453E-1,-1.787614942E0,1.036327481E-1
2.346438833E0,2.279420614E0,-1.638479471E0,1.151667070E-2
2.356445833E0,2.898785830E0,-2.071907997E0,-1.281321645E-1
2.366452833E0,2.604773521E0,-2.120379210E0,-1.099608913E-1
2.376458833E0,2.062890053E0,-1.570884109E0,1.112322807E-1
2.386465833E0,1.426999927E0,-9.896442294E-1,3.877142072E-1
2.396472833E0,6.323961616E-1,-2.432840466E-1,5.313686728E-1
2.406479833E0,-2.437108755E-1,7.980710268E-1,4.842065275E-1
2.416486833E0,-1.011546016E0,1.805157185E0,1.214054152E-1
2.426493833E0,-1.360844374E0,2.328564405E0,-1.838301271E-1
2.436499833E0,-1.312679529E0,2.501039267E0,-2.471542954E-1
2.446506833E0,-1.094486713E0,2.860989571E0,-2.094897479E-1
2.456513833E0,-9.687302113E-1,3.240602732E0,-3.032697737E-1
2.466520833E0,-9.278967381E-1,2.851352215E0,-4.202230275E-1
2.476527833E0,-9.563760757E-1,2.831500173E-1,-4.908479750E-1
2.486534833E0,-9.518388510E-1,-3.335326433E0,-7.998923659E-1
2.496540833E0,-9.664325714E-1,-3.821573496E0,-1.211530805E0
2.506547833E0,-1.011317492E0,-1.951925516E0,-1.348709106E0
2.516554833E0,-9.864361882E-1,2.102772444E-1,-1.161008239E0
2.526561833E0,-9.271691442E-1,1.551289797E0,-8.379487395E-1
2.536568833E0,-8.990014195E-1,2.052562714E0,-5.436025262E-1
2.546575833E0,-9.394409657E-1,1.895471573E0,-3.883149028E-1
2.556581833E0,-1.071586967E0,1.329498291E0,-3.089220822E-1
2.566588833E0,-1.220388770E0,6.823043823E-1,-1.946511567E-1
2.576595833E0,-1.299514890E0,1.277558208E-1,2.654732019E-2
2.586602833E0,-1.330340981E0,-3.802823424E-1,3.837395310E-1
2.596609833E0,-1.402819276E0,-8.482149243E-1,7.767022252E-1
2.606616833E0,-1.607404351E0,-1.375108123E0,1.085999727E0
2.616622833E0,-1.928185463E0,-1.889286518E0,1.227436423E0
2.626629833E0,-2.343499184E0,-2.129407167E0,1.188789725E0
2.636636833E0,-2.792728424E0,-2.203643322E0,1.078132629E0
2.646643833E0,-3.179742575E0,-2.276520252E0,9.776899219E-1
2.656650833E0,-3.267511606E0,-2.307347536E0,9.179129004E-1
2.666657833E0,-2.387019157E0,-1.546177149E0,6.504817009E-1
2.676663833E0,-1.420914769E0,-4.242664278E-1,2.229136229E-1
2.686670833E0,-9.345131516E-1,2.001612186E-1,-3.413627669E-2
2.696677833E0,-8.713163137E-1,5.516583920E-1,-7.019363344E-2
2.706684833E0,-1.029042482E0,8.923973441E-1,-2.888667583E-2
2.716691833E0,-1.273168683E0,1.265018702E0,2.071853355E-2
2.726698833E0,-1.525678754E0,1.583097935E0,6.748177856E-2
2.736704833E0,-1.761833906E0,1.895653725E0,1.078852117E-1
2.746711833E0,-1.964242220E0,2.052451611E0,1.888897717E-1
2.756718833E0,-2.105060577E0,1.998608232E0,2.996640801E-1
2.766725833E0,-2.156030655E0,1.732594609E0,3.867896795E-1
2.776732833E0,-2.124696493E0,1.252658725E0,4.287051260E-1
2.786739833E0,-2.022259474E0,6.772003174E-1,3.817871511E-1
2.796745833E0,-1.863646269E0,8.404683322E-2,2.376524061E-1
2.806752833E0,-1.663853288E0,-4.816983044E-1,3.291949257E-2
2.816759833E0,-1.444587469E0,-9.767003655E-1,-2.117871046E-1
2.826766833E0,-1.240795016E0,-1.381342530E0,-4.391542375E-1
2.836773833E0,-1.079627275E0,-1.640677691E0,-5.798088312E-1
2.846780833E0,-9.858589768E-1,-1.794490695E0,-6.134634614E-1
2.856787833E0,-9.991942048E-1,-1.957135558E0,-5.821958184E-1
2.866793833E0,-1.098113179E0,-2.257549286E0,-4.839342237E-1
2.876800833E0,-1.137751102E0,-2.482483149E0,-3.813313246E-1
2.886807833E0,-8.678308725E-1,-2.268774271E0,-3.792985380E-1
2.896814833E0,-2.308222353E-1,-1.333032846E0,-5.190260410E-1
2.906821833E0,-3.045558929E-2,-3.689456582E-1,-6.327398419E-1
2.916828833E0,-2.763648629E-1,4.609946609E-1,-6.631305814E-1
2.926834833E0,-4.869077206E-1,1.324828506E0,-5.774236917E-1
2.936841833E0,-5.025256872E-1,1.969670534E0,-3.708560169E-1
2.946848833E0,-4.031256139E-1,2.217899323E0,-1.363492459E-1
2.956855833E0,-3.001618385E-1,2.117215157E0,2.402522042E-2
2.966862833E0,-2.468011528E-1,1.772331119E0,7.384177297E-2
2.976869833E0,-2.309000492E-1,1.323928833E0,1.441290230E-1
2.986875833E0,-1.988813877E-1,1.019060016E0,2.102065682E-1
2.996882833E0,-2.006304711E-1,7.413259745E-1,1.633098871E-1
3.006889833E0,-2.954781353E-1,6.605964899E-2,1.295793504E-1
3.016896833E0,-3.167179525E-1,-9.893203378E-1,1.918184012E-1
3.026903833E0,-3.082841076E-2,-1.993504882E0,2.484579831E-1
3.036910833E0,1.301082730E0,-2.337912798E0,9.615193307E-2
3.046917833E0,3.101466179E0,-1.137043118E0,-2.442429215E-1
3.056923833E0,3.495378017E0,2.276846915E-1,-4.831724763E-1
3.066930833E0,2.997494698E0,1.332678199E0,-4.464546740E-1
3.076937833E0,2.627735615E0,2.470617294E0,-1.349073052E-1
3.086944833E0,2.559600830E0,3.176795721E0,2.558564544E-1
3.096951833E0,2.626897335E0,3.438588142E0,5.816042423E-1
3.106958833E0,2.739493608E0,3.467292547E0,8.105135560E-1
3.116964833E0,2.868671894E0,3.422139168E0,9.128701687E-1
3.126971833E0,2.954315424E0,3.508566380E0,8.813037276E-1
3.136978833E0,2.962226629E0,3.416899443E0,7.819862366E-1
3.146985833E0,2.897853613E0,3.029098272E0,6.461325288E-1
3.156992833E0,2.821546793E0,2.569415808E0,5.476745963E-1
3.166999833E0,2.763269663E0,2.087800264E0,5.972168446E-1
3.177006833E0,2.710693598E0,1.430373192E0,7.379659414E-1
3.187012833E0,2.616785288E0,4.957685471E-1,8.124912977E-1
3.197019708E0,2.443377256E0,-5.974571109E-1,8.130544424E-1
3.207026708E0,2.227484465E0,-1.643003941E0,7.700600624E-1
3.217033708E0,1.942986965E0,-2.434023380E0,6.783472300E-1
3.227040708E0,1.653326631E0,-2.887635708E0,5.364254713E-1
3.237047708E0,1.439341545E0,-3.075836420E0,3.984524310E-1
3.247053708E0,1.376888514E0,-2.894547224E0,3.177495897E-1
3.257060708E0,1.461376905E0,-2.214916229E0,2.945307791E-1
3.267067708E0,1.607576728E0,-1.192123532E0,3.397360742E-1
3.277074708E0,1.702882409E0,-1.633177996E-1,4.061678350E-1
3.287081708E0,1.637993217E0,5.372061729E-1,4.565678835E-1
3.297088708E0,1.451465607E0,7.641296983E-1,5.044550300E-1
3.307095708E0,1.238505721E0,6.194819808E-1,6.176835299E-1
3.317101708E0,1.002732158E0,3.056117296E-1,7.183390260E-1
3.327108708E0,7.873393893E-1,-1.331398040E-1,8.004847765E-1
3.337115708E0,6.547247767E-1,-5.622277260E-1,8.473958969E-1
3.347122708E0,6.269730330E-1,-8.886374831E-1,8.015567660E-1
3.357129708E0,7.114236951E-1,-1.078620315E0,6.506507397E-1
3.367136708E0,8.375986814E-1,-1.151316285E0,4.703837633E-1
3.377143708E0,9.250967503E-1,-1.177337766E0,3.236848116E-1
3.387149708E0,9.589762092E-1,-1.255247831E0,2.101449370E-1
3.397156708E0,9.482070208E-1,-1.358539581E0,1.087999642E-1
3.407163708E0,8.760742545E-1,-1.548275113E0,1.646950468E-2
3.417170708E0,7.585869431E-1,-1.796042204E0,-7.006562501E-2
3.427177708E0,5.907143354E-1,-1.950896502E0,-1.329790801E-1
3.437184708E0,3.591701686E-1,-1.955279827E0,-1.884093434E-1
3.447191708E0,6.624270231E-2,-1.818415761E0,-2.564717531E-1
3.457197708E0,-2.905354798E-1,-1.618313670E0,-3.276077807E-1
3.467204708E0,-7.123146653E-1,-1.444447041E0,-3.637857735E-1
3.477211708E0,-1.100201964E0,-1.323949814E0,-3.603162169E-1
3.487218708E0,-1.392857552E0,-1.234094739E0,-3.309087753E-1
3.497225708E0,-1.543210745E0,-1.229240656E0,-2.690291703E-1
3.507232708E0,-1.495030761E0,-1.268352032E0,-1.303655505E-1
3.517238708E0,-1.187965274E0,-1.161985874E0,1.222388539E-2
3.527245708E0,-4.976558089E-1,-8.989018202E-1,9.074266255E-2
3.537252708E0,6.036617756E-1,-5.895700455E-1,1.077657193E-1
3.547259708E0,1.773506641E0,-6.122271419E-1,1.002726480E-1
3.557266708E0,2.180442095E0,-1.072323442E0,8.475504816E-2
3.567273708E0,1.834915161E0,-9.801626205E-1,8.821130730E-3
3.577280708E0,1.290789962E0,-2.698456645E-1,1.466230750E-1
3.587287708E0,7.699787021E-1,3.125820458E-1,4.685225487E-1
3.597293708E0,2.919584513E-1,4.716626704E-1,7.194805145E-1
3.607300708E0,-1.259857863E-1,3.073192835E-1,7.012594342E-1
3.617307708E0,-3.544539511E-1,-6.985703856E-2,3.937020302E-1
3.627314708E0,-3.907352388E-1,-6.317073107E-1,6.494729221E-2
3.637321708E0,-3.641647398E-1,-1.024724722E0,-1.818038672E-1
3.647328708E0,-4.166836143E-1,-8.865960836E-1,-2.774667442E-1
3.657334708E0,-5.610273480E-1,-1.041943505E-1,-2.702082396E-1
3.667341708E0,-8.433069587E-1,1.319908619E0,-2.397550046E-1
3.677348708E0,-1.188875794E0,2.710895061E0,-1.631848514E-1
3.687355708E0,-1.636617661E0,2.652264833E0,6.604593247E-2
3.697362708E0,-2.318627357E0,-6.344358325E-1,1.146754771E-1
3.707369708E0,-2.517412901E0,-4.031931877E0,-2.814345956E-1
3.717376708E0,-1.813734770E0,-2.153640509E0,-7.098134160E-1
3.727383708E0,-1.404752851E0,5.081729889E-1,-5.276792645E-1
3.737389708E0,-1.070496559E0,1.923190951E0,-2.008358389E-2
3.747396708E0,-9.653164148E-1,2.462083817E0,1.724150181E-1
3.757403708E0,-1.029219031E0,2.741656065E0,-1.117360964E-1
3.767410708E0,-1.167222977E0,2.705499649E0,-4.968079031E-1
3.777417708E0,-1.323609591E0,2.343556881E0,-6.977799535E-1
3.787424708E0,-1.426092863E0,1.875919580E0,-7.045485973E-1
3.797431708E0,-1.462819815E0,1.352980256E0,-6.690044403E-1
3.807437708E0,-1.397308230E0,1.180802822E0,-6.428796649E-1
3.817444708E0,-1.214679122E0,1.333600640E0,-2.704676688E-1
3.827451708E0,-1.107436299E0,1.128613114E0,2.840858400E-1
3.837458708E0,-1.186264157E0,3.899360895E-1,7.182184458E-1
3.847465708E0,-1.576042295E0,-7.554900050E-1,9.850935340E-1
3.857472708E0,-2.349634647E0,-2.177973032E0,1.094221830E0
3.867479708E0,-3.096596241E0,-2.800677299E0,1.012725115E0
3.877485708E0,-3.647301197E0,-2.647903442E0,8.625116944E-1
3.887492708E0,-4.011605263E0,-2.372509480E0,7.955430746E-1
3.897499708E0,-4.120571613E0,-2.513887882E0,8.216530681E-1
3.907506708E0,-3.630807877E0,-2.687988758E0,6.955226064E-1
3.917513708E0,-1.831362844E0,-1.227969408E0,2.482679039E-1
