Interval,LA_X,LA_Y,LA_Z,A_X,A_Y,A_Z,G_X,G_Y,G_Z,Lat,Long,Height,V,Dir,Hor_Acc,Vert_Acc,LA_X_temp_mean_ws_120,LA_Y_temp_mean_ws_120,LA_Z_temp_mean_ws_120,A_X_temp_mean_ws_120,A_Y_temp_mean_ws_120,A_Z_temp_mean_ws_120,G_X_temp_mean_ws_120,G_Y_temp_mean_ws_120,G_Z_temp_mean_ws_120,V_temp_mean_ws_120,Dir_temp_mean_ws_120,Hor_Acc_temp_mean_ws_120,Vert_Acc_temp_mean_ws_120,LA_X_max_freq,LA_X_freq_weighted,LA_X_pse,LA_X_freq_0.0_Hz_ws_40,LA_X_freq_0.1_Hz_ws_40,LA_X_freq_0.2_Hz_ws_40,LA_X_freq_0.3_Hz_ws_40,LA_X_freq_0.4_Hz_ws_40,LA_X_freq_0.5_Hz_ws_40,LA_X_freq_0.6_Hz_ws_40,LA_X_freq_0.7_Hz_ws_40,LA_X_freq_0.8_Hz_ws_40,LA_X_freq_0.9_Hz_ws_40,LA_X_freq_1.0_Hz_ws_40,LA_X_freq_1.1_Hz_ws_40,LA_X_freq_1.2_Hz_ws_40,LA_X_freq_1.3_Hz_ws_40,LA_X_freq_1.4_Hz_ws_40,LA_X_freq_1.5_Hz_ws_40,LA_X_freq_1.6_Hz_ws_40,LA_X_freq_1.7_Hz_ws_40,LA_X_freq_1.8_Hz_ws_40,LA_X_freq_1.9_Hz_ws_40,LA_X_freq_2.0_Hz_ws_40,LA_Y_max_freq,LA_Y_freq_weighted,LA_Y_pse,LA_Y_freq_0.0_Hz_ws_40,LA_Y_freq_0.1_Hz_ws_40,LA_Y_freq_0.2_Hz_ws_40,LA_Y_freq_0.3_Hz_ws_40,LA_Y_freq_0.4_Hz_ws_40,LA_Y_freq_0.5_Hz_ws_40,LA_Y_freq_0.6_Hz_ws_40,LA_Y_freq_0.7_Hz_ws_40,LA_Y_freq_0.8_Hz_ws_40,LA_Y_freq_0.9_Hz_ws_40,LA_Y_freq_1.0_Hz_ws_40,LA_Y_freq_1.1_Hz_ws_40,LA_Y_freq_1.2_Hz_ws_40,LA_Y_freq_1.3_Hz_ws_40,LA_Y_freq_1.4_Hz_ws_40,LA_Y_freq_1.5_Hz_ws_40,LA_Y_freq_1.6_Hz_ws_40,LA_Y_freq_1.7_Hz_ws_40,LA_Y_freq_1.8_Hz_ws_40,LA_Y_freq_1.9_Hz_ws_40,LA_Y_freq_2.0_Hz_ws_40,LA_Z_max_freq,LA_Z_freq_weighted,LA_Z_pse,LA_Z_freq_0.0_Hz_ws_40,LA_Z_freq_0.1_Hz_ws_40,LA_Z_freq_0.2_Hz_ws_40,LA_Z_freq_0.3_Hz_ws_40,LA_Z_freq_0.4_Hz_ws_40,LA_Z_freq_0.5_Hz_ws_40,LA_Z_freq_0.6_Hz_ws_40,LA_Z_freq_0.7_Hz_ws_40,LA_Z_freq_0.8_Hz_ws_40,LA_Z_freq_0.9_Hz_ws_40,LA_Z_freq_1.0_Hz_ws_40,LA_Z_freq_1.1_Hz_ws_40,LA_Z_freq_1.2_Hz_ws_40,LA_Z_freq_1.3_Hz_ws_40,LA_Z_freq_1.4_Hz_ws_40,LA_Z_freq_1.5_Hz_ws_40,LA_Z_freq_1.6_Hz_ws_40,LA_Z_freq_1.7_Hz_ws_40,LA_Z_freq_1.8_Hz_ws_40,LA_Z_freq_1.9_Hz_ws_40,LA_Z_freq_2.0_Hz_ws_40,A_X_max_freq,A_X_freq_weighted,A_X_pse,A_X_freq_0.0_Hz_ws_40,A_X_freq_0.1_Hz_ws_40,A_X_freq_0.2_Hz_ws_40,A_X_freq_0.3_Hz_ws_40,A_X_freq_0.4_Hz_ws_40,A_X_freq_0.5_Hz_ws_40,A_X_freq_0.6_Hz_ws_40,A_X_freq_0.7_Hz_ws_40,A_X_freq_0.8_Hz_ws_40,A_X_freq_0.9_Hz_ws_40,A_X_freq_1.0_Hz_ws_40,A_X_freq_1.1_Hz_ws_40,A_X_freq_1.2_Hz_ws_40,A_X_freq_1.3_Hz_ws_40,A_X_freq_1.4_Hz_ws_40,A_X_freq_1.5_Hz_ws_40,A_X_freq_1.6_Hz_ws_40,A_X_freq_1.7_Hz_ws_40,A_X_freq_1.8_Hz_ws_40,A_X_freq_1.9_Hz_ws_40,A_X_freq_2.0_Hz_ws_40,A_Y_max_freq,A_Y_freq_weighted,A_Y_pse,A_Y_freq_0.0_Hz_ws_40,A_Y_freq_0.1_Hz_ws_40,A_Y_freq_0.2_Hz_ws_40,A_Y_freq_0.3_Hz_ws_40,A_Y_freq_0.4_Hz_ws_40,A_Y_freq_0.5_Hz_ws_40,A_Y_freq_0.6_Hz_ws_40,A_Y_freq_0.7_Hz_ws_40,A_Y_freq_0.8_Hz_ws_40,A_Y_freq_0.9_Hz_ws_40,A_Y_freq_1.0_Hz_ws_40,A_Y_freq_1.1_Hz_ws_40,A_Y_freq_1.2_Hz_ws_40,A_Y_freq_1.3_Hz_ws_40,A_Y_freq_1.4_Hz_ws_40,A_Y_freq_1.5_Hz_ws_40,A_Y_freq_1.6_Hz_ws_40,A_Y_freq_1.7_Hz_ws_40,A_Y_freq_1.8_Hz_ws_40,A_Y_freq_1.9_Hz_ws_40,A_Y_freq_2.0_Hz_ws_40,A_Z_max_freq,A_Z_freq_weighted,A_Z_pse,A_Z_freq_0.0_Hz_ws_40,A_Z_freq_0.1_Hz_ws_40,A_Z_freq_0.2_Hz_ws_40,A_Z_freq_0.3_Hz_ws_40,A_Z_freq_0.4_Hz_ws_40,A_Z_freq_0.5_Hz_ws_40,A_Z_freq_0.6_Hz_ws_40,A_Z_freq_0.7_Hz_ws_40,A_Z_freq_0.8_Hz_ws_40,A_Z_freq_0.9_Hz_ws_40,A_Z_freq_1.0_Hz_ws_40,A_Z_freq_1.1_Hz_ws_40,A_Z_freq_1.2_Hz_ws_40,A_Z_freq_1.3_Hz_ws_40,A_Z_freq_1.4_Hz_ws_40,A_Z_freq_1.5_Hz_ws_40,A_Z_freq_1.6_Hz_ws_40,A_Z_freq_1.7_Hz_ws_40,A_Z_freq_1.8_Hz_ws_40,A_Z_freq_1.9_Hz_ws_40,A_Z_freq_2.0_Hz_ws_40,G_X_max_freq,G_X_freq_weighted,G_X_pse,G_X_freq_0.0_Hz_ws_40,G_X_freq_0.1_Hz_ws_40,G_X_freq_0.2_Hz_ws_40,G_X_freq_0.3_Hz_ws_40,G_X_freq_0.4_Hz_ws_40,G_X_freq_0.5_Hz_ws_40,G_X_freq_0.6_Hz_ws_40,G_X_freq_0.7_Hz_ws_40,G_X_freq_0.8_Hz_ws_40,G_X_freq_0.9_Hz_ws_40,G_X_freq_1.0_Hz_ws_40,G_X_freq_1.1_Hz_ws_40,G_X_freq_1.2_Hz_ws_40,G_X_freq_1.3_Hz_ws_40,G_X_freq_1.4_Hz_ws_40,G_X_freq_1.5_Hz_ws_40,G_X_freq_1.6_Hz_ws_40,G_X_freq_1.7_Hz_ws_40,G_X_freq_1.8_Hz_ws_40,G_X_freq_1.9_Hz_ws_40,G_X_freq_2.0_Hz_ws_40,G_Y_max_freq,G_Y_freq_weighted,G_Y_pse,G_Y_freq_0.0_Hz_ws_40,G_Y_freq_0.1_Hz_ws_40,G_Y_freq_0.2_Hz_ws_40,G_Y_freq_0.3_Hz_ws_40,G_Y_freq_0.4_Hz_ws_40,G_Y_freq_0.5_Hz_ws_40,G_Y_freq_0.6_Hz_ws_40,G_Y_freq_0.7_Hz_ws_40,G_Y_freq_0.8_Hz_ws_40,G_Y_freq_0.9_Hz_ws_40,G_Y_freq_1.0_Hz_ws_40,G_Y_freq_1.1_Hz_ws_40,G_Y_freq_1.2_Hz_ws_40,G_Y_freq_1.3_Hz_ws_40,G_Y_freq_1.4_Hz_ws_40,G_Y_freq_1.5_Hz_ws_40,G_Y_freq_1.6_Hz_ws_40,G_Y_freq_1.7_Hz_ws_40,G_Y_freq_1.8_Hz_ws_40,G_Y_freq_1.9_Hz_ws_40,G_Y_freq_2.0_Hz_ws_40,G_Z_max_freq,G_Z_freq_weighted,G_Z_pse,G_Z_freq_0.0_Hz_ws_40,G_Z_freq_0.1_Hz_ws_40,G_Z_freq_0.2_Hz_ws_40,G_Z_freq_0.3_Hz_ws_40,G_Z_freq_0.4_Hz_ws_40,G_Z_freq_0.5_Hz_ws_40,G_Z_freq_0.6_Hz_ws_40,G_Z_freq_0.7_Hz_ws_40,G_Z_freq_0.8_Hz_ws_40,G_Z_freq_0.9_Hz_ws_40,G_Z_freq_1.0_Hz_ws_40,G_Z_freq_1.1_Hz_ws_40,G_Z_freq_1.2_Hz_ws_40,G_Z_freq_1.3_Hz_ws_40,G_Z_freq_1.4_Hz_ws_40,G_Z_freq_1.5_Hz_ws_40,G_Z_freq_1.6_Hz_ws_40,G_Z_freq_1.7_Hz_ws_40,G_Z_freq_1.8_Hz_ws_40,G_Z_freq_1.9_Hz_ws_40,G_Z_freq_2.0_Hz_ws_40
79.75,1.1847833495070834,-0.3705517234416666,2.0087861599,5.42189311496,-8.32344730212,5.492234838964,-0.0743799743125,-0.7403623312666667,0.0022878457084583,52.36113585,4.93375841,-0.9857259225,0.9003850269,195.647746,4.751760503,3.353402624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.0,-0.5479270603284,-0.9986112054112,-3.722103116288,3.7742094909,-9.42024649672,-1.1920371459392,-1.833536670156,-0.4398816897444,0.4082186604684,52.36113585,4.93375841,-0.9857259225,0.9003850269,195.647746,4.751760503,3.353402624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.25,-0.274674276808,0.0376506893599999,2.798239008588,3.14627129516,-9.06328081088,0.514569946276,-1.1420902295472,0.2606801645376,-0.0236239877399999,52.36113585,4.93375841,-0.9857259225,0.9003850269,195.647746,4.751760503,3.353402624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.75,-0.260212206234,0.563612321584,1.402557951412,3.45962966308,-8.45706544184,0.521000573736,-1.73231784348,-0.173015981534,0.1757803195832,52.36110115,4.933725123,-0.2254059631,0.909503477,223.2114975,4.757068813,3.3458681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84.25,-0.3269849063723999,1.645303152608,-5.825519968152,2.67847608026,-6.307930590800001,-1.4678296325280002,1.50582421624528,-0.9665092311736,0.2706658254587999,52.36110115,4.933725123,-0.2254059631,0.909503477,223.2114975,4.757068813,3.3458681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84.75,-0.596238252856,-0.494995409568,-3.0281632928348,3.3926230041600003,-8.92486664392,-1.077728851416,-1.539636454624,-0.5392746135624,0.1801275211476,52.36110308,4.933703941,-0.3722204491,0.9063166443,245.3675874,4.746391434,3.360997678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85.0,-0.330687094388,0.157724198346,2.2572405919908,3.22072047736,-8.81297731948,0.30364656386,-1.122633361541044,0.1305947655504,0.05200006301536,52.36110308,4.933703941,-0.3722204491,0.9063166443,245.3675874,4.746391434,3.360997678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85.25,1.2083055850852,-4.5243232932,-0.4026799196999999,4.723984423912,-13.34291726092,0.2226529909160001,2.300663766864,1.06874678249476,0.11753868046904,52.36110308,4.933703941,-0.3722204491,0.9063166443,245.3675874,4.746391434,3.360997678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85.75,1.38708312781488,-2.364155143764,-0.476663838892,5.66880765352,-10.2043639162,3.136134375236,-0.1872132846636,0.1547028641372,-0.18012275461386,52.36110166,4.933677959,-0.7973234318,1.037727042,254.0807949,4.74727733,3.359746268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.0,-1.2621600668608002,-0.3502804006456,0.6672412089644,3.10784919436,-8.90245524912,1.46849425049264,-1.782495290048,-0.7143490320120001,0.303929232364,52.36110166,4.933677959,-0.7973234318,1.037727042,254.0807949,4.74727733,3.359746268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.25,-1.920962872312,0.277711940366,2.202698001068,2.34977162472,-8.18260219104,-0.4995651489656,-0.930680296356,0.4262311864301999,-0.10242435087464,52.36110166,4.933677959,-0.7973234318,1.037727042,254.0807949,4.74727733,3.359746268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.0,1.5942615909208002,-2.68451293288,-0.0091529270664,6.1101438900280005,-10.38194263904,3.4170043025320003,-0.15506774184,-0.1668805967564,-0.30402430366832,52.3611006,4.933653977,-0.1721870238,1.080636474,254.830997,4.748571558,3.357916794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
