Interval,LA_X,LA_Y,LA_Z,A_X,A_Y,A_Z,G_X,G_Y,G_Z,Lat,Long,Height,V,Dir,Hor_Acc,Vert_Acc,LA_X_temp_mean_ws_120,LA_Y_temp_mean_ws_120,LA_Z_temp_mean_ws_120,A_X_temp_mean_ws_120,A_Y_temp_mean_ws_120,A_Z_temp_mean_ws_120,G_X_temp_mean_ws_120,G_Y_temp_mean_ws_120,G_Z_temp_mean_ws_120,Lat_temp_mean_ws_120,Long_temp_mean_ws_120,Height_temp_mean_ws_120,V_temp_mean_ws_120,Dir_temp_mean_ws_120,Hor_Acc_temp_mean_ws_120,Vert_Acc_temp_mean_ws_120,LA_X_max_freq,LA_X_freq_weighted,LA_X_pse,LA_X_freq_0.0_Hz_ws_40,LA_X_freq_0.1_Hz_ws_40,LA_X_freq_0.2_Hz_ws_40,LA_X_freq_0.3_Hz_ws_40,LA_X_freq_0.4_Hz_ws_40,LA_X_freq_0.5_Hz_ws_40,LA_X_freq_0.6_Hz_ws_40,LA_X_freq_0.7_Hz_ws_40,LA_X_freq_0.8_Hz_ws_40,LA_X_freq_0.9_Hz_ws_40,LA_X_freq_1.0_Hz_ws_40,LA_X_freq_1.1_Hz_ws_40,LA_X_freq_1.2_Hz_ws_40,LA_X_freq_1.3_Hz_ws_40,LA_X_freq_1.4_Hz_ws_40,LA_X_freq_1.5_Hz_ws_40,LA_X_freq_1.6_Hz_ws_40,LA_X_freq_1.7_Hz_ws_40,LA_X_freq_1.8_Hz_ws_40,LA_X_freq_1.9_Hz_ws_40,LA_X_freq_2.0_Hz_ws_40,LA_Y_max_freq,LA_Y_freq_weighted,LA_Y_pse,LA_Y_freq_0.0_Hz_ws_40,LA_Y_freq_0.1_Hz_ws_40,LA_Y_freq_0.2_Hz_ws_40,LA_Y_freq_0.3_Hz_ws_40,LA_Y_freq_0.4_Hz_ws_40,LA_Y_freq_0.5_Hz_ws_40,LA_Y_freq_0.6_Hz_ws_40,LA_Y_freq_0.7_Hz_ws_40,LA_Y_freq_0.8_Hz_ws_40,LA_Y_freq_0.9_Hz_ws_40,LA_Y_freq_1.0_Hz_ws_40,LA_Y_freq_1.1_Hz_ws_40,LA_Y_freq_1.2_Hz_ws_40,LA_Y_freq_1.3_Hz_ws_40,LA_Y_freq_1.4_Hz_ws_40,LA_Y_freq_1.5_Hz_ws_40,LA_Y_freq_1.6_Hz_ws_40,LA_Y_freq_1.7_Hz_ws_40,LA_Y_freq_1.8_Hz_ws_40,LA_Y_freq_1.9_Hz_ws_40,LA_Y_freq_2.0_Hz_ws_40,LA_Z_max_freq,LA_Z_freq_weighted,LA_Z_pse,LA_Z_freq_0.0_Hz_ws_40,LA_Z_freq_0.1_Hz_ws_40,LA_Z_freq_0.2_Hz_ws_40,LA_Z_freq_0.3_Hz_ws_40,LA_Z_freq_0.4_Hz_ws_40,LA_Z_freq_0.5_Hz_ws_40,LA_Z_freq_0.6_Hz_ws_40,LA_Z_freq_0.7_Hz_ws_40,LA_Z_freq_0.8_Hz_ws_40,LA_Z_freq_0.9_Hz_ws_40,LA_Z_freq_1.0_Hz_ws_40,LA_Z_freq_1.1_Hz_ws_40,LA_Z_freq_1.2_Hz_ws_40,LA_Z_freq_1.3_Hz_ws_40,LA_Z_freq_1.4_Hz_ws_40,LA_Z_freq_1.5_Hz_ws_40,LA_Z_freq_1.6_Hz_ws_40,LA_Z_freq_1.7_Hz_ws_40,LA_Z_freq_1.8_Hz_ws_40,LA_Z_freq_1.9_Hz_ws_40,LA_Z_freq_2.0_Hz_ws_40,A_X_max_freq,A_X_freq_weighted,A_X_pse,A_X_freq_0.0_Hz_ws_40,A_X_freq_0.1_Hz_ws_40,A_X_freq_0.2_Hz_ws_40,A_X_freq_0.3_Hz_ws_40,A_X_freq_0.4_Hz_ws_40,A_X_freq_0.5_Hz_ws_40,A_X_freq_0.6_Hz_ws_40,A_X_freq_0.7_Hz_ws_40,A_X_freq_0.8_Hz_ws_40,A_X_freq_0.9_Hz_ws_40,A_X_freq_1.0_Hz_ws_40,A_X_freq_1.1_Hz_ws_40,A_X_freq_1.2_Hz_ws_40,A_X_freq_1.3_Hz_ws_40,A_X_freq_1.4_Hz_ws_40,A_X_freq_1.5_Hz_ws_40,A_X_freq_1.6_Hz_ws_40,A_X_freq_1.7_Hz_ws_40,A_X_freq_1.8_Hz_ws_40,A_X_freq_1.9_Hz_ws_40,A_X_freq_2.0_Hz_ws_40,A_Y_max_freq,A_Y_freq_weighted,A_Y_pse,A_Y_freq_0.0_Hz_ws_40,A_Y_freq_0.1_Hz_ws_40,A_Y_freq_0.2_Hz_ws_40,A_Y_freq_0.3_Hz_ws_40,A_Y_freq_0.4_Hz_ws_40,A_Y_freq_0.5_Hz_ws_40,A_Y_freq_0.6_Hz_ws_40,A_Y_freq_0.7_Hz_ws_40,A_Y_freq_0.8_Hz_ws_40,A_Y_freq_0.9_Hz_ws_40,A_Y_freq_1.0_Hz_ws_40,A_Y_freq_1.1_Hz_ws_40,A_Y_freq_1.2_Hz_ws_40,A_Y_freq_1.3_Hz_ws_40,A_Y_freq_1.4_Hz_ws_40,A_Y_freq_1.5_Hz_ws_40,A_Y_freq_1.6_Hz_ws_40,A_Y_freq_1.7_Hz_ws_40,A_Y_freq_1.8_Hz_ws_40,A_Y_freq_1.9_Hz_ws_40,A_Y_freq_2.0_Hz_ws_40,A_Z_max_freq,A_Z_freq_weighted,A_Z_pse,A_Z_freq_0.0_Hz_ws_40,A_Z_freq_0.1_Hz_ws_40,A_Z_freq_0.2_Hz_ws_40,A_Z_freq_0.3_Hz_ws_40,A_Z_freq_0.4_Hz_ws_40,A_Z_freq_0.5_Hz_ws_40,A_Z_freq_0.6_Hz_ws_40,A_Z_freq_0.7_Hz_ws_40,A_Z_freq_0.8_Hz_ws_40,A_Z_freq_0.9_Hz_ws_40,A_Z_freq_1.0_Hz_ws_40,A_Z_freq_1.1_Hz_ws_40,A_Z_freq_1.2_Hz_ws_40,A_Z_freq_1.3_Hz_ws_40,A_Z_freq_1.4_Hz_ws_40,A_Z_freq_1.5_Hz_ws_40,A_Z_freq_1.6_Hz_ws_40,A_Z_freq_1.7_Hz_ws_40,A_Z_freq_1.8_Hz_ws_40,A_Z_freq_1.9_Hz_ws_40,A_Z_freq_2.0_Hz_ws_40,G_X_max_freq,G_X_freq_weighted,G_X_pse,G_X_freq_0.0_Hz_ws_40,G_X_freq_0.1_Hz_ws_40,G_X_freq_0.2_Hz_ws_40,G_X_freq_0.3_Hz_ws_40,G_X_freq_0.4_Hz_ws_40,G_X_freq_0.5_Hz_ws_40,G_X_freq_0.6_Hz_ws_40,G_X_freq_0.7_Hz_ws_40,G_X_freq_0.8_Hz_ws_40,G_X_freq_0.9_Hz_ws_40,G_X_freq_1.0_Hz_ws_40,G_X_freq_1.1_Hz_ws_40,G_X_freq_1.2_Hz_ws_40,G_X_freq_1.3_Hz_ws_40,G_X_freq_1.4_Hz_ws_40,G_X_freq_1.5_Hz_ws_40,G_X_freq_1.6_Hz_ws_40,G_X_freq_1.7_Hz_ws_40,G_X_freq_1.8_Hz_ws_40,G_X_freq_1.9_Hz_ws_40,G_X_freq_2.0_Hz_ws_40,G_Y_max_freq,G_Y_freq_weighted,G_Y_pse,G_Y_freq_0.0_Hz_ws_40,G_Y_freq_0.1_Hz_ws_40,G_Y_freq_0.2_Hz_ws_40,G_Y_freq_0.3_Hz_ws_40,G_Y_freq_0.4_Hz_ws_40,G_Y_freq_0.5_Hz_ws_40,G_Y_freq_0.6_Hz_ws_40,G_Y_freq_0.7_Hz_ws_40,G_Y_freq_0.8_Hz_ws_40,G_Y_freq_0.9_Hz_ws_40,G_Y_freq_1.0_Hz_ws_40,G_Y_freq_1.1_Hz_ws_40,G_Y_freq_1.2_Hz_ws_40,G_Y_freq_1.3_Hz_ws_40,G_Y_freq_1.4_Hz_ws_40,G_Y_freq_1.5_Hz_ws_40,G_Y_freq_1.6_Hz_ws_40,G_Y_freq_1.7_Hz_ws_40,G_Y_freq_1.8_Hz_ws_40,G_Y_freq_1.9_Hz_ws_40,G_Y_freq_2.0_Hz_ws_40,G_Z_max_freq,G_Z_freq_weighted,G_Z_pse,G_Z_freq_0.0_Hz_ws_40,G_Z_freq_0.1_Hz_ws_40,G_Z_freq_0.2_Hz_ws_40,G_Z_freq_0.3_Hz_ws_40,G_Z_freq_0.4_Hz_ws_40,G_Z_freq_0.5_Hz_ws_40,G_Z_freq_0.6_Hz_ws_40,G_Z_freq_0.7_Hz_ws_40,G_Z_freq_0.8_Hz_ws_40,G_Z_freq_0.9_Hz_ws_40,G_Z_freq_1.0_Hz_ws_40,G_Z_freq_1.1_Hz_ws_40,G_Z_freq_1.2_Hz_ws_40,G_Z_freq_1.3_Hz_ws_40,G_Z_freq_1.4_Hz_ws_40,G_Z_freq_1.5_Hz_ws_40,G_Z_freq_1.6_Hz_ws_40,G_Z_freq_1.7_Hz_ws_40,G_Z_freq_1.8_Hz_ws_40,G_Z_freq_1.9_Hz_ws_40,G_Z_freq_2.0_Hz_ws_40
15.0,4.638194178094,4.200676651502,-2.0130654699800004,-0.0593024993434999,4.3095406956842,-7.4350234026289,-1.201439233112,0.24386999102321,-0.545049998910347,52.37555667,4.839235,9.214205921,0.3875858188,81.33999634,1.899999976,11.69999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.75,1.0280010203078431,-4.31457258277249,-0.9112558205326472,-0.2493994721765347,0.508639614471287,-1.915125833731386,-1.511080061630792,-0.227860639640792,-0.1219148467345643,52.37554667,4.839231667,9.114189974,0.405601114,119.5699997,1.799999952,11.69999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,3.785188351172,3.0969585892912,-9.8329961143078,3.8454571584699,11.4067640710852,-10.038576460317,-0.9415711356771,-1.206518492398,0.2204221262741,52.37553667,4.839246667,8.514184671,0.7108314037,143.6399994,1.700000048,11.89999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.75,1.563747488146,-1.70309690696,-8.628259794784,3.402691644806,5.568450290047,-8.518432915561,-1.48563110258621,-0.9361109886472,-0.84372749392122,52.375525,4.839266667,7.814179935,1.58328557,151.3999939,1.700000048,12.10000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.75,-3.0162514987600004,22.48693927992,-4.69015467094,-0.706273538242,14.91585373463595,-8.047494304183,1.60993249382367,0.2827577508821,-0.1486265001565,52.37549667,4.839308333,7.614164426,2.388311148,145.8099976,1.700000048,12.60000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,4.922167190297,7.4111796112072,3.519467000584,0.1238070212547,7.381119299759,-3.4631116850917,-0.4473974965627,0.0990783758455999,0.204243869036,52.37549667,4.839308333,7.614164426,2.388311148,145.8099976,1.700000048,12.60000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.25,-1.3693995784509805,-4.91286469982549,-3.1592006659470586,1.165834184142574,0.8125158965178217,-3.7825175302355447,-1.094327102208911,-0.0879291962732673,-0.4870032169354307,52.37549667,4.839308333,7.614164426,2.388311148,145.8099976,1.700000048,12.60000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.5,-7.377006976625999,14.1991936889104,-8.980162822824,-1.071892526499,15.7680817529765,-6.812605827871,1.4300714904924,-0.25998774589601,0.3083313714073,52.37549667,4.839308333,7.614164426,2.388311148,145.8099976,1.700000048,12.60000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.75,0.54699835835962,2.0514830217334,-8.263580854956,-0.1638742720346534,8.106410264672277,-4.3955571403037625,-0.7324516103267327,-0.2988596465113861,0.1281241301920792,52.37548,4.839348333,7.514164296,2.565375566,129.6799927,1.799999952,12.69999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,-1.077780883608,-3.0070829368300003,-3.810232231882,2.5124881071016,0.8326110357812999,-3.589201647955,-0.7469233648337,-0.2812163750299,0.2628683739103999,52.37548,4.839348333,7.514164296,2.565375566,129.6799927,1.799999952,12.69999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.25,-1.785271765901961,20.06680543557451,-12.042672507737256,-1.6238020542326734,12.301666920430693,-8.406359812983169,0.5643503663762376,0.5728086564566267,-0.6962686735568318,52.37548,4.839348333,7.514164296,2.565375566,129.6799927,1.799999952,12.69999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.5,-0.7846919441058,11.565834415164,-10.955944259874,-1.5331246011498,10.191592978467,-6.061399794653,-0.3127987504095,-1.07675149390938,0.137143881373,52.37548,4.839348333,7.514164296,2.565375566,129.6799927,1.799999952,12.69999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
