"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.090999783E1,8.761702180E-1,-2.270386219E0,1.087158084E0
3.091996483E1,1.178571820E0,-2.064932585E0,1.027350903E0
3.092993096E1,1.317132354E0,-2.167346954E0,1.039441228E0
3.093989696E1,1.254634142E0,-2.348296165E0,1.059621215E0
3.094986296E1,9.733545184E-1,-2.352376461E0,1.030105114E0
3.095982896E1,6.895286441E-1,-2.391290426E0,1.014263272E0
3.096979596E1,6.412356496E-1,-2.347632647E0,9.649457932E-1
3.097976196E1,5.857833028E-1,-2.300518274E0,9.160624146E-1
3.098972796E1,4.145245254E-1,-2.280938625E0,8.267492652E-1
3.099969396E1,1.884801984E-1,-2.274205923E0,7.265095115E-1
3.100965996E1,-7.347773015E-2,-2.122015715E0,6.417340040E-1
3.101962596E1,-3.124082983E-1,-1.835040689E0,5.807697177E-1
3.102959296E1,-5.377466083E-1,-1.472593784E0,5.631322861E-1
3.103955896E1,-7.267341018E-1,-1.235084295E0,5.667725205E-1
3.104952496E1,-8.586581349E-1,-1.126855850E0,5.879419446E-1
3.105949096E1,-7.682526112E-1,-1.159503698E0,6.155104637E-1
3.106945696E1,-1.883227527E-1,-1.181091666E0,5.922598243E-1
3.107942296E1,4.827741385E-1,-8.963236213E-1,6.075349450E-1
3.108938996E1,7.985014915E-1,-3.846958578E-1,6.257964969E-1
3.109935596E1,9.821953773E-1,-9.175695777E-1,2.555553019E-1
3.110932196E1,1.443975687E0,-2.022832632E0,-1.543271691E-1
3.111928796E1,1.511831403E0,-8.477506042E-1,-6.481833011E-2
3.112925396E1,1.138233662E0,-8.165718913E-1,4.534706101E-2
3.113921996E1,8.963634968E-1,-9.909862876E-1,7.721577585E-2
3.114918696E1,8.967947364E-1,-1.079771399E0,9.388361871E-2
3.115915296E1,8.732857108E-1,-9.645134807E-1,1.645681709E-1
3.116911896E1,6.199434400E-1,-7.490375042E-1,3.237488866E-1
3.117908496E1,2.710887790E-1,-5.739770532E-1,4.749504030E-1
3.118905096E1,1.258857995E-1,-6.036357880E-1,4.848197997E-1
3.119901696E1,2.628212869E-1,-1.052575231E0,3.268423975E-1
3.120898396E1,-5.613540113E-2,-9.029040933E-1,5.415827036E-1
3.121894996E1,-3.701074421E-1,1.001752496E0,9.927746058E-1
3.122891596E1,-6.604411006E-1,1.563710809E0,2.716768682E-1
3.123888196E1,-8.544998169E-1,8.044656515E-1,-2.620304823E-1
3.124884796E1,-8.884052038E-1,8.758596182E-1,-1.202810481E-1
3.125881396E1,-8.702611327E-1,1.498268843E0,1.866714358E-1
3.126878096E1,-7.156218886E-1,9.320233464E-1,4.103782177E-1
3.127874696E1,-9.547088146E-1,6.001543403E-1,2.395385653E-1
3.128871296E1,-1.522898197E0,1.988058090E0,-3.690206409E-1
3.129867896E1,-1.860405207E0,3.335407019E0,-1.189124346E0
3.130864496E1,-2.050605059E0,4.236564159E0,-1.952984929E0
3.131861096E1,-2.168283224E0,4.584530830E0,-2.481465101E0
3.132857796E1,-2.345386267E0,4.411336422E0,-2.622355223E0
3.133854396E1,-2.537416220E0,3.891360044E0,-2.388985395E0
3.134850996E1,-2.605647326E0,3.361108780E0,-2.224370480E0
3.135847596E1,-2.395258904E0,2.633247375E0,-2.247523308E0
3.136844196E1,-2.078941107E0,1.446775317E0,-2.148294926E0
3.137840796E1,-1.921122074E0,3.170872629E-1,-1.783689499E0
3.138837496E1,-1.798458457E0,-1.870452762E-1,-1.288668633E0
3.139834096E1,-1.611063600E0,-4.344359040E-1,-8.414041400E-1
3.140830696E1,-2.302668095E0,-5.182994604E-1,-6.929826736E-1
3.141827296E1,-3.153274775E0,4.966717362E-1,-6.783949733E-1
3.142823896E1,-2.633608818E0,1.209298372E0,-5.130823851E-1
3.143820496E1,-1.683850169E0,1.135686755E0,-3.861646652E-1
3.144817196E1,-1.353943825E0,4.542731643E-1,-2.805777490E-1
3.145813796E1,-1.269581795E0,-3.865520358E-1,-3.565851748E-1
3.146810396E1,-1.158635616E0,-1.140365362E0,-2.222043276E-1
3.147806996E1,-1.076211929E0,-1.043751121E0,-5.819354951E-2
3.148803596E1,-8.044445515E-1,-3.513817191E-1,-6.797360722E-3
3.149800196E1,-5.992317200E-1,3.686361015E-1,-1.595836878E-2
3.150796896E1,-4.499786794E-1,7.654628158E-1,4.374914989E-2
3.151793496E1,-3.073221743E-1,7.753474116E-1,1.407942176E-1
3.152790096E1,-2.110419869E-1,5.417947769E-1,2.400106639E-1
3.153786696E1,-1.961413324E-1,2.411731929E-1,3.020359576E-1
3.154783296E1,-2.879241407E-1,8.136721700E-2,2.975404561E-1
3.155779996E1,-5.120129585E-1,1.772098541E-1,2.589626908E-1
3.156776596E1,-8.467909694E-1,4.487692416E-1,2.212614864E-1
3.157773196E1,-1.176413536E0,8.054484725E-1,1.716667712E-1
3.158769796E1,-1.445125937E0,1.381155372E0,8.870436810E-3
3.159766396E1,-1.592706680E0,2.002913475E0,-1.817610264E-1
3.160762996E1,-1.566184878E0,2.360214949E0,-3.162321746E-1
3.161759596E1,-1.452951193E0,2.477542400E0,-4.539735317E-1
3.162756296E1,-1.345548987E0,2.466039896E0,-6.063588262E-1
3.163752896E1,-1.288338423E0,2.292469263E0,-6.839559078E-1
3.164749496E1,-1.727507949E0,1.707003951E0,-4.867550433E-1
3.165746096E1,-2.447002649E0,6.463922262E-1,-2.226397693E-1
3.166742696E1,-2.667865038E0,-2.530223429E-1,-2.798992693E-1
3.167739296E1,-2.170972824E0,-4.065293372E-1,-3.052525520E-1
3.168735996E1,-1.225229502E0,1.142297015E-1,-3.050610125E-1
3.169732596E1,-2.425603867E-1,6.662606597E-1,-3.149149716E-1
3.170729196E1,5.263118744E-1,7.189882994E-1,-3.227757215E-1
3.171725796E1,8.052386045E-1,2.206375897E-1,-2.897136509E-1
3.172722396E1,8.128271103E-1,-1.162671328E0,-1.938371658E-1
3.173718996E1,3.672959507E-1,-2.495311975E0,5.069322512E-2
3.174715696E1,-2.151007764E-2,-2.668444395E0,2.243141830E-1
3.175712296E1,4.021027088E-1,-1.199528813E0,2.517263591E-1
3.176708896E1,1.745909572E0,9.001104832E-1,3.569309115E-1
3.177705496E1,2.508958817E0,1.317000628E0,6.892872453E-1
3.178702096E1,2.195806980E0,-5.116655827E-1,7.162846327E-1
3.179698696E1,2.817227840E0,-9.084581733E-1,4.962987602E-1
3.180695396E1,3.407588482E0,-6.784527898E-1,4.883347750E-1
3.181691996E1,3.238596916E0,-5.835651159E-1,5.589146614E-1
3.182688596E1,2.944932222E0,-3.179146051E-1,5.619571209E-1
3.183685196E1,2.691676617E0,-2.773133814E-1,5.712113380E-1
3.184681796E1,2.562182665E0,-1.968940198E-1,5.331183672E-1
3.185678396E1,2.427242041E0,-3.940057456E-1,5.009380579E-1
3.186675096E1,2.269871235E0,-7.622919083E-1,4.771840572E-1
3.187671696E1,2.174628496E0,-8.374040127E-1,4.866705239E-1
3.188668296E1,2.166340590E0,-2.437387556E-1,5.350250006E-1
3.189664896E1,2.155454636E0,7.309696674E-1,5.980734825E-1
3.190661496E1,2.126623154E0,1.600842237E0,7.230567932E-1
3.191658096E1,1.861623526E0,1.990379810E0,7.760006785E-1
3.192654808E1,1.534971118E0,1.954201698E0,8.001014590E-1
3.193651408E1,1.183838964E0,1.515192151E0,7.777413130E-1
3.194648008E1,9.139305353E-1,1.207677126E0,8.192881942E-1
3.195644608E1,7.021551728E-1,1.009018064E0,8.823091984E-1
3.196641208E1,7.000402212E-1,5.160886049E-1,1.024508595E0
3.197637808E1,7.326503992E-1,-4.133943021E-1,1.290580273E0
3.198634508E1,3.536046743E-1,-2.539006948E0,1.383056641E0
3.199631108E1,3.209487498E-1,-4.003044128E0,1.501615763E0
3.200627708E1,1.002839923E0,-4.512915611E0,1.314841986E0
3.201624308E1,1.793252230E0,-4.042669296E0,1.023417950E0
3.202620908E1,2.215351343E0,-3.284617186E0,9.667471051E-1
3.203617508E1,2.506671429E0,-2.481504679E0,9.263171554E-1
3.204614208E1,2.505475760E0,-1.934597254E0,7.305660844E-1
3.205610808E1,2.087237120E0,-1.857457161E0,6.071615815E-1
3.206607408E1,1.371494532E0,-1.848241329E0,5.519681573E-1
3.207604008E1,6.891703606E-1,-1.752045274E0,5.151036382E-1
3.208600608E1,2.689682543E-1,-1.570551753E0,4.825315475E-1
3.209597208E1,5.155312642E-2,-1.431643963E0,4.405526817E-1
3.210593908E1,-8.350527287E-2,-1.394009829E0,3.734509349E-1
3.211590508E1,-2.130845636E-1,-1.380415201E0,2.901515067E-1
3.212587108E1,-3.611932993E-1,-1.202552676E0,2.308321446E-1
3.213583708E1,-5.056272149E-1,-1.141533375E0,1.640307456E-1
3.214580308E1,-6.640428901E-1,-1.174552441E0,1.184054911E-1
3.215576908E1,-7.456096411E-1,-1.284523249E0,7.341351360E-2
3.216573608E1,-5.105724335E-1,-1.472707152E0,6.578991562E-2
3.217570208E1,1.270386726E-1,-1.478402376E0,1.115968153E-1
3.218566808E1,9.848846793E-1,-5.191293359E-1,3.882076442E-1
3.219563408E1,1.307214618E0,4.139349759E-1,7.540956140E-1
3.220560008E1,1.096946359E0,-2.411569655E-1,4.570159316E-1
3.221556608E1,1.182165384E0,-8.881850243E-1,1.541117281E-1
3.222553308E1,1.126297712E0,-1.089465261E0,1.654734910E-1
3.223549908E1,9.803642035E-1,-9.432668090E-1,2.585533559E-1
3.224546508E1,1.009457588E0,-8.325194120E-1,3.561830819E-1
3.225543108E1,9.916923642E-1,-8.500752449E-1,4.108860195E-1
3.226539708E1,8.158480525E-1,-8.060358763E-1,4.384191632E-1
3.227536308E1,4.102593064E-1,-6.634779572E-1,4.248106778E-1
3.228533008E1,-7.208890468E-2,-7.828013301E-1,3.043046892E-1
3.229529608E1,-2.259575576E-1,-1.211635947E0,7.765290886E-2
3.230526208E1,-3.460640609E-1,-1.096517801E0,9.238880873E-2
3.231522808E1,-9.224429727E-1,6.831796467E-2,4.657109976E-1
3.232519408E1,-1.059714317E0,1.463436961E0,6.080228686E-1
3.233516008E1,-6.799662113E-1,1.694157243E0,-2.792662382E-1
3.234512708E1,-8.895607591E-1,1.319504976E0,-9.831929803E-1
3.235509308E1,-1.131138682E0,1.367726326E0,-6.833420992E-1
3.236505908E1,-1.253301263E0,1.756154537E0,-2.890494764E-1
3.237502508E1,-1.265077472E0,1.839757562E0,-1.796449423E-1
3.238499108E1,-1.399503350E0,2.006994486E0,-4.152192175E-1
3.239495708E1,-1.718191028E0,2.718860149E0,-9.957931042E-1
3.240492308E1,-1.899863482E0,2.980935812E0,-1.494687557E0
3.241489008E1,-2.046988249E0,2.993101597E0,-1.825215697E0
3.242485608E1,-2.249240398E0,3.172057867E0,-2.081900597E0
3.243482208E1,-2.409455061E0,3.616347313E0,-2.263260365E0
3.244478808E1,-2.439449310E0,4.094895840E0,-2.267568350E0
3.245475408E1,-2.403783083E0,3.884963274E0,-2.093446732E0
3.246472108E1,-2.348321676E0,2.997519732E0,-2.020493984E0
3.247468708E1,-1.977239847E0,1.690291047E0,-1.883852959E0
3.248465308E1,-1.346381307E0,-9.070873260E-2,-1.671683431E0
3.249461908E1,-9.924669266E-1,-1.835517287E0,-1.381787777E0
3.250458508E1,-1.011896968E0,-3.106659889E0,-9.890094995E-1
3.251455108E1,-1.215241313E0,-3.170027256E0,-5.825183988E-1
3.252451708E1,-2.980948925E0,-2.235545367E-1,-5.299642682E-1
3.253448408E1,-3.599097252E0,2.469096661E0,-5.213156343E-1
3.254445008E1,-3.229062557E0,3.577457666E0,-3.456572890E-1
3.255441608E1,-2.518831730E0,3.071806431E0,-1.853600293E-1
3.256438208E1,-1.783529282E0,1.591720343E0,-5.702964962E-2
3.257434808E1,-9.924333692E-1,2.429269254E-2,1.021090709E-2
3.258431408E1,-4.837484062E-1,-7.422918081E-1,3.093161806E-2
3.259428108E1,-2.131272703E-1,-9.475295544E-1,4.013310745E-2
3.260424708E1,-1.019948348E-1,-8.755778670E-1,2.251285687E-2
3.261421308E1,-6.929920614E-2,-7.574799657E-1,-8.928155527E-3
3.262417908E1,-6.422146410E-2,-7.022905350E-1,-2.705861256E-2
3.263414508E1,-9.938983619E-2,-7.141005993E-1,-1.050120778E-2
3.264411108E1,-2.069159150E-1,-6.740508080E-1,2.216701955E-2
3.265407808E1,-4.012590349E-1,-5.546567440E-1,3.859286383E-2
3.266404408E1,-6.498522758E-1,-4.209519625E-1,6.313434988E-2
3.267401008E1,-9.048762918E-1,-2.375943959E-1,7.158935070E-2
3.268397608E1,-1.169003487E0,2.599741817E-1,-3.060199320E-3
3.269394208E1,-1.459062457E0,1.258207083E0,-1.540220082E-1
3.270390808E1,-1.617019296E0,2.232849360E0,-3.564245701E-1
3.271387508E1,-1.569191813E0,2.786433697E0,-4.673148692E-1
3.272384108E1,-1.424927711E0,2.823592424E0,-4.867241979E-1
3.273380708E1,-1.274868965E0,2.598955870E0,-4.336010814E-1
3.274377308E1,-1.135855794E0,2.274413347E0,-3.477996886E-1
3.275373908E1,-1.058241963E0,1.831769943E0,-3.652444482E-1
3.276370508E1,-1.546392798E0,1.135158062E0,-4.524299800E-1
3.277367208E1,-2.025793314E0,3.766583502E-1,-5.994212627E-1
3.278363808E1,-1.965953588E0,-1.565730125E-1,-6.922705770E-1
3.279360408E1,-1.460767031E0,-5.420998931E-1,-6.473134756E-1
3.280357008E1,-6.904320121E-1,-8.688942194E-1,-5.582348704E-1
3.281353608E1,1.118378043E-1,-1.111209154E0,-4.611482620E-1
3.282350208E1,6.540367603E-1,-1.262115717E0,-3.385548890E-1
3.283346908E1,8.181921244E-1,-1.524907947E0,-1.877398193E-1
3.284343508E1,7.341589928E-1,-1.872186661E0,2.023203857E-2
3.285340108E1,5.506291389E-1,-5.965441465E-1,4.418908656E-1
3.286336708E1,6.869375110E-1,1.396306753E0,8.667913079E-1
3.287333308E1,1.126476169E0,2.381230593E0,1.261012912E0
3.288329908E1,1.333508611E0,1.439677000E0,1.597572923E0
3.289326508E1,1.312945008E0,-8.436769247E-1,1.469303608E0
3.290323208E1,2.325488567E0,-2.743009090E0,8.424674869E-1
3.291319808E1,3.575191259E0,-3.431573629E0,7.603984475E-1
3.292316408E1,4.008515835E0,-3.021724463E0,4.018774033E-1
3.293312983E1,3.579319715E0,-1.772026777E0,3.064979017E-1
3.294309583E1,2.980323553E0,-3.462418616E-1,1.854919493E-1
3.295306183E1,2.567239046E0,2.236815244E-1,9.396255761E-2
3.296302883E1,2.434028864E0,3.057509661E-1,1.876862347E-2
3.297299483E1,2.487172604E0,2.651217878E-1,4.055008665E-2
3.298296083E1,2.525408983E0,2.416689694E-1,2.040560544E-1
3.299292683E1,2.511067152E0,4.432998300E-1,4.973627627E-1
3.300289283E1,2.285383701E0,6.116434932E-1,7.572510242E-1
3.301285883E1,1.881169915E0,2.959467769E-1,9.182316661E-1
3.302282583E1,1.536214709E0,-3.122027218E-1,1.005104184E0
3.303279183E1,1.632384181E0,-2.403152436E-1,9.570274949E-1
3.304275783E1,1.764352798E0,-3.016280234E-1,1.003764510E0
3.305272383E1,1.857167959E0,5.883701611E-3,1.082264066E0
3.306268983E1,1.759017467E0,3.288827837E-1,1.254192352E0
3.307265583E1,1.441485524E0,-1.820265502E-1,1.523395538E0
3.308262283E1,1.037285686E0,-1.858050585E0,1.857377291E0
3.309258883E1,8.671203852E-1,-3.051295519E0,1.858386397E0
3.310255483E1,8.392717838E-1,-3.261056662E0,1.768950701E0
3.311252083E1,9.105260372E-1,-3.111441374E0,1.682266355E0
3.312248683E1,1.043116212E0,-3.077718496E0,1.677416921E0
3.313245283E1,1.304675937E0,-3.174773455E0,1.602197289E0
3.314241883E1,1.635398984E0,-3.101085901E0,1.429944754E0
3.315238583E1,1.799490809E0,-3.005732775E0,1.281317472E0
3.316235183E1,1.719369531E0,-2.849139929E0,1.195567489E0
3.317231783E1,1.331615329E0,-2.719707012E0,1.147129416E0
3.318228383E1,7.802602053E-1,-2.578990698E0,9.286719561E-1
3.319224983E1,1.817515045E-1,-2.162184954E0,7.925708294E-1
3.320221583E1,-3.552479446E-1,-1.638738990E0,7.341286540E-1
3.321218283E1,-7.285202742E-1,-1.218923688E0,5.689069033E-1
3.322214883E1,-9.694395661E-1,-9.804438353E-1,4.175066650E-1
3.323211483E1,-1.145025253E0,-8.296630979E-1,2.624542415E-1
3.324208083E1,-1.352193713E0,-6.610589027E-1,9.298818558E-2
3.325204683E1,-1.550930023E0,-5.007499456E-1,-6.507708132E-2
3.326201283E1,-1.502867937E0,-6.630353928E-1,-2.389650345E-1
3.327197983E1,-8.129189014E-1,-1.642659307E0,-4.502921999E-1
3.328194583E1,5.039920211E-1,-2.802694798E0,-5.445871949E-1
3.329191183E1,1.364804029E0,-1.717017055E0,-2.356165797E-1
3.330187783E1,1.194300413E0,-7.419359088E-1,-3.272313252E-2
3.331184383E1,1.228153467E0,-7.179033160E-1,-3.129268289E-1
3.332180983E1,1.472343206E0,-8.829475045E-1,-1.265445203E-1
3.333177683E1,1.232332706E0,-8.723710775E-1,-2.466583252E-2
3.334174283E1,8.763533235E-1,-3.236279488E-1,1.878842115E-1
3.335170883E1,6.812978387E-1,5.482414365E-1,5.071895123E-1
3.336167483E1,4.942777753E-1,1.283674121E0,7.453439832E-1
3.337164083E1,1.771826297E-1,1.357313991E0,7.347115874E-1
3.338160683E1,-1.598138958E-1,7.709112763E-1,4.748064280E-1
3.339157383E1,-4.110125899E-1,-4.938287139E-1,9.350194782E-2
3.340153983E1,-6.944282651E-1,-9.068498015E-1,-1.991225779E-1
3.341150583E1,-1.288460732E0,4.983362556E-1,1.511009485E-1
3.342147183E1,-1.055959344E0,1.830045938E0,2.981401980E-1
3.343143783E1,-6.600572467E-1,1.386706829E0,-4.841175675E-1
3.344140383E1,-1.417360663E0,7.194990516E-1,-1.394152880E0
3.345136983E1,-1.626736999E0,8.180688024E-1,-1.235566735E0
3.346133683E1,-1.281034946E0,1.652463913E0,-5.483648181E-1
3.347130283E1,-8.699997067E-1,2.158826828E0,1.117483946E-3
3.348126883E1,-7.388698459E-1,2.025057554E0,-1.896300614E-1
3.349123483E1,-9.455742836E-1,2.032722473E0,-8.657504916E-1
3.350120083E1,-1.213400841E0,1.962124109E0,-1.336309433E0
3.351116683E1,-1.489821196E0,1.941843033E0,-1.505794048E0
3.352113383E1,-1.718821406E0,2.084018469E0,-1.545083761E0
3.353109983E1,-1.979759812E0,1.958297372E0,-1.527480245E0
3.354106583E1,-2.187048197E0,1.639404178E0,-1.650602698E0
3.355103183E1,-2.329936504E0,1.621750355E0,-1.877252698E0
3.356099783E1,-2.393240690E0,1.326269031E0,-1.899544477E0
3.357096383E1,-2.140480757E0,4.303013980E-1,-1.460187674E0
3.358093083E1,-1.875900269E0,-7.342379093E-1,-1.242092371E0
3.359089683E1,-1.508120656E0,-1.418818951E0,-9.642069340E-1
3.360086283E1,-1.206339955E0,-1.614980459E0,-6.556105018E-1
3.361082883E1,-9.632701278E-1,-1.330260396E0,-3.718229830E-1
3.362079483E1,-1.831116080E0,8.435000181E-1,-2.554925680E-1
3.363076083E1,-2.806210756E0,3.354890347E0,-2.137986422E-1
3.364072683E1,-3.011398315E0,4.235423088E0,3.375204746E-3
3.365069383E1,-2.702777624E0,4.006777763E0,1.721564978E-1
3.366065983E1,-2.084571123E0,3.001022100E0,3.116942942E-1
3.367062583E1,-1.404074788E0,1.820573688E0,4.067710042E-1
3.368059183E1,-7.936782241E-1,8.620915413E-1,3.643792272E-1
3.369055783E1,-3.897891045E-1,2.608957589E-1,2.687900960E-1
3.370052383E1,-3.183948398E-1,1.779716760E-1,1.654305756E-1
3.371049083E1,-5.660957098E-1,5.013311505E-1,2.912598476E-2
3.372045683E1,-9.049653411E-1,8.762037158E-1,-4.445849359E-2
3.373042283E1,-1.198459268E0,1.071731091E0,2.445282880E-4
3.374038883E1,-1.389071465E0,1.053403378E0,1.055637300E-1
3.375035483E1,-1.487775922E0,8.641093969E-1,1.688303053E-1
3.376032083E1,-1.485822082E0,5.695202947E-1,1.349757612E-1
3.377028783E1,-1.349741220E0,2.285730839E-1,-2.019038983E-2
3.378025383E1,-1.149456143E0,-8.075229824E-2,-2.573440075E-1
3.379021983E1,-9.335530996E-1,-2.596927583E-1,-4.916608930E-1
3.380018583E1,-7.474291325E-1,-1.421053708E-1,-6.421505809E-1
3.381015183E1,-7.313662767E-1,2.759923041E-1,-7.767843008E-1
3.382011783E1,-9.502232075E-1,7.996836901E-1,-8.714246750E-1
3.383008383E1,-1.252743721E0,1.250853777E0,-8.787206411E-1
3.384005083E1,-1.433667660E0,1.521352530E0,-8.577499986E-1
3.385001683E1,-1.384006619E0,1.622558951E0,-9.249463677E-1
3.385998283E1,-1.098313928E0,1.601773143E0,-9.636552930E-1
3.386994883E1,-6.443043351E-1,1.449100256E0,-8.860435486E-1
3.387991483E1,-1.194666326E-1,1.186064124E0,-7.500381470E-1
3.388988083E1,3.713113368E-1,8.903754354E-1,-5.953071713E-1
3.389984783E1,6.406148672E-1,6.184367537E-1,-3.966870904E-1
3.390981383E1,5.481640100E-1,2.888319790E-1,-1.123113036E-1
3.391977983E1,6.469610333E-2,-1.404794008E-1,1.798574328E-1
3.392974621E1,-6.809847355E-1,-5.638508797E-1,4.974100888E-1
3.393971221E1,-1.411326289E0,-2.050502449E-1,9.964714050E-1
3.394967821E1,-1.626428008E0,7.952338457E-1,1.420222878E0
3.395964521E1,-1.018182397E0,2.497528553E0,1.440617085E0
3.396961121E1,-2.340652980E-3,3.184657574E0,1.213797212E0
3.397957721E1,1.414417148E0,1.978933811E0,1.165237784E0
3.398954321E1,2.749737263E0,1.630438492E-4,1.255081892E0
3.399950921E1,2.940034389E0,-1.870798349E0,1.249059200E0
3.400947521E1,2.744138002E0,-2.875655413E0,1.076549411E0
3.401944121E1,2.985963821E0,-2.403540373E0,8.785071373E-1
3.402940821E1,3.061359644E0,-1.384127378E0,6.947879195E-1
3.403937421E1,2.938314438E0,-5.990529656E-1,5.503938198E-1
3.404934021E1,2.812182665E0,1.748342067E-2,4.132567346E-1
3.405930621E1,2.645542622E0,1.991350651E-1,2.785965502E-1
3.406927221E1,2.450139761E0,-3.438766301E-2,1.825762838E-1
3.407923821E1,2.376119852E0,-1.281923354E-1,7.349835336E-2
3.408920521E1,2.430665493E0,4.818186164E-3,4.156678542E-2
3.409917121E1,2.335946083E0,1.450008005E-1,1.143390983E-1
3.410913721E1,2.077362537E0,2.086998820E-1,2.875737250E-1
3.411910321E1,1.948000550E0,3.628851771E-1,5.216560364E-1
3.412906921E1,1.683488250E0,1.353590637E-1,7.807694077E-1
3.413903521E1,1.459411621E0,-5.618089437E-1,8.468027115E-1
3.414900121E1,1.485462904E0,-1.139232993E0,8.261794448E-1
3.415896821E1,1.573764443E0,-9.571360946E-1,7.594988346E-1
3.416893421E1,1.722014427E0,-6.351636648E-1,8.562181592E-1
3.417890021E1,1.759456277E0,-8.760049939E-1,1.076703787E0
3.418886621E1,1.564363837E0,-8.399974704E-1,1.244072199E0
3.419883221E1,1.114158750E0,-1.427355647E0,1.300248861E0
3.420879821E1,7.436054945E-1,-2.662553549E0,1.224061131E0
3.421876521E1,5.773883462E-1,-3.509678125E0,1.102571726E0
3.422873121E1,6.806582808E-1,-3.426054478E0,1.169745445E0
3.423869721E1,9.792864919E-1,-3.375525713E0,1.486638904E0
3.424866321E1,1.417406321E0,-3.612178326E0,1.581777096E0
3.425862921E1,1.814301968E0,-3.684876919E0,1.549979091E0
3.426859521E1,2.045212746E0,-3.471669436E0,1.471117496E0
3.427856121E1,1.880289793E0,-2.686214685E0,1.213286638E0
3.428852821E1,1.263544559E0,-1.780884862E0,8.192157745E-1
3.429849421E1,4.417632222E-1,-1.222310543E0,5.969213247E-1
3.430846021E1,-1.695667505E-1,-9.891304374E-1,5.504678488E-1
3.431842621E1,-4.351350963E-1,-9.684030414E-1,5.226762295E-1
3.432839221E1,-6.188991070E-1,-9.984936118E-1,4.751042128E-1
3.433835821E1,-8.751527667E-1,-9.070460200E-1,3.869415820E-1
3.434832521E1,-1.152593255E0,-7.911489606E-1,2.858993709E-1
3.435829121E1,-1.427067399E0,-7.118932605E-1,1.658658683E-1
3.436825721E1,-1.537045240E0,-7.733728290E-1,6.214559078E-2
3.437822321E1,-1.311570883E0,-1.054466009E0,-6.866648048E-2
3.438818921E1,-5.824738145E-1,-1.549924493E0,-1.192897111E-1
3.439815521E1,2.786414027E-1,-1.310958266E0,1.477981219E-3
3.440812121E1,7.610360384E-1,-6.269470453E-1,1.868401170E-1
3.441808821E1,1.183866501E0,-8.119027615E-1,1.058511287E-1
3.442805421E1,1.663668990E0,-1.471700907E0,3.557164222E-2
3.443802021E1,1.491311193E0,-1.563263059E0,1.874573678E-1
3.444798621E1,9.990306497E-1,-1.137537599E0,2.984621823E-1
3.445795221E1,7.525731921E-1,-5.149899721E-1,4.678264558E-1
3.446791821E1,8.473524451E-1,-2.929585278E-1,6.328500509E-1
3.447788521E1,8.198022842E-1,-9.796135128E-2,6.966472268E-1
3.448785121E1,4.653350115E-1,4.244549870E-1,5.801195502E-1
3.449781721E1,2.091288567E-2,5.678523183E-1,3.465988636E-1
3.450778321E1,-3.385246396E-1,-9.792902507E-3,1.788956076E-1
3.451774921E1,-7.779674530E-1,-1.716024727E-1,3.916501999E-1
3.452771521E1,-8.396039605E-1,8.707039356E-1,5.967458487E-1
3.453768221E1,-1.313642561E-1,1.328122973E0,3.588585556E-2
3.454764821E1,-8.944235742E-2,6.292207837E-1,-8.661345243E-1
3.455761421E1,-8.935370445E-1,3.437122107E-1,-7.953763604E-1
3.456758021E1,-1.450485468E0,9.675776958E-1,-3.060897589E-1
3.457754621E1,-1.409574270E0,1.481267571E0,-6.748211384E-2
3.458751221E1,-1.181701422E0,1.607947230E0,-2.140204310E-1
3.459747821E1,-1.237177253E0,1.928618550E0,-7.655802369E-1
3.460744521E1,-1.524018526E0,2.193820953E0,-1.342031598E0
3.461741121E1,-1.815435290E0,2.252477884E0,-1.638615370E0
3.462737721E1,-2.120594025E0,2.359601736E0,-1.851653337E0
3.463734321E1,-2.419437647E0,2.321788073E0,-1.797502756E0
3.464730921E1,-2.690807343E0,2.385977745E0,-1.720318198E0
3.465727521E1,-2.985580683E0,2.645945549E0,-1.666856170E0
3.466724121E1,-3.157088041E0,2.952381372E0,-1.550243616E0
3.467720821E1,-2.898661613E0,3.200698614E0,-1.437554717E0
3.468717421E1,-2.304906845E0,2.726796627E0,-1.206068277E0
3.469714021E1,-1.648059607E0,1.632541656E0,-9.838236570E-1
3.470710621E1,-1.217464805E0,4.608357549E-1,-8.868438601E-1
3.471707221E1,-1.621045589E0,2.920390964E-1,-8.754385710E-1
3.472703821E1,-2.473160028E0,1.273313046E0,-7.895646691E-1
3.473700521E1,-2.330564260E0,2.193230629E0,-4.980631173E-1
3.474697121E1,-1.674340010E0,2.230737448E0,-2.903812826E-1
3.475693721E1,-9.219295979E-1,1.379529953E0,-1.871646047E-1
3.476690321E1,-3.871983290E-1,3.711191118E-1,-1.419412047E-1
3.477686921E1,2.729164809E-2,-5.789083242E-1,-1.217783689E-1
3.478683521E1,2.352437824E-1,-1.169782996E0,-9.221834689E-2
3.479680221E1,1.062731445E-1,-1.166492462E0,-3.768900409E-2
3.480676821E1,-1.800736636E-1,-8.632050753E-1,1.263541728E-2
3.481673421E1,-4.569073915E-1,-5.657572746E-1,9.987127781E-2
3.482670021E1,-6.754019260E-1,-3.654729128E-1,1.756563336E-1
3.483666621E1,-8.117988706E-1,-2.645081878E-1,2.156703025E-1
3.484663221E1,-9.028307796E-1,-1.736030281E-1,2.130433619E-1
3.485659821E1,-9.358154535E-1,1.131650731E-1,1.426409334E-1
