"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.455811470E-1,-1.293000102E0,2.911950111E0,8.542950630E0
2.480708310E-1,-1.434000015E0,2.884950161E0,8.503050804E0
2.505603910E-1,-1.534950018E0,2.871000051E0,8.464050293E0
2.530499870E-1,-1.633050084E0,2.803950071E0,8.284950256E0
2.555396690E-1,-1.705050111E0,2.851950169E0,8.119950294E0
2.580293120E-1,-1.759950042E0,2.881050110E0,7.855950356E0
2.605188790E-1,-1.722000122E0,2.667000055E0,7.525950432E0
2.630084680E-1,-1.674000025E0,2.344050169E0,6.931950092E0
2.654981770E-1,-1.594950080E0,2.277000189E0,6.364950180E0
2.679878500E-1,-1.666950107E0,2.149950027E0,5.464050293E0
2.704774980E-1,-1.420050025E0,2.157000065E0,4.792050362E0
2.729671560E-1,-1.147050023E0,2.365950108E0,4.564050198E0
2.754568530E-1,-1.105949998E0,2.458950043E0,4.192950249E0
2.779465390E-1,-1.011000037E0,2.548050165E0,3.439050198E0
2.804360980E-1,-7.810500264E-1,2.655000210E0,2.893050194E0
2.829256940E-1,-6.540000439E-1,2.713050127E0,2.397000074E0
2.854153620E-1,-4.860000312E-1,2.773050070E0,1.963950038E0
2.879050050E-1,-8.530500531E-1,3.019050121E0,4.477950096E0
2.903947060E-1,-2.404050112E0,3.477000237E0,1.286295033E1
2.928843900E-1,-3.133950233E0,3.786000252E0,1.794600105E1
2.953739500E-1,-1.915950060E0,3.646950245E0,1.467000103E1
2.978635460E-1,-7.039500475E-1,3.177000046E0,1.003995037E1
3.003532570E-1,-6.660000086E-1,2.839950085E0,8.284950256E0
3.028429320E-1,-1.446000099E0,2.695950031E0,8.136000633E0
3.053325830E-1,-2.362950087E0,2.641050100E0,8.839950562E0
3.078222420E-1,-2.883000135E0,2.614950180E0,1.001100063E1
3.103118050E-1,-2.679000139E0,2.694000244E0,1.127805042E1
3.128013960E-1,-2.232000113E0,2.815950155E0,1.245105076E1
3.152911040E-1,-1.942050099E0,2.835000038E0,1.291995049E1
3.177807780E-1,-1.942050099E0,2.775000095E0,1.251105022E1
3.202704300E-1,-2.164950132E0,2.710950136E0,1.156500053E1
3.227600880E-1,-2.389950037E0,2.731950045E0,1.040400028E1
3.252497900E-1,-2.422950029E0,2.623950243E0,9.465000153E0
3.277394760E-1,-2.284050226E0,2.667000055E0,8.899950027E0
3.302289900E-1,-2.158050060E0,2.767950058E0,8.685000420E0
3.327185550E-1,-2.146050215E0,2.833050251E0,8.657999992E0
3.352082680E-1,-2.185950041E0,2.881050110E0,8.611050606E0
3.376979370E-1,-2.268000126E0,2.938050032E0,8.340000153E0
3.401874740E-1,-2.299050093E0,2.931000233E0,7.963950157E0
3.426770680E-1,-2.284050226E0,2.919000149E0,7.582950592E0
3.451667760E-1,-2.371050119E0,2.887950182E0,7.351050377E0
3.476564510E-1,-2.490000010E0,2.824950218E0,7.275000572E0
3.501461020E-1,-2.617050171E0,2.859000206E0,7.318050385E0
3.526357610E-1,-2.722950220E0,2.892000198E0,7.444050312E0
