"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.796075270E-1,1.286257982E0,5.487539768E-1,-1.670928001E0
4.845867560E-1,1.252256989E0,5.573139787E-1,-1.999722958E0
4.895660150E-1,1.352413058E0,5.380010009E-1,-2.152005911E0
4.945453590E-1,1.444262028E0,4.481070042E-1,-2.311708927E0
4.995246160E-1,1.717041016E0,2.933830023E-1,-2.363967896E0
5.045039200E-1,1.892830968E0,1.243169978E-1,-2.308408976E0
5.094832460E-1,1.611531973E0,1.251309961E-1,-1.709316015E0
5.144624680E-1,-9.445679784E-1,1.303081989E0,3.518550098E-1
5.194417670E-1,-3.551918983E0,2.715919971E0,1.652835011E0
5.244210980E-1,-3.212740898E0,2.971190929E0,9.534130096E-1
5.294004530E-1,-3.378067970E0,2.873737097E0,1.593345046E0
5.343796980E-1,-3.689805984E0,3.003216982E0,3.037002087E0
5.393590310E-1,-3.441898108E0,3.116905928E0,3.847115040E0
5.443383570E-1,-3.142674923E0,3.378889084E0,4.338374138E0
5.493175790E-1,-3.147897959E0,3.511022091E0,4.341763020E0
5.542968830E-1,-2.938376904E0,3.368495941E0,3.973347902E0
5.592762090E-1,-2.757978916E0,2.933259964E0,3.151598930E0
5.642555640E-1,-2.527535915E0,2.263077021E0,2.540374994E0
5.692348180E-1,-1.985898972E0,1.519919991E0,2.157107115E0
5.742140770E-1,-1.215482950E0,7.237679958E-1,2.349793911E0
5.791934210E-1,-4.841119945E-1,-7.249999791E-3,2.674526930E0
5.841726800E-1,2.499810010E-1,-5.034679770E-1,2.654386044E0
5.891519380E-1,1.105504036E0,-6.279240251E-1,2.242340088E0
5.941312820E-1,1.540627956E0,-1.103567004E0,1.588472009E0
5.991105500E-1,1.835723042E0,-1.535105944E0,1.081429958E0
6.040898530E-1,1.677000046E0,-1.600589037E0,8.535450101E-1
6.090691790E-1,1.184435010E0,-1.426409960E0,9.495180249E-1
6.140484050E-1,6.347990036E-1,-1.182402968E0,1.109689951E0
6.190277050E-1,2.290199995E-1,-7.784140110E-1,1.358585954E0
6.240070300E-1,5.458199978E-2,-4.724400043E-1,1.696182013E0
6.289863950E-1,-5.251099914E-2,-6.805799901E-2,1.838940978E0
6.339656400E-1,-1.981409937E-1,2.794280052E-1,2.107791901E0
6.389449330E-1,-2.842200100E-1,5.897399783E-1,2.481359959E0
6.439242770E-1,-1.987420022E-1,7.751600146E-1,3.045852900E0
6.489035210E-1,1.431459934E-1,8.513550162E-1,3.592416048E0
6.538827840E-1,5.590209961E-1,1.061342955E0,3.676238060E0
6.588621270E-1,6.317489743E-1,1.172785997E0,3.029052973E0
6.638413710E-1,6.369400024E-1,1.410752058E0,2.210118055E0
6.688206990E-1,6.434689760E-1,1.383463025E0,1.446218967E0
6.738000250E-1,6.852809787E-1,1.100131989E0,7.656279802E-1
6.787794090E-1,7.293429971E-1,7.662140131E-1,3.585239947E-1
6.837586540E-1,7.898210287E-1,5.092440248E-1,3.415369987E-1
6.887379140E-1,7.987210155E-1,2.283059955E-1,3.353149891E-1
6.937172760E-1,6.556370258E-1,1.218950003E-1,3.092699945E-1
6.986965200E-1,3.495770097E-1,1.174100023E-2,4.332709908E-1
7.036758240E-1,8.542000316E-3,-3.991800174E-2,6.248400211E-1
7.086551700E-1,-5.408500135E-2,-4.869999886E-1,6.917700171E-1
7.136343910E-1,-1.846559942E-1,-6.743220091E-1,8.356220126E-1
7.186136910E-1,-1.594509929E-1,-8.220210075E-1,1.047188044E0
7.235930120E-1,7.544399798E-2,-8.100500107E-1,1.288830996E0
7.285722330E-1,3.650580049E-1,-5.220000148E-1,1.619297028E0
