"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.547128773E1,6.794012547E0,-2.268475056E0,-1.209725022E0
2.547377752E1,7.279387474E0,-1.291537523E0,-1.616312504E0
2.547626722E1,7.747574806E0,-3.060750067E-1,-1.924999952E0
2.547875693E1,8.172175407E0,6.165499687E-1,-2.126024961E0
2.548124666E1,8.539299965E0,1.385037541E0,-2.221862555E0
2.548373639E1,8.841525078E0,2.010662556E0,-2.201649904E0
2.548622608E1,9.075687408E0,2.508825064E0,-2.096324921E0
2.548871578E1,9.238487244E0,2.877049923E0,-1.918537498E0
2.549120561E1,9.333225250E0,3.099387407E0,-1.682312489E0
2.549369540E1,9.165062904E0,2.989799976E0,-1.325775027E0
2.549618507E1,8.143437386E0,1.913862467E0,-6.903874874E-1
2.549867478E1,6.534412384E0,1.568875015E-1,1.683000028E-1
2.550116447E1,5.052987576E0,-1.320274949E0,1.004850030E0
2.550365417E1,3.999462366E0,-2.175800085E0,1.629512548E0
2.550614386E1,3.278962374E0,-2.701600075E0,2.087112427E0
2.550863355E1,2.807475090E0,-2.997499943E0,2.446812391E0
2.551112329E1,2.530824900E0,-3.027199984E0,2.694725037E0
2.551361301E1,2.383975029E0,-2.889975071E0,2.839512587E0
2.551610270E1,2.315912485E0,-2.645225048E0,2.909775019E0
2.551859240E1,2.296662569E0,-2.292949915E0,2.918299913E0
2.552108223E1,2.302025080E0,-1.874675035E0,2.874574900E0
2.552357202E1,2.321137428E0,-1.455437541E0,2.773512602E0
2.552606169E1,2.333925009E0,-1.004162550E0,2.589400053E0
2.552855140E1,2.353174925E0,-4.295499921E-1,2.350012541E0
2.553104114E1,2.387137413E0,1.654125005E-1,2.115849972E0
2.553353086E1,2.422337532E0,5.953750014E-1,1.860512495E0
2.553602056E1,2.438287497E0,8.666625023E-1,1.563512444E0
2.553851026E1,2.392499924E0,1.073187470E0,1.229387522E0
2.554099995E1,2.282912493E0,1.231724977E0,9.047499895E-1
2.554348964E1,2.091374874E0,1.268987536E0,5.897374749E-1
2.554597947E1,1.835899949E0,1.234887481E0,2.481874973E-1
2.554846926E1,1.555950046E0,1.198724985E0,-1.254000068E-1
2.555095894E1,1.275037527E0,1.191300035E0,-5.116375089E-1
2.555344865E1,9.919250011E-1,1.300887465E0,-8.266500235E-1
2.555593838E1,6.939625144E-1,1.523362517E0,-1.034137487E0
2.555842811E1,3.726249933E-1,1.748862505E0,-1.220450044E0
2.556091780E1,5.018749833E-2,1.970237494E0,-1.389575005E0
2.556340749E1,-2.627624869E-1,2.156549931E0,-1.553475022E0
2.556589730E1,-5.297874808E-1,2.280025005E0,-1.691937447E0
2.556838709E1,-7.596874833E-1,2.312887430E0,-1.773749948E0
2.557087676E1,-9.736375213E-1,2.249087572E0,-1.775949955E0
2.557336648E1,-1.180024981E0,2.090549946E0,-1.716412544E0
2.557585616E1,-1.385450006E0,1.801112533E0,-1.629099965E0
2.557834586E1,-1.614249945E0,1.391362548E0,-1.529000044E0
2.558083555E1,-1.852674961E0,8.868749738E-1,-1.410887480E0
2.558332524E1,-2.104850054E0,3.282124996E-1,-1.266237497E0
2.558581498E1,-2.372012377E0,-2.517625093E-1,-1.112925053E0
2.558830470E1,-2.650862455E0,-8.243125081E-1,-9.607124925E-1
2.559079451E1,-2.928612471E0,-1.321375012E0,-8.075374961E-1
2.559328430E1,-3.191375017E0,-1.692762494E0,-6.649500132E-1
2.559577398E1,-3.421274900E0,-2.007775068E0,-5.223624706E-1
2.559826369E1,-3.613912582E0,-2.381224871E0,-3.755125105E-1
2.560075342E1,-3.786337376E0,-2.709024906E0,-2.296250015E-1
2.560324314E1,-3.945975065E0,-2.933562517E0,-9.982500225E-2
2.560573277E1,-4.094887257E0,-3.082612514E0,1.196249947E-2
2.560822244E1,-4.217262268E0,-3.114512444E0,1.098624989E-1
2.561071218E1,-4.297150135E0,-3.006987572E0,1.864500046E-1
2.561320190E1,-4.336474895E0,-2.750550032E0,2.450249940E-1
2.561569159E1,-4.332212448E0,-2.390850067E0,2.865499854E-1
2.561818129E1,-4.274737358E0,-1.976837516E0,3.088249862E-1
2.562067112E1,-4.176837444E0,-1.534224987E0,3.130874932E-1
2.562316091E1,-4.056662560E0,-1.064800024E0,2.960374951E-1
2.562565058E1,-3.928925037E0,-5.849249959E-1,2.694999874E-1
2.562814029E1,-3.804349899E0,-1.484999955E-1,2.300374955E-1
2.563063003E1,-3.674550056E0,2.334749997E-1,1.832875013E-1
2.563311975E1,-3.547912598E0,5.687000155E-1,1.343374997E-1
2.563560944E1,-3.432962418E0,8.316000104E-1,8.964999765E-2
2.563809914E1,-3.327637434E0,1.019974947E0,5.018749833E-2
2.564058883E1,-3.229737520E0,1.135887504E0,1.718750037E-2
2.564307852E1,-3.140362501E0,1.176312447E0,-8.249999955E-3
2.564556835E1,-3.055249929E0,1.167925000E0,-4.124999791E-2
2.564805814E1,-2.979624987E0,1.106187463E0,-7.741250098E-2
2.565054782E1,-2.918987513E0,1.010349989E0,-1.137124971E-1
2.565303753E1,-2.866874933E0,8.933374882E-1,-1.508374959E-1
2.565552722E1,-2.834837437E0,7.485499978E-1,-1.880999953E-1
2.565801691E1,-2.805137396E0,5.868499875E-1,-2.285249978E-1
2.566050665E1,-2.783824921E0,4.090625048E-1,-2.679874897E-1
2.566299637E1,-2.766774893E0,2.260500044E-1,-3.019500077E-1
2.566548606E1,-2.747662544E0,4.826249927E-2,-3.286249936E-1
2.566797576E1,-2.730612516E0,-1.165999994E-1,-3.477374911E-1
2.567046559E1,-2.713562489E0,-2.667500079E-1,-3.647874892E-1
2.567295538E1,-2.685925007E0,-4.060375094E-1,-3.701499999E-1
2.567544510E1,-2.659250021E0,-5.220875144E-1,-3.755125105E-1
2.567793484E1,-2.626387596E0,-6.296125054E-1,-3.744125068E-1
2.568042449E1,-2.586925030E0,-7.136250138E-1,-3.679499924E-1
2.568291416E1,-2.543337584E0,-7.721999884E-1,-3.616249859E-1
2.568540390E1,-2.495487452E0,-8.179875016E-1,-3.456749916E-1
2.568789362E1,-2.445437431E0,-8.509874940E-1,-3.232625127E-1
2.569038331E1,-2.395387411E0,-8.637750149E-1,-2.998875082E-1
2.569287301E1,-2.339012384E0,-8.658375144E-1,-2.700499892E-1
2.569536284E1,-2.277275085E0,-8.595125079E-1,-2.349874973E-1
2.569785263E1,-2.202749968E0,-8.487874866E-1,-1.923625022E-1
2.570034231E1,-2.127262592E0,-8.434249759E-1,-1.508374959E-1
2.570283202E1,-2.052737474E0,-8.487874866E-1,-1.040875018E-1
2.570532175E1,-1.970787525E0,-8.519499898E-1,-4.771250114E-2
2.570781148E1,-1.883474946E0,-8.615750074E-1,9.762499481E-3
2.571030115E1,-1.794100046E0,-8.754624724E-1,6.517499685E-2
2.571279085E1,-1.705824971E0,-8.945749998E-1,1.258125007E-1
2.571528054E1,-1.617412448E0,-9.136874676E-1,1.896124929E-1
2.571777023E1,-1.525974989E0,-9.329375029E-1,2.609750032E-1
2.572026006E1,-1.436599970E0,-9.403625131E-1,3.355000019E-1
2.572274985E1,-1.351349950E0,-9.381625056E-1,4.131875038E-1
2.572523952E1,-1.264174938E0,-9.296374917E-1,4.886749983E-1
2.572772923E1,-1.181125045E0,-9.105250239E-1,5.643000007E-1
2.573021896E1,-1.096012473E0,-8.849499822E-1,6.323624849E-1
2.573270869E1,-1.015162468E0,-8.562124968E-1,6.941000223E-1
2.573519838E1,-9.352750182E-1,-8.307750225E-1,7.558375001E-1
2.573768808E1,-8.533250093E-1,-8.105624914E-1,8.133124709E-1
2.574017791E1,-7.745375037E-1,-7.998374701E-1,8.654249907E-1
2.574266769E1,-6.936874986E-1,-7.955750227E-1,9.197375178E-1
2.574515737E1,-6.107749939E-1,-7.977749705E-1,9.739124775E-1
2.574764708E1,-5.297874808E-1,-8.062999845E-1,1.029325008E0
2.575013677E1,-4.426124990E-1,-8.083624840E-1,1.088862538E0
2.575262646E1,-3.489750028E-1,-7.944750190E-1,1.154862523E0
2.575511620E1,-2.563000023E-1,-7.785249949E-1,1.227187514E0
2.575760593E1,-1.563374996E-1,-7.625749707E-1,1.297449946E0
2.576009562E1,-5.087500066E-2,-7.466250062E-1,1.367712498E0
2.576258532E1,6.297499686E-2,-7.093625069E-1,1.443337440E0
2.576507514E1,1.885125041E-1,-6.529874802E-1,1.528450012E0
2.576756493E1,3.247750103E-1,-5.741999745E-1,1.609300017E0
2.577005460E1,4.768500030E-1,-4.827624857E-1,1.679562449E0
2.577254431E1,6.567000151E-1,-3.891249895E-1,1.748724937E0
2.577503400E1,8.610249758E-1,-2.996124923E-1,1.822149992E0
2.577752369E1,1.070712447E0,-2.081750035E-1,1.887050033E0
2.578001343E1,1.278200030E0,-8.786249906E-2,1.938199997E0
2.578250315E1,1.473037481E0,3.231250122E-2,1.974362493E0
2.578499283E1,1.661412477E0,1.185249984E-1,2.000900030E0
2.578748253E1,1.847587466E0,1.494625062E-1,2.027575016E0
2.578997236E1,2.053012371E0,1.472624987E-1,2.062637568E0
2.579246215E1,2.303124905E0,1.472624987E-1,2.124375105E0
2.579495182E1,2.581974983E0,1.611499935E-1,2.218012571E0
2.579744153E1,2.880899906E0,1.782000065E-1,2.345750093E0
2.579993124E1,3.184225082E0,1.898874938E-1,2.526700020E0
2.580242093E1,3.486449957E0,1.526249945E-1,2.747937441E0
2.580491067E1,3.782350063E0,1.207249984E-1,3.016200066E0
2.580740039E1,4.071787357E0,6.847500056E-2,3.319525003E0
2.580989008E1,4.355999947E0,-6.655000150E-2,3.622712374E0
2.581237978E1,4.617799759E0,-3.049750030E-1,3.880249977E0
2.581486960E1,4.861450195E0,-5.923500061E-1,4.056937695E0
2.581735939E1,5.098774910E0,-8.828874826E-1,4.146312714E0
2.581984907E1,5.322212696E0,-1.171224952E0,4.139987469E0
2.582233878E1,5.507424831E0,-1.516075015E0,4.013350010E0
2.582482851E1,5.644649982E0,-1.981099963E0,3.760075092E0
2.582731824E1,5.720274925E0,-2.570699930E0,3.382225037E0
2.582980795E1,5.679850101E0,-3.224099874E0,2.914037466E0
2.583229765E1,5.291412354E0,-3.979662418E0,2.336124897E0
2.583478734E1,4.285737514E0,-4.720375061E0,1.561450005E0
2.583727703E1,2.702149868E0,-4.908750057E0,6.366249919E-1
2.583976686E1,1.062187552E0,-4.331937313E0,-2.392500043E-1
2.584225665E1,-2.796750069E-1,-3.654062510E0,-9.362375140E-1
2.584474632E1,-1.389712453E0,-3.029399872E0,-1.472625017E0
2.584723603E1,-2.323062420E0,-2.272737503E0,-1.881274939E0
2.584972577E1,-3.121112585E0,-1.388337493E0,-2.192024946E0
2.585221549E1,-3.796925068E0,-4.785000086E-1,-2.417662382E0
2.585470518E1,-4.353525162E0,4.144249856E-1,-2.568774939E0
2.585719488E1,-4.800537586E0,1.268987536E0,-2.665575027E0
2.585968470E1,-5.175087452E0,2.039400101E0,-2.706000090E0
2.586217449E1,-5.511412621E0,2.686475039E0,-2.685787439E0
2.586466416E1,-5.799749851E0,3.107912540E0,-2.625149965E0
2.586715387E1,-6.023324966E0,3.285700083E0,-2.521887541E0
2.586964356E1,-6.169075012E0,3.417562485E0,-2.359087467E0
2.587213325E1,-6.249925137E0,3.250499964E0,-2.156962395E0
2.587462299E1,-6.231912613E0,2.511987448E0,-1.910012484E0
2.587711271E1,-6.072275162E0,1.415837526E0,-1.603525043E0
2.587960240E1,-5.801949978E0,2.334749997E-1,-1.223612547E0
2.588209210E1,-5.455037594E0,-9.264749885E-1,-8.596500158E-1
2.588458193E1,-5.044187546E0,-2.141837597E0,-5.255249739E-1
2.588707171E1,-4.558949947E0,-3.383737564E0,-1.817750037E-1
2.588956139E1,-4.025724888E0,-4.508625031E0,1.640374959E-1
2.589205110E1,-3.464862585E0,-5.527087688E0,5.142499804E-1
2.589454079E1,-2.881725073E0,-6.418912411E0,8.292624950E-1
2.589703049E1,-2.291162491E0,-7.065849781E0,1.041012526E0
2.589952022E1,-1.732362509E0,-7.384162426E0,1.132587552E0
2.590200994E1,-1.264174938E0,-7.418125153E0,1.125025034E0
2.590449963E1,-9.299125075E-1,-7.210637569E0,9.814749956E-1
2.590698933E1,-8.012124896E-1,-6.811612606E0,6.919000149E-1
2.590947901E1,-9.491624832E-1,-6.202899933E0,2.908124924E-1
2.591196870E1,-1.463137507E0,-5.272712708E0,-1.860374957E-1
2.591445853E1,-2.228324890E0,-4.132975101E0,-6.202625036E-1
2.591694831E1,-2.994474888E0,-3.101725101E0,-9.543874860E-1
2.591943799E1,-3.612812519E0,-2.319487572E0,-1.195974946E0
2.592192770E1,-4.028887272E0,-1.819399953E0,-1.356712461E0
2.592441743E1,-4.258787632E0,-1.592662454E0,-1.444987535E0
2.592690716E1,-4.335374832E0,-1.617137432E0,-1.464100003E0
2.592939684E1,-4.280099869E0,-1.849099994E0,-1.416249990E0
2.593188654E1,-4.134349823E0,-2.214162588E0,-1.316149950E0
2.593437637E1,-3.938549995E0,-2.633537531E0,-1.167237520E0
2.593686616E1,-3.713875055E0,-3.029399872E0,-9.703375101E-1
2.593935583E1,-3.480812550E0,-3.339050055E0,-7.352125049E-1
2.594184554E1,-3.253112555E0,-3.506112576E0,-4.712125063E-1
2.594433523E1,-3.015787601E0,-3.515737534E0,-1.997874975E-1
2.594682493E1,-2.759350061E0,-3.369849920E0,7.796250284E-2
2.594931466E1,-2.486962557E0,-3.116575003E0,3.407250047E-1
2.595180439E1,-2.205912590E0,-2.827137470E0,5.919374824E-1
2.595429409E1,-1.923900008E0,-2.533437490E0,8.185374737E-1
2.595678379E1,-1.675987482E0,-2.166312456E0,1.010212541E0
2.595927362E1,-1.474825025E0,-1.743775010E0,1.171912551E0
2.596176341E1,-1.303499937E0,-1.313812494E0,1.301712513E0
2.596425309E1,-1.168337464E0,-8.977375031E-1,1.402775049E0
2.596674280E1,-1.058750033E0,-4.859249890E-1,1.475237489E0
2.596923254E1,-9.927499890E-1,-8.470000327E-2,1.527349949E0
2.597172226E1,-9.619500041E-1,2.855874896E-1,1.563512444E0
2.597421190E1,-9.629124999E-1,6.230124831E-1,1.581662536E0
2.597670157E1,-9.949499965E-1,9.167125225E-1,1.585924983E0
2.597919131E1,-1.051324964E0,1.162562490E0,1.585924983E0
2.598168102E1,-1.127912521E0,1.357262492E0,1.575199962E0
2.598417085E1,-1.219487548E0,1.496687531E0,1.551825047E0
2.598666064E1,-1.318349957E0,1.582900047E0,1.530512452E0
2.598915032E1,-1.412124991E0,1.626487494E0,1.497512460E0
2.599164003E1,-1.495037436E0,1.643537521E0,1.459287524E0
2.599412975E1,-1.558974981E0,1.642437458E0,1.416662455E0
2.599661947E1,-1.599400043E0,1.626487494E0,1.371974945E0
2.599910916E1,-1.613150001E0,1.610537529E0,1.321925044E0
2.600159886E1,-1.590875030E0,1.608474970E0,1.263487458E0
2.600408855E1,-1.539724946E0,1.615900040E0,1.206974983E0
2.600657824E1,-1.455712438E0,1.637212515E0,1.143175006E0
2.600906792E1,-1.348187447E0,1.679700017E0,1.070850015E0
2.601155761E1,-1.210962534E0,1.736212492E0,9.952250123E-1
2.601404744E1,-1.057649970E0,1.806337476E0,9.164375067E-1
2.601653723E1,-8.852249980E-1,1.886224985E0,8.303624988E-1
2.601902690E1,-6.936874986E-1,1.978762507E0,7.441499829E-1
2.602151661E1,-4.947249889E-1,2.078862429E0,6.525750160E-1
2.602400635E1,-2.924624979E-1,2.179924965E0,5.620999932E-1
2.602649607E1,-7.535000145E-2,2.283187389E0,4.747875035E-1
2.602898576E1,1.491875052E-1,2.387412548E0,3.887124956E-1
2.603147546E1,3.865124881E-1,2.481050014E0,3.077250123E-1
2.603396528E1,6.290624738E-1,2.562999964E0,2.268749923E-1
2.603645507E1,8.728500009E-1,2.628037453E0,1.471250057E-1
2.603894476E1,1.110175014E0,2.679049969E0,6.943749636E-2
2.604143447E1,1.336774945E0,2.703525066E0,2.337499987E-3
2.604392420E1,1.551825047E0,2.708887577E0,-5.623750016E-2
2.604641393E1,1.741162539E0,2.704624891E0,-1.009249985E-1
2.604890361E1,1.908224940E0,2.691837549E0,-1.370874941E-1
2.605139331E1,2.050812483E0,2.665162563E0,-1.669249982E-1
2.605388299E1,2.173325062E0,2.623775005E0,-1.997874975E-1
2.605637268E1,2.277549982E0,2.566299915E0,-2.349874973E-1
2.605886251E1,2.358399868E0,2.500299931E0,-2.733500004E-1
2.606135230E1,2.419037580E0,2.430037498E0,-3.169375062E-1
2.606384197E1,2.460562468E0,2.355512381E0,-3.647874892E-1
2.606633168E1,2.476512432E0,2.282087564E0,-4.137375057E-1
2.606882140E1,2.475549936E0,2.204400063E0,-4.606249928E-1
2.607131113E1,2.457400084E0,2.139499903E0,-5.010499954E-1
2.607380081E1,2.430862427E0,2.079962492E0,-5.403749943E-1
2.607629051E1,2.393599987E0,2.018224955E0,-5.733749866E-1
2.607878020E1,2.348912477E0,1.936275005E0,-5.989499688E-1
2.608126990E1,2.292399883E0,1.863812447E0,-6.265875101E-1
2.608375972E1,2.229700089E0,1.831912518E0,-6.499624848E-1
2.608624951E1,2.160537481E0,1.835075021E0,-6.659125090E-1
2.608873919E1,2.097699881E0,1.862849951E0,-6.808999777E-1
2.609122890E1,2.037062407E0,1.907537460E0,-6.840624809E-1
2.609371859E1,1.984949946E0,1.950024962E0,-6.786999702E-1
2.609620828E1,1.935999990E0,1.987287521E0,-6.659125090E-1
2.609869802E1,1.893375039E0,2.021387577E0,-6.447374821E-1
2.610118774E1,1.856112480E0,2.038437605E0,-6.212249994E-1
2.610367743E1,1.822012544E0,2.023449898E0,-6.052749753E-1
2.610616713E1,1.792312503E0,1.983024955E0,-5.924875140E-1
2.610865694E1,1.763574958E0,1.928849936E0,-5.755749941E-1
2.611114673E1,1.731675029E0,1.834112525E0,-5.585250258E-1
2.611363640E1,1.689049959E0,1.706375003E0,-5.414749980E-1
2.611612612E1,1.638999939E0,1.554162502E0,-5.255249739E-1
2.611861585E1,1.585787535E0,1.375412464E0,-5.031124949E-1
2.612110557E1,1.536837459E0,1.174250007E0,-4.808374941E-1
2.612359526E1,1.492149949E0,9.635999799E-1,-4.701125026E-1
2.612608496E1,1.459149957E0,7.006999850E-1,-4.817999899E-1
2.612857465E1,1.424087524E0,3.856875002E-1,-5.190625191E-1
2.613106435E1,1.388887525E0,5.046249926E-2,-5.819000006E-1
2.613355417E1,1.365512490E0,-2.804999948E-1,-6.564249992E-1
2.613604396E1,1.346400023E0,-5.955125093E-1,-7.478625178E-1
2.613853362E1,1.332512498E0,-8.806874752E-1,-8.661124706E-1
2.614102333E1,1.344200015E0,-1.133962512E0,-1.015025020E0
2.614351302E1,1.383662462E0,-1.358500004E0,-1.203400016E0
2.614600272E1,1.465612531E0,-1.533125043E0,-1.438524961E0
2.614849245E1,1.597474933E0,-1.600087523E0,-1.698262453E0
2.615098218E1,1.776362538E0,-1.493662477E0,-1.983437538E0
2.615347185E1,1.990175009E0,-1.179749966E0,-2.289925098E0
2.615596155E1,2.229700089E0,-6.700375080E-1,-2.599575043E0
2.615845124E1,2.500025034E0,-1.333750039E-2,-2.907162428E0
2.616094094E1,2.797987461E0,7.379624844E-1,-3.206224918E0
2.616343076E1,3.118225098E0,1.514837503E0,-3.498962402E0
2.616592055E1,3.456749916E0,2.291712523E0,-3.787299871E0
2.616841021E1,3.808887482E0,3.086600065E0,-4.055425167E0
2.617089992E1,4.162262440E0,3.884787560E0,-4.251224995E0
2.617338966E1,4.459125042E0,4.733987331E0,-4.336474895E0
2.617587938E1,4.779500008E0,5.664175034E0,-4.334274769E0
2.617836905E1,5.181825161E0,6.478312492E0,-4.278999805E0
2.618085875E1,5.606424809E0,7.146562576E0,-4.112899780E0
2.618334857E1,6.031024933E0,7.781949997E0,-3.834187508E0
2.618583836E1,6.455625057E0,8.345974922E0,-3.496762514E0
2.618832804E1,6.855750084E0,8.697150230E0,-3.055112600E0
2.619081775E1,7.228237629E0,8.819524765E0,-2.486824989E0
2.619330748E1,7.564562321E0,8.758887291E0,-1.834524989E0
2.619579720E1,7.828424931E0,8.516200066E0,-1.104400039E0
2.619828689E1,8.006212234E0,8.117175102E0,-3.084124923E-1
2.620077659E1,8.101912498E0,7.491412640E0,4.461874962E-1
2.620326628E1,8.145637512E0,6.613474846E0,1.088862538E0
2.620575598E1,8.179599762E0,5.632275105E0,1.681625009E0
2.620824580E1,8.203112602E0,4.570087433E0,2.236162424E0
2.621073559E1,8.173274994E0,3.338912487E0,2.738450050E0
2.621322527E1,8.068912506E0,1.784062505E0,3.171575069E0
2.621571498E1,7.900887489E0,-1.336500049E-1,3.515325069E0
2.621820471E1,7.808212280E0,-1.543712497E0,3.687749863E0
2.622069443E1,7.756100178E0,-2.388649940E0,3.697237492E0
2.622318414E1,7.594262600E0,-2.950612545E0,3.584487438E0
2.622567384E1,7.304824829E0,-3.105987549E0,3.332312584E0
2.622816353E1,6.988850117E0,-2.915549994E0,2.950200081E0
2.623065322E1,6.692949772E0,-2.618550062E0,2.510750055E0
2.623314305E1,6.376837254E0,-2.313162565E0,2.015887499E0
2.623563283E1,5.976712704E0,-1.999249935E0,1.501775026E0
2.623812254E1,5.463837624E0,-1.675712466E0,1.006912470E0
2.624061225E1,4.848662376E0,-1.312849998E0,5.504124761E-1
2.624310198E1,4.153737545E0,-8.945749998E-1,1.204499975E-1
2.624559171E1,3.414124966E0,-3.806000054E-1,-2.881999910E-1
2.624808140E1,2.645775080E0,2.473624945E-1,-6.478999853E-1
2.625057110E1,1.876325011E0,9.433875084E-1,-9.521874785E-1
2.625306092E1,1.127087474E0,1.627587438E0,-1.209725022E0
2.625555070E1,3.982000053E-1,2.242762566E0,-1.436462522E0
2.625804038E1,-2.915000021E-1,2.767324924E0,-1.629099965E0
2.626053009E1,-9.352750182E-1,3.184499979E0,-1.787637472E0
2.626301978E1,-1.523774981E0,3.506937504E0,-1.913174987E0
2.626550948E1,-2.046274900E0,3.766674995E0,-2.013274908E0
2.626799921E1,-2.507174969E0,3.964674950E0,-2.090962410E0
2.627048893E1,-2.908262491E0,4.079487324E0,-2.137712479E0
2.627297862E1,-3.275525093E0,4.111525059E0,-2.148437500E0
2.627546832E1,-3.604287386E0,4.113587379E0,-2.115437508E0
2.627795801E1,-3.894824982E0,4.083749771E0,-2.014374971E0
2.628044770E1,-4.141775131E0,4.058312416E0,-1.824900031E0
2.628293753E1,-4.338675022E0,4.032737255E0,-1.567362547E0
2.628542732E1,-4.510962486E0,3.995475054E0,-1.274762511E0
2.628791700E1,-4.677062511E0,4.025312424E0,-9.714375138E-1
2.629040671E1,-4.816487312E0,4.103000164E0,-6.521624923E-1
2.629289645E1,-4.930337429E0,4.266900063E0,-3.222999871E-1
2.629538618E1,-5.000599861E0,4.469025135E0,-1.361249946E-2
2.629787586E1,-5.055874825E0,4.521137238E0,2.673000097E-1
2.630036556E1,-5.113349915E0,4.508487701E0,5.174124837E-1
2.630285525E1,-5.152812481E0,4.439187527E0,7.217375040E-1
2.630534495E1,-5.144287586E0,4.301962376E0,8.739500046E-1
2.630783477E1,-5.092037678E0,4.124312401E0,9.781749845E-1
2.631032456E1,-5.006925106E0,3.910362482E0,1.032487512E0
2.631281423E1,-4.891012669E0,3.642100096E0,1.047337532E0
2.631530394E1,-4.753650188E0,3.274975061E0,1.018599987E0
2.631779368E1,-4.581224918E0,2.801424980E0,9.282624722E-1
2.632028340E1,-4.369474888E0,2.280987501E0,8.025875092E-1
2.632277308E1,-4.116199970E0,1.725487471E0,6.451500058E-1
2.632526278E1,-3.843812466E0,1.175349951E0,4.758875072E-1
2.632775260E1,-3.576649904E0,6.421250105E-1,3.162499964E-1
2.633024239E1,-3.314850092E0,1.057374999E-1,1.608749926E-1
2.633273207E1,-3.056212425E0,-4.135999978E-1,4.537499975E-3
2.633522178E1,-2.797712564E0,-8.658375144E-1,-1.583999991E-1
2.633771150E1,-2.544437408E0,-1.234062552E0,-3.169375062E-1
2.634020119E1,-2.301749945E0,-1.572450042E0,-4.584249854E-1
2.634269093E1,-2.082437515E0,-1.950299978E0,-5.861625075E-1
2.634518065E1,-1.891999960E0,-2.316324949E0,-7.170624733E-1
2.634767034E1,-1.743087530E0,-2.579225063E0,-8.553875089E-1
2.635016004E1,-1.618512511E0,-2.710124969E0,-9.979749918E-1
2.635264986E1,-1.517449975E0,-2.721812487E0,-1.139600039E0
2.635513965E1,-1.435500026E0,-2.633537531E0,-1.292775035E0
2.635762933E1,-1.366337538E0,-2.449424982E0,-1.437562466E0
2.636011904E1,-1.337599993E0,-2.221587420E0,-1.570525050E0
2.636260877E1,-1.357812524E0,-1.946037531E0,-1.689737439E0
2.636509850E1,-1.403599977E0,-1.657562494E0,-1.807850003E0
2.636758819E1,-1.469462514E0,-1.382012486E0,-1.923900008E0
2.637007789E1,-1.553612471E0,-1.144687533E0,-2.026062489E0
2.637256758E1,-1.640925050E0,-9.785875082E-1,-2.108974934E0
2.637505728E1,-1.731262445E0,-8.636375070E-1,-2.159024954E0
2.637754710E1,-1.824900031E0,-7.785249949E-1,-2.174012423E0
2.638003689E1,-1.906849980E0,-7.275124788E-1,-2.163287401E0
2.638252658E1,-1.981374979E0,-6.923124790E-1,-2.134550095E0
2.638501629E1,-2.051637411E0,-6.902499795E-1,-2.082437515E0
2.638750602E1,-2.114475012E0,-7.221499681E-1,-1.998425007E0
2.638999575E1,-2.166587591E0,-7.764624953E-1,-1.891999960E0
2.639248543E1,-2.205912590E0,-8.476874828E-1,-1.764262438E0
2.639497513E1,-2.234649897E0,-9.253749847E-1,-1.618374944E0
2.639746483E1,-2.250600100E0,-1.008424997E0,-1.455574989E0
2.639995453E1,-2.255962372E0,-1.102062464E0,-1.272562504E0
2.640244435E1,-2.243175030E0,-1.207387447E0,-1.087350011E0
2.640493414E1,-2.209212542E0,-1.320274949E0,-9.202874899E-1
2.640742382E1,-2.154900074E0,-1.438387513E0,-7.628499866E-1
2.640991353E1,-2.081475019E0,-1.559662461E0,-6.032124758E-1
2.641240322E1,-1.988800049E0,-1.595824957E0,-4.563624859E-1
2.641489292E1,-1.861199975E0,-1.511812449E0,-3.212000132E-1
2.641738265E1,-1.704725027E0,-1.336225033E0,-1.913999915E-1
2.641987238E1,-1.533399940E0,-1.116912484E0,-5.513750017E-2
2.642236207E1,-1.357812524E0,-8.881124854E-1,8.964999765E-2
2.642485177E1,-1.175762534E0,-6.646749973E-1,2.396624982E-1
2.642734159E1,-9.990749955E-1,-4.464625120E-1,3.918749988E-1
2.642983138E1,-8.192250133E-1,-2.252250016E-1,5.461499691E-1
2.643232106E1,-6.404749751E-1,-3.148749843E-2,7.143124938E-1
2.643481077E1,-4.691500068E-1,1.324124932E-1,8.973249793E-1
2.643730049E1,-3.137750030E-1,2.451625019E-1,1.096287489E0
2.643979022E1,-1.615625024E-1,2.974124849E-1,1.294287443E0
2.644227991E1,-2.749999985E-2,2.920500040E-1,1.490087509E0
2.644476960E1,9.267500043E-2,2.228875011E-1,1.689049959E0
2.644725930E1,2.118874937E-1,9.941250086E-2,1.884987473E0
2.644974899E1,3.194124997E-1,-6.228749827E-2,2.075424910E0
2.645223882E1,4.130499959E-1,-2.560249865E-1,2.251012564E0
2.645472860E1,4.981625080E-1,-4.497624934E-1,2.411750078E0
2.645721828E1,5.726875067E-1,-6.381375194E-1,2.557499886E0
2.645970799E1,6.312624812E-1,-8.658375144E-1,2.689500093E0
2.646219771E1,6.780124903E-1,-1.118012547E0,2.799087524E0
2.646468743E1,7.195374966E-1,-1.379812479E0,2.889562368E0
2.646717712E1,7.419499755E-1,-1.643812537E0,2.959825039E0
2.646966682E1,7.547374964E-1,-1.888562441E0,3.005475044E0
2.647215665E1,7.599624991E-1,-2.113100052E0,3.032150030E0
