"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.213053030E-1,-3.157411098E0,5.008659959E-1,1.185939983E-1
6.262849950E-1,-2.374506950E0,6.142479777E-1,2.485670000E-1
6.312646880E-1,-1.797482014E0,5.376080275E-1,1.473470032E-1
6.362443090E-1,-1.043401003E0,5.014389753E-1,3.740600124E-2
6.412239990E-1,-7.594649792E-1,2.786990106E-1,-9.047599882E-2
6.462036920E-1,-2.339050025E-1,1.914329976E-1,-3.161000013E-1
6.511833840E-1,3.386009932E-1,1.955199987E-2,-5.613759756E-1
6.561630760E-1,1.005668998E0,-1.373559982E-1,-6.949319839E-1
6.611427690E-1,1.531142950E0,-3.579080105E-1,-3.093779981E-1
6.661224650E-1,1.800254941E0,-5.412669778E-1,-2.530370057E-1
6.711021570E-1,2.047202110E0,-7.257019877E-1,-3.085219860E-1
6.760818500E-1,2.162699938E0,-9.327260256E-1,-4.421480000E-1
6.810615420E-1,2.206429958E0,-1.060103059E0,-3.573740125E-1
6.860410050E-1,2.481225967E0,-1.279011965E0,-4.950999916E-1
6.910206960E-1,2.732743979E0,-1.628844976E0,-4.155760109E-1
6.960003930E-1,2.835004091E0,-1.770740032E0,-3.821710050E-1
7.009800850E-1,2.631000996E0,-1.733762980E0,-3.597629964E-1
7.059597780E-1,1.199965954E0,-1.014636993E0,-7.548279762E-1
7.109393810E-1,-4.258739948E-1,6.812199950E-2,-6.759679914E-1
7.159190710E-1,-1.727713943E0,8.824909925E-1,2.978399955E-2
7.208987640E-1,-2.318006992E0,1.334352970E0,5.599060059E-1
7.258784560E-1,-2.296493053E0,1.491860986E0,7.385129929E-1
7.308581480E-1,-1.830607057E0,1.073778987E0,1.755599976E-1
7.358378410E-1,-1.169208050E0,5.648980141E-1,-4.241789877E-1
7.408175610E-1,-6.429679990E-1,5.644199997E-2,-7.911559939E-1
7.457972530E-1,-4.486660063E-1,-6.589599699E-2,-9.505130053E-1
7.507769460E-1,-6.363139749E-1,-2.042200044E-2,-1.110402942E0
7.557566530E-1,-7.496430278E-1,9.759700298E-2,-1.383097053E0
7.607363450E-1,-1.558217049E0,2.246699929E-1,-1.648689985E0
7.657160380E-1,-2.200920105E0,7.954999804E-2,-9.576359987E-1
7.706955160E-1,-1.703701973E0,-4.098829925E-1,5.444070101E-1
7.756752060E-1,-1.160006046E0,-7.494320273E-1,1.448781013E0
7.806548990E-1,-4.614669979E-1,-9.108539820E-1,1.479105949E0
7.856345960E-1,-4.758999869E-2,-9.935129881E-1,9.321330190E-1
7.906142880E-1,3.964970112E-1,-1.164862990E0,7.159349918E-1
7.955939810E-1,5.165879726E-1,-1.292587996E0,6.619840264E-1
8.005736820E-1,6.373519897E-1,-1.417654037E0,1.232843995E0
8.055533740E-1,6.710619926E-1,-1.697249055E0,1.580175996E0
8.105330670E-1,4.368259907E-1,-1.419306040E0,1.709741950E0
8.155127640E-1,3.568289876E-1,-8.922889829E-1,1.813246965E0
8.204924560E-1,3.530420065E-1,-3.355950117E-1,2.011598110E0
8.254720740E-1,3.727560043E-1,1.437519938E-1,2.333244085E0
8.304517790E-1,2.818840146E-1,5.491430163E-1,2.358549118E0
8.354314710E-1,-4.468000028E-3,9.347339869E-1,2.180922985E0
8.404111640E-1,1.693499982E-1,1.130203009E0,2.422262907E0
8.453908360E-1,4.727849960E-1,1.433436990E0,2.262558937E0
8.503705280E-1,8.262550235E-1,1.544837952E0,1.755296946E0
8.553502210E-1,1.447738051E0,1.413954973E0,9.717029929E-1
8.603298990E-1,1.904608011E0,1.124686003E0,-8.623900265E-2
8.653095910E-1,2.204453945E0,7.694209814E-1,-7.348769903E-1
8.702892840E-1,2.404479027E0,4.726049900E-1,-8.825759888E-1
8.752689760E-1,2.639432907E0,1.237529963E-1,-8.483549953E-1
8.802484390E-1,2.501450062E0,-7.917299867E-2,-5.174720287E-1
