"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.653275780E-1,-2.194599994E-2,6.503520012E-1,1.820989996E-1
4.703066550E-1,-1.221100017E-1,6.653109789E-1,2.404280007E-1
4.752857320E-1,-1.063349992E-1,6.812430024E-1,2.418649942E-1
4.802647750E-1,-1.510200053E-1,6.962950230E-1,2.830609977E-1
4.852438520E-1,-4.496800005E-1,8.770020008E-1,3.025990129E-1
4.902229730E-1,-4.808680117E-1,8.256000280E-1,2.911919951E-1
4.952020720E-1,-2.892099917E-1,6.682559848E-1,2.867969871E-1
5.001811540E-1,-7.512000203E-2,5.823630095E-1,2.163909972E-1
5.051602320E-1,1.374219954E-1,3.889060020E-1,1.699240059E-1
5.101393090E-1,3.353349864E-1,2.859160006E-1,1.857939959E-1
5.151185200E-1,4.515829980E-1,1.698800027E-1,7.618899643E-2
5.200976760E-1,5.339120030E-1,9.566900134E-2,-1.284800004E-2
5.250766420E-1,5.511569977E-1,1.737399958E-2,-5.128400028E-2
5.300557770E-1,5.280429721E-1,-4.378800094E-2,-2.489250004E-1
5.350349200E-1,5.456699729E-1,-6.526199728E-2,-2.634609938E-1
5.400140090E-1,5.549569726E-1,-1.673500054E-2,-2.468319982E-1
5.449930880E-1,5.908499956E-1,8.834499866E-2,-1.424250007E-1
5.499721650E-1,5.358290076E-1,1.428949982E-1,-9.417700022E-2
5.549512810E-1,4.158200026E-1,1.999830008E-1,-8.653499931E-2
5.599303850E-1,2.412170023E-1,2.872070074E-1,-1.006999984E-3
5.649094670E-1,8.307000250E-2,2.954159975E-1,5.318799987E-2
5.698885450E-1,-3.729899973E-2,4.055410028E-1,4.565500095E-2
5.748676210E-1,-1.201269999E-1,4.351300001E-1,1.190010011E-1
5.798466970E-1,-1.631129980E-1,4.668709934E-1,1.032000035E-1
5.848257740E-1,6.279700249E-2,4.444360137E-1,3.546259999E-1
5.898048510E-1,9.307699651E-2,4.928779900E-1,9.498299658E-2
5.947840630E-1,2.323179990E-1,4.158599973E-1,-6.526400149E-2
5.997632060E-1,2.481510043E-1,3.373500109E-1,-3.480730057E-1
6.047422970E-1,1.691820025E-1,2.072149962E-1,-4.464339912E-1
6.097213770E-1,1.859319955E-1,2.543400042E-2,-4.632819891E-1
6.147004490E-1,3.542180061E-1,-1.034559980E-1,-4.302330017E-1
6.196795260E-1,4.963729978E-1,-1.818509996E-1,-1.267759949E-1
6.246585930E-1,5.979070067E-1,-2.436659932E-1,-3.222439885E-1
6.296376700E-1,6.630550027E-1,-3.755179942E-1,-6.627110243E-1
6.346167460E-1,6.501049995E-1,-1.714300066E-1,-4.084660113E-1
6.395958770E-1,5.052019954E-1,-1.039009988E-1,-3.088839948E-1
6.445749810E-1,3.572579920E-1,-6.013099849E-2,-4.019539952E-1
6.495540630E-1,2.956350148E-1,-1.937999949E-2,-2.129440010E-1
6.545331310E-1,3.158450127E-1,2.879399993E-2,-2.067539990E-1
6.595122080E-1,2.657670081E-1,2.068299986E-2,-2.902700007E-1
6.644912850E-1,2.288780063E-1,1.122369990E-1,-4.598419964E-1
